direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.00,0.03,0.03,0.05,0.02,0.03,1.191803575,1.206282854,1.195857525
0.00,0.09,0.09,41.08,21.43,28.41,0.442510366,0.449762940,0.444419265
0.03,0.00,0.00,69.51,34.72,48.31,0.103421286,0.243272662,0.158236995
98.30,0.00,73.48,97.56,48.41,80.60,0.027270930,0.156181917,0.056200992
99.61,0.09,92.88,99.26,59.57,94.22,0.009870789,0.091306910,0.027059441
99.88,0.24,96.52,99.78,66.77,96.62,0.008044798,0.058181968,0.013411651
99.88,0.30,92.39,99.78,70.45,94.59,0.008840037,0.044487730,0.009915768
99.94,0.06,96.94,99.89,72.43,97.05,0.008139505,0.036695905,0.010039391
100.00,0.06,96.94,100.00,74.17,97.05,0.008354414,0.031587057,0.008708591
100.00,4.52,97.45,100.00,75.42,97.73,0.008012949,0.031703833,0.008626385
100.00,0.00,97.45,100.00,75.39,97.73,0.007933257,0.029613065,0.009068286
100.00,0.00,97.91,100.00,76.65,98.39,0.007908811,0.027906785,0.008767400
100.00,0.48,97.55,100.00,77.16,98.02,0.008615280,0.026074996,0.008977210
100.00,0.48,97.55,100.00,77.16,98.02,0.008195380,0.024931448,0.008140203
100.00,0.48,97.55,100.00,77.16,98.02,0.008304895,0.026602175,0.009642260
100.00,0.48,97.55,100.00,77.16,98.02,0.008332413,0.028923707,0.008555005
100.00,0.06,97.55,100.00,75.53,98.02,0.007917472,0.025702519,0.008606340
100.00,0.06,97.55,100.00,75.53,98.02,0.007847140,0.024712067,0.008618284
100.00,0.06,97.55,100.00,75.53,98.02,0.008219197,0.025200345,0.008531328
100.00,0.06,97.55,100.00,75.53,98.02,0.007259825,0.025117163,0.008493613
100.00,0.30,97.55,100.00,77.51,98.02,0.008581964,0.026079535,0.008298329
100.00,0.30,97.55,100.00,77.51,98.02,0.007623081,0.025453947,0.008563247
100.00,0.30,97.55,100.00,77.51,98.02,0.007979354,0.025447521,0.008117574
100.00,0.30,98.42,100.00,77.51,98.76,0.007673299,0.025742820,0.008742186
100.00,0.30,98.42,100.00,77.51,98.76,0.007517268,0.025512408,0.009058577
100.00,0.30,98.42,100.00,77.51,98.76,0.007539409,0.027543459,0.009626965
100.00,0.30,98.42,100.00,77.51,98.76,0.008016790,0.027974812,0.009091683
100.00,0.30,98.42,100.00,77.51,98.76,0.007711922,0.026087640,0.008512191
100.00,0.30,98.42,100.00,77.51,98.76,0.008580778,0.026765471,0.008435991
100.00,0.30,98.42,100.00,77.51,98.76,0.008106888,0.025495574,0.008454989
100.00,0.30,98.42,100.00,77.51,98.76,0.008616118,0.025635820,0.008654322
100.00,0.30,98.79,100.00,77.51,99.13,0.008345823,0.024399027,0.008414899
100.00,65.73,98.79,100.00,76.90,99.13,0.007972788,0.026093716,0.008312927
100.00,65.73,98.79,100.00,76.90,99.13,0.008241337,0.023275105,0.008729195
100.00,65.73,98.79,100.00,76.90,99.13,0.008521760,0.028057788,0.007996186
100.00,65.73,98.79,100.00,76.90,99.13,0.008226461,0.025649928,0.008565971
100.00,70.00,98.79,100.00,78.50,99.13,0.008565552,0.025240505,0.009507183
100.00,70.00,98.79,100.00,78.50,99.13,0.008131473,0.024327369,0.008211514
100.00,70.00,98.79,100.00,78.50,99.16,0.008388638,0.022540700,0.008023984
100.00,70.00,98.79,100.00,78.50,99.16,0.008073712,0.024452113,0.008249718
100.00,70.00,98.79,100.00,78.50,99.16,0.007865089,0.023853272,0.008370129
100.00,68.09,98.79,100.00,77.20,99.16,0.008182250,0.023374144,0.007878081
100.00,70.18,98.79,100.00,78.54,99.16,0.008263058,0.022704484,0.007794408
100.00,70.42,98.79,100.00,78.57,99.16,0.008339537,0.022866312,0.008329829
100.00,70.73,98.79,100.00,79.38,99.16,0.008388707,0.020512652,0.008814684
100.00,70.55,98.79,100.00,79.44,99.16,0.008125257,0.020811023,0.008957793
100.00,70.55,98.79,100.00,79.44,99.16,0.008259916,0.021910012,0.008147258
100.00,70.55,98.79,100.00,79.44,99.16,0.008480273,0.020406069,0.009116338
100.00,70.55,98.79,100.00,79.44,99.16,0.008677231,0.022146223,0.009195122
100.00,70.55,98.79,100.00,79.44,99.16,0.008341353,0.021779263,0.009134567
100.00,70.55,98.79,100.00,79.44,99.16,0.008458342,0.020946728,0.008410009
100.00,70.55,98.79,100.00,79.44,99.16,0.008383958,0.021228127,0.009058647
100.00,70.55,98.79,100.00,79.44,99.16,0.007887300,0.019659024,0.007823812
100.00,71.82,98.79,100.00,80.35,99.16,0.008237845,0.020057969,0.008717601
100.00,71.82,98.79,100.00,80.35,99.16,0.008037463,0.019802691,0.008712992
100.00,71.82,98.79,100.00,80.35,99.16,0.007666175,0.020512721,0.008223527
100.00,71.82,98.79,100.00,80.35,99.17,0.008358535,0.022344368,0.008282266
100.00,71.82,98.79,100.00,80.35,99.17,0.008147397,0.022592872,0.008145791
100.00,71.82,98.79,100.00,80.35,99.17,0.007961893,0.019688075,0.008148794
100.00,71.82,98.79,100.00,80.35,99.17,0.008653973,0.020464389,0.008068125
100.00,71.82,98.79,100.00,80.35,99.17,0.008394993,0.019493982,0.008088380
100.00,71.82,98.79,100.00,80.35,99.17,0.008289599,0.018504439,0.008637281
100.00,71.82,98.79,100.00,80.35,99.17,0.008393945,0.020330010,0.007719326
100.00,71.82,98.79,100.00,80.35,99.17,0.007949810,0.018767189,0.008349664
100.00,71.82,98.79,100.00,80.35,99.17,0.008457434,0.023072490,0.008754548
100.00,71.82,98.79,100.00,80.35,99.17,0.008724935,0.019035388,0.008346801
100.00,71.82,98.79,100.00,80.35,99.17,0.008408263,0.019780273,0.008161646
100.00,71.82,98.79,100.00,80.35,99.17,0.008141251,0.019882312,0.008111498
100.00,71.82,98.79,100.00,80.35,99.17,0.008109613,0.020385955,0.008052271
100.00,71.82,98.79,100.00,80.35,99.17,0.008048709,0.020278046,0.008306991
