direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.09,0.00,0.00,0.05,0.02,0.02,1.259610891,1.227338672,1.219025016
0.06,0.00,0.00,40.17,19.69,26.64,1.431078792,1.453125238,1.453279257
0.03,0.06,0.03,71.18,34.02,55.26,0.321974069,0.786663651,0.545307815
99.27,0.18,76.82,98.65,49.24,82.12,0.061429273,0.439910114,0.173455626
99.94,25.30,89.85,99.88,61.08,92.19,0.029059272,0.278590292,0.060201634
99.94,0.30,92.36,99.88,65.23,96.60,0.025999144,0.198305979,0.034579225
99.94,60.73,96.76,99.88,70.89,96.65,0.025350088,0.157048598,0.030378688
99.94,0.36,96.76,99.88,72.54,96.65,0.025414905,0.133270755,0.029821824
100.00,67.91,96.76,100.00,74.59,96.65,0.026155524,0.116044253,0.028684979
100.00,68.15,96.45,100.00,76.31,97.40,0.025464563,0.104518592,0.027593954
100.00,70.18,96.45,100.00,77.75,97.40,0.025083216,0.104225531,0.028618000
100.00,70.91,96.45,100.00,77.56,97.40,0.025083143,0.092047311,0.031254455
100.00,71.55,97.12,100.00,77.76,97.74,0.025361892,0.088261515,0.030219376
100.00,68.27,97.12,100.00,77.08,97.74,0.026023099,0.082958080,0.027854679
100.00,68.27,97.82,100.00,77.08,98.05,0.024353210,0.081986904,0.027376810
100.00,71.85,97.82,100.00,78.72,98.05,0.024913635,0.079990707,0.027602127
100.00,71.85,97.82,100.00,78.72,98.05,0.024712346,0.082993075,0.027868507
100.00,71.85,97.82,100.00,78.72,98.05,0.025038796,0.079331242,0.027069498
100.00,71.18,97.82,100.00,78.99,98.05,0.025281573,0.077242143,0.027205901
100.00,71.18,97.82,100.00,78.99,98.05,0.025098439,0.078415379,0.027392384
100.00,71.42,97.82,100.00,79.21,98.05,0.027151912,0.075135872,0.027740834
100.00,71.42,97.82,100.00,79.21,98.05,0.025714392,0.072289467,0.027973063
100.00,72.27,97.82,100.00,79.22,98.05,0.024375072,0.070757233,0.029039506
100.00,72.27,97.82,100.00,79.22,98.05,0.023830639,0.069275156,0.026018001
100.00,72.27,97.91,100.00,79.22,98.50,0.025258591,0.074045472,0.026521577
100.00,73.27,97.91,100.00,79.91,98.50,0.025225556,0.072295547,0.026420791
100.00,73.09,98.67,100.00,80.23,99.02,0.025062332,0.074910343,0.026922127
100.00,73.09,98.67,100.00,80.23,99.02,0.024410622,0.072539091,0.027667360
100.00,73.85,98.67,100.00,79.93,99.02,0.024624761,0.073866390,0.026187792
100.00,73.85,98.67,100.00,79.93,99.02,0.024736792,0.071603186,0.026587786
100.00,72.82,99.33,100.00,79.99,99.33,0.026401374,0.072676122,0.025679052
100.00,72.82,99.33,100.00,79.99,99.33,0.025527420,0.068468392,0.026242759
100.00,72.82,99.33,100.00,79.99,99.33,0.025384801,0.070960894,0.026369384
100.00,72.82,99.33,100.00,79.99,99.33,0.025634004,0.069702528,0.028098155
100.00,72.82,99.33,100.00,79.99,99.33,0.025203276,0.069962554,0.027987452
100.00,73.36,99.33,100.00,80.89,99.33,0.025141327,0.070694797,0.027661491
100.00,73.36,99.33,100.00,80.89,99.33,0.025489356,0.072171219,0.027882896
100.00,73.00,99.33,100.00,80.87,99.33,0.025267672,0.073019750,0.027620424
100.00,73.00,99.33,100.00,80.87,99.33,0.024219180,0.069954030,0.030372472
100.00,73.00,99.33,100.00,80.87,99.33,0.024124332,0.070177115,0.026634792
100.00,73.00,99.33,100.00,80.87,99.33,0.023690814,0.069820352,0.029398363
100.00,73.00,99.33,100.00,80.87,99.33,0.024235735,0.065589577,0.028042840
100.00,73.00,99.33,100.00,80.87,99.33,0.024987319,0.065846808,0.027407471
100.00,73.00,99.61,100.00,80.87,99.55,0.024564765,0.067998551,0.027210999
100.00,73.00,99.61,100.00,80.87,99.55,0.024677424,0.067764930,0.027885200
100.00,73.00,99.61,100.00,80.87,99.55,0.024661360,0.065578751,0.026609298
100.00,73.00,99.61,100.00,80.87,99.55,0.024740983,0.067414798,0.025803722
100.00,73.00,99.64,100.00,80.87,99.58,0.025003873,0.066699043,0.025949556
100.00,73.00,99.64,100.00,80.87,99.58,0.024661500,0.066957042,0.026405774
100.00,73.00,99.64,100.00,80.87,99.58,0.024481092,0.067426182,0.025991041
100.00,73.00,99.64,100.00,80.87,99.58,0.025327180,0.066844948,0.027352504
100.00,73.00,99.64,100.00,80.87,99.58,0.025056256,0.069707833,0.025798973
100.00,73.00,99.64,100.00,80.87,99.58,0.024880530,0.065607175,0.025856104
100.00,73.82,99.64,100.00,80.54,99.58,0.024120422,0.067756407,0.026967386
100.00,73.82,99.64,100.00,80.54,99.58,0.023982549,0.067400061,0.025683872
100.00,73.82,99.64,100.00,80.54,99.58,0.024998704,0.065346316,0.026431477
100.00,73.82,99.64,100.00,80.54,99.58,0.025534963,0.067795865,0.024814388
100.00,73.82,99.64,100.00,80.54,99.58,0.024763122,0.066820435,0.025033277
100.00,73.33,99.64,100.00,80.79,99.59,0.024445752,0.067688450,0.025147540
100.00,73.33,99.64,100.00,80.79,99.59,0.025095019,0.067643046,0.025331859
100.00,73.33,99.64,100.00,80.79,99.59,0.024700472,0.068694755,0.025890607
100.00,73.33,99.64,100.00,80.79,99.59,0.024293981,0.065878309,0.025183300
100.00,73.33,99.64,100.00,80.79,99.59,0.024565184,0.066071637,0.025529657
100.00,73.33,99.64,100.00,80.79,99.59,0.024580343,0.067710377,0.025230028
100.00,73.33,99.64,100.00,80.79,99.59,0.024490172,0.066072688,0.025382916
100.00,73.33,99.64,100.00,80.79,99.59,0.025012745,0.066443205,0.024952188
100.00,73.33,99.64,100.00,80.79,99.59,0.025056675,0.066667892,0.024337985
100.00,73.33,99.64,100.00,80.79,99.59,0.024521532,0.068138093,0.023863466
100.00,73.33,99.64,100.00,80.79,99.59,0.024989763,0.065741904,0.024100516
100.00,73.33,99.64,100.00,80.79,99.59,0.024607509,0.065933697,0.026740257
100.00,73.33,99.64,100.00,80.79,99.59,0.023659173,0.066224948,0.027551908
100.00,73.33,99.64,100.00,80.79,99.59,0.024889749,0.063491054,0.026775176
100.00,73.33,99.64,100.00,80.79,99.59,0.024944646,0.065615699,0.025882157
100.00,74.33,99.64,100.00,81.38,99.59,0.025243437,0.066805065,0.025737092
100.00,74.33,99.64,100.00,81.38,99.59,0.025183372,0.065010503,0.025006669
100.00,74.33,99.64,100.00,81.38,99.59,0.024664294,0.063250229,0.025146144
100.00,74.33,99.70,100.00,81.38,99.68,0.024787707,0.066187926,0.025135597
100.00,74.33,99.70,100.00,81.38,99.68,0.024734415,0.066033088,0.025062332
100.00,74.33,99.70,100.00,81.38,99.68,0.024052672,0.067198493,0.025570653
100.00,74.33,99.70,100.00,81.38,99.68,0.024612259,0.065310135,0.024957148
100.00,74.33,99.70,100.00,81.38,99.68,0.024325972,0.066961654,0.026581291
100.00,74.33,99.70,100.00,81.38,99.68,0.024714092,0.064323731,0.024919501
100.00,74.33,99.70,100.00,81.38,99.68,0.025247000,0.065214939,0.025403239
100.00,74.33,99.70,100.00,81.38,99.68,0.024844073,0.066995949,0.024427732
100.00,74.33,99.70,100.00,81.38,99.68,0.024531869,0.070173904,0.024541227
100.00,74.33,99.70,100.00,81.38,99.68,0.024013560,0.063046008,0.024798391
100.00,74.33,99.70,100.00,81.38,99.68,0.024428779,0.068238467,0.024525931
100.00,74.33,99.70,100.00,81.38,99.68,0.024941292,0.063109219,0.024668412
100.00,74.33,99.70,100.00,81.38,99.68,0.025120582,0.066585265,0.025124144
100.00,74.33,99.70,100.00,81.38,99.68,0.024382751,0.066380903,0.026111664
100.00,74.33,99.70,100.00,81.38,99.68,0.025084822,0.068229459,0.024858180
100.00,74.33,99.70,100.00,81.38,99.68,0.025021613,0.065366566,0.024875360
100.00,74.33,99.70,100.00,81.38,99.68,0.025193429,0.066651545,0.025415741
100.00,74.33,99.70,100.00,81.38,99.68,0.024964202,0.069607534,0.026118716
100.00,74.33,99.70,100.00,81.38,99.68,0.024259200,0.069332913,0.025913307
100.00,74.33,99.70,100.00,81.38,99.68,0.024762563,0.068561278,0.024842044
100.00,74.33,99.70,100.00,81.38,99.68,0.024996400,0.065165557,0.024602970
100.00,74.33,99.70,100.00,81.38,99.68,0.026128914,0.069755681,0.024213802
100.00,74.33,99.70,100.00,81.38,99.68,0.025182184,0.064668618,0.024618896
100.00,74.33,99.70,100.00,81.38,99.68,0.024986692,0.064974464,0.024156321
