direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.23,0.46,0.00,0.00,0.00,0.00,0.69,0.46,0.00,0.00,0.00,0.00,0.46,0.23,0.00,0.93,0.23,0.23,0.23,0.00,0.12,0.35,0.23,0.23,0.12,0.23,0.54,0.23,0.00,0.23,0.35,0.35,0.46,0.46,0.58,0.00,0.00,0.23,0.12,0.23,0.092655525,0.042841583,0.044523630,0.041795045,0.042195812,0.043716308,0.041825637,0.078539059,0.043280132,0.047914542,0.043879598,0.043022271,0.065193325,0.043043710,0.046540923,0.045992654,0.044200670,0.043384060,0.079478525,0.065899096
0.23,0.00,0.23,0.23,2.55,0.00,25.46,0.00,0.23,0.23,0.23,0.23,0.23,3.47,0.69,0.00,0.00,0.46,0.46,0.23,24.02,42.01,44.93,32.97,48.30,39.06,42.90,48.75,33.24,38.29,39.45,52.95,34.20,60.32,36.23,42.40,48.84,36.54,55.32,50.44,0.043070391,0.034332592,0.037824709,0.036735635,0.035634480,0.042167731,0.041824240,0.049222644,0.033716433,0.055558868,0.043808501,0.037431207,0.051802184,0.036764201,0.061483085,0.047768287,0.041360129,0.040859208,0.039345626,0.043589681
0.46,71.53,93.52,60.19,91.90,50.00,60.42,98.15,0.00,72.92,85.65,82.87,0.69,96.06,0.00,0.23,89.35,0.69,100.00,95.14,44.00,72.94,89.72,55.84,88.33,65.26,76.49,97.11,76.18,72.03,81.37,83.74,59.66,95.45,63.16,80.34,87.35,69.29,100.00,93.17,0.028466906,0.019724986,0.021008296,0.022961754,0.020648461,0.024987780,0.025320096,0.024949508,0.019408943,0.025773033,0.024960471,0.020029364,0.028516915,0.020318167,0.028621679,0.022495477,0.021966131,0.022275120,0.020833336,0.019980544
62.96,75.00,100.00,66.20,100.00,63.66,94.44,100.00,96.30,94.21,100.00,95.37,83.10,100.00,75.46,99.54,100.00,0.00,100.00,100.00,66.45,74.36,100.00,65.07,100.00,77.26,93.40,100.00,94.39,93.11,100.00,94.71,81.00,100.00,79.59,99.09,100.00,84.43,100.00,100.00,0.018346339,0.016104776,0.016648928,0.018153502,0.015014585,0.017611934,0.018324411,0.018511731,0.015604904,0.018191775,0.018090852,0.015761914,0.021745844,0.014921972,0.021501180,0.016223161,0.017590212,0.017298684,0.016184956,0.015357448
77.31,82.64,100.00,66.20,100.00,91.90,100.00,100.00,100.00,100.00,100.00,97.22,83.56,100.00,95.14,100.00,100.00,88.89,100.00,100.00,75.50,80.36,100.00,65.07,100.00,91.38,100.00,100.00,100.00,100.00,100.00,96.82,83.85,100.00,92.79,100.00,100.00,92.25,100.00,100.00,0.016986692,0.014449340,0.014476020,0.016041217,0.012567890,0.015314913,0.014710695,0.014292680,0.014239390,0.013071393,0.014233802,0.014625416,0.018480020,0.013196344,0.018031623,0.013403849,0.015397259,0.014297360,0.013462728,0.013008464
81.25,84.03,100.00,66.20,100.00,91.90,100.00,100.00,100.00,100.00,100.00,99.07,89.12,100.00,95.14,100.00,100.00,88.89,100.00,100.00,79.80,81.50,100.00,65.07,100.00,91.38,100.00,100.00,100.00,100.00,100.00,99.00,86.23,100.00,93.15,100.00,100.00,92.25,100.00,100.00,0.014494668,0.013189429,0.012911450,0.015166216,0.012146801,0.014214665,0.013524400,0.012340409,0.012670560,0.012017032,0.013087318,0.012663785,0.013862653,0.012334751,0.016009929,0.012881697,0.014624928,0.013285394,0.013916572,0.012898809
83.56,84.03,100.00,66.20,100.00,91.90,100.00,100.00,100.00,100.00,100.00,100.00,89.12,100.00,95.37,100.00,100.00,89.12,100.00,100.00,82.64,81.50,100.00,65.07,100.00,91.38,100.00,100.00,100.00,100.00,100.00,100.00,86.44,100.00,93.54,100.00,100.00,94.12,100.00,100.00,0.013685040,0.013871662,0.011831178,0.015384757,0.011198184,0.013657313,0.012996940,0.012173063,0.012237598,0.011911987,0.012235992,0.012092882,0.012828477,0.012581300,0.016364943,0.012559718,0.013940948,0.012324903,0.012880859,0.012627257
83.56,84.03,100.00,66.20,100.00,93.29,100.00,100.00,100.00,100.00,100.00,100.00,89.12,100.00,95.37,100.00,100.00,89.12,100.00,100.00,82.64,81.50,100.00,65.07,100.00,92.69,100.00,100.00,100.00,100.00,100.00,100.00,86.44,100.00,93.54,100.00,100.00,94.12,100.00,100.00,0.013603602,0.013407691,0.012041477,0.015581926,0.011469597,0.012738797,0.012907749,0.012085269,0.012615174,0.011741638,0.012737330,0.012520466,0.012645695,0.011848290,0.015778046,0.012204703,0.013290703,0.012359406,0.012959433,0.012212245
84.26,84.03,100.00,66.20,100.00,93.29,100.00,100.00,100.00,100.00,100.00,100.00,89.58,100.00,96.06,100.00,100.00,88.89,100.00,100.00,83.74,81.50,100.00,65.07,100.00,92.69,100.00,100.00,100.00,100.00,100.00,100.00,87.29,100.00,94.31,100.00,100.00,94.46,100.00,100.00,0.013419355,0.012887984,0.013114068,0.015495180,0.011065412,0.013119794,0.012438539,0.012507265,0.011509129,0.010764105,0.012635777,0.012635289,0.012730556,0.012213363,0.014588399,0.012941344,0.012302903,0.011987628,0.013707949,0.011555575
87.27,84.03,100.00,66.20,100.00,93.29,100.00,100.00,100.00,100.00,100.00,100.00,89.58,100.00,97.22,100.00,100.00,88.89,100.00,100.00,84.20,81.50,100.00,65.07,100.00,92.69,100.00,100.00,100.00,100.00,100.00,100.00,87.29,100.00,95.99,100.00,100.00,94.46,100.00,100.00,0.013520419,0.012972355,0.019730223,0.015737258,0.011456536,0.013715981,0.012840490,0.012042805,0.011584979,0.011572686,0.013273661,0.012274267,0.012891406,0.012313518,0.014238272,0.011953614,0.011685903,0.012110623,0.012613218,0.011063107
