direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.23,0.23,0.23,0.00,0.46,0.23,0.00,0.69,0.00,0.46,0.23,0.00,0.46,0.46,0.23,0.23,0.00,0.23,0.00,0.00,0.35,0.00,0.00,0.35,0.35,0.62,0.12,0.23,0.87,0.27,0.12,0.23,0.50,0.23,0.35,0.12,0.12,0.85,0.62,0.25,0.265784025,0.220077142,0.219104856,0.193092421,0.233968824,0.179498628,0.226381347,0.211044952,0.213622376,0.218674690,0.217263713,0.212908104,0.175486341,0.215585619,0.175913915,0.232427686,0.224842846,0.245580867,0.225984588,0.241092876
0.46,0.00,0.23,0.93,0.00,1.85,0.46,0.46,0.46,0.00,1.62,3.70,0.46,0.69,0.00,0.23,13.19,0.00,0.00,74.07,25.91,27.12,50.25,21.16,50.81,38.12,49.34,77.68,41.76,48.48,49.92,60.26,40.74,63.18,39.04,51.87,61.57,57.16,71.32,72.70,0.042940065,0.033380337,0.042348281,0.030714627,0.041590694,0.034871351,0.033768665,0.030791946,0.031770591,0.034447823,0.035472497,0.032377388,0.032895766,0.035688031,0.039119713,0.036078945,0.032040119,0.031746916,0.029925682,0.042343959
51.85,71.06,94.21,0.00,98.84,49.54,78.47,100.00,51.85,84.26,96.53,85.65,0.46,100.00,0.46,100.00,100.00,97.45,100.00,99.07,62.77,66.11,92.61,50.04,98.13,66.13,78.67,100.00,74.75,88.99,94.79,88.08,59.78,100.00,49.71,100.00,100.00,97.01,100.00,98.19,0.019534813,0.018806070,0.019515399,0.019389192,0.025885943,0.019626521,0.020358829,0.016151957,0.018526418,0.017922971,0.018496387,0.018537315,0.019178895,0.018954139,0.022667779,0.020389909,0.016731586,0.017076822,0.016258888,0.018272961
85.88,84.26,100.00,64.12,100.00,95.83,96.99,100.00,97.92,100.00,100.00,96.99,90.28,100.00,0.00,100.00,100.00,100.00,100.00,100.00,81.91,82.16,100.00,63.33,100.00,94.89,95.25,100.00,97.11,100.00,100.00,95.83,87.65,100.00,80.57,100.00,100.00,100.00,100.00,100.00,0.016419455,0.015042984,0.015151521,0.015591464,0.013884005,0.015077837,0.015743162,0.012790469,0.015052903,0.014777790,0.022758432,0.014168059,0.015415111,0.016024144,0.018212125,0.016490139,0.013499659,0.013070263,0.013333503,0.013032408
89.58,84.26,100.00,64.12,100.00,100.00,99.54,100.00,100.00,100.00,100.00,96.76,90.51,100.00,93.98,100.00,100.00,100.00,100.00,100.00,86.98,82.16,100.00,63.33,100.00,100.00,99.07,100.00,100.00,100.00,100.00,96.39,88.52,100.00,91.24,100.00,100.00,100.00,100.00,100.00,0.013519632,0.013557138,0.012525832,0.014852243,0.012367568,0.013637389,0.013831483,0.011840531,0.013398665,0.011817832,0.012121861,0.012783905,0.013675314,0.012837405,0.015864762,0.013596671,0.011943760,0.011435301,0.011717608,0.011167871
90.74,84.26,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.76,90.51,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.12,82.16,100.00,63.41,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.39,88.52,100.00,92.65,100.00,100.00,100.00,100.00,100.00,0.012558031,0.012494752,0.012371689,0.014154229,0.011881529,0.012907457,0.013041696,0.011968204,0.012565015,0.011398912,0.012028969,0.011948160,0.012649386,0.011619687,0.013520612,0.012105727,0.011300574,0.011588538,0.011522396,0.011502910
90.74,84.26,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.92,90.51,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.12,82.16,100.00,63.41,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.78,88.52,100.00,92.65,100.00,100.00,100.00,100.00,100.00,0.012646661,0.013010125,0.012187022,0.013837000,0.011870424,0.012080582,0.012345917,0.011721588,0.012285573,0.011082941,0.012099511,0.011833268,0.012104609,0.012206232,0.012485535,0.011564441,0.011615427,0.011025670,0.010980203,0.011094676
90.74,84.26,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.06,90.51,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.12,82.16,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.24,88.52,100.00,92.65,100.00,100.00,100.00,100.00,100.00,0.012593021,0.012563687,0.012060118,0.013886380,0.011233522,0.011766148,0.012775174,0.011565837,0.012317980,0.011306579,0.012115505,0.012048595,0.012108311,0.011196926,0.012253724,0.011826354,0.011003041,0.011254826,0.011274802,0.011022807
90.74,84.26,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.45,90.51,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.12,82.16,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.84,88.52,100.00,92.65,100.00,100.00,100.00,100.00,100.00,0.012695551,0.012257216,0.011903529,0.013824289,0.011274451,0.011676259,0.012583175,0.011068483,0.011810987,0.011659846,0.011752738,0.012317911,0.012188840,0.011155648,0.012313580,0.012139112,0.010937877,0.011770549,0.011139655,0.011176463
90.74,84.26,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.84,90.51,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.12,82.16,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.86,88.52,100.00,92.65,100.00,100.00,100.00,100.00,100.00,0.012328944,0.012488676,0.012372596,0.014679520,0.011608302,0.011694418,0.012530862,0.011652094,0.011743170,0.011075957,0.011966040,0.012542107,0.012075903,0.011167871,0.012211958,0.012121022,0.011011701,0.011888933,0.011062268,0.010957853
