direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.23,0.69,0.00,0.23,0.23,0.23,0.23,0.23,0.00,0.00,0.23,0.23,0.23,0.00,0.46,0.23,0.00,0.23,0.00,0.23,0.12,0.12,0.12,0.12,0.23,0.23,0.39,0.39,0.00,0.23,0.00,0.23,0.12,0.27,0.12,0.35,0.12,0.25,0.25,0.39,1.271516681,1.256134510,1.180197835,1.175781012,1.174102783,1.173901558,1.209963322,1.280288458,1.184171081,1.235001087,1.173477054,1.176461101,1.199101329,1.133220911,1.172482014,1.186186314,1.156309605,1.165293217,1.182647705,1.228714228
0.23,0.69,2.08,0.23,0.23,0.46,28.70,1.16,6.25,0.69,0.46,1.16,0.00,0.46,0.00,0.00,0.00,0.46,0.69,0.46,27.70,29.01,43.98,26.25,54.09,31.94,43.81,74.92,50.15,41.05,37.09,59.41,32.25,65.97,28.30,50.77,59.99,58.97,70.49,54.69,0.063498676,0.060187347,0.057883929,0.058353968,0.062170893,0.065485150,0.062435318,0.057626557,0.061442215,0.061759237,0.066913024,0.057039738,0.066293515,0.057320785,0.065765567,0.063756399,0.059075937,0.062107474,0.058585286,0.061832432
55.79,58.80,89.35,0.23,96.99,2.31,74.07,100.00,57.41,91.67,100.00,85.42,84.49,100.00,0.23,96.30,80.56,99.07,100.00,98.15,58.47,65.18,90.20,26.25,95.22,70.41,76.85,100.00,80.09,92.17,100.00,86.81,79.73,100.00,56.04,94.77,86.54,98.42,100.00,97.99,0.035662048,0.033042796,0.030620012,0.033122905,0.030848257,0.035709754,0.034450620,0.026705312,0.031171491,0.029931849,0.028793268,0.030078519,0.035081234,0.027226901,0.035517823,0.030032212,0.027851297,0.028906832,0.027546780,0.025479777
89.35,83.33,100.00,64.81,100.00,94.44,93.06,100.00,91.44,100.00,100.00,91.90,88.43,100.00,0.69,100.00,100.00,100.00,100.00,100.00,86.86,81.54,100.00,63.54,100.00,92.98,91.82,100.00,93.60,100.00,100.00,94.46,85.30,100.00,83.06,100.00,100.00,100.00,100.00,100.00,0.025917759,0.023585144,0.021337109,0.025989840,0.021438800,0.025646212,0.023784269,0.017765056,0.023483451,0.020619333,0.019752020,0.021522893,0.025239935,0.018109104,0.025561145,0.020423559,0.021223472,0.021441314,0.019887308,0.018159389
89.35,84.49,100.00,64.81,100.00,100.00,99.31,100.00,100.00,100.00,100.00,89.81,90.05,100.00,0.00,100.00,100.00,100.00,100.00,100.00,86.65,81.79,100.00,63.54,100.00,100.00,98.71,100.00,100.00,100.00,100.00,93.58,88.48,100.00,89.64,100.00,100.00,100.00,100.00,100.00,0.020880263,0.019256206,0.016102025,0.021933356,0.015709369,0.020420488,0.019036129,0.014017910,0.019391073,0.015298342,0.014510513,0.017260790,0.019884234,0.013597735,0.019629726,0.015726130,0.016080724,0.014617791,0.014271719,0.015065625
89.81,84.49,100.00,64.81,100.00,100.00,99.07,100.00,100.00,100.00,100.00,89.81,90.05,100.00,95.60,100.00,100.00,100.00,100.00,100.00,86.92,81.79,100.00,63.54,100.00,100.00,98.94,100.00,100.00,100.00,100.00,93.58,88.48,100.00,93.61,100.00,100.00,100.00,100.00,100.00,0.017929608,0.017107416,0.013862369,0.020558149,0.014308946,0.018274980,0.016418764,0.013924530,0.017253175,0.014411755,0.014619329,0.016488397,0.016456548,0.012933807,0.016856609,0.013598293,0.015763776,0.013024882,0.014399323,0.014740925
89.81,84.49,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,89.81,90.05,100.00,95.14,100.00,100.00,100.00,100.00,100.00,87.44,81.79,100.00,63.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.58,88.48,100.00,93.48,100.00,100.00,100.00,100.00,100.00,0.016941817,0.015819231,0.013349792,0.020240365,0.014377881,0.015909189,0.015183590,0.013894637,0.016647639,0.014097601,0.015045859,0.016732708,0.016068570,0.013077055,0.016274678,0.014104934,0.015243445,0.013918454,0.017467456,0.013391208
89.81,84.49,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,89.81,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,87.44,81.79,100.00,63.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.50,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.016961096,0.016767140,0.012889946,0.019811109,0.014073435,0.015176116,0.014753357,0.013882136,0.015814204,0.013842115,0.015025744,0.015818393,0.015886769,0.013029492,0.016520735,0.013841067,0.014553048,0.013475230,0.013729738,0.013914821
91.44,84.49,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.22,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,88.16,81.79,100.00,63.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.20,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.016815402,0.017543584,0.013035638,0.019792041,0.014071969,0.014732404,0.015115143,0.013771644,0.013970487,0.013982150,0.014191051,0.016104609,0.015484264,0.013007980,0.015637780,0.013746850,0.014570368,0.013338408,0.013476208,0.013681057
90.28,84.49,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.61,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,87.42,81.79,100.00,63.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.78,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.015561022,0.016904872,0.013012729,0.020138044,0.014113246,0.014893951,0.014685539,0.013599481,0.013905952,0.013828077,0.014041168,0.015791712,0.016446980,0.012911806,0.015178421,0.013590122,0.014281078,0.013668695,0.013409229,0.013908047
