direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.46,0.93,0.46,0.00,0.00,0.23,0.00,0.69,0.46,0.00,0.23,0.46,0.46,0.69,0.00,0.23,0.46,0.46,0.00,0.23,0.27,0.00,0.23,0.14,0.12,0.00,0.23,0.12,0.46,0.37,0.37,0.39,0.46,0.58,0.35,0.25,0.52,0.25,0.35,0.12,0.052454662,0.072881229,0.049098678,0.058889646,0.053343635,0.053834852,0.061268594,0.069154792,0.066350006,0.062605545,0.088945150,0.050219454,0.069646843,0.082870349,0.093863748,0.085342824,0.089414291,0.088587970,0.089167178,0.083943143
0.46,0.00,0.23,0.69,31.02,1.16,0.69,0.69,0.23,3.47,0.00,64.12,1.16,0.00,0.00,0.46,0.69,0.23,0.23,0.00,26.29,38.68,45.51,36.73,45.43,37.94,42.73,60.44,48.15,35.90,36.23,66.65,37.13,65.16,33.64,34.38,58.12,41.18,71.80,55.86,0.163803369,0.185424000,0.166584209,0.163777828,0.160867840,0.169706225,0.165835410,0.166199297,0.158345237,0.167421699,0.161089599,0.162169516,0.161048174,0.155536532,0.158666089,0.159829348,0.159709066,0.167431340,0.163943425,0.165265143
54.17,75.00,96.30,55.32,88.66,33.80,73.38,98.15,86.81,58.10,84.72,82.18,0.46,95.60,71.06,94.68,86.57,0.23,100.00,96.53,58.87,69.83,94.54,53.16,87.40,60.80,76.04,97.80,83.56,65.26,82.77,86.98,60.51,93.52,74.19,91.61,90.22,69.68,100.00,95.51,0.102320991,0.094626375,0.097557582,0.096193396,0.091513515,0.098704621,0.098222986,0.087350130,0.093009703,0.102435119,0.094738200,0.088481739,0.097365364,0.091129303,0.096795939,0.096228458,0.090207085,0.094582863,0.088018604,0.088441782
54.40,80.56,100.00,65.74,100.00,54.40,96.30,100.00,98.84,94.21,100.00,96.30,82.87,100.00,86.34,100.00,100.00,85.88,100.00,100.00,67.77,76.64,100.00,64.02,100.00,76.62,95.14,100.00,98.50,94.37,100.00,95.62,80.61,100.00,84.09,100.00,100.00,89.74,100.00,100.00,0.085189864,0.082689248,0.077551335,0.082340524,0.078068458,0.083834410,0.080994353,0.078633629,0.080104403,0.082141042,0.079284988,0.077527024,0.082545646,0.076306649,0.080402702,0.081185929,0.076614797,0.081932485,0.077043153,0.075515389
67.59,82.41,100.00,66.44,100.00,89.81,99.54,100.00,98.84,100.00,100.00,98.61,89.58,100.00,93.75,100.00,100.00,96.99,100.00,100.00,72.84,80.05,100.00,65.18,100.00,87.98,99.07,100.00,98.38,100.00,100.00,98.78,87.42,100.00,92.30,100.00,100.00,95.37,100.00,100.00,0.083466463,0.078483462,0.071939111,0.083255611,0.078729041,0.083981983,0.089230955,0.073548093,0.080021285,0.075662896,0.077177599,0.077465497,0.076458633,0.075558968,0.077882320,0.074242979,0.077048175,0.082399674,0.075867608,0.075147241
84.26,84.26,100.00,66.44,100.00,95.14,100.00,100.00,100.00,100.00,100.00,99.54,89.81,100.00,95.60,100.00,100.00,100.00,100.00,100.00,83.58,82.20,100.00,65.18,100.00,93.06,100.00,100.00,100.00,100.00,100.00,99.19,88.12,100.00,93.61,100.00,100.00,100.00,100.00,100.00,0.081474386,0.079552010,0.073785923,0.090623632,0.077676915,0.089766026,0.083754227,0.074430369,0.077447332,0.078912653,0.076979034,0.078280285,0.073928259,0.074142471,0.076769151,0.074541904,0.073220953,0.076642603,0.071567267,0.079398423
84.26,84.49,100.00,66.44,100.00,92.36,100.00,100.00,100.00,100.00,100.00,100.00,89.58,100.00,95.60,100.00,100.00,100.00,100.00,100.00,83.58,82.48,100.00,65.18,100.00,90.22,100.00,100.00,100.00,100.00,100.00,100.00,87.17,100.00,93.61,100.00,100.00,100.00,100.00,100.00,0.085760832,0.083832800,0.080681801,0.086574450,0.075275339,0.083175495,0.082139932,0.075298309,0.075081170,0.077042028,0.078433037,0.077228583,0.080038257,0.076804981,0.074722871,0.077053905,0.073832087,0.075529493,0.075158767,0.076152578
85.88,84.49,100.00,66.44,100.00,91.44,100.00,100.00,100.00,100.00,100.00,100.00,89.58,100.00,96.53,100.00,100.00,100.00,100.00,100.00,84.53,82.48,100.00,65.18,100.00,90.82,100.00,100.00,100.00,100.00,100.00,100.00,87.17,100.00,95.52,100.00,100.00,100.00,100.00,100.00,0.079902343,0.080507815,0.081178322,0.090891555,0.079453453,0.083234802,0.081423678,0.074585207,0.074121654,0.077167749,0.080650717,0.080298424,0.074179277,0.078570001,0.074134298,0.075258575,0.077591836,0.078270450,0.085219823,0.078425705
86.11,84.49,100.00,66.44,100.00,91.44,100.00,100.00,100.00,100.00,100.00,100.00,89.58,100.00,96.53,100.00,100.00,100.00,100.00,100.00,84.90,82.48,100.00,65.18,100.00,90.82,100.00,100.00,100.00,100.00,100.00,100.00,87.17,100.00,95.52,100.00,100.00,100.00,100.00,100.00,0.078912728,0.084592767,0.079893544,0.081924878,0.082819991,0.081810959,0.075427875,0.075763680,0.073464639,0.081751384,0.080548398,0.080932818,0.076621994,0.078456998,0.075312279,0.076790944,0.073120862,0.077040702,0.084010907,0.078420259
84.49,84.49,100.00,66.44,100.00,91.44,100.00,100.00,100.00,100.00,100.00,100.00,89.58,100.00,96.53,100.00,100.00,100.00,100.00,100.00,84.99,82.48,100.00,65.18,100.00,90.82,100.00,100.00,100.00,100.00,100.00,100.00,87.17,100.00,95.52,100.00,100.00,100.00,100.00,100.00,0.079769917,0.079769149,0.080289073,0.086848862,0.084408447,0.081225187,0.079262435,0.080635913,0.080792919,0.080121793,0.081020609,0.087566711,0.079426564,0.075582229,0.077610560,0.077952027,0.073785640,0.080461092,0.080008157,0.078015171
