direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.00,0.08,0.00,0.04,0.08,0.02,0.653127611,0.633842230,0.630187631
0.08,0.13,0.00,38.33,26.32,21.20,0.710519314,0.740186870,0.809402406
2.12,44.96,0.04,79.39,53.26,36.30,0.137420267,0.273835629,0.405909270
98.35,0.89,0.04,97.60,65.55,52.68,0.032999154,0.118233770,0.228571489
99.32,67.50,57.42,99.07,72.81,64.82,0.020295899,0.074643917,0.135483429
99.83,67.37,61.10,99.70,74.73,69.93,0.018455168,0.060382664,0.092943825
99.79,71.53,68.35,99.70,76.60,74.66,0.017547969,0.057802841,0.069457881
99.79,72.84,72.33,99.70,77.22,78.10,0.017360436,0.056922954,0.056612425
99.79,72.84,76.74,99.70,77.22,80.08,0.017403319,0.051874645,0.047448292
99.79,72.84,73.90,99.70,77.22,80.01,0.017439291,0.051122565,0.041229472
99.79,71.23,74.58,99.70,76.97,82.15,0.018170416,0.051059429,0.039021853
99.79,71.23,74.58,99.70,76.97,82.15,0.017763156,0.048196878,0.037555411
99.79,71.23,74.58,99.70,76.97,82.15,0.017072191,0.049570777,0.036551129
99.79,71.23,74.58,99.70,76.97,82.15,0.016911760,0.046632729,0.036446851
99.79,71.23,83.22,99.70,76.97,83.47,0.016900446,0.048070952,0.036686625
99.79,71.23,84.87,99.70,76.97,84.71,0.016718922,0.047827896,0.034030400
99.79,71.23,82.46,99.70,76.97,83.47,0.016881520,0.046559598,0.032832090
99.75,71.23,85.25,99.66,76.97,84.73,0.017103832,0.045701433,0.032135956
99.75,71.23,85.25,99.66,76.97,84.73,0.016910015,0.045213852,0.032545447
99.75,71.23,85.25,99.66,76.97,84.73,0.017179821,0.045910265,0.031981394
99.75,73.05,85.25,99.66,77.47,84.73,0.016437590,0.045108527,0.031639647
99.75,73.05,85.25,99.66,77.47,84.73,0.016880400,0.045116909,0.030707927
99.75,73.05,84.79,99.66,77.47,85.28,0.016354688,0.046126500,0.029978832
99.75,73.05,84.79,99.66,77.47,85.28,0.017488042,0.044834390,0.029984558
99.75,73.05,84.79,99.66,77.47,85.28,0.016989846,0.044761963,0.028904771
99.75,73.05,84.79,99.68,77.47,85.28,0.017045163,0.044198111,0.028948914
99.75,73.05,84.79,99.68,77.47,85.28,0.017190576,0.044804707,0.029750720
99.75,73.05,85.42,99.68,77.47,85.60,0.017586172,0.046117421,0.029138260
99.75,72.42,86.14,99.68,77.54,85.71,0.017389912,0.044309724,0.029530924
99.75,72.42,86.14,99.68,77.54,85.71,0.016743926,0.046021249,0.030133951
