direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.00,0.46,0.93,0.00,0.00,0.00,0.46,0.00,0.23,0.23,0.23,0.23,0.23,0.69,0.00,0.00,0.23,0.46,0.93,0.23,0.12,0.25,0.46,0.39,0.12,0.00,0.12,0.35,0.69,0.00,0.12,0.35,0.23,0.00,0.12,0.46,0.00,0.23,0.35,0.46,0.053504758,0.070646644,0.089013658,0.085868314,0.040427148,0.046392575,0.072803207,0.077601679,0.070721790,0.084946863,0.070611931,0.071017511,0.078402996,0.078211695,0.086671725,0.097582147,0.070391856,0.101481810,0.088196762,0.041510358
0.00,0.46,0.46,0.93,0.00,0.00,0.23,0.00,0.46,0.46,0.00,0.69,0.00,0.46,0.00,0.46,0.46,0.00,0.00,0.00,19.89,27.53,38.95,32.00,25.56,29.36,33.45,43.31,33.26,28.61,33.04,37.64,28.74,40.86,31.85,26.97,32.12,29.59,35.82,42.32,0.002659299,0.003400831,0.002443762,0.001845480,0.002534699,0.002081622,0.003511602,0.002756103,0.003208062,0.002878329,0.002904102,0.002132049,0.001994807,0.002427977,0.002505015,0.002894743,0.002569551,0.002453610,0.001718924,0.002740667
0.23,0.46,0.00,0.46,3.94,1.39,42.82,0.69,0.46,0.23,5.09,1.16,0.23,0.46,0.00,0.23,74.54,0.00,2.08,85.42,38.95,50.44,65.55,43.61,64.58,54.94,61.40,65.24,58.64,48.96,56.23,75.10,50.46,68.19,51.37,45.08,77.35,43.34,66.13,86.01,0.001715780,0.001641257,0.001258095,0.001143621,0.001384512,0.001242519,0.001731914,0.001215700,0.001963866,0.001702301,0.001867690,0.001305588,0.001448349,0.001226735,0.001535793,0.002109141,0.001406862,0.001393732,0.001056945,0.001098363
0.23,0.93,92.59,0.46,88.89,0.00,42.82,95.14,90.74,65.28,0.00,74.07,66.20,96.06,76.16,79.63,79.63,0.00,100.00,97.45,51.72,70.04,94.62,43.61,90.84,59.68,61.40,93.92,90.03,70.93,78.97,83.78,71.86,95.51,78.40,87.02,87.91,58.43,100.00,97.80,0.001709774,0.001201033,0.001034176,0.001061694,0.001047796,0.001089422,0.001550670,0.001066095,0.001289594,0.001527621,0.001048494,0.000758922,0.001050379,0.000985494,0.001009242,0.001411402,0.001048354,0.001081669,0.000671128,0.001030334
0.00,2.55,94.21,51.62,93.75,31.71,86.57,98.61,94.91,96.06,98.15,86.81,66.20,96.06,82.18,100.00,95.60,0.00,100.00,97.45,65.41,70.52,96.59,52.12,96.24,61.15,88.54,97.53,94.91,95.33,97.05,88.91,71.86,96.22,83.99,100.00,95.64,74.61,100.00,97.80,0.001218423,0.001026424,0.000762484,0.000810745,0.000954763,0.000886177,0.000983050,0.001141666,0.000986263,0.000976485,0.001114217,0.000803901,0.000756128,0.000973202,0.000778199,0.000934858,0.000804600,0.000918515,0.000703466,0.000817590
0.46,2.55,100.00,51.62,93.75,40.51,89.12,100.00,94.91,99.54,100.00,86.81,83.80,96.99,82.18,100.00,95.83,0.00,100.00,97.45,55.81,70.52,100.00,52.12,96.24,74.46,90.10,100.00,94.33,99.17,100.00,91.80,79.92,97.57,83.99,100.00,95.52,74.61,100.00,97.80,0.001126998,0.000926686,0.000562661,0.001044722,0.000695225,0.000790840,0.000824784,0.000809768,0.000872278,0.000762694,0.000672944,0.000848462,0.000588154,0.000719460,0.000747747,0.000797965,0.000778338,0.000821920,0.000598142,0.000575722
0.46,2.55,100.00,51.62,93.75,46.76,90.51,100.00,94.68,99.54,100.00,92.59,86.57,99.07,82.18,100.00,95.83,78.24,100.00,97.45,55.81,75.46,100.00,52.12,96.24,75.69,92.40,100.00,94.44,99.17,100.00,93.19,84.76,98.50,83.99,100.00,95.52,83.06,100.00,97.80,0.001053732,0.000742858,0.000629292,0.000683770,0.000674410,0.000807114,0.000876888,0.000694317,0.000796079,0.000723581,0.000706748,0.000988149,0.001157730,0.000716247,0.000683351,0.000758713,0.000725467,0.001009381,0.000595976,0.000528717
0.00,2.78,100.00,51.62,100.00,58.80,90.51,100.00,94.68,99.54,100.00,92.59,87.04,99.07,86.57,100.00,95.83,82.18,100.00,97.45,64.93,72.16,100.00,52.12,100.00,80.27,92.40,100.00,94.44,99.17,100.00,93.19,85.13,98.50,88.33,100.00,95.52,86.36,100.00,97.80,0.000997438,0.000839242,0.000695225,0.000789024,0.000629920,0.000689567,0.000974040,0.000742998,0.000679789,0.000836518,0.000711568,0.000633343,0.001219332,0.000850207,0.000509580,0.000734966,0.000750610,0.000988918,0.000560216,0.000561753
0.00,2.55,100.00,51.85,100.00,58.80,90.51,100.00,94.68,99.54,100.00,93.29,86.81,99.07,84.49,100.00,95.83,82.64,100.00,97.45,63.83,72.11,100.00,52.47,100.00,80.27,92.57,100.00,94.44,99.17,100.00,94.12,85.53,98.50,86.36,100.00,95.52,88.35,100.00,97.92,0.001015458,0.000731333,0.000533956,0.000667775,0.000661909,0.000692570,0.000971037,0.000644587,0.000711637,0.000691872,0.000667636,0.000704723,0.001110445,0.000936255,0.000790561,0.000818429,0.000686913,0.000860405,0.000723860,0.000494634
53.94,2.55,100.00,51.85,100.00,58.80,93.98,100.00,94.68,99.54,100.00,93.29,86.81,99.54,86.34,100.00,95.83,82.64,100.00,97.45,69.50,72.11,100.00,52.47,100.00,80.27,94.71,100.00,94.91,99.17,100.00,94.12,85.53,99.15,89.22,100.00,95.52,88.35,100.00,97.92,0.001030265,0.000692151,0.000568877,0.000855516,0.000629711,0.000597374,0.000704025,0.000770446,0.000595697,0.000716945,0.000756547,0.000643889,0.000973901,0.001038925,0.000613228,0.000688798,0.000550369,0.000849370,0.000676856,0.000581169
62.50,78.01,100.00,64.12,100.00,72.92,93.98,100.00,94.68,99.54,100.00,93.29,86.81,100.00,86.34,100.00,95.83,82.64,100.00,97.45,70.02,77.55,100.00,61.54,100.00,81.79,94.71,100.00,94.91,99.17,100.00,94.12,85.53,100.00,89.22,100.00,95.52,88.35,100.00,97.92,0.000957837,0.000729727,0.000546527,0.000564338,0.000554070,0.000679859,0.000922496,0.000831839,0.000593393,0.000604008,0.000830372,0.000461317,0.000886456,0.000790491,0.000591786,0.000690196,0.000740693,0.000785114,0.000652550,0.000587246
62.50,78.47,100.00,64.12,100.00,84.95,93.06,100.00,94.68,99.54,100.00,93.29,86.81,100.00,86.34,100.00,95.83,82.64,100.00,97.45,70.02,77.68,100.00,61.54,100.00,87.08,95.08,100.00,94.91,99.17,100.00,94.12,85.53,100.00,89.22,100.00,95.52,88.35,100.00,97.92,0.000889599,0.000493935,0.000517053,0.000648220,0.000435616,0.000673224,0.000903499,0.000642073,0.000532070,0.000621260,0.000957767,0.000628314,0.000946453,0.000875142,0.000585500,0.000709752,0.000768700,0.000581729,0.000730705,0.000507833
62.27,78.47,100.00,64.35,100.00,84.95,93.06,100.00,94.68,99.54,100.00,93.29,86.81,100.00,86.34,100.00,95.83,82.64,100.00,97.45,71.32,77.68,100.00,62.46,100.00,87.08,95.08,100.00,94.91,99.17,100.00,94.12,85.38,100.00,89.22,100.00,95.52,88.35,100.00,97.92,0.001013642,0.000661280,0.000541498,0.000835121,0.000535212,0.000611342,0.000822340,0.000632295,0.000618047,0.000610084,0.000728959,0.000551346,0.001140338,0.000806416,0.000584592,0.000719321,0.001224011,0.000635019,0.000668613,0.000480385
62.27,78.47,100.00,64.35,100.00,85.19,93.52,100.00,94.68,99.54,100.00,93.29,86.81,100.00,86.34,100.00,95.83,82.64,100.00,97.45,71.32,77.68,100.00,62.46,100.00,87.21,95.35,100.00,94.91,99.17,100.00,94.12,85.38,100.00,89.22,100.00,95.52,88.35,100.00,97.92,0.000992898,0.000670150,0.000698228,0.000680208,0.000520545,0.000583195,0.000841896,0.000587176,0.000570065,0.000666798,0.000856982,0.000573417,0.001077339,0.000792307,0.000579563,0.000665680,0.000736991,0.000585500,0.000655134,0.000431425
62.27,78.47,100.00,64.35,100.00,83.80,93.06,100.00,94.68,99.54,100.00,93.29,86.81,100.00,87.27,100.00,95.83,82.64,100.00,97.45,71.32,77.68,100.00,62.46,100.00,87.29,95.35,100.00,94.91,99.17,100.00,94.12,85.38,100.00,89.35,100.00,95.52,90.10,100.00,97.92,0.000875841,0.000594998,0.000519917,0.000656042,0.000561124,0.000560915,0.000839522,0.000610015,0.000542407,0.000853630,0.000816892,0.000531231,0.000942611,0.000779736,0.000593113,0.000717645,0.000877237,0.000840500,0.000741811,0.000557283
62.50,78.47,100.00,64.35,100.00,83.80,93.06,100.00,94.68,99.54,100.00,93.29,86.81,100.00,86.57,100.00,95.83,82.64,100.00,97.45,71.62,77.68,100.00,62.46,100.00,87.29,95.35,100.00,94.91,99.17,100.00,94.12,85.38,100.00,88.99,100.00,95.52,90.10,100.00,97.92,0.000783088,0.000644169,0.000524177,0.001047377,0.000613437,0.000614066,0.000762205,0.000573696,0.000563010,0.000783507,0.000993527,0.000541009,0.000972714,0.000825972,0.000595627,0.000641724,0.001154866,0.000980256,0.000684538,0.000421647
67.36,78.01,100.00,64.35,100.00,83.80,93.06,100.00,94.68,99.54,100.00,93.29,86.81,100.00,86.57,100.00,95.83,82.64,100.00,97.45,71.57,78.18,100.00,62.46,100.00,87.29,95.35,100.00,94.91,99.17,100.00,94.12,85.38,100.00,88.99,100.00,95.52,90.10,100.00,97.92,0.000795729,0.000648848,0.000553372,0.000692151,0.000512164,0.000571601,0.000766046,0.000571741,0.000609666,0.000715828,0.000709263,0.000492747,0.000918376,0.000795520,0.000567200,0.000608967,0.000861312,0.000902451,0.000672944,0.000398598
62.27,78.01,100.00,64.35,100.00,83.80,93.06,100.00,94.68,99.54,100.00,93.29,86.81,100.00,86.57,100.00,95.83,83.33,100.00,97.45,71.89,78.18,100.00,62.46,100.00,87.29,95.35,100.00,94.91,99.17,100.00,94.12,85.38,100.00,88.99,100.00,95.52,89.72,100.00,97.92,0.000808930,0.000651502,0.000516984,0.000601285,0.000575442,0.000521174,0.000635997,0.000870323,0.000537727,0.000753893,0.000719320,0.000511885,0.000915930,0.000825693,0.000649686,0.000548134,0.000690056,0.000760388,0.000678252,0.000394896
62.27,78.01,100.00,64.35,100.00,86.81,93.06,100.00,94.68,99.54,100.00,93.29,86.81,100.00,86.81,100.00,95.83,83.80,100.00,97.45,71.89,77.89,100.00,62.46,100.00,88.72,95.35,100.00,94.91,99.17,100.00,94.12,85.38,100.00,89.04,100.00,95.52,92.09,100.00,97.92,0.000757874,0.000658766,0.000514678,0.000669801,0.000608758,0.000460061,0.000752427,0.000690195,0.000613856,0.000875910,0.000775544,0.000460060,0.000861174,0.000748794,0.000649407,0.000566363,0.000803622,0.000787558,0.000714222,0.000488068
62.27,78.01,100.00,64.35,100.00,84.95,93.06,100.00,94.68,99.54,100.00,93.29,86.81,100.00,86.81,100.00,95.83,83.80,100.00,97.45,71.89,77.66,100.00,62.46,100.00,87.67,95.35,100.00,94.91,99.17,100.00,94.12,85.38,100.00,89.04,100.00,95.52,92.09,100.00,97.92,0.000933392,0.000641794,0.000541987,0.000671547,0.000614695,0.000559379,0.000793285,0.001055059,0.000632365,0.000903917,0.000885130,0.000533327,0.001246012,0.000765977,0.000579144,0.000554350,0.000715060,0.000936535,0.000623704,0.000484506
62.27,78.01,100.00,64.35,100.00,84.95,93.06,100.00,94.68,99.54,100.00,93.29,86.81,100.00,86.81,100.00,95.83,84.03,100.00,97.45,72.36,77.66,100.00,62.46,100.00,87.67,95.35,100.00,94.91,99.17,100.00,94.12,85.38,100.00,89.68,100.00,95.52,92.50,100.00,97.92,0.000658556,0.000695713,0.000560286,0.000617139,0.000658765,0.000446091,0.000647451,0.000633622,0.000685027,0.001077968,0.000677484,0.000409703,0.000881637,0.000745791,0.000683700,0.000619304,0.000557283,0.000673224,0.000719111,0.000539962
