direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.00,0.03,0.06,0.05,0.03,0.02,1.289863229,1.234943151,1.265192747
0.09,0.03,0.09,40.64,21.04,28.09,4.639104366,4.527725220,4.555198193
0.09,0.06,0.00,79.85,34.91,48.72,0.935045898,2.478073120,1.685857415
99.79,0.06,80.00,99.60,50.31,83.03,0.167289943,1.341638803,0.490075529
99.79,0.73,91.73,99.60,63.47,93.56,0.087583236,0.788326919,0.180378065
100.00,62.55,96.21,100.00,71.59,96.62,0.076579593,0.555166006,0.115831763
100.00,62.91,98.06,100.00,72.63,98.41,0.081807800,0.448106796,0.097097822
100.00,67.97,98.06,100.00,76.10,98.41,0.077367634,0.361355335,0.092374928
100.00,68.64,98.06,100.00,76.19,98.41,0.081467807,0.331509531,0.090988390
100.00,68.21,98.06,100.00,75.80,98.41,0.077524088,0.309431583,0.092813969
100.00,71.52,98.06,100.00,78.54,98.41,0.082079291,0.303044021,0.096876003
100.00,69.88,98.06,100.00,77.86,98.41,0.074852429,0.287796050,0.092187539
100.00,69.48,98.06,100.00,77.96,98.41,0.073005207,0.276095837,0.093568489
100.00,69.48,98.06,100.00,77.96,98.41,0.077340119,0.275042683,0.089648515
100.00,69.48,98.24,100.00,77.96,98.84,0.079079643,0.271999508,0.090802751
100.00,69.48,98.24,100.00,77.96,98.84,0.079080895,0.263912886,0.084345497
100.00,69.48,98.24,100.00,77.96,98.84,0.084379867,0.263714969,0.084189050
100.00,71.52,98.24,100.00,79.54,98.84,0.083944947,0.254828542,0.084034555
100.00,71.52,98.24,100.00,79.54,98.84,0.080270685,0.258671254,0.084732637
100.00,71.52,98.24,100.00,79.54,98.84,0.079695381,0.252845883,0.084996156
100.00,71.52,98.24,100.00,79.54,98.84,0.075404264,0.247527227,0.085534096
100.00,71.52,98.24,100.00,79.54,98.84,0.081873313,0.246779427,0.093674228
100.00,71.52,98.24,100.00,79.54,98.84,0.085537381,0.251175106,0.086214654
100.00,71.52,98.24,100.00,79.54,98.84,0.081019826,0.232421249,0.082152970
100.00,71.52,98.24,100.00,79.54,98.84,0.081104822,0.226695761,0.087503336
100.00,71.52,98.24,100.00,79.54,98.84,0.077938259,0.229043260,0.088984162
100.00,71.52,98.24,100.00,79.54,98.84,0.084188350,0.224784061,0.084477149
100.00,72.85,98.24,100.00,80.17,98.84,0.080457307,0.222830191,0.087426230
100.00,72.85,98.24,100.00,80.17,98.84,0.078516707,0.221145153,0.085522845
100.00,72.85,98.24,100.00,80.17,98.84,0.092167497,0.231902108,0.085376956
100.00,72.85,98.24,100.00,80.17,98.84,0.079530835,0.219161585,0.085886806
100.00,72.85,98.24,100.00,80.17,98.84,0.083910301,0.228425652,0.085653111
100.00,72.85,98.24,100.00,80.17,98.84,0.085879266,0.224520057,0.086244687
100.00,72.85,98.24,100.00,80.17,98.84,0.084476590,0.219827324,0.091318473
100.00,72.85,98.24,100.00,80.17,98.84,0.084119342,0.218336523,0.085097149
100.00,73.36,98.24,100.00,81.05,98.84,0.086237215,0.222374469,0.090024762
100.00,73.36,98.58,100.00,81.05,99.11,0.092601359,0.233441189,0.090484820
100.00,73.36,98.58,100.00,81.05,99.11,0.075646624,0.222064227,0.092211008
100.00,73.36,99.03,100.00,81.05,99.25,0.074235983,0.217311293,0.081107758
100.00,73.36,99.03,100.00,81.05,99.25,0.074365333,0.223184302,0.094712175
100.00,73.36,99.03,100.00,81.05,99.25,0.076662287,0.209568217,0.081377216
100.00,73.36,99.03,100.00,81.05,99.25,0.078101061,0.217182219,0.084484279
100.00,73.36,99.03,100.00,81.05,99.25,0.078022838,0.214692160,0.090357006
100.00,73.36,99.03,100.00,81.05,99.25,0.081934363,0.216617033,0.081401035
100.00,73.36,99.03,100.00,81.05,99.25,0.079981185,0.217814311,0.081608608
100.00,73.36,99.15,100.00,81.05,99.38,0.082937457,0.220270917,0.080231920
100.00,73.36,99.15,100.00,81.05,99.38,0.082987249,0.219030827,0.081867583
100.00,73.36,99.15,100.00,81.05,99.38,0.084574588,0.208798259,0.086263411
100.00,73.36,99.15,100.00,81.05,99.38,0.082452394,0.207727835,0.088462919
100.00,73.36,99.15,100.00,81.05,99.38,0.080578342,0.208741143,0.089420475
100.00,73.36,99.15,100.00,81.05,99.38,0.088190317,0.217599124,0.086194538
100.00,73.36,99.18,100.00,81.05,99.38,0.091882668,0.207109317,0.076607458
100.00,73.36,99.18,100.00,81.05,99.38,0.077356733,0.204035133,0.081205048
100.00,73.36,99.18,100.00,81.05,99.38,0.080379851,0.215143070,0.083898716
100.00,73.36,99.18,100.00,81.05,99.38,0.085148558,0.217425063,0.082874663
100.00,73.36,99.18,100.00,81.05,99.38,0.078872621,0.206021637,0.078881070
100.00,73.36,99.18,100.00,81.05,99.38,0.077623121,0.204438627,0.077819385
100.00,73.36,99.18,100.00,81.05,99.38,0.085834496,0.203321472,0.078426674
100.00,73.36,99.15,100.00,81.05,99.35,0.091637664,0.209521487,0.077241361
100.00,73.36,99.15,100.00,81.05,99.35,0.079298109,0.210290954,0.083668433
100.00,73.36,99.15,100.00,81.05,99.35,0.082407899,0.207530677,0.087356105
100.00,73.36,99.15,100.00,81.05,99.35,0.086746439,0.200345501,0.086488090
100.00,73.36,99.15,100.00,81.05,99.37,0.082094997,0.200178519,0.087144062
