direct_1.jpg,direct_2.jpg,direct_3.jpg,direct_4.jpg,direct_5.jpg,direct_6.jpg,direct_7.jpg,direct_8.jpg,direct_9.jpg,direct_10.jpg,direct_11.jpg,direct_12.jpg,direct_13.jpg,direct_14.jpg,direct_15.jpg,direct_16.jpg,direct_17.jpg,direct_18.jpg,direct_19.jpg,direct_20.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,neighbour_4.jpg,neighbour_5.jpg,neighbour_6.jpg,neighbour_7.jpg,neighbour_8.jpg,neighbour_9.jpg,neighbour_10.jpg,neighbour_11.jpg,neighbour_12.jpg,neighbour_13.jpg,neighbour_14.jpg,neighbour_15.jpg,neighbour_16.jpg,neighbour_17.jpg,neighbour_18.jpg,neighbour_19.jpg,neighbour_20.jpg,time_1.jpg,time_2.jpg,time_3.jpg,time_4.jpg,time_5.jpg,time_6.jpg,time_7.jpg,time_8.jpg,time_9.jpg,time_10.jpg,time_11.jpg,time_12.jpg,time_13.jpg,time_14.jpg,time_15.jpg,time_16.jpg,time_17.jpg,time_18.jpg,time_19.jpg,time_20.jpg
0.19,0.00,0.00,0.00,0.56,0.19,0.00,0.19,0.00,0.37,0.56,0.74,0.19,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.19,0.40,0.09,0.56,0.49,0.40,0.19,0.19,0.34,0.29,0.19,0.11,0.11,0.48,0.11,0.62,0.09,0.09,0.37,0.19,0.069843829,0.054646008,0.053612042,0.053405445,0.051311381,0.053950783,0.053238306,0.055501875,0.054186784,0.057779904,0.051729187,0.053925499,0.054006517,0.051882215,0.063340381,0.052815609,0.054542076,0.054003648,0.054032918,0.054003932
0.74,0.00,0.37,0.00,0.19,0.00,1.48,0.56,4.63,0.00,0.19,0.37,0.37,0.37,0.56,0.00,0.37,0.74,0.00,0.00,40.06,35.31,27.85,33.23,28.89,32.25,47.76,29.18,30.43,40.51,44.15,33.72,46.17,53.38,61.68,54.55,25.52,46.31,35.76,34.41,0.023048488,0.016596867,0.017487168,0.020029556,0.019964600,0.017598849,0.019207004,0.019428829,0.018189726,0.022547076,0.020334704,0.017846651,0.019498672,0.017941572,0.021942507,0.018417696,0.018332347,0.020023128,0.017158199,0.018381028
0.19,50.74,1.48,0.37,0.00,11.11,97.78,0.56,4.63,93.15,82.41,0.00,82.59,96.85,99.63,95.56,0.19,3.89,75.19,0.19,76.05,67.42,39.60,59.77,52.69,58.70,96.40,46.85,30.43,90.76,80.06,55.39,78.64,94.27,99.37,95.06,42.70,63.81,70.80,57.58,0.010722646,0.008490015,0.010739687,0.009720804,0.010861495,0.008984300,0.008161818,0.012538028,0.010483639,0.010534136,0.008955664,0.009408602,0.008438121,0.007770413,0.008775048,0.007817069,0.010551876,0.010761268,0.007784242,0.008392443
98.33,91.48,41.30,93.33,1.67,78.70,100.00,42.96,0.37,100.00,100.00,82.96,100.00,100.00,100.00,100.00,47.78,74.81,94.63,74.81,97.25,89.54,54.06,91.67,79.66,79.63,100.00,57.53,47.87,100.00,100.00,80.48,100.00,100.00,100.00,100.00,68.41,78.43,94.29,75.97,0.006327229,0.005210215,0.007876856,0.006991026,0.007999641,0.006863700,0.004921830,0.008342086,0.007635894,0.005992048,0.005721822,0.006615056,0.005952796,0.005241016,0.006161419,0.005281596,0.007459957,0.006702570,0.005123329,0.006347553
100.00,92.04,42.59,95.74,90.56,89.81,100.00,49.44,23.89,100.00,100.00,92.04,100.00,100.00,100.00,100.00,61.67,80.37,98.52,94.81,100.00,91.76,57.96,94.80,90.48,88.95,100.00,64.14,51.81,100.00,100.00,89.40,100.00,100.00,100.00,100.00,75.73,87.58,98.09,92.41,0.004598871,0.004729689,0.006405314,0.004860367,0.005657636,0.005206653,0.003683777,0.006497648,0.007376214,0.004580852,0.004481254,0.005223555,0.004430338,0.004320474,0.004516525,0.003907207,0.006196062,0.005942110,0.004050108,0.005234870
100.00,93.15,43.52,95.19,93.33,97.22,100.00,44.81,6.67,100.00,100.00,97.78,100.00,100.00,100.00,100.00,61.67,86.48,99.26,99.26,100.00,91.84,57.98,95.12,94.10,97.47,100.00,62.42,62.41,100.00,100.00,96.48,100.00,100.00,100.00,100.00,75.73,90.17,99.20,98.53,0.004021822,0.004051855,0.005312048,0.004285133,0.004965692,0.004834455,0.004084611,0.005967602,0.007051999,0.003824652,0.004029993,0.003828423,0.003450987,0.003603037,0.004445284,0.003450009,0.005528354,0.005190030,0.003451965,0.004278078
100.00,92.59,43.52,99.07,94.26,98.52,100.00,44.81,51.85,100.00,100.00,98.52,100.00,100.00,100.00,100.00,71.11,85.74,99.26,99.63,100.00,92.39,57.98,98.32,95.82,98.61,100.00,62.42,60.11,100.00,100.00,97.99,100.00,100.00,100.00,100.00,81.91,90.93,99.20,99.27,0.004011624,0.004170659,0.005572217,0.004375930,0.004124003,0.004005198,0.003559036,0.005926534,0.007034049,0.003462093,0.003651579,0.004017560,0.004042565,0.003841764,0.004254681,0.003425005,0.004816296,0.004761817,0.004045987,0.004235892
100.00,92.59,43.52,99.07,94.26,100.00,100.00,44.81,0.74,100.00,100.00,99.07,100.00,100.00,100.00,100.00,80.74,86.67,99.26,99.63,100.00,92.39,57.98,98.32,95.82,100.00,100.00,62.42,61.23,100.00,100.00,98.53,100.00,100.00,100.00,100.00,86.68,90.60,99.20,99.27,0.003806632,0.004351135,0.004888584,0.003642988,0.003524114,0.003670646,0.004147471,0.005721682,0.006752787,0.003489611,0.003801953,0.003832684,0.003655280,0.003859294,0.004188329,0.003659121,0.004337027,0.004468822,0.003629508,0.003593958
100.00,92.59,43.52,99.07,94.26,100.00,100.00,44.81,0.74,100.00,100.00,99.07,100.00,100.00,100.00,100.00,80.74,86.67,99.26,99.63,100.00,92.39,57.98,98.32,95.82,100.00,100.00,62.42,61.23,100.00,100.00,98.53,100.00,100.00,100.00,100.00,86.68,90.60,99.20,99.27,0.003509027,0.003778276,0.004968835,0.003774714,0.003845605,0.003352647,0.003827166,0.005647438,0.006183001,0.003410827,0.003905671,0.003395182,0.003316747,0.003701028,0.003855453,0.003279730,0.004852196,0.004722845,0.003923062,0.003857408
100.00,92.59,43.52,99.07,94.26,100.00,100.00,44.81,59.63,100.00,100.00,99.07,100.00,100.00,100.00,100.00,80.74,85.37,99.26,99.63,100.00,92.39,57.98,98.32,95.82,100.00,100.00,62.42,64.92,100.00,100.00,98.53,100.00,100.00,100.00,100.00,86.68,90.97,99.20,99.27,0.003896033,0.003690133,0.005204698,0.004040190,0.003891423,0.003411106,0.003822348,0.005769456,0.006488987,0.003310880,0.003332322,0.003438904,0.003675744,0.003384915,0.004353859,0.003670437,0.004251887,0.004578547,0.003800416,0.003854614
