direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.23,0.23,0.23,0.23,0.46,0.00,0.46,0.69,0.23,0.00,0.00,0.00,0.46,0.23,0.46,0.23,0.69,0.46,0.00,0.00,0.35,0.23,0.00,0.39,0.00,0.12,0.14,0.12,0.00,0.23,0.00,0.54,0.00,0.12,0.35,0.50,0.50,0.58,0.60,0.25,0.086123951,0.052099649,0.082828514,0.061844319,0.076557949,0.082855329,0.063865736,0.090772539,0.089041531,0.072572172,0.090076275,0.081340142,0.051091526,0.054152355,0.084013276,0.064189456,0.087538145,0.055841807,0.086569414,0.098671034
0.00,0.46,0.69,33.56,0.46,0.46,0.93,0.93,0.00,1.16,0.00,0.00,0.00,60.65,0.23,0.23,0.00,0.00,0.00,0.00,28.82,39.51,47.07,37.71,52.51,33.89,57.41,60.61,42.50,34.53,38.23,59.16,34.82,69.31,43.48,45.51,44.68,34.90,57.50,54.75,0.170489162,0.157422528,0.167899922,0.167539179,0.157368466,0.160067439,0.149510771,0.157026574,0.161870107,0.172861755,0.172054842,0.164513767,0.159186229,0.154957667,0.166534826,0.164188996,0.167403758,0.170304999,0.163239390,0.186436236
0.00,63.43,95.14,56.48,98.15,44.91,77.31,99.54,81.25,60.42,80.56,81.94,1.16,99.31,68.98,87.96,97.69,74.54,100.00,95.37,58.22,66.76,92.53,53.36,96.62,60.84,76.99,99.07,81.21,66.28,81.04,87.69,62.87,98.80,70.76,85.86,98.59,73.48,100.00,95.08,0.102989256,0.093019202,0.091615416,0.098760568,0.092325240,0.102718472,0.101226471,0.089509346,0.095356874,0.097293995,0.094705440,0.090662681,0.097368099,0.089360930,0.094804063,0.096581027,0.089807086,0.095460102,0.088425301,0.087616794
73.38,77.55,100.00,65.28,100.00,48.15,95.60,100.00,98.15,97.22,100.00,96.06,81.71,100.00,0.46,100.00,100.00,88.43,100.00,100.00,72.18,76.81,100.00,62.83,100.00,78.49,93.48,100.00,97.69,95.70,100.00,95.60,79.13,100.00,83.95,100.00,100.00,90.47,100.00,100.00,0.089102015,0.079481259,0.080893144,0.090509228,0.080523252,0.083625153,0.083133593,0.075629301,0.083003193,0.083839923,0.079338841,0.078442045,0.081323870,0.077872053,0.080622017,0.081524603,0.077693537,0.079838432,0.076910585,0.076013096
72.69,84.49,100.00,65.28,100.00,85.88,100.00,100.00,100.00,100.00,100.00,98.61,89.58,100.00,93.52,100.00,100.00,93.29,100.00,100.00,75.91,82.68,100.00,63.64,100.00,85.61,100.00,100.00,100.00,100.00,100.00,98.73,86.94,100.00,91.36,100.00,100.00,92.38,100.00,100.00,0.085994601,0.087612115,0.073520511,0.085986435,0.073594965,0.080592610,0.078553170,0.070966668,0.082944810,0.078621335,0.078040518,0.074638918,0.081197947,0.082728080,0.080133103,0.076181903,0.074601270,0.074256457,0.072259970,0.079019658
82.41,84.49,100.00,65.28,100.00,93.98,100.00,100.00,100.00,100.00,100.00,100.00,89.58,100.00,94.91,100.00,100.00,88.43,100.00,100.00,82.23,82.48,100.00,63.64,100.00,92.96,100.00,100.00,100.00,100.00,100.00,100.00,87.46,100.00,93.06,100.00,100.00,94.19,100.00,100.00,0.085614026,0.085374318,0.072506033,0.083994135,0.076606065,0.080780417,0.076949634,0.073847592,0.080362402,0.074663579,0.072160169,0.080594495,0.077909142,0.077769876,0.087395810,0.078806072,0.072976992,0.075482354,0.076579943,0.077594355
88.66,84.49,100.00,65.28,100.00,93.98,100.00,100.00,100.00,100.00,100.00,100.00,89.58,100.00,94.91,100.00,100.00,88.89,100.00,100.00,85.09,82.48,100.00,63.64,100.00,92.96,100.00,100.00,100.00,100.00,100.00,100.00,87.46,100.00,93.25,100.00,100.00,93.89,100.00,100.00,0.084415711,0.083843209,0.079083219,0.102212034,0.078676790,0.080180317,0.077022895,0.075470760,0.081684262,0.076923579,0.075624973,0.083193243,0.077366531,0.077312119,0.085844293,0.077417374,0.082107447,0.075526498,0.075114906,0.077709392
89.58,84.72,100.00,65.28,100.00,93.98,100.00,100.00,100.00,100.00,100.00,100.00,89.81,100.00,94.91,100.00,100.00,88.89,100.00,100.00,87.36,82.60,100.00,63.64,100.00,92.96,100.00,100.00,100.00,100.00,100.00,100.00,87.83,100.00,93.25,100.00,100.00,93.89,100.00,100.00,0.082546346,0.082502067,0.074978642,0.101819716,0.074901745,0.079658799,0.079190634,0.073789053,0.074069269,0.080229282,0.077099584,0.078872986,0.076708391,0.073284999,0.089002840,0.077248976,0.081105754,0.075144731,0.073986024,0.077172019
88.43,84.72,100.00,66.67,100.00,93.98,100.00,100.00,100.00,100.00,100.00,100.00,90.51,100.00,94.91,100.00,100.00,88.89,100.00,100.00,85.19,82.60,100.00,64.83,100.00,92.96,100.00,100.00,100.00,100.00,100.00,100.00,88.43,100.00,93.25,100.00,100.00,93.89,100.00,100.00,0.081963152,0.087326035,0.074155599,0.094675198,0.078698307,0.079185814,0.076677658,0.073037677,0.079034328,0.083542384,0.078672744,0.078640968,0.085192584,0.076927841,0.084099114,0.075271986,0.082911208,0.076703005,0.079483211,0.077045314
88.43,84.72,100.00,66.67,100.00,93.98,100.00,100.00,100.00,100.00,100.00,100.00,90.51,100.00,94.91,100.00,100.00,88.89,100.00,100.00,85.19,82.60,100.00,64.83,100.00,92.96,100.00,100.00,100.00,100.00,100.00,100.00,88.43,100.00,93.25,100.00,100.00,93.89,100.00,100.00,0.081055254,0.087091006,0.077576965,0.094008751,0.078165814,0.078579083,0.080436371,0.077197224,0.079248950,0.084356561,0.075116791,0.078719050,0.079212286,0.077088408,0.088787302,0.075041637,0.075990401,0.076970585,0.076760218,0.077255823
