direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.00,0.03,0.03,0.02,0.00,0.05,11.831030846,11.815781593,11.796652794
0.06,0.33,0.15,58.55,34.79,38.44,4.081763268,3.920128107,3.971392155
95.36,0.79,71.70,93.99,59.78,78.41,0.500476956,1.200113058,0.791766107
100.00,72.15,90.97,100.00,79.91,92.97,0.104889102,0.379800439,0.175642803
100.00,75.55,98.21,100.00,86.31,98.10,0.075432293,0.197459623,0.098099858
100.00,81.52,99.24,100.00,88.24,99.09,0.075613059,0.149187744,0.086051971
100.00,80.76,98.97,100.00,89.36,98.82,0.078195401,0.137158766,0.090487905
100.00,81.52,99.21,100.00,89.49,99.14,0.082954921,0.129536211,0.081411041
100.00,81.52,99.21,100.00,89.49,99.14,0.083650917,0.123356678,0.080005847
100.00,81.52,99.39,100.00,89.49,99.36,0.083553277,0.122456186,0.082103126
100.00,81.52,99.39,100.00,89.49,99.36,0.080277309,0.122664042,0.081404828
100.00,81.52,99.76,100.00,89.49,99.62,0.079713941,0.123243257,0.086456224
100.00,83.64,99.76,100.00,89.77,99.62,0.079462722,0.120521083,0.082431465
100.00,83.64,99.88,100.00,89.77,99.76,0.083349749,0.119540818,0.078307666
100.00,83.64,99.88,100.00,89.77,99.76,0.083180800,0.119746365,0.079266138
100.00,83.64,99.94,100.00,89.77,99.88,0.089381762,0.121444352,0.083508603
100.00,83.64,99.94,100.00,89.77,99.88,0.079158477,0.118137792,0.092308663
100.00,83.64,99.94,100.00,89.77,99.88,0.082363620,0.118562721,0.090065069
100.00,83.64,99.94,100.00,89.77,99.88,0.085384451,0.118009560,0.073816128
100.00,83.64,99.94,100.00,89.77,99.88,0.090276890,0.120184503,0.078080393
100.00,83.64,99.94,100.00,89.77,99.88,0.077873066,0.119329959,0.080444194
100.00,83.64,99.94,100.00,89.77,99.88,0.090267941,0.118647791,0.077818058
100.00,83.64,99.94,100.00,89.77,99.88,0.080603063,0.120514512,0.085178569
100.00,83.64,99.94,100.00,89.77,99.88,0.084804952,0.118248492,0.084710822
100.00,83.64,99.94,100.00,89.77,99.88,0.083743393,0.115996234,0.085699610
100.00,83.64,99.94,100.00,89.77,99.88,0.076621391,0.115479104,0.085221387
100.00,83.64,99.94,100.00,89.77,99.88,0.083085038,0.117488727,0.079155982
100.00,83.64,99.94,100.00,89.77,99.88,0.083783686,0.118765481,0.081847496
100.00,83.64,99.94,100.00,89.77,99.88,0.087095767,0.122691967,0.081333235
100.00,83.64,99.94,100.00,89.77,99.88,0.076126195,0.120666914,0.078967333
100.00,83.64,99.94,100.00,89.77,99.88,0.075949766,0.120605730,0.083006695
100.00,83.64,99.94,100.00,89.77,99.88,0.076689973,0.118088551,0.082236879
100.00,83.64,99.94,100.00,89.77,99.88,0.076088898,0.119715363,0.076585658
100.00,83.64,99.94,100.00,89.77,99.88,0.078430980,0.116780512,0.078815922
100.00,83.64,99.94,100.00,89.77,99.88,0.079506159,0.114532091,0.083408229
100.00,83.64,99.94,100.00,89.77,99.88,0.084450498,0.115589738,0.078400694
100.00,83.64,100.00,100.00,89.77,100.00,0.090128742,0.121943869,0.081942692
100.00,83.64,100.00,100.00,89.77,100.00,0.077087805,0.131851181,0.087909535
100.00,83.64,100.00,100.00,89.77,100.00,0.075608723,0.121945970,0.074739046
100.00,83.64,100.00,100.00,89.77,100.00,0.075224929,0.120497122,0.079219893
100.00,83.64,100.00,100.00,89.77,100.00,0.082734004,0.119634613,0.079460993
100.00,83.64,100.00,100.00,89.77,100.00,0.081687115,0.118853480,0.078556024
100.00,83.64,100.00,100.00,89.77,100.00,0.090676881,0.115560338,0.079986364
100.00,83.64,100.00,100.00,89.77,100.00,0.076328881,0.118567474,0.078629225
100.00,83.64,100.00,100.00,89.77,100.00,0.078260072,0.117398843,0.078693613
100.00,83.64,100.00,100.00,89.77,100.00,0.077634968,0.119731210,0.078851536
100.00,83.64,100.00,100.00,89.77,100.00,0.080740161,0.117629535,0.075473808
100.00,83.64,100.00,100.00,89.77,100.00,0.083756588,0.118688442,0.073967695
100.00,83.64,100.00,100.00,89.77,100.00,0.081795231,0.121363185,0.073591024
100.00,83.64,100.00,100.00,89.77,100.00,0.083732352,0.118308693,0.076987192
100.00,83.64,100.00,100.00,89.77,100.00,0.083716981,0.116580822,0.077455074
100.00,83.64,100.00,100.00,89.77,100.00,0.083983094,0.117733039,0.079989500
100.00,83.64,100.00,100.00,89.77,100.00,0.084110491,0.116967551,0.081098698
100.00,83.64,100.00,100.00,89.77,100.00,0.083926030,0.120395496,0.082832925
100.00,83.64,100.00,100.00,89.77,100.00,0.087224342,0.118594639,0.083145618
100.00,83.64,100.00,100.00,89.77,100.00,0.088305183,0.118886933,0.080751643
100.00,83.64,100.00,100.00,89.77,100.00,0.087607086,0.119247817,0.081738397
100.00,83.64,100.00,100.00,89.77,100.00,0.080890328,0.117643714,0.075058728
100.00,83.64,100.00,100.00,89.77,100.00,0.083321676,0.122960374,0.075688235
100.00,83.64,100.00,100.00,89.77,100.00,0.085102700,0.116509371,0.077342488
100.00,83.64,100.00,100.00,89.77,100.00,0.093125753,0.117945224,0.087692879
100.00,83.64,100.00,100.00,89.77,100.00,0.077263817,0.118026383,0.088498183
100.00,83.64,100.00,100.00,89.77,100.00,0.078139521,0.117044240,0.085548460
100.00,83.64,100.00,100.00,89.77,100.00,0.078710496,0.119511552,0.085178010
100.00,83.64,100.00,100.00,89.77,100.00,0.076276705,0.123188697,0.086123489
100.00,83.64,100.00,100.00,89.77,100.00,0.074311577,0.118882112,0.083818778
100.00,83.64,100.00,100.00,89.77,100.00,0.073867574,0.118639059,0.085321255
100.00,83.64,100.00,100.00,89.77,100.00,0.077085011,0.117068611,0.086107634
100.00,83.64,100.00,100.00,89.77,100.00,0.083110809,0.113452926,0.082751490
100.00,83.64,100.00,100.00,89.77,100.00,0.082163863,0.114188381,0.083830930
100.00,83.64,100.00,100.00,89.77,100.00,0.080995582,0.119438209,0.088616922
100.00,83.64,100.00,100.00,89.77,100.00,0.083567940,0.120241977,0.075754866
100.00,83.64,100.00,100.00,89.77,100.00,0.086173885,0.113774002,0.083893090
100.00,83.64,100.00,100.00,89.77,100.00,0.090255573,0.114831924,0.081902184
100.00,83.64,100.00,100.00,89.77,100.00,0.079118311,0.115330122,0.078055799
100.00,83.64,100.00,100.00,89.77,100.00,0.083537973,0.115957394,0.091747746
100.00,83.64,100.00,100.00,89.77,100.00,0.083016030,0.120234288,0.082339406
100.00,83.64,100.00,100.00,89.77,100.00,0.081841879,0.116998062,0.084795959
