direct_1.jpg,direct_2.jpg,direct_3.jpg,direct_4.jpg,direct_5.jpg,direct_6.jpg,direct_7.jpg,direct_8.jpg,direct_9.jpg,direct_10.jpg,direct_11.jpg,direct_12.jpg,direct_13.jpg,direct_14.jpg,direct_15.jpg,direct_16.jpg,direct_17.jpg,direct_18.jpg,direct_19.jpg,direct_20.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,neighbour_4.jpg,neighbour_5.jpg,neighbour_6.jpg,neighbour_7.jpg,neighbour_8.jpg,neighbour_9.jpg,neighbour_10.jpg,neighbour_11.jpg,neighbour_12.jpg,neighbour_13.jpg,neighbour_14.jpg,neighbour_15.jpg,neighbour_16.jpg,neighbour_17.jpg,neighbour_18.jpg,neighbour_19.jpg,neighbour_20.jpg,time_1.jpg,time_2.jpg,time_3.jpg,time_4.jpg,time_5.jpg,time_6.jpg,time_7.jpg,time_8.jpg,time_9.jpg,time_10.jpg,time_11.jpg,time_12.jpg,time_13.jpg,time_14.jpg,time_15.jpg,time_16.jpg,time_17.jpg,time_18.jpg,time_19.jpg,time_20.jpg
0.25,0.12,0.12,0.12,0.25,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.37,0.00,0.12,0.12,0.00,0.00,0.00,0.25,0.00,0.12,0.08,0.00,0.19,0.06,0.06,0.12,0.12,0.19,0.06,0.12,0.19,0.13,0.27,0.00,0.37,0.25,0.14,0.14,0.157850191,0.103894971,0.097402640,0.098015860,0.096048012,0.090941936,0.088505149,0.097224884,0.096514151,0.096438572,0.097025543,0.083718963,0.093675345,0.092890017,0.102960736,0.096448846,0.095075220,0.095918298,0.095378965,0.107216731
0.25,0.00,1.24,0.00,0.12,0.50,0.25,0.00,0.75,0.12,0.12,0.12,0.25,0.00,0.99,0.25,0.00,0.12,0.25,0.37,31.39,31.35,29.04,29.86,35.42,34.45,38.43,32.73,31.69,33.81,38.92,30.08,44.73,43.94,40.53,31.06,34.49,27.80,39.74,44.03,0.060561955,0.052868795,0.052467611,0.049642008,0.052626997,0.054965016,0.049913559,0.058552478,0.053856529,0.052641030,0.054446150,0.053313628,0.053053673,0.054045942,0.056992933,0.051663287,0.057891056,0.052236568,0.060351025,0.051712040
0.12,0.37,0.00,0.25,8.07,0.12,82.86,0.12,45.09,0.12,75.53,0.12,0.00,0.00,0.00,0.12,0.00,0.00,63.60,80.12,49.87,55.05,53.93,48.67,56.97,56.14,84.10,49.86,53.15,62.62,77.89,40.40,69.94,80.18,65.39,48.44,49.93,45.47,69.42,78.59,0.025506487,0.023798175,0.022956768,0.026272604,0.020706398,0.021525877,0.017553996,0.023217004,0.022171652,0.020075986,0.018978180,0.028701982,0.018453095,0.016812464,0.019892436,0.022697506,0.025604963,0.023383092,0.018498143,0.016436841
71.80,78.26,42.73,54.91,76.15,89.69,97.39,72.17,61.86,94.66,91.55,1.24,97.76,100.00,87.45,60.75,84.47,2.11,95.78,92.80,75.27,79.73,69.19,65.19,83.40,85.87,97.96,75.24,78.11,92.61,89.65,56.35,96.78,100.00,87.09,72.67,82.82,77.92,93.81,93.79,0.012082428,0.013308607,0.013432370,0.014604420,0.011267420,0.011563628,0.008508379,0.012751532,0.010941179,0.009924532,0.008824003,0.018019017,0.009369692,0.009273587,0.010703221,0.012102613,0.014178860,0.012075862,0.009712136,0.008554336
76.89,83.60,76.02,61.37,97.14,91.30,100.00,78.39,81.86,99.01,95.28,64.72,100.00,100.00,100.00,66.71,96.77,88.70,99.63,96.27,79.70,81.89,81.15,75.68,97.63,92.38,100.00,82.64,90.11,98.63,95.33,67.03,100.00,100.00,100.00,75.38,94.63,87.07,99.44,96.48,0.009103448,0.009178530,0.009974400,0.010212847,0.007921969,0.008119138,0.006565253,0.009251517,0.008400958,0.007228140,0.006848888,0.012982785,0.006276867,0.006583482,0.007831102,0.009133690,0.009807823,0.008834689,0.006933957,0.006593539
76.27,83.98,83.98,78.63,98.01,97.64,100.00,95.28,82.98,100.00,97.52,70.93,100.00,100.00,100.00,86.09,97.14,90.06,99.75,99.13,80.61,84.46,85.76,84.78,97.41,98.29,100.00,94.32,90.69,100.00,96.87,72.23,100.00,100.00,100.00,87.15,97.31,88.80,99.54,98.45,0.007705803,0.007489078,0.008704989,0.008549796,0.006079069,0.006881784,0.006092339,0.007308251,0.006882274,0.005718815,0.005484838,0.010153620,0.005434829,0.006028363,0.006016070,0.008212310,0.007673675,0.007730877,0.005746961,0.005648552
79.63,86.46,84.84,76.40,97.02,98.88,100.00,99.75,82.24,100.00,99.13,64.72,100.00,100.00,100.00,84.35,100.00,90.31,100.00,99.13,83.73,86.17,86.41,84.88,97.37,98.15,100.00,99.51,93.88,100.00,98.39,67.93,100.00,100.00,100.00,86.44,100.00,89.05,100.00,98.45,0.007028457,0.006874801,0.007656912,0.007671370,0.006162114,0.006039468,0.005948531,0.006746008,0.006451057,0.005131707,0.005365126,0.009242367,0.005353671,0.005474082,0.005504114,0.007659077,0.005631790,0.006622733,0.005328387,0.005533309
79.13,86.46,87.08,84.84,99.25,97.14,100.00,100.00,93.54,100.00,99.13,72.67,100.00,100.00,100.00,84.35,100.00,89.94,100.00,99.13,83.13,86.17,89.01,88.35,98.74,97.37,100.00,100.00,96.16,100.00,98.39,71.67,100.00,100.00,100.00,86.44,100.00,88.70,100.00,98.45,0.006622734,0.006232377,0.007206768,0.007641337,0.005376370,0.005581222,0.005970811,0.005377558,0.006465376,0.005203018,0.005392923,0.008195896,0.005216987,0.005359398,0.005453198,0.007482302,0.005193379,0.006194660,0.005350458,0.005644430
80.75,86.46,87.70,71.30,99.75,97.14,100.00,100.00,93.54,100.00,99.13,72.67,100.00,100.00,100.00,85.59,100.00,89.94,100.00,99.13,83.88,86.17,90.82,83.84,99.61,97.37,100.00,100.00,96.16,100.00,98.39,71.67,100.00,100.00,100.00,86.67,100.00,88.70,100.00,98.45,0.006752504,0.005943642,0.006572726,0.007040051,0.005242968,0.005385660,0.005131637,0.005505652,0.005769102,0.005076321,0.005518782,0.008579339,0.005111802,0.005675232,0.005697233,0.006697467,0.005307155,0.005961802,0.005065495,0.005637446
80.75,86.46,87.70,79.50,100.00,97.02,100.00,100.00,93.54,100.00,99.13,73.91,100.00,100.00,100.00,88.07,100.00,89.94,100.00,99.13,83.88,86.17,90.82,88.52,100.00,97.28,100.00,100.00,96.16,100.00,98.39,77.29,100.00,100.00,100.00,88.86,100.00,88.70,100.00,98.45,0.006576567,0.005959567,0.006117693,0.006846025,0.005388314,0.005132965,0.005204415,0.005069337,0.005758207,0.005187233,0.006321986,0.008150638,0.005126678,0.005492101,0.006006990,0.006828773,0.005192890,0.005753107,0.005246600,0.005329155
80.75,86.46,87.70,78.26,100.00,97.02,100.00,100.00,93.54,100.00,99.13,72.92,100.00,100.00,100.00,88.07,100.00,89.94,100.00,99.13,83.88,86.17,90.82,87.78,100.00,97.28,100.00,100.00,96.16,100.00,98.39,75.69,100.00,100.00,100.00,88.86,100.00,88.82,100.00,98.45,0.006464887,0.005928207,0.006041005,0.006507980,0.005172985,0.005426727,0.005473383,0.005533100,0.005615026,0.005263014,0.005743400,0.007899688,0.005086309,0.005505651,0.005467098,0.006721703,0.005140926,0.005811637,0.005332229,0.005307854
80.75,88.57,87.70,78.26,100.00,97.02,100.00,100.00,93.54,100.00,99.13,73.54,100.00,100.00,100.00,85.34,100.00,89.94,100.00,99.13,83.88,87.61,90.82,87.78,100.00,97.28,100.00,100.00,96.16,100.00,98.39,75.09,100.00,100.00,100.00,88.76,100.00,88.82,100.00,98.45,0.006219107,0.005706243,0.006303059,0.006822417,0.005100138,0.005039165,0.005473383,0.005278310,0.005754086,0.005247298,0.005477644,0.007765519,0.005416042,0.005531634,0.005317422,0.006593399,0.004875240,0.005682007,0.005162997,0.004930487
80.75,88.57,88.07,74.29,100.00,97.02,100.00,100.00,94.04,100.00,99.13,73.54,100.00,100.00,100.00,91.68,100.00,89.94,100.00,99.13,83.88,87.61,90.60,86.78,100.00,97.28,100.00,100.00,95.60,100.00,98.39,75.09,100.00,100.00,100.00,92.15,100.00,88.82,100.00,98.45,0.006453013,0.005757089,0.006343080,0.007014558,0.005323009,0.005166140,0.005109357,0.005548256,0.005431407,0.005056276,0.005778322,0.007950675,0.005100278,0.005414575,0.005276772,0.006458391,0.004821670,0.005882040,0.005468634,0.005191214
80.75,88.57,87.45,74.29,100.00,96.77,100.00,100.00,95.03,100.00,99.13,73.54,100.00,100.00,100.00,91.68,100.00,89.94,100.00,99.13,83.88,87.61,91.09,86.78,100.00,96.93,100.00,100.00,96.55,100.00,98.39,75.09,100.00,100.00,100.00,92.15,100.00,88.82,100.00,98.45,0.006227209,0.006009296,0.006015651,0.006293630,0.005394879,0.005438741,0.004972463,0.005280195,0.005220758,0.005121161,0.005780347,0.007585741,0.005239127,0.006002729,0.005504953,0.006411525,0.004841087,0.006311439,0.005144838,0.005203926
