direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.00,0.00,0.00,0.02,0.03,0.05,108.350646973,109.427055359,109.519012451
0.09,0.06,0.00,57.38,35.05,36.10,7.734472752,7.575580597,7.709721088
94.09,0.12,68.55,92.63,54.88,74.99,0.924506247,2.279987574,1.478052258
99.82,70.06,83.45,99.74,78.68,90.37,0.172983542,0.719124377,0.318224937
100.00,72.18,96.36,100.00,83.88,96.44,0.124403715,0.361522019,0.170801342
100.00,79.76,97.91,100.00,87.66,97.97,0.119241297,0.268319696,0.145818651
100.00,80.42,97.91,100.00,88.52,97.97,0.123862922,0.239713162,0.140778884
100.00,79.39,98.88,100.00,88.18,98.61,0.121382914,0.222762272,0.134982556
100.00,79.48,99.48,100.00,89.28,99.26,0.118635058,0.218311012,0.124857202
100.00,79.48,99.24,100.00,89.28,99.22,0.119911797,0.215389669,0.129213199
100.00,79.48,99.42,100.00,89.28,99.35,0.125425383,0.205648571,0.127823457
100.00,79.48,99.61,100.00,89.28,99.52,0.120518319,0.200320765,0.127950504
100.00,78.88,99.88,100.00,89.24,99.76,0.122730337,0.199068546,0.127662256
100.00,78.79,99.88,100.00,90.02,99.76,0.125131071,0.198289648,0.127017751
100.00,78.79,99.88,100.00,90.02,99.76,0.120102607,0.201154083,0.125682473
100.00,78.79,99.88,100.00,90.02,99.76,0.121019796,0.200920165,0.128026769
100.00,78.79,99.88,100.00,90.02,99.76,0.123757176,0.198334768,0.124877594
100.00,78.79,99.88,100.00,90.02,99.76,0.123059787,0.197292775,0.123751298
100.00,78.79,99.88,100.00,90.02,99.76,0.125725642,0.198449582,0.127346143
100.00,78.79,99.88,100.00,90.02,99.76,0.120424032,0.195343435,0.123375952
100.00,78.79,99.88,100.00,90.02,99.76,0.123063490,0.195950598,0.124719121
100.00,78.79,99.88,100.00,90.02,99.76,0.125113189,0.201080382,0.126744166
100.00,78.79,99.94,100.00,90.02,99.88,0.123718686,0.198496729,0.125821531
100.00,78.79,99.94,100.00,90.02,99.88,0.120085292,0.196750224,0.124425910
100.00,78.79,99.94,100.00,90.02,99.88,0.120488077,0.193515897,0.127595842
100.00,78.79,99.94,100.00,90.02,99.88,0.121886484,0.195081398,0.122228287
100.00,82.45,99.94,100.00,90.12,99.88,0.120940663,0.194759116,0.118172541
100.00,82.45,99.94,100.00,90.12,99.88,0.127110437,0.195868179,0.119722925
100.00,82.45,99.94,100.00,90.12,99.88,0.129467860,0.194499865,0.124392733
100.00,82.45,99.94,100.00,90.12,99.88,0.123102956,0.193376929,0.126978919
100.00,82.45,99.94,100.00,90.12,99.88,0.119435467,0.195467204,0.122803167
100.00,82.45,99.94,100.00,90.12,99.88,0.119979545,0.193928421,0.126785234
100.00,82.45,99.94,100.00,90.12,99.88,0.123380370,0.193835318,0.126619905
100.00,82.45,99.94,100.00,90.12,99.88,0.121985175,0.188797697,0.122137912
100.00,82.45,99.94,100.00,90.12,99.88,0.120662130,0.196547478,0.122031122
100.00,82.45,99.94,100.00,90.12,99.88,0.122240178,0.197755694,0.129466116
100.00,82.45,99.94,100.00,90.12,99.88,0.123084515,0.190337881,0.126445517
100.00,82.45,99.94,100.00,90.12,99.88,0.119660571,0.197464794,0.125012189
100.00,82.45,99.94,100.00,90.12,99.88,0.124582514,0.195121765,0.121082783
100.00,82.45,99.94,100.00,90.12,99.88,0.122292064,0.201406494,0.121253125
100.00,82.45,99.94,100.00,90.12,99.88,0.126069978,0.192941874,0.121184543
100.00,82.45,99.94,100.00,90.12,99.88,0.123865992,0.191563651,0.118525878
100.00,82.45,99.94,100.00,90.12,99.88,0.119747102,0.189936996,0.122815534
100.00,82.45,99.94,100.00,90.12,99.88,0.119484216,0.189691484,0.120590873
100.00,82.45,99.94,100.00,90.12,99.88,0.124716543,0.186417982,0.124534518
100.00,82.45,99.94,100.00,90.12,99.88,0.122102231,0.185816437,0.122286960
100.00,82.45,99.94,100.00,90.12,99.88,0.122663632,0.190707013,0.124055952
100.00,82.45,99.94,100.00,90.12,99.88,0.120280221,0.190581858,0.126084626
100.00,82.45,99.94,100.00,90.12,99.88,0.123192564,0.192354485,0.127284259
100.00,82.45,99.94,100.00,90.12,99.88,0.123931371,0.191764593,0.129594892
100.00,82.45,99.94,100.00,90.12,99.88,0.122195899,0.193523243,0.128186092
100.00,82.45,99.94,100.00,90.12,99.88,0.121561855,0.198584527,0.119375810
