direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.46,0.46,0.93,0.69,0.23,0.23,0.00,0.46,0.23,0.00,0.23,0.00,0.46,0.00,0.46,0.46,0.46,0.46,0.00,0.46,0.14,0.48,0.23,0.25,0.23,0.00,0.12,0.42,0.23,0.69,0.23,0.23,0.25,0.25,0.46,0.23,0.69,0.46,0.15,0.35,0.102260925,0.053938143,0.053064469,0.080909416,0.054755177,0.083470665,0.048976861,0.108246811,0.094549894,0.067894325,0.090788811,0.089154616,0.088559471,0.058559075,0.087326795,0.068629004,0.059900492,0.051999912,0.052023169,0.085702166
4.63,0.93,0.46,0.00,0.69,0.46,0.69,0.00,0.23,0.93,0.00,51.85,0.00,0.69,0.00,0.00,0.00,0.00,0.46,0.23,29.59,47.30,43.77,38.27,53.95,34.57,52.10,53.05,36.67,36.55,37.67,52.74,44.50,68.98,35.94,38.97,57.70,35.76,54.21,52.08,0.172381312,0.178446323,0.169732481,0.176618159,0.165899038,0.167757303,0.162106171,0.165791199,0.162609890,0.191216484,0.165271908,0.162636295,0.179003328,0.194486633,0.171644807,0.176972538,0.187893182,0.158779234,0.155948192,0.160630718
0.00,64.58,85.65,56.48,96.06,5.32,16.44,98.61,69.91,0.00,88.19,85.42,0.46,99.07,0.00,82.41,91.67,78.24,100.00,100.00,43.96,63.35,85.42,55.11,93.09,59.82,75.69,98.17,79.51,68.00,86.55,85.78,61.27,98.57,64.02,84.95,92.07,74.88,100.00,100.00,0.104640223,0.092648618,0.091524333,0.096485130,0.095625073,0.098288074,0.098327331,0.087942131,0.092675298,0.097762287,0.094853513,0.088543691,0.096770234,0.089615025,0.095789343,0.096103787,0.089700930,0.095796540,0.087619580,0.087496310
59.26,81.71,100.00,65.51,100.00,61.57,97.22,100.00,97.45,95.60,100.00,93.29,84.03,100.00,0.69,100.00,100.00,85.42,100.00,100.00,76.22,78.14,100.00,62.81,100.00,82.35,95.56,100.00,96.88,94.85,100.00,93.75,82.25,100.00,86.09,100.00,100.00,87.69,100.00,100.00,0.091888078,0.082799733,0.080238774,0.084516212,0.077769943,0.083727404,0.079727173,0.074608885,0.080600083,0.083164319,0.078492619,0.079990767,0.089187928,0.076159626,0.081733920,0.081044361,0.078222670,0.081078365,0.076940760,0.076031812
73.84,84.49,100.00,66.44,100.00,87.73,100.00,100.00,98.15,100.00,100.00,95.37,85.65,100.00,95.37,100.00,100.00,91.90,100.00,100.00,79.19,82.48,100.00,64.74,100.00,86.54,100.00,100.00,97.80,100.00,100.00,95.72,85.32,100.00,94.14,100.00,100.00,93.04,100.00,100.00,0.098868333,0.081421651,0.075544305,0.084753126,0.084745511,0.081199482,0.077754781,0.074056283,0.080033369,0.077408917,0.076865748,0.086794518,0.080467165,0.071154341,0.082867488,0.082651742,0.076952770,0.079791643,0.077998824,0.082643919
88.66,84.72,100.00,66.44,100.00,91.90,100.00,100.00,100.00,100.00,100.00,99.07,89.35,100.00,95.14,100.00,100.00,89.81,100.00,100.00,85.47,82.89,100.00,64.83,100.00,90.39,100.00,100.00,100.00,100.00,100.00,98.30,87.21,100.00,93.42,100.00,100.00,93.15,100.00,100.00,0.094406091,0.081989691,0.074835390,0.086525969,0.075891986,0.079101719,0.074051253,0.080767564,0.076312937,0.075215898,0.076347090,0.084707238,0.075704664,0.079340033,0.081989482,0.086344168,0.082560107,0.083162785,0.076933213,0.081269950
88.66,84.72,100.00,66.44,100.00,90.28,100.00,100.00,100.00,100.00,100.00,100.00,89.35,100.00,96.30,100.00,100.00,94.91,100.00,100.00,85.47,82.89,100.00,64.83,100.00,89.99,100.00,100.00,100.00,100.00,100.00,100.00,87.21,100.00,94.95,100.00,100.00,96.87,100.00,100.00,0.098268449,0.081515729,0.072806984,0.086808003,0.075306416,0.082766630,0.083060674,0.080175005,0.076092929,0.080987990,0.072806917,0.079255797,0.076611586,0.081039682,0.082423218,0.078985013,0.081370249,0.083906688,0.076778866,0.080273002
89.12,84.95,100.00,66.44,100.00,94.21,100.00,100.00,100.00,100.00,100.00,100.00,89.35,100.00,96.30,100.00,100.00,94.91,100.00,100.00,86.79,82.95,100.00,64.83,100.00,92.34,100.00,100.00,100.00,100.00,100.00,100.00,87.21,100.00,94.95,100.00,100.00,96.87,100.00,100.00,0.092025392,0.079068199,0.076712929,0.086769305,0.078375205,0.081922434,0.078692578,0.080160208,0.076272354,0.085566528,0.070715450,0.078671344,0.074929051,0.080450617,0.085065961,0.082654186,0.075426333,0.083348431,0.077767774,0.075233430
89.12,84.95,100.00,66.44,100.00,94.21,100.00,100.00,100.00,100.00,100.00,100.00,89.35,100.00,96.53,100.00,100.00,94.91,100.00,100.00,86.79,82.95,100.00,64.83,100.00,92.34,100.00,100.00,100.00,100.00,100.00,100.00,87.21,100.00,95.45,100.00,100.00,96.87,100.00,100.00,0.089567453,0.077665597,0.078478999,0.090919070,0.085062891,0.081797406,0.077591352,0.080770224,0.075701870,0.086057954,0.074549377,0.073859259,0.081721842,0.077589117,0.080358423,0.086351782,0.078561202,0.083009064,0.080005504,0.080008365
89.12,84.95,100.00,66.44,100.00,94.21,100.00,100.00,100.00,100.00,100.00,100.00,89.35,100.00,96.53,100.00,100.00,94.91,100.00,100.00,86.79,82.95,100.00,64.83,100.00,92.34,100.00,100.00,100.00,100.00,100.00,100.00,87.21,100.00,95.45,100.00,100.00,96.87,100.00,100.00,0.084570281,0.077372745,0.086021423,0.086126462,0.079972610,0.081012718,0.081126779,0.080321334,0.076837949,0.080453128,0.076432019,0.077893846,0.081943452,0.076779075,0.079682469,0.077340193,0.081117272,0.082242526,0.076513529,0.084466211
