direct_1.jpg,direct_2.jpg,direct_3.jpg,direct_4.jpg,direct_5.jpg,direct_6.jpg,direct_7.jpg,direct_8.jpg,direct_9.jpg,direct_10.jpg,direct_11.jpg,direct_12.jpg,direct_13.jpg,direct_14.jpg,direct_15.jpg,direct_16.jpg,direct_17.jpg,direct_18.jpg,direct_19.jpg,direct_20.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,neighbour_4.jpg,neighbour_5.jpg,neighbour_6.jpg,neighbour_7.jpg,neighbour_8.jpg,neighbour_9.jpg,neighbour_10.jpg,neighbour_11.jpg,neighbour_12.jpg,neighbour_13.jpg,neighbour_14.jpg,neighbour_15.jpg,neighbour_16.jpg,neighbour_17.jpg,neighbour_18.jpg,neighbour_19.jpg,neighbour_20.jpg,time_1.jpg,time_2.jpg,time_3.jpg,time_4.jpg,time_5.jpg,time_6.jpg,time_7.jpg,time_8.jpg,time_9.jpg,time_10.jpg,time_11.jpg,time_12.jpg,time_13.jpg,time_14.jpg,time_15.jpg,time_16.jpg,time_17.jpg,time_18.jpg,time_19.jpg,time_20.jpg
0.00,0.25,0.00,0.12,0.12,0.25,0.25,0.12,0.12,0.00,0.12,0.25,0.25,0.12,0.50,0.25,0.00,0.12,0.25,0.00,0.06,0.06,0.06,0.06,0.12,0.12,0.00,0.19,0.12,0.19,0.06,0.20,0.12,0.25,0.06,0.12,0.06,0.06,0.12,0.00,0.653214037,0.633203626,0.629547834,0.631523550,0.624508023,0.636284828,0.633064985,0.634164333,0.631872892,0.622657835,0.624763370,0.634450018,0.646300197,0.635513425,0.627628982,0.662891030,0.627798438,0.632276177,0.632702112,0.636182725
0.62,0.00,1.61,0.87,0.00,0.12,0.25,0.37,1.24,0.12,0.37,0.50,1.12,0.00,0.12,0.87,0.25,0.00,0.12,0.00,35.13,26.33,31.58,27.77,48.13,41.78,63.54,37.17,54.67,54.93,60.34,32.47,51.92,67.58,71.00,37.64,44.47,33.46,64.04,56.89,0.137959883,0.149517030,0.145697773,0.143513754,0.149475813,0.148884729,0.143384352,0.145552084,0.136310756,0.143767580,0.143281266,0.142166644,0.147688672,0.149890482,0.140480131,0.141087621,0.154972777,0.145934343,0.145434186,0.141734868
61.61,77.64,1.61,41.24,83.73,83.98,95.78,94.66,77.27,99.13,96.77,0.75,95.03,100.00,99.63,0.87,86.83,82.11,97.52,94.29,69.16,77.27,31.58,50.84,88.44,81.02,94.84,92.72,81.10,98.45,95.84,58.63,92.69,100.00,99.32,66.37,83.14,78.52,98.05,92.12,0.053277984,0.052893631,0.067331254,0.072003357,0.045645211,0.054323960,0.044293322,0.052283831,0.052217968,0.038817525,0.042229310,0.062813081,0.042972583,0.036870986,0.040825527,0.063411221,0.049486045,0.050836954,0.038119860,0.042508405
79.25,89.57,80.87,54.53,99.50,98.51,100.00,100.00,91.55,100.00,99.50,82.86,100.00,100.00,100.00,53.79,100.00,89.94,100.00,100.00,82.08,86.83,80.79,67.05,99.04,97.95,100.00,100.00,92.44,100.00,99.07,82.16,100.00,100.00,100.00,80.52,100.00,88.45,100.00,100.00,0.030067816,0.028837452,0.039726958,0.042724848,0.025397176,0.028717533,0.025290385,0.026124176,0.027487868,0.022525212,0.024067916,0.033318613,0.023840364,0.022073327,0.022557760,0.035758663,0.026527384,0.028399676,0.022172015,0.024153195
81.49,89.81,84.35,63.73,100.00,100.00,100.00,100.00,94.91,100.00,99.63,87.58,100.00,100.00,100.00,88.20,100.00,89.81,100.00,100.00,84.87,89.14,85.94,75.28,100.00,100.00,100.00,100.00,94.03,100.00,99.38,88.04,100.00,100.00,100.00,88.42,100.00,88.61,100.00,100.00,0.023035141,0.021923300,0.030097848,0.032610606,0.020101504,0.021214392,0.019951619,0.019384213,0.020687772,0.018089106,0.018679911,0.024940470,0.017805891,0.017593496,0.017732346,0.027988160,0.020697409,0.021138122,0.018241644,0.019171540
81.12,93.91,85.09,71.43,100.00,100.00,100.00,100.00,94.91,100.00,99.63,87.58,100.00,100.00,100.00,89.44,100.00,89.81,100.00,100.00,83.61,92.62,87.13,79.44,100.00,100.00,100.00,100.00,94.03,100.00,99.38,88.04,100.00,100.00,100.00,90.32,100.00,88.61,100.00,100.00,0.021631634,0.019468373,0.025601676,0.027767660,0.018580452,0.018544834,0.018673973,0.017630024,0.019300610,0.017324667,0.017546423,0.022043291,0.017510312,0.017891031,0.017239949,0.023447845,0.018604131,0.019366333,0.017349256,0.017990207
79.25,93.91,85.59,71.30,100.00,100.00,100.00,100.00,95.53,100.00,99.63,87.58,100.00,100.00,100.00,90.93,100.00,89.81,100.00,100.00,83.82,92.62,87.59,80.17,100.00,100.00,100.00,100.00,94.50,100.00,99.38,88.04,100.00,100.00,100.00,91.57,100.00,88.61,100.00,100.00,0.020755798,0.019160785,0.023998700,0.025559699,0.017770898,0.017829077,0.018019753,0.017804772,0.019210933,0.017494878,0.017626183,0.020941442,0.017699448,0.018026317,0.017444940,0.022417514,0.017883068,0.019066844,0.017471621,0.018155318
79.25,93.91,88.94,71.55,100.00,100.00,100.00,100.00,95.40,100.00,99.63,87.58,100.00,100.00,100.00,92.67,100.00,89.81,100.00,100.00,83.82,92.62,89.14,80.29,100.00,100.00,100.00,100.00,96.05,100.00,99.38,88.04,100.00,100.00,100.00,92.45,100.00,88.39,100.00,100.00,0.020426068,0.018715600,0.023215683,0.024090193,0.017805681,0.017356448,0.017905138,0.017976936,0.018942384,0.017383477,0.017956892,0.020760341,0.017643644,0.017809033,0.017433345,0.021284305,0.017688904,0.018982824,0.017161723,0.018534288
79.25,94.29,88.32,71.93,100.00,100.00,100.00,100.00,95.40,100.00,99.63,87.58,100.00,100.00,100.00,92.67,100.00,89.81,100.00,100.00,83.82,93.03,89.36,81.94,100.00,100.00,100.00,100.00,95.88,100.00,99.38,88.04,100.00,100.00,100.00,93.11,100.00,88.39,100.00,100.00,0.020524267,0.018744864,0.022273077,0.024127981,0.017317824,0.017076377,0.017921552,0.017814552,0.018703658,0.017362315,0.017738001,0.020284776,0.017278153,0.017449548,0.017266560,0.020389192,0.018040704,0.019159807,0.017282972,0.017781796
79.25,94.29,88.32,71.93,100.00,100.00,100.00,100.00,95.40,100.00,99.63,87.58,100.00,100.00,100.00,92.92,100.00,89.81,100.00,100.00,83.82,93.03,89.36,81.94,100.00,100.00,100.00,100.00,95.88,100.00,99.38,88.04,100.00,100.00,100.00,93.23,100.00,88.39,100.00,100.00,0.020816213,0.018820994,0.021511154,0.023692366,0.017542301,0.017022736,0.017671652,0.017923435,0.018784815,0.017364129,0.017602855,0.020827249,0.017260551,0.017630374,0.017579040,0.020075664,0.017570168,0.019328687,0.017615916,0.017876573
