direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.04,0.04,0.04,0.04,0.04,0.00,0.707546651,0.662311554,0.648328543
0.00,0.00,0.00,43.46,29.17,22.82,2.121645689,2.200384378,2.511975527
81.95,0.04,0.04,82.73,52.75,36.12,0.404322565,0.820576966,1.259938717
96.44,62.88,0.04,96.42,68.89,52.46,0.095545948,0.343157500,0.654452920
99.79,68.86,0.08,99.69,73.19,62.59,0.060562640,0.227333769,0.390780538
99.70,69.96,67.12,99.55,75.32,70.91,0.054373655,0.194700986,0.281609923
99.70,70.55,70.64,99.55,75.00,75.08,0.052515112,0.178820208,0.214867443
99.70,70.55,74.58,99.55,75.00,75.62,0.052583911,0.168990478,0.168999702
99.79,71.02,77.84,99.64,75.64,80.69,0.052145991,0.162569121,0.147031903
99.79,71.82,77.84,99.64,76.21,80.69,0.053415261,0.156805545,0.129420817
99.70,71.82,81.48,99.60,76.21,82.44,0.055189706,0.157985568,0.118091762
99.70,71.82,85.81,99.60,76.21,84.63,0.054956779,0.152207598,0.112434141
99.70,71.82,83.31,99.60,76.21,83.65,0.052884795,0.151077598,0.106776036
99.70,71.82,83.31,99.60,76.21,83.65,0.052878018,0.148762986,0.100545354
99.70,71.82,83.31,99.60,76.21,83.65,0.053226613,0.146212220,0.097414821
99.70,72.80,86.86,99.60,76.53,86.14,0.053593218,0.147998631,0.095803104
99.70,72.80,86.57,99.60,76.53,86.16,0.052452464,0.146955505,0.096305981
99.70,72.80,85.72,99.60,76.53,85.34,0.055063080,0.144100368,0.092936508
99.70,72.80,85.72,99.60,76.53,85.34,0.065588735,0.144669786,0.092833355
99.70,72.80,85.72,99.60,76.53,85.34,0.062153053,0.143843338,0.097553112
99.70,72.80,86.31,99.60,76.53,86.39,0.063610554,0.139919877,0.089614749
99.70,72.80,86.31,99.60,76.53,86.39,0.059095155,0.140739068,0.089508303
99.92,72.80,86.31,99.83,76.53,86.39,0.057732437,0.141005933,0.088846885
99.92,72.80,86.31,99.83,76.53,86.39,0.057231095,0.139159620,0.087638594
99.92,72.80,86.31,99.83,76.53,86.39,0.058272537,0.139253631,0.087563232
99.92,72.80,86.31,99.83,76.53,86.39,0.058929905,0.139838427,0.089216568
99.92,72.80,87.71,99.83,76.53,87.30,0.056022733,0.138924807,0.087919295
99.92,72.80,87.71,99.83,76.53,87.30,0.053596016,0.138485417,0.084778562
99.92,72.80,87.71,99.83,76.53,87.30,0.054687321,0.139839962,0.085691206
99.92,72.80,87.71,99.83,76.53,87.30,0.055594798,0.134280771,0.085946627
