direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.00,0.00,0.03,0.02,0.03,0.02,1.406608343,1.352107525,1.336497426
0.03,0.06,0.00,43.22,23.31,27.45,14.748851776,14.986466408,15.048271179
61.67,0.03,0.03,84.61,34.94,56.62,3.161954403,8.126650810,5.456686974
98.85,0.00,80.58,98.03,53.20,84.47,0.583897710,4.361208916,1.597608566
99.88,0.00,89.82,99.83,62.32,93.17,0.330052763,2.604598522,0.646486163
100.00,62.45,96.27,100.00,71.59,96.09,0.289954245,1.875887752,0.406863093
100.00,67.48,95.73,100.00,74.86,96.56,0.292991459,1.462506294,0.350313157
100.00,67.48,97.48,100.00,74.86,97.73,0.281214595,1.236460567,0.333678782
100.00,70.91,97.03,100.00,78.20,97.36,0.279496074,1.120228291,0.325206697
100.00,69.39,97.45,100.00,77.21,97.78,0.278973222,1.044526577,0.324415982
100.00,70.24,97.45,100.00,77.04,97.78,0.279217899,0.991165936,0.334595054
100.00,71.79,97.52,100.00,78.42,97.96,0.273707509,0.957242191,0.317761213
100.00,71.79,98.15,100.00,78.42,98.16,0.284730792,0.942763865,0.322490245
100.00,68.27,98.15,100.00,77.85,98.16,0.287536681,0.917804182,0.320045561
100.00,68.27,99.03,100.00,77.85,99.02,0.277308226,0.907080829,0.318346024
100.00,71.88,99.03,100.00,79.04,99.02,0.291940451,0.877006471,0.313507229
100.00,71.88,99.03,100.00,78.49,99.02,0.285710752,0.867535591,0.313208669
100.00,71.88,99.03,100.00,78.49,99.02,0.286643118,0.836870074,0.312054306
100.00,71.88,99.03,100.00,78.49,99.02,0.277110547,0.834696949,0.317768306
100.00,71.88,99.03,100.00,78.49,99.02,0.281229675,0.828256130,0.320547432
100.00,71.88,98.24,100.00,78.49,98.46,0.284093946,0.812767982,0.314179301
100.00,71.88,98.91,100.00,78.49,99.10,0.273986876,0.803025007,0.311169237
100.00,71.88,98.91,100.00,78.49,99.10,0.286544830,0.829926908,0.316197485
100.00,71.88,98.91,100.00,78.49,99.10,0.289878935,0.783508241,0.312950164
100.00,71.88,98.91,100.00,78.49,99.10,0.278767675,0.770101607,0.319516391
100.00,71.88,98.91,100.00,78.49,99.10,0.276051819,0.764579058,0.314118117
100.00,72.15,98.91,100.00,79.88,99.10,0.276038349,0.765785158,0.313021630
100.00,72.15,98.91,100.00,79.88,99.10,0.281152487,0.778600454,0.312612951
100.00,73.24,98.91,100.00,80.01,99.10,0.279090613,0.764892340,0.310243458
100.00,72.79,98.91,100.00,79.84,99.10,0.277789026,0.769739747,0.314765066
100.00,72.79,98.91,100.00,79.84,99.10,0.278376907,0.763745725,0.305260658
100.00,72.79,98.91,100.00,79.84,99.10,0.278080910,0.757491708,0.315973908
100.00,72.79,98.91,100.00,79.84,99.10,0.277219117,0.771103144,0.304538012
100.00,73.03,98.91,100.00,80.20,99.10,0.288802713,0.763201535,0.307254016
100.00,73.03,98.91,100.00,80.20,99.10,0.285941660,0.761740208,0.306737512
100.00,73.03,98.91,100.00,80.20,99.10,0.282287657,0.751144171,0.305724561
100.00,73.42,98.91,100.00,80.20,99.10,0.279947251,0.746419847,0.310815543
100.00,73.42,98.91,100.00,80.20,99.10,0.277759850,0.744313776,0.311590463
100.00,73.42,98.91,100.00,80.20,99.10,0.284765333,0.748443544,0.311072648
100.00,73.42,98.91,100.00,80.20,99.10,0.277920127,0.740337551,0.322680563
100.00,73.70,98.91,100.00,80.49,99.10,0.283433676,0.761691093,0.306045026
100.00,73.70,98.91,100.00,80.49,99.10,0.284904957,0.752439797,0.304424107
100.00,73.70,98.91,100.00,80.49,99.10,0.279952914,0.745455444,0.305190861
100.00,73.70,98.91,100.00,80.49,99.10,0.278352946,0.728262126,0.310244709
100.00,73.94,98.91,100.00,81.21,99.10,0.274504006,0.736990392,0.309686810
100.00,73.94,98.91,100.00,81.21,99.10,0.283168107,0.731013119,0.316600621
100.00,73.94,98.91,100.00,81.21,99.10,0.276183277,0.736381650,0.310413599
100.00,73.94,98.91,100.00,81.21,99.10,0.277765095,0.727077425,0.309077054
100.00,73.94,98.91,100.00,81.21,99.10,0.278149992,0.731216371,0.306190014
100.00,73.94,98.91,100.00,81.21,99.10,0.281121820,0.728612423,0.329948634
100.00,73.94,98.91,100.00,81.21,99.10,0.288466722,0.722630978,0.307259053
100.00,73.94,98.91,100.00,81.21,99.10,0.293058664,0.726303041,0.309925944
100.00,73.94,98.91,100.00,81.21,99.10,0.282653272,0.720125675,0.305318922
100.00,73.94,98.91,100.00,81.21,99.10,0.290753245,0.721597672,0.311943948
100.00,73.85,98.91,100.00,81.38,99.10,0.285031885,0.718789935,0.312284708
100.00,73.85,98.91,100.00,81.38,99.10,0.279891104,0.725715399,0.318889678
100.00,73.85,98.91,100.00,81.38,99.10,0.286562920,0.720924914,0.313491821
100.00,73.85,98.91,100.00,81.38,99.10,0.289481878,0.725738645,0.300162077
100.00,73.85,98.91,100.00,81.38,99.10,0.283173203,0.708804429,0.308067501
100.00,73.85,98.91,100.00,81.38,99.10,0.280525088,0.718141496,0.311905116
100.00,73.85,98.91,100.00,81.38,99.10,0.278330117,0.716719866,0.304364920
100.00,73.85,98.91,100.00,81.38,99.10,0.278497428,0.711621940,0.306050330
100.00,73.85,98.91,100.00,81.38,99.10,0.281807959,0.718894780,0.305054963
100.00,73.85,98.91,100.00,81.38,99.10,0.286382020,0.720322549,0.311241031
100.00,73.85,98.91,100.00,81.38,99.10,0.281836957,0.719630420,0.301468372
100.00,73.85,98.91,100.00,81.38,99.10,0.277337998,0.721417487,0.308067322
100.00,73.85,98.91,100.00,81.38,99.10,0.274885923,0.722005427,0.307669729
100.00,73.85,98.91,100.00,81.38,99.10,0.281139076,0.720555007,0.302116454
100.00,73.85,98.91,100.00,81.38,99.10,0.280338943,0.719017923,0.298622400
100.00,73.85,98.91,100.00,81.38,99.10,0.284615397,0.721256495,0.299236387
100.00,73.85,98.91,100.00,81.38,99.10,0.280110151,0.729597569,0.299400806
100.00,73.85,98.91,100.00,81.38,99.10,0.280337274,0.712771535,0.305806965
100.00,73.85,98.91,100.00,81.38,99.10,0.281437308,0.744782209,0.302509308
100.00,73.85,98.91,100.00,81.38,99.10,0.280602038,0.716454387,0.303648323
100.00,73.85,98.91,100.00,81.38,99.10,0.281313330,0.715960741,0.294893563
100.00,73.85,98.91,100.00,81.38,99.10,0.282196045,0.718581200,0.300418764
100.00,73.85,98.91,100.00,81.38,99.10,0.279099524,0.710121989,0.299540550
100.00,73.85,98.91,100.00,81.38,99.10,0.275890172,0.715418994,0.305445462
100.00,73.85,98.91,100.00,81.38,99.10,0.287266463,0.719702780,0.301251650
100.00,73.85,98.91,100.00,81.38,99.10,0.277076006,0.726588845,0.299238980
100.00,73.85,98.91,100.00,81.38,99.10,0.279873908,0.714036584,0.303501964
100.00,74.52,98.91,100.00,81.33,99.10,0.281709403,0.721786797,0.304228395
100.00,74.52,99.09,100.00,81.33,99.20,0.290102661,0.710406661,0.296002090
100.00,74.52,99.09,100.00,81.33,99.20,0.280365050,0.714106619,0.294667780
100.00,74.52,99.09,100.00,81.33,99.20,0.287365645,0.705073595,0.305893362
100.00,74.52,99.09,100.00,81.33,99.20,0.279985666,0.716478825,0.298004717
100.00,74.52,99.09,100.00,81.33,99.20,0.283089370,0.719801366,0.297862023
100.00,74.52,99.18,100.00,81.33,99.37,0.285071254,0.709831655,0.303020090
100.00,74.52,99.18,100.00,81.33,99.37,0.283309817,0.711251080,0.288942218
100.00,74.52,99.18,100.00,81.33,99.37,0.291655362,0.717608809,0.291142076
100.00,74.52,99.18,100.00,81.33,99.37,0.288261384,0.720616817,0.288271487
