direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.23,0.23,0.69,0.23,0.23,0.00,0.23,0.00,0.00,0.46,0.23,0.00,0.00,0.23,0.23,0.23,0.23,0.00,0.00,0.23,0.15,0.12,0.77,0.00,0.75,0.23,0.73,0.00,0.37,0.12,0.23,0.12,0.14,0.23,0.48,0.35,0.12,0.12,0.12,0.12,0.241169974,0.230421662,0.208829507,0.218977898,0.173495382,0.224616110,0.214788586,0.242536619,0.182775676,0.242252067,0.234240487,0.218392864,0.206407815,0.223533377,0.224725112,0.233712271,0.216846183,0.230817303,0.229581222,0.222235888
0.69,5.09,9.49,0.46,0.46,0.23,0.23,0.00,0.00,0.23,0.00,3.94,0.69,0.93,0.46,0.69,0.69,0.00,21.99,0.69,30.75,41.03,45.81,34.97,35.80,26.76,49.86,59.26,37.91,69.89,41.36,61.44,27.41,62.65,34.32,54.28,51.87,67.13,44.95,65.70,0.012287971,0.012446796,0.011495244,0.011137434,0.010920848,0.010563597,0.012764515,0.016644269,0.013423212,0.010092221,0.011467167,0.011914795,0.010294559,0.010904644,0.013226742,0.013086775,0.009922291,0.011601546,0.010858967,0.011267832
0.00,16.90,90.97,0.46,86.81,70.83,76.16,100.00,4.40,93.98,99.54,84.03,0.00,98.38,2.31,95.60,99.07,97.92,98.61,98.84,45.33,53.03,88.73,34.97,89.18,73.42,73.82,100.00,72.36,93.00,99.09,86.75,52.87,97.24,57.79,94.56,98.73,97.47,98.73,97.80,0.006979841,0.005892723,0.006667010,0.005881198,0.005427703,0.006045122,0.006240824,0.008891466,0.006808375,0.004967223,0.006259053,0.005912628,0.005250648,0.005401581,0.007542713,0.005140295,0.004687847,0.005918495,0.004762509,0.004748680
84.95,82.87,100.00,0.46,100.00,91.90,90.74,100.00,98.61,100.00,100.00,93.29,89.81,100.00,0.00,100.00,100.00,100.00,100.00,100.00,81.06,80.65,100.00,59.63,100.00,91.84,89.64,100.00,97.92,100.00,100.00,94.27,87.85,100.00,72.05,100.00,100.00,100.00,100.00,100.00,0.004234700,0.004928529,0.004441927,0.004737296,0.004433964,0.004583640,0.005921219,0.006466908,0.004386960,0.004145300,0.005061371,0.004174635,0.004320539,0.004246014,0.004859173,0.004276537,0.003762696,0.003945407,0.003874236,0.003570556
90.05,83.33,100.00,64.12,100.00,97.45,97.92,100.00,100.00,100.00,100.00,94.91,90.05,100.00,94.21,100.00,100.00,100.00,100.00,100.00,87.17,81.44,100.00,62.73,100.00,97.40,97.16,100.00,100.00,100.00,100.00,95.74,88.18,100.00,91.71,100.00,100.00,100.00,100.00,100.00,0.003989269,0.004240847,0.003282589,0.004098225,0.003178033,0.003687195,0.003833448,0.005128840,0.003985078,0.002886295,0.003440297,0.003184948,0.003444208,0.003115104,0.004035995,0.003260798,0.003170978,0.003683563,0.002997207,0.003491283
89.81,83.33,100.00,64.12,100.00,100.00,98.84,100.00,100.00,100.00,100.00,94.91,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,86.77,81.44,100.00,62.73,100.00,100.00,98.96,100.00,100.00,100.00,100.00,95.20,88.18,100.00,92.52,100.00,100.00,100.00,100.00,100.00,0.003809282,0.003400625,0.003098341,0.003773521,0.003145276,0.003247248,0.003292508,0.005841317,0.002969620,0.003004680,0.002731592,0.003002236,0.003281262,0.002998954,0.003130958,0.002963822,0.003218543,0.005578705,0.002827138,0.002741998
89.81,83.33,100.00,64.12,100.00,100.00,99.31,100.00,100.00,100.00,100.00,90.97,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,86.77,81.44,100.00,62.73,100.00,100.00,99.09,100.00,100.00,100.00,100.00,96.53,88.18,100.00,92.52,100.00,100.00,100.00,100.00,100.00,0.003365773,0.003829327,0.002976813,0.003760670,0.003375202,0.003674972,0.002737737,0.005232070,0.003032688,0.002679139,0.002792216,0.003464322,0.003472634,0.002932812,0.003111751,0.002693247,0.002797734,0.003875912,0.002855914,0.002985543
90.28,83.33,100.00,65.28,100.00,100.00,99.31,100.00,100.00,100.00,100.00,97.45,90.05,100.00,94.44,100.00,100.00,100.00,100.00,100.00,87.25,81.44,100.00,63.56,100.00,100.00,99.09,100.00,100.00,100.00,100.00,96.84,88.18,100.00,92.69,100.00,100.00,100.00,100.00,100.00,0.003032758,0.003166649,0.003399368,0.004070567,0.002901522,0.002817220,0.003418575,0.003255489,0.002834960,0.003025424,0.003225806,0.003547088,0.003614767,0.003055946,0.002917586,0.002935675,0.002677602,0.003652133,0.002789981,0.003048892
90.28,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.45,90.05,100.00,94.44,100.00,100.00,100.00,100.00,100.00,87.25,81.44,100.00,63.56,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.84,88.18,100.00,92.69,100.00,100.00,100.00,100.00,100.00,0.003329664,0.003575934,0.002667056,0.003880312,0.002927154,0.002907109,0.003236841,0.003218612,0.003024097,0.002853330,0.002830980,0.002999582,0.003262125,0.003133822,0.003018580,0.002743395,0.003018231,0.003323099,0.002722302,0.002751218
90.74,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.30,90.05,100.00,94.21,100.00,100.00,100.00,100.00,100.00,87.77,81.44,100.00,63.56,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.91,88.18,100.00,92.17,100.00,100.00,100.00,100.00,100.00,0.003197590,0.003228111,0.003349640,0.003629643,0.003182992,0.002603498,0.003011735,0.003228111,0.002792425,0.003050289,0.002760856,0.003240264,0.003270576,0.003239356,0.003460132,0.002898100,0.003221476,0.003491981,0.002865971,0.003579984
90.74,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.53,90.05,100.00,94.21,100.00,100.00,100.00,100.00,100.00,87.77,81.44,100.00,63.56,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.20,88.18,100.00,92.17,100.00,100.00,100.00,100.00,100.00,0.003571952,0.003531303,0.003104208,0.003667918,0.003428493,0.002862688,0.003365704,0.003055946,0.002844389,0.002909344,0.002946431,0.003241241,0.003204853,0.003156312,0.002907458,0.003082836,0.002592532,0.003096456,0.002899496,0.003551907
90.51,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.53,90.05,100.00,94.21,100.00,100.00,100.00,100.00,100.00,87.89,81.44,100.00,63.56,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.20,88.18,100.00,92.17,100.00,100.00,100.00,100.00,100.00,0.003168605,0.003195215,0.002822528,0.003850489,0.002889089,0.003160432,0.002781739,0.003244314,0.002646801,0.002891883,0.002724188,0.002825671,0.002918773,0.002798712,0.003012923,0.002651969,0.003307244,0.002876378,0.002600704,0.002667266
90.51,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.53,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,87.89,81.44,100.00,63.56,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.20,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003618608,0.003470678,0.003383654,0.004175752,0.002903477,0.002681723,0.003134869,0.002851373,0.003157639,0.003344401,0.002678021,0.003002026,0.003057832,0.003047216,0.002870371,0.002970039,0.002733547,0.002905293,0.002868345,0.002843761
90.51,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.53,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,87.89,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.20,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003002026,0.003109866,0.003477384,0.003532980,0.003113707,0.002795569,0.002836147,0.002775523,0.002854656,0.002752125,0.002718950,0.002760646,0.002954463,0.003041628,0.003166229,0.003020745,0.003129981,0.002720347,0.003044492,0.003224339
90.51,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.53,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,87.89,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.20,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003032967,0.003056016,0.002897191,0.004000654,0.003312064,0.003658768,0.002798781,0.002766723,0.002815264,0.002966197,0.002747725,0.002972832,0.002818686,0.003235025,0.003029405,0.002670408,0.002685774,0.002875818,0.002655951,0.002817430
90.51,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.38,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,87.89,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.59,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003049800,0.003132286,0.003103370,0.004174984,0.003198218,0.002685983,0.003026053,0.003019557,0.002787606,0.002593440,0.002730474,0.002804439,0.003040651,0.003407260,0.002889020,0.002949714,0.003008801,0.002677183,0.002831049,0.002797733
90.51,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.38,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,87.89,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.59,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003451960,0.003574536,0.002822877,0.004324659,0.003443021,0.002871349,0.002648268,0.002701000,0.002931414,0.002971785,0.003062791,0.003052244,0.002916189,0.003201850,0.003028567,0.002889857,0.002763231,0.003188719,0.002572068,0.003030663
90.51,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,87.89,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.002923941,0.002980724,0.003096874,0.003890440,0.002890905,0.002804928,0.002826230,0.003170420,0.002844389,0.003104697,0.002861711,0.002896423,0.003000141,0.003399089,0.003534027,0.002914303,0.003033876,0.002680535,0.002794241,0.003169512
90.51,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,87.89,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003162458,0.003195355,0.003005379,0.003634462,0.002959631,0.003368916,0.003209952,0.002771402,0.002687171,0.002692898,0.002916468,0.003154356,0.002937700,0.003104208,0.003134311,0.002847253,0.002888949,0.003119993,0.002527089,0.002662725
90.51,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,87.89,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.002973949,0.003529626,0.003069426,0.003854889,0.002787536,0.003096735,0.002870860,0.003137524,0.002625848,0.002953485,0.003222943,0.003058740,0.002949435,0.003403839,0.002929180,0.002947339,0.003298304,0.002987849,0.002557960,0.002547693
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003096666,0.003063210,0.003253255,0.004050941,0.002794311,0.002659513,0.003099947,0.002608387,0.002661538,0.002583104,0.002670548,0.002813099,0.002817918,0.003423324,0.002945733,0.003040232,0.002822808,0.003028847,0.002544620,0.002926804
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003075223,0.003264500,0.002554189,0.003935769,0.003174680,0.002850884,0.002771612,0.003227762,0.003102252,0.002608876,0.003070823,0.003014598,0.002921846,0.002707286,0.003098621,0.002742626,0.003185018,0.002867018,0.003341258,0.002914931
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003471168,0.003458387,0.003126209,0.003707449,0.002868625,0.002594000,0.003287339,0.003048193,0.002633741,0.002942310,0.002614324,0.002964520,0.002821271,0.002900124,0.003150096,0.002865762,0.002900125,0.002755758,0.002608108,0.002947897
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003302146,0.003018231,0.002922056,0.004109750,0.002693457,0.002911440,0.002675577,0.002627594,0.003110913,0.002716505,0.002706447,0.002992179,0.003055108,0.003337067,0.003184249,0.002660211,0.003463066,0.002704143,0.002858218,0.002967174
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003687055,0.003075293,0.003252626,0.003955395,0.002784324,0.002971226,0.003050568,0.002772729,0.003156242,0.002923732,0.002583802,0.002976744,0.003033945,0.003010129,0.002805207,0.002766304,0.003333296,0.003297885,0.003029475,0.002735573
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.002898658,0.003273231,0.002741859,0.004019302,0.003519849,0.003150026,0.002705050,0.002837195,0.002673970,0.003117688,0.002757574,0.003019977,0.002810515,0.002746538,0.002953066,0.002638001,0.002756246,0.002769027,0.002683958,0.002848930
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003087516,0.003587806,0.002880219,0.003613440,0.003076550,0.002980515,0.003251648,0.003051965,0.003343074,0.002635276,0.002802692,0.002883781,0.003051686,0.002946012,0.002756945,0.002796197,0.002952508,0.003145974,0.002682003,0.002709800
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003117478,0.003072220,0.002841247,0.004159968,0.002815753,0.002691641,0.002642052,0.003248994,0.002772380,0.002955232,0.002939517,0.002940843,0.002803252,0.002897540,0.003270786,0.002688638,0.002653366,0.002687450,0.002718321,0.002805486
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003318838,0.003177125,0.002963822,0.003537379,0.003106164,0.002729706,0.002816033,0.002920659,0.003022072,0.003095618,0.002842643,0.002836776,0.003037927,0.002719159,0.003172376,0.002758761,0.002815125,0.002921846,0.002570880,0.002863946
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003006846,0.003486463,0.003361862,0.003859499,0.003112170,0.002781111,0.003190466,0.002746399,0.002695482,0.003211907,0.002760926,0.002901242,0.002816731,0.002950342,0.002858568,0.002625429,0.003323657,0.002995531,0.003178592,0.002819525
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003196681,0.003131307,0.002873305,0.004098435,0.003377787,0.002612158,0.002980584,0.003065025,0.002821829,0.002637791,0.002694714,0.002866321,0.003050987,0.002848230,0.003002306,0.002915840,0.002717902,0.002907598,0.002706588,0.003181456
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003115034,0.003189627,0.002787606,0.004106257,0.002935815,0.002541616,0.002821760,0.002857520,0.003101274,0.003084303,0.002554677,0.003075224,0.002786279,0.003186205,0.002767981,0.003037438,0.002721744,0.002742697,0.002867298,0.002666358
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.44,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003245921,0.003577819,0.002952089,0.003952810,0.002802902,0.003033457,0.003288316,0.002982261,0.002872118,0.002747377,0.002749472,0.002935046,0.003028707,0.002570811,0.003042676,0.002713362,0.003178662,0.002773079,0.003280634,0.002660979
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.29,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.002987639,0.003363817,0.002654484,0.003970551,0.003157499,0.003334343,0.002776571,0.003110145,0.002816172,0.003001119,0.002673272,0.003224899,0.002818896,0.003019068,0.002818896,0.003002795,0.003012224,0.002624730,0.003039533,0.002636394
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.29,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003275535,0.003453427,0.003277840,0.003811098,0.003034993,0.002926665,0.003993599,0.002577725,0.002711896,0.003243617,0.002636325,0.003288805,0.003021722,0.003241870,0.003054339,0.002771752,0.002678161,0.002802832,0.002647709,0.002836078
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.29,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003171468,0.003091008,0.002745351,0.004021327,0.002916608,0.002641563,0.003094500,0.002901870,0.003194376,0.003036878,0.002729776,0.002660909,0.002914233,0.002875610,0.002867648,0.002928621,0.002704562,0.002637512,0.002894118,0.002694714
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.29,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003180058,0.003346357,0.002877775,0.004045004,0.003040231,0.003110843,0.003051615,0.003375622,0.002761136,0.002692479,0.002566411,0.002888810,0.002806115,0.002721813,0.002956628,0.002748494,0.002638979,0.002869463,0.002686472,0.002922196
91.20,83.33,100.00,65.28,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.46,81.29,100.00,63.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.18,100.00,93.15,100.00,100.00,100.00,100.00,100.00,0.003611973,0.003042187,0.002947689,0.003697392,0.003202269,0.002689476,0.003068658,0.002922824,0.003425769,0.002821550,0.002747935,0.003073477,0.003102322,0.002906481,0.002674738,0.002801575,0.002727191,0.003335182,0.003026123,0.003128025
