direct_1.jpg,direct_2.jpg,direct_3.jpg,direct_4.jpg,direct_5.jpg,direct_6.jpg,direct_7.jpg,direct_8.jpg,direct_9.jpg,direct_10.jpg,direct_11.jpg,direct_12.jpg,direct_13.jpg,direct_14.jpg,direct_15.jpg,direct_16.jpg,direct_17.jpg,direct_18.jpg,direct_19.jpg,direct_20.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,neighbour_4.jpg,neighbour_5.jpg,neighbour_6.jpg,neighbour_7.jpg,neighbour_8.jpg,neighbour_9.jpg,neighbour_10.jpg,neighbour_11.jpg,neighbour_12.jpg,neighbour_13.jpg,neighbour_14.jpg,neighbour_15.jpg,neighbour_16.jpg,neighbour_17.jpg,neighbour_18.jpg,neighbour_19.jpg,neighbour_20.jpg,time_1.jpg,time_2.jpg,time_3.jpg,time_4.jpg,time_5.jpg,time_6.jpg,time_7.jpg,time_8.jpg,time_9.jpg,time_10.jpg,time_11.jpg,time_12.jpg,time_13.jpg,time_14.jpg,time_15.jpg,time_16.jpg,time_17.jpg,time_18.jpg,time_19.jpg,time_20.jpg
0.37,0.19,0.37,0.00,0.19,0.00,0.37,0.00,0.37,0.37,0.19,0.00,0.00,0.19,0.00,0.19,0.00,0.00,0.00,0.19,0.19,0.28,0.19,0.20,0.19,0.00,0.00,0.23,0.28,0.28,0.37,0.28,0.00,0.19,0.25,0.37,0.09,0.37,0.19,0.19,0.117082305,0.057213388,0.056987867,0.056781270,0.055630732,0.091034234,0.057115607,0.058289468,0.056642905,0.056953922,0.055490900,0.057682876,0.061151668,0.057910986,0.059533175,0.056795094,0.056529481,0.057166383,0.059098259,0.056827780
1.30,0.00,0.74,0.00,0.19,0.19,0.37,1.11,0.19,0.00,0.19,0.00,0.19,0.19,0.00,0.00,0.37,0.74,0.19,0.74,35.37,44.07,35.31,41.84,31.10,28.84,52.75,39.20,27.25,43.10,51.56,34.83,38.64,46.14,64.27,51.99,29.63,44.40,36.96,35.25,0.066230558,0.063151360,0.053933807,0.061540622,0.055853114,0.068857178,0.063250117,0.056988772,0.056408718,0.070133567,0.060208287,0.060964830,0.050941981,0.062030230,0.059274618,0.054142289,0.060670372,0.058567028,0.060193479,0.067905903
81.67,19.44,1.67,1.67,70.56,0.19,100.00,0.74,0.00,94.26,89.07,61.30,86.48,96.48,100.00,96.30,0.37,22.59,0.00,0.00,79.54,75.29,45.82,62.27,70.63,55.73,100.00,48.53,45.31,92.58,86.60,61.50,81.16,93.73,100.00,93.46,50.94,58.40,72.18,56.56,0.029879004,0.029365720,0.034829736,0.030132605,0.029196627,0.033387043,0.025907828,0.033831947,0.032435700,0.024608245,0.025426883,0.031981997,0.025600165,0.029380249,0.023707749,0.023879915,0.034820933,0.031207778,0.029589988,0.028413890
99.63,90.74,36.30,93.70,87.22,91.48,100.00,43.89,49.81,100.00,100.00,88.15,100.00,100.00,100.00,100.00,63.52,82.78,96.11,85.19,99.26,90.23,54.44,91.19,87.96,87.33,100.00,63.24,61.73,100.00,100.00,85.48,100.00,100.00,100.00,100.00,73.01,86.87,95.31,83.66,0.019879198,0.020599496,0.025727980,0.021478968,0.020985171,0.021235982,0.017931117,0.023573162,0.024403395,0.017617241,0.018237242,0.023134544,0.018375952,0.019996537,0.018646875,0.017713765,0.024652947,0.020791983,0.019855870,0.020527348
100.00,91.11,44.44,94.44,91.67,99.07,100.00,46.85,51.11,100.00,100.00,94.81,100.00,100.00,100.00,100.00,63.33,85.19,100.00,95.37,100.00,90.19,62.93,94.48,92.48,98.26,100.00,62.95,62.33,100.00,100.00,93.27,100.00,100.00,100.00,100.00,75.14,89.14,100.00,91.90,0.015335934,0.017224159,0.021232560,0.017696859,0.017457785,0.018535543,0.015660638,0.020738624,0.022788538,0.014362522,0.014340661,0.019061187,0.015654283,0.015908234,0.014488939,0.014029437,0.020949552,0.017744076,0.016017748,0.017945085
100.00,92.22,44.44,96.67,93.52,98.15,100.00,47.96,61.11,100.00,100.00,96.11,100.00,100.00,100.00,100.00,72.04,85.37,100.00,100.00,100.00,91.42,62.93,95.88,94.46,98.02,100.00,65.65,64.85,100.00,100.00,95.60,100.00,100.00,100.00,100.00,81.13,91.37,100.00,100.00,0.013923834,0.014851079,0.019843439,0.015485888,0.015231309,0.016203882,0.015144283,0.018155105,0.021634160,0.013507356,0.013780794,0.016198155,0.014009951,0.014580016,0.014187144,0.014654259,0.018831052,0.016324151,0.014429711,0.016503930
100.00,93.33,44.44,96.11,93.52,100.00,100.00,47.96,56.11,100.00,100.00,97.78,100.00,100.00,100.00,100.00,71.11,85.37,100.00,100.00,100.00,91.62,62.93,95.68,94.46,100.00,100.00,65.65,64.97,100.00,100.00,96.60,100.00,100.00,100.00,100.00,84.66,90.12,100.00,100.00,0.013426407,0.014148870,0.019008176,0.015148124,0.014670114,0.014254893,0.013613518,0.018011369,0.019512657,0.013482282,0.012632982,0.015649673,0.013811944,0.014390040,0.013886956,0.013091786,0.018012345,0.015137088,0.013886048,0.014951793
100.00,94.07,44.44,96.11,93.52,100.00,100.00,46.30,72.96,100.00,100.00,97.78,100.00,100.00,100.00,100.00,84.44,85.37,100.00,100.00,100.00,93.80,62.93,95.68,94.46,100.00,100.00,65.86,72.05,100.00,100.00,97.48,100.00,100.00,100.00,100.00,90.26,90.12,100.00,100.00,0.013567561,0.014719633,0.018446984,0.015073391,0.014638684,0.014014282,0.014292469,0.017496968,0.019124957,0.013238528,0.013165121,0.015299405,0.013649487,0.014367481,0.014107592,0.013543256,0.016688457,0.014760282,0.013738049,0.013612679
100.00,94.07,44.44,96.11,93.52,100.00,100.00,46.30,61.85,100.00,100.00,97.78,100.00,100.00,100.00,100.00,84.44,86.11,100.00,100.00,100.00,93.80,62.93,95.68,94.46,100.00,100.00,65.86,64.58,100.00,100.00,97.48,100.00,100.00,100.00,100.00,90.26,91.10,100.00,100.00,0.013332119,0.014606556,0.018477157,0.014524559,0.014122679,0.013837088,0.013377586,0.018390480,0.018241292,0.013398190,0.013078864,0.014868051,0.013547586,0.014668089,0.013890658,0.013510848,0.016502114,0.014539157,0.014235406,0.013776603
100.00,94.07,44.44,96.11,93.52,100.00,100.00,46.30,69.26,100.00,100.00,98.52,100.00,100.00,100.00,100.00,80.56,86.11,100.00,100.00,100.00,93.80,62.93,95.68,94.46,100.00,100.00,65.86,67.78,100.00,100.00,97.82,100.00,100.00,100.00,100.00,89.09,90.68,100.00,100.00,0.013320105,0.014235198,0.018404379,0.014585813,0.013731834,0.013494295,0.013752297,0.018619075,0.018278172,0.012627115,0.012491479,0.015108453,0.013568190,0.015529541,0.013773460,0.013134600,0.016236987,0.015183674,0.014238968,0.013693698
