direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.23,0.23,0.23,0.00,0.00,0.46,0.00,0.23,0.23,0.46,0.23,0.00,0.69,0.23,0.23,0.00,0.00,0.46,0.00,0.00,0.35,0.00,0.42,0.35,0.46,0.12,0.12,0.35,0.23,0.27,0.12,0.23,0.29,0.12,0.35,0.12,0.27,0.27,0.12,0.75,0.068942532,0.045623250,0.046233963,0.042881675,0.046590999,0.043374632,0.045071065,0.081324846,0.043631237,0.048548516,0.052571025,0.044209193,0.043664623,0.045644198,0.043045808,0.043621946,0.043170474,0.043879177,0.043455090,0.048132941
0.23,1.62,0.23,0.69,0.69,0.00,40.28,0.00,0.00,1.62,0.00,0.46,0.00,0.69,0.00,2.31,0.23,0.23,1.16,0.00,23.61,37.04,42.96,35.09,48.11,31.17,44.75,57.29,36.17,32.10,33.82,54.80,30.44,55.07,38.64,36.36,42.30,37.92,48.69,48.75,0.047651719,0.048242737,0.036906403,0.034314852,0.046242066,0.037503984,0.040525496,0.053980678,0.040747806,0.054863993,0.037303884,0.039527081,0.038816206,0.043053698,0.034828130,0.039206423,0.040938132,0.042962760,0.036824334,0.048458762
0.93,71.76,85.42,0.23,81.25,69.68,64.35,95.37,75.23,0.00,0.69,80.79,0.00,91.67,0.00,2.31,76.39,0.00,98.61,97.22,45.06,68.98,80.59,50.42,84.03,69.48,68.54,94.56,74.40,65.86,80.73,82.91,66.32,93.25,53.09,70.78,81.89,69.85,97.82,96.89,0.022683077,0.021787612,0.019694952,0.021504603,0.020973792,0.021747800,0.021353463,0.022914121,0.022692716,0.022616096,0.020914145,0.021196244,0.021748777,0.019623784,0.019617427,0.022727776,0.021195546,0.023492148,0.019084938,0.021072412
40.28,82.41,100.00,51.16,100.00,65.97,93.75,100.00,97.69,99.54,100.00,90.74,84.95,100.00,75.23,100.00,100.00,90.28,100.00,100.00,59.76,80.30,100.00,55.94,100.00,73.86,91.28,100.00,96.99,99.09,100.00,92.05,81.85,100.00,81.06,100.00,100.00,90.53,100.00,100.00,0.018036583,0.017085940,0.015012071,0.017287580,0.015832525,0.018122420,0.016138930,0.016756348,0.017775368,0.017755952,0.016001895,0.017725987,0.016828915,0.014976311,0.015456696,0.016731204,0.016418584,0.017961292,0.013989070,0.016345387
68.29,84.49,100.00,63.43,100.00,82.41,97.92,100.00,100.00,100.00,100.00,96.76,86.34,100.00,87.50,100.00,100.00,90.74,100.00,100.00,74.86,81.81,100.00,60.47,100.00,83.35,97.49,100.00,100.00,100.00,100.00,95.83,85.26,100.00,87.89,100.00,100.00,91.96,100.00,100.00,0.017025804,0.015672863,0.013466149,0.015768548,0.013488779,0.015822537,0.013950586,0.012332796,0.015684107,0.014284019,0.014210544,0.015257781,0.014984413,0.012362060,0.014280877,0.013112182,0.015331117,0.015237317,0.012451111,0.014299875
84.95,84.49,100.00,64.58,100.00,85.65,100.00,100.00,100.00,100.00,100.00,98.61,90.05,100.00,86.81,100.00,100.00,92.13,100.00,100.00,82.25,82.48,100.00,62.62,100.00,86.05,100.00,100.00,100.00,100.00,100.00,98.69,87.96,100.00,91.20,100.00,100.00,94.19,100.00,100.00,0.016740981,0.014895292,0.012146452,0.015188077,0.012974101,0.014327183,0.012465359,0.011282904,0.013815997,0.012117887,0.012582696,0.013569798,0.013855388,0.012314287,0.013151993,0.011598388,0.013832549,0.012335520,0.011955430,0.013646416
88.19,84.49,100.00,64.58,100.00,92.36,100.00,100.00,100.00,100.00,100.00,100.00,90.05,100.00,86.81,100.00,100.00,92.13,100.00,100.00,85.17,82.48,100.00,62.62,100.00,90.26,100.00,100.00,100.00,100.00,100.00,100.00,87.96,100.00,91.20,100.00,100.00,94.19,100.00,100.00,0.014827613,0.014615777,0.011430764,0.014651118,0.012143310,0.014455207,0.012030162,0.012064386,0.013301807,0.011407715,0.012223700,0.012532758,0.013191944,0.012183470,0.012492179,0.011945582,0.013313123,0.012640108,0.011658943,0.013129293
88.66,84.49,100.00,65.51,100.00,92.36,100.00,100.00,100.00,100.00,100.00,100.00,90.05,100.00,96.06,100.00,100.00,92.13,100.00,100.00,86.05,82.48,100.00,63.62,100.00,90.26,100.00,100.00,100.00,100.00,100.00,100.00,87.96,100.00,94.02,100.00,100.00,94.19,100.00,100.00,0.014011349,0.013517276,0.011702106,0.014861977,0.012046018,0.013376261,0.011888729,0.011732559,0.012609027,0.011275851,0.012060894,0.012821771,0.012637594,0.011723339,0.012550848,0.011930985,0.012768481,0.012259669,0.011751835,0.012898600
89.81,84.49,100.00,65.51,100.00,92.36,100.00,100.00,100.00,100.00,100.00,100.00,90.05,100.00,96.06,100.00,100.00,92.13,100.00,100.00,87.21,82.48,100.00,63.62,100.00,90.26,100.00,100.00,100.00,100.00,100.00,100.00,87.96,100.00,94.02,100.00,100.00,94.19,100.00,100.00,0.013661154,0.014248260,0.011839839,0.014483843,0.011821959,0.013522444,0.012295779,0.011905422,0.012935268,0.011265164,0.012341247,0.013119306,0.012187800,0.011738915,0.011836416,0.011927563,0.011644625,0.012412907,0.011431113,0.013296639
89.81,84.49,100.00,65.51,100.00,92.36,100.00,100.00,100.00,100.00,100.00,100.00,90.05,100.00,96.06,100.00,100.00,92.13,100.00,100.00,87.21,82.48,100.00,63.52,100.00,90.26,100.00,100.00,100.00,100.00,100.00,100.00,87.96,100.00,94.02,100.00,100.00,94.19,100.00,100.00,0.012881209,0.014149781,0.011656499,0.014432648,0.012008372,0.013149618,0.011875459,0.011772299,0.012628235,0.010875507,0.012088272,0.013065875,0.013302855,0.011240999,0.011965487,0.011954661,0.011276339,0.011561232,0.011597132,0.012860116
