direct_1.jpg,direct_2.jpg,direct_3.jpg,direct_4.jpg,direct_5.jpg,direct_6.jpg,direct_7.jpg,direct_8.jpg,direct_9.jpg,direct_10.jpg,direct_11.jpg,direct_12.jpg,direct_13.jpg,direct_14.jpg,direct_15.jpg,direct_16.jpg,direct_17.jpg,direct_18.jpg,direct_19.jpg,direct_20.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,neighbour_4.jpg,neighbour_5.jpg,neighbour_6.jpg,neighbour_7.jpg,neighbour_8.jpg,neighbour_9.jpg,neighbour_10.jpg,neighbour_11.jpg,neighbour_12.jpg,neighbour_13.jpg,neighbour_14.jpg,neighbour_15.jpg,neighbour_16.jpg,neighbour_17.jpg,neighbour_18.jpg,neighbour_19.jpg,neighbour_20.jpg,time_1.jpg,time_2.jpg,time_3.jpg,time_4.jpg,time_5.jpg,time_6.jpg,time_7.jpg,time_8.jpg,time_9.jpg,time_10.jpg,time_11.jpg,time_12.jpg,time_13.jpg,time_14.jpg,time_15.jpg,time_16.jpg,time_17.jpg,time_18.jpg,time_19.jpg,time_20.jpg
0.00,0.12,0.12,0.00,0.00,0.12,0.25,0.12,0.12,0.12,0.12,0.25,0.12,0.00,0.37,0.25,0.00,0.00,0.25,0.00,0.20,0.00,0.12,0.19,0.06,0.14,0.06,0.16,0.06,0.06,0.06,0.37,0.06,0.12,0.29,0.06,0.06,0.06,0.12,0.06,0.107373029,0.088372432,0.088370405,0.096856982,0.093252212,0.084592000,0.104194716,0.090855442,0.099638522,0.097365171,0.088843599,0.092759386,0.097438499,0.088906102,0.100088097,0.096226014,0.088817537,0.098491751,0.091501772,0.096967541
0.00,0.50,0.62,0.50,0.12,0.75,3.11,0.12,0.62,0.00,0.25,0.25,0.00,0.12,0.25,0.12,0.37,0.00,0.00,0.12,26.81,30.32,31.09,26.12,35.57,36.10,44.24,33.99,39.78,37.30,44.51,26.68,46.18,49.21,39.12,23.37,28.33,28.85,36.07,34.22,0.056547321,0.053266611,0.051359247,0.052890573,0.053261653,0.054789696,0.061256535,0.056119591,0.053586915,0.056347493,0.051424898,0.054018829,0.056544174,0.052038409,0.056188807,0.051153205,0.052939322,0.055418149,0.052911524,0.053148571
0.00,0.00,0.12,4.72,0.00,1.99,79.50,0.12,0.87,0.25,79.50,0.12,0.12,81.49,2.61,0.00,0.00,0.00,0.00,65.71,50.48,58.23,44.45,54.78,66.53,63.91,81.53,51.10,54.54,66.51,79.13,41.13,75.83,82.25,64.33,53.52,49.52,49.97,68.35,75.57,0.023777984,0.021675546,0.022981904,0.024484525,0.021268148,0.021001972,0.017665463,0.024733588,0.022574645,0.019954665,0.018795814,0.029577048,0.019650912,0.018311376,0.019284163,0.023554904,0.024204381,0.023722388,0.019179396,0.016540766
70.68,77.52,8.45,67.95,91.43,67.70,99.13,71.18,73.42,95.03,92.05,62.11,98.88,100.00,95.90,55.90,0.75,82.98,94.04,95.03,74.49,76.48,68.76,73.21,88.57,82.29,98.64,74.92,81.97,93.08,90.63,64.25,98.08,100.00,95.01,74.30,79.43,81.19,92.71,95.27,0.013059051,0.011344874,0.014037913,0.013362453,0.011105519,0.011683965,0.008711272,0.012662408,0.011585416,0.009958334,0.009559666,0.018736169,0.009131733,0.008841810,0.010013860,0.012767802,0.013194688,0.012063776,0.010570096,0.008918149
75.90,82.36,81.74,69.94,97.76,95.28,100.00,89.57,77.39,99.75,96.52,66.96,100.00,100.00,100.00,65.71,95.03,89.69,99.75,96.27,81.25,81.33,83.65,78.11,96.94,95.10,100.00,89.05,87.10,99.50,96.49,69.43,100.00,100.00,100.00,78.92,93.79,88.22,99.57,96.56,0.008982755,0.008549584,0.010277381,0.009926696,0.007405473,0.008226207,0.006367174,0.009302291,0.008113758,0.007336885,0.006717091,0.013304482,0.006863693,0.006687477,0.007640217,0.009255216,0.008738372,0.008447332,0.007525044,0.006359072
78.88,86.58,81.74,77.64,99.01,97.39,100.00,96.40,87.70,100.00,97.39,68.07,100.00,100.00,100.00,76.52,99.50,90.43,100.00,95.78,82.83,85.42,83.65,83.33,98.36,97.97,100.00,95.78,92.98,100.00,96.38,71.53,100.00,100.00,100.00,81.69,99.25,89.06,100.00,95.37,0.008200715,0.007585949,0.008601897,0.008480299,0.006165465,0.007373763,0.005749684,0.007400024,0.007101441,0.005420580,0.006316118,0.010364127,0.005660284,0.005324964,0.006001541,0.008194987,0.007133221,0.006994860,0.006352506,0.005677535
78.88,85.84,83.60,83.98,100.00,97.64,100.00,98.63,84.72,100.00,98.14,71.80,100.00,100.00,100.00,78.14,99.50,90.43,100.00,97.52,82.83,84.95,86.97,87.30,100.00,97.39,100.00,98.72,95.24,100.00,97.07,72.39,100.00,100.00,100.00,83.74,99.25,89.06,100.00,97.04,0.007252235,0.006517687,0.008190587,0.007482929,0.005787819,0.006160855,0.005269927,0.006538431,0.006506093,0.005218662,0.005831332,0.009173848,0.005579615,0.005264968,0.005618727,0.007332205,0.006247042,0.006544996,0.005742839,0.005695834
78.88,86.09,86.34,83.98,100.00,97.64,100.00,100.00,84.72,100.00,98.76,71.06,100.00,100.00,100.00,75.65,99.75,90.19,100.00,97.52,82.83,85.77,89.74,87.30,100.00,97.39,100.00,100.00,95.24,100.00,97.88,73.15,100.00,100.00,100.00,83.79,99.54,88.99,100.00,97.04,0.006773805,0.006151706,0.007588184,0.006886323,0.005245481,0.006052178,0.005206439,0.005978912,0.006393435,0.005219989,0.005833986,0.009175944,0.006021726,0.005877499,0.005492658,0.007542016,0.005852006,0.005836431,0.005766516,0.005357302
81.12,86.09,86.34,83.98,100.00,96.65,100.00,100.00,85.22,100.00,98.76,78.01,100.00,100.00,100.00,82.61,100.00,90.19,100.00,97.52,85.03,85.77,89.74,87.30,100.00,97.33,100.00,100.00,95.11,100.00,97.88,76.73,100.00,100.00,100.00,86.65,100.00,88.76,100.00,97.04,0.006107774,0.005704146,0.006862367,0.007071199,0.005280683,0.006010272,0.005066332,0.005709594,0.006173008,0.005224319,0.006183135,0.010276962,0.006084516,0.005679980,0.005368965,0.007029712,0.005656372,0.005708825,0.006001471,0.005193098
80.25,86.09,86.34,84.72,100.00,99.01,100.00,100.00,84.60,100.00,99.01,76.15,100.00,100.00,100.00,83.85,100.00,90.19,100.00,97.76,85.46,85.77,89.74,88.34,100.00,98.57,100.00,100.00,94.64,100.00,98.18,78.77,100.00,100.00,100.00,86.78,100.00,88.76,100.00,97.58,0.006182647,0.006014672,0.007184905,0.006927391,0.005131845,0.005450613,0.005334463,0.005409754,0.005988969,0.005390617,0.005795711,0.008745705,0.005869606,0.005304919,0.005145116,0.007333533,0.005869606,0.005983731,0.005771266,0.005378394
80.25,86.09,86.34,84.22,100.00,99.01,100.00,100.00,84.60,100.00,99.01,79.63,100.00,100.00,100.00,83.85,100.00,90.31,100.00,97.76,85.46,85.77,89.74,88.63,100.00,98.57,100.00,100.00,94.64,100.00,98.18,79.10,100.00,100.00,100.00,86.78,100.00,88.92,100.00,97.58,0.006170773,0.006439393,0.007027059,0.006604224,0.005387963,0.005657700,0.005408917,0.005327269,0.006386241,0.005403259,0.005558172,0.007751828,0.005679771,0.005876730,0.005727544,0.007101302,0.005700584,0.006145140,0.005946784,0.005368616
80.25,86.09,85.96,84.22,100.00,99.01,100.00,100.00,84.60,100.00,99.01,79.63,100.00,100.00,100.00,80.25,100.00,90.06,100.00,97.76,85.46,85.77,90.00,88.63,100.00,98.57,100.00,100.00,94.64,100.00,98.28,79.10,100.00,100.00,100.00,87.82,100.00,88.70,100.00,97.58,0.006182717,0.005923596,0.006849585,0.006364310,0.005446702,0.005804931,0.005488259,0.005256377,0.005645267,0.005444606,0.005948809,0.008343545,0.005579335,0.005818131,0.005745843,0.006711573,0.005505021,0.006238033,0.006118250,0.005391665
80.25,86.09,88.07,85.09,100.00,98.88,100.00,100.00,84.47,100.00,99.01,79.63,100.00,100.00,100.00,80.25,100.00,90.06,100.00,97.76,85.46,85.77,89.91,87.83,100.00,98.57,100.00,100.00,94.54,100.00,98.28,79.10,100.00,100.00,100.00,87.82,100.00,88.70,100.00,97.58,0.006440300,0.006090382,0.006728895,0.006371993,0.005432104,0.005662100,0.005642125,0.005359467,0.005710921,0.005472055,0.005835313,0.007520575,0.005524089,0.005493916,0.006220501,0.006812148,0.005344031,0.006203250,0.005613000,0.005405494
79.13,86.09,88.07,85.09,100.00,98.88,100.00,100.00,84.47,100.00,99.01,79.63,100.00,100.00,100.00,81.12,100.00,90.06,100.00,97.76,84.82,85.77,90.40,87.83,100.00,98.57,100.00,100.00,94.54,100.00,98.28,79.10,100.00,100.00,100.00,88.18,100.00,88.70,100.00,97.58,0.006063004,0.006064540,0.006562876,0.006563575,0.005229138,0.005290251,0.005340679,0.004843460,0.005855778,0.005291579,0.006292371,0.007587904,0.005759462,0.005777622,0.005838945,0.006591023,0.005732014,0.006149889,0.005738160,0.004913304
79.13,86.09,88.07,86.96,100.00,98.88,100.00,100.00,84.47,100.00,99.01,79.63,100.00,100.00,100.00,81.12,100.00,90.06,100.00,97.76,84.82,85.77,90.40,88.26,100.00,98.57,100.00,100.00,94.54,100.00,98.28,79.10,100.00,100.00,100.00,88.18,100.00,88.70,100.00,97.58,0.006439183,0.005859130,0.006527536,0.006368012,0.005162856,0.005618727,0.005422256,0.005704425,0.005743049,0.005539664,0.006437925,0.007645595,0.005963546,0.005308830,0.005875054,0.006633628,0.005322450,0.005882248,0.005761348,0.005064516
79.13,86.09,88.07,86.96,100.00,98.88,100.00,100.00,84.47,100.00,99.01,80.87,100.00,100.00,100.00,82.11,100.00,90.06,100.00,97.76,84.82,85.77,90.40,88.26,100.00,98.57,100.00,100.00,94.54,100.00,98.28,80.63,100.00,100.00,100.00,88.57,100.00,88.70,100.00,97.58,0.006638098,0.006030387,0.006336233,0.005921291,0.005138271,0.005453477,0.005375112,0.005330342,0.005582268,0.005406541,0.006111965,0.007450452,0.005933094,0.005381956,0.005630321,0.006486607,0.005554750,0.006031992,0.005404237,0.005260498
79.13,86.09,88.07,86.96,100.00,98.88,100.00,100.00,84.47,100.00,99.01,80.87,100.00,100.00,100.00,82.24,100.00,90.06,100.00,97.89,84.82,85.77,90.40,88.26,100.00,98.57,100.00,100.00,94.54,100.00,98.28,80.63,100.00,100.00,100.00,88.89,100.00,88.70,100.00,97.76,0.006152473,0.005829725,0.006311997,0.006535917,0.005425329,0.005430009,0.005700165,0.005211398,0.005931977,0.005661681,0.006364310,0.007227161,0.005395926,0.005441044,0.006075296,0.005985547,0.005026591,0.006218826,0.005410732,0.005208673
