direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.00,0.03,0.03,0.05,0.02,0.03,11.796135902,11.791281700,11.829274178
0.06,0.00,0.00,54.65,30.64,39.51,1.327184200,1.293649673,1.342821479
95.09,0.06,70.79,93.95,58.51,78.46,0.165498689,0.409256011,0.277225912
99.73,67.48,89.73,99.56,79.86,92.98,0.035289653,0.132903889,0.058076732
100.00,73.70,96.30,100.00,84.81,96.99,0.026753718,0.068262488,0.034654029
100.00,78.21,97.82,100.00,87.11,97.91,0.026270684,0.051385477,0.027834481
100.00,74.09,98.12,100.00,86.23,98.19,0.025103608,0.045757737,0.027236206
100.00,79.39,98.48,100.00,87.98,98.83,0.025316069,0.042168990,0.027308283
100.00,79.39,99.33,100.00,87.98,99.26,0.024848120,0.041428864,0.026993223
100.00,80.36,99.33,100.00,88.90,99.26,0.024230640,0.042403311,0.026256029
100.00,80.36,99.45,100.00,88.90,99.32,0.024010494,0.041391078,0.026022822
100.00,81.45,99.64,100.00,88.41,99.56,0.025359303,0.040757041,0.025639383
100.00,81.45,99.64,100.00,88.41,99.56,0.023528997,0.040643755,0.025044182
100.00,81.45,99.64,100.00,88.41,99.56,0.023891760,0.041227996,0.024352036
100.00,81.45,99.64,100.00,88.41,99.56,0.023248645,0.039993241,0.024797427
100.00,81.45,99.64,100.00,88.41,99.56,0.024759419,0.040475786,0.025096912
100.00,81.45,99.64,100.00,88.41,99.61,0.024687832,0.039180964,0.026024498
100.00,81.45,99.64,100.00,88.41,99.61,0.025299309,0.040468801,0.025119403
100.00,80.06,99.64,100.00,89.71,99.61,0.024963500,0.038782511,0.025698261
100.00,80.06,99.64,100.00,89.71,99.61,0.024575103,0.037578903,0.025600832
100.00,80.06,99.64,100.00,89.71,99.61,0.024869772,0.037740313,0.024729678
100.00,80.06,99.64,100.00,89.71,99.61,0.024729248,0.038413320,0.024881516
100.00,80.06,99.64,100.00,89.71,99.61,0.025543617,0.037812740,0.024237076
100.00,80.06,99.64,100.00,89.71,99.61,0.026271382,0.038043778,0.024404701
100.00,80.06,99.88,100.00,89.71,99.76,0.025870763,0.037484407,0.024344144
100.00,80.06,99.82,100.00,89.71,99.74,0.025040468,0.038890835,0.024926497
100.00,80.06,99.82,100.00,89.71,99.74,0.026725432,0.041569039,0.025242956
100.00,80.06,99.82,100.00,89.71,99.74,0.025262360,0.038463958,0.025468200
100.00,80.06,99.82,100.00,89.71,99.74,0.024854269,0.039767161,0.024410216
100.00,82.48,99.82,100.00,89.80,99.74,0.025113383,0.037894875,0.025174020
100.00,82.48,99.94,100.00,89.80,99.88,0.024601506,0.040134326,0.024915880
100.00,82.48,99.94,100.00,89.80,99.88,0.025223318,0.039026398,0.025712579
100.00,82.48,99.94,100.00,89.80,99.88,0.024530336,0.038403403,0.025671791
100.00,82.48,99.94,100.00,89.80,99.88,0.024480887,0.038995743,0.025877899
100.00,82.48,99.94,100.00,89.80,99.88,0.025095504,0.040087599,0.025017291
100.00,82.48,99.94,100.00,89.80,99.88,0.024789732,0.038474921,0.026856748
100.00,82.48,99.94,100.00,89.80,99.88,0.024320316,0.038952857,0.027200028
100.00,82.48,99.94,100.00,89.80,99.88,0.024819275,0.039148279,0.025211455
100.00,82.48,99.94,100.00,89.80,99.88,0.025374249,0.039089259,0.025293171
100.00,82.79,99.94,100.00,89.75,99.88,0.024857059,0.038231101,0.024548646
100.00,82.79,99.94,100.00,89.75,99.88,0.024017477,0.037510179,0.024549901
100.00,82.79,99.94,100.00,89.75,99.88,0.025052203,0.037883490,0.024145512
100.00,82.79,99.94,100.00,89.75,99.88,0.026833130,0.037110254,0.025194764
100.00,82.79,99.94,100.00,89.75,99.88,0.024961757,0.037906047,0.024556538
100.00,82.79,99.94,100.00,89.75,99.88,0.025404632,0.038744450,0.026607618
100.00,82.79,99.94,100.00,89.75,99.88,0.023956576,0.038645688,0.026199456
100.00,82.79,99.94,100.00,89.75,99.88,0.025211444,0.040258296,0.025049768
100.00,82.79,99.88,100.00,89.75,99.86,0.024834571,0.038603712,0.024387656
100.00,82.79,99.88,100.00,89.75,99.86,0.024772832,0.038887277,0.024516238
100.00,82.79,99.88,100.00,89.75,99.86,0.024129229,0.038621593,0.024593344
100.00,82.79,99.88,100.00,89.75,99.86,0.024119588,0.039073408,0.024925448
100.00,82.79,99.88,100.00,89.75,99.86,0.025116108,0.037876647,0.024899887
100.00,82.79,99.88,100.00,89.75,99.86,0.025045147,0.038683612,0.024840940
100.00,82.79,99.88,100.00,89.75,99.86,0.024902668,0.036466517,0.024879422
100.00,82.79,99.88,100.00,89.75,99.86,0.023981441,0.038019337,0.024853719
100.00,82.79,99.88,100.00,89.75,99.86,0.024098704,0.038782373,0.024588667
100.00,82.79,99.88,100.00,89.75,99.86,0.024183704,0.038882315,0.026014930
100.00,82.79,99.88,100.00,89.75,99.86,0.025286386,0.038491264,0.024380185
100.00,82.79,99.88,100.00,89.75,99.86,0.026014848,0.037684020,0.024203761
100.00,82.79,99.88,100.00,89.75,99.86,0.025950244,0.039337065,0.024665704
100.00,82.79,99.88,100.00,89.75,99.86,0.025350291,0.038874004,0.024092499
100.00,82.79,99.88,100.00,89.75,99.86,0.025224088,0.039113916,0.024057368
100.00,82.79,99.88,100.00,89.75,99.86,0.024520976,0.040208075,0.024754055
100.00,82.79,99.88,100.00,89.75,99.86,0.024215344,0.039603584,0.024649568
100.00,82.79,99.88,100.00,89.75,99.86,0.025520848,0.040565465,0.024392687
100.00,82.79,99.88,100.00,89.75,99.86,0.024145989,0.038784120,0.023729736
100.00,82.79,99.88,100.00,89.75,99.86,0.025091872,0.039997850,0.024764460
100.00,82.79,99.88,100.00,89.75,99.86,0.025582660,0.038700029,0.025255669
100.00,82.79,99.88,100.00,89.75,99.86,0.025459876,0.038264416,0.025785357
100.00,82.79,99.88,100.00,89.75,99.86,0.025086286,0.038884480,0.025914775
100.00,82.79,99.88,100.00,89.75,99.86,0.026393607,0.039782524,0.026155664
100.00,82.79,99.88,100.00,89.75,99.86,0.026029306,0.039366469,0.026248977
100.00,82.79,99.88,100.00,89.75,99.86,0.024798742,0.039369334,0.025494600
100.00,82.79,99.88,100.00,89.75,99.86,0.024938080,0.039287686,0.025497671
100.00,82.79,99.88,100.00,89.75,99.86,0.025411895,0.039300121,0.024264874
100.00,82.79,99.88,100.00,89.75,99.86,0.025386052,0.039405793,0.025230244
100.00,82.79,99.88,100.00,89.75,99.86,0.025093688,0.039281890,0.025258252
100.00,82.79,99.88,100.00,89.75,99.86,0.025082164,0.040399514,0.025390605
100.00,82.79,99.88,100.00,89.75,99.86,0.025517846,0.038390972,0.025360851
100.00,82.79,99.88,100.00,89.75,99.86,0.025547387,0.039503854,0.024784576
100.00,82.79,99.88,100.00,89.75,99.86,0.024900153,0.038740743,0.024405397
100.00,82.79,99.88,100.00,89.75,99.86,0.024749365,0.038763512,0.024313832
100.00,82.79,99.88,100.00,89.75,99.86,0.024851965,0.039094359,0.024619885
100.00,82.79,99.88,100.00,89.75,99.86,0.025117297,0.039287828,0.026065636
100.00,82.79,99.88,100.00,89.75,99.86,0.025024615,0.037226617,0.025631841
100.00,82.79,99.88,100.00,89.75,99.86,0.025313836,0.038492873,0.024937112
100.00,82.79,99.88,100.00,89.75,99.86,0.025037326,0.040581319,0.024991240
100.00,82.79,99.88,100.00,89.75,99.86,0.025417900,0.039053854,0.024840239
100.00,82.79,99.88,100.00,89.75,99.86,0.024609888,0.039075784,0.024539076
100.00,82.79,99.88,100.00,89.75,99.86,0.026602717,0.039215680,0.024235539
100.00,82.79,99.88,100.00,89.75,99.86,0.025876701,0.038999375,0.024758594
100.00,82.79,99.88,100.00,89.75,99.86,0.024419844,0.038260017,0.025004581
100.00,82.79,99.88,100.00,89.75,99.86,0.024393164,0.038319170,0.024786113
100.00,82.79,99.88,100.00,89.75,99.86,0.024142288,0.038454600,0.024214027
100.00,82.79,99.88,100.00,89.75,99.86,0.025430541,0.040259551,0.026519965
100.00,82.79,99.88,100.00,89.75,99.86,0.025321867,0.037657902,0.026293047
100.00,82.79,99.88,100.00,89.75,99.86,0.025479501,0.038119633,0.027086463
100.00,82.79,99.88,100.00,89.75,99.86,0.024896665,0.037466530,0.028253680
100.00,82.79,99.88,100.00,89.75,99.86,0.024350559,0.038765680,0.029718498
100.00,82.79,99.88,100.00,89.75,99.86,0.024470691,0.039856978,0.027260512
