direct_1.jpg,direct_2.jpg,direct_3.jpg,direct_4.jpg,direct_5.jpg,direct_6.jpg,direct_7.jpg,direct_8.jpg,direct_9.jpg,direct_10.jpg,direct_11.jpg,direct_12.jpg,direct_13.jpg,direct_14.jpg,direct_15.jpg,direct_16.jpg,direct_17.jpg,direct_18.jpg,direct_19.jpg,direct_20.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,neighbour_4.jpg,neighbour_5.jpg,neighbour_6.jpg,neighbour_7.jpg,neighbour_8.jpg,neighbour_9.jpg,neighbour_10.jpg,neighbour_11.jpg,neighbour_12.jpg,neighbour_13.jpg,neighbour_14.jpg,neighbour_15.jpg,neighbour_16.jpg,neighbour_17.jpg,neighbour_18.jpg,neighbour_19.jpg,neighbour_20.jpg,time_1.jpg,time_2.jpg,time_3.jpg,time_4.jpg,time_5.jpg,time_6.jpg,time_7.jpg,time_8.jpg,time_9.jpg,time_10.jpg,time_11.jpg,time_12.jpg,time_13.jpg,time_14.jpg,time_15.jpg,time_16.jpg,time_17.jpg,time_18.jpg,time_19.jpg,time_20.jpg
0.37,0.19,0.00,0.00,0.00,0.19,0.56,0.00,0.00,0.19,0.37,0.37,0.19,0.56,0.00,0.37,0.19,0.37,0.19,0.19,0.46,0.09,0.20,0.49,0.19,0.09,0.37,0.19,0.00,0.46,0.00,0.22,0.40,0.46,0.19,0.19,0.19,0.00,0.28,0.29,0.365727723,0.324069709,0.319486201,0.324747294,0.269617051,0.319931984,0.321616232,0.330245465,0.300665587,0.322884679,0.304339767,0.323414892,0.303614199,0.322282434,0.265943110,0.323639125,0.331213862,0.325318187,0.257711917,0.331075430
0.19,0.37,1.30,77.04,1.85,0.00,0.19,0.37,0.00,0.37,0.00,0.19,0.56,0.19,0.19,0.00,0.00,0.93,14.44,0.74,73.84,29.31,24.88,75.94,48.81,54.51,80.39,35.28,44.63,79.18,65.28,51.88,65.96,57.92,73.16,82.10,34.20,53.87,57.78,41.33,0.046493009,0.048145782,0.050766725,0.048919015,0.049694840,0.051944494,0.048276320,0.048312154,0.049024552,0.048227292,0.047330294,0.049799677,0.047685377,0.050360937,0.046941545,0.046739139,0.048747905,0.047220081,0.053207476,0.052043889
96.48,82.04,27.59,98.15,90.37,87.04,100.00,1.11,79.44,100.00,100.00,94.26,99.63,99.63,100.00,100.00,59.44,79.63,97.78,86.30,96.00,80.39,42.89,97.70,88.81,84.89,100.00,49.32,78.36,100.00,100.00,91.16,99.26,99.24,100.00,100.00,65.12,82.96,96.68,85.25,0.022762176,0.023824701,0.032609396,0.020597029,0.025115130,0.024977747,0.024626575,0.030504944,0.025024123,0.021274231,0.020283433,0.023257157,0.022703508,0.022160126,0.020120000,0.020319892,0.028532360,0.023886723,0.024373813,0.024174759
100.00,92.59,33.70,100.00,96.48,100.00,100.00,48.89,95.56,100.00,100.00,99.63,100.00,100.00,100.00,100.00,74.44,82.22,100.00,100.00,100.00,92.07,57.64,100.00,96.06,100.00,100.00,63.44,95.26,100.00,100.00,99.34,100.00,100.00,100.00,100.00,80.11,85.09,100.00,100.00,0.016219243,0.018364694,0.025240568,0.015038262,0.017881868,0.018011147,0.016091011,0.023180328,0.018832715,0.016001754,0.015398795,0.016818712,0.016835893,0.016986337,0.015286208,0.014789761,0.020937655,0.017740924,0.017415104,0.017696785
100.00,92.96,55.00,100.00,99.07,100.00,100.00,62.78,98.89,100.00,100.00,99.63,100.00,100.00,100.00,100.00,84.63,82.04,100.00,100.00,100.00,93.19,71.71,100.00,98.67,100.00,100.00,72.62,98.35,100.00,100.00,99.34,100.00,100.00,100.00,100.00,85.80,86.53,100.00,100.00,0.013420409,0.015506982,0.020293210,0.013260050,0.015796691,0.015235082,0.013130350,0.020343848,0.016137529,0.013643281,0.012917957,0.013901143,0.013817121,0.013921397,0.013713963,0.012700535,0.017674992,0.015306742,0.014048304,0.014329772
100.00,92.96,55.00,100.00,98.89,100.00,100.00,62.78,98.89,100.00,100.00,99.63,100.00,100.00,100.00,100.00,91.85,82.04,100.00,100.00,100.00,93.19,71.71,100.00,98.69,100.00,100.00,72.62,98.35,100.00,100.00,99.34,100.00,100.00,100.00,100.00,91.13,86.53,100.00,100.00,0.013199216,0.013995989,0.018288355,0.013594739,0.013891434,0.014622205,0.013037738,0.019029604,0.015095535,0.013092705,0.013380599,0.012676648,0.013721366,0.013591947,0.013753843,0.013141107,0.016222946,0.014878392,0.013994733,0.012717298
100.00,92.96,55.00,100.00,98.89,100.00,100.00,62.78,99.26,100.00,100.00,99.63,100.00,100.00,100.00,100.00,93.70,82.04,100.00,100.00,100.00,93.19,71.71,100.00,98.69,100.00,100.00,72.62,98.98,100.00,100.00,99.34,100.00,100.00,100.00,100.00,94.37,86.53,100.00,100.00,0.013411399,0.013645026,0.017252438,0.013259910,0.013302305,0.014168643,0.013313130,0.019485611,0.014602719,0.013448417,0.013330732,0.013033827,0.013674850,0.013891505,0.013097734,0.013409655,0.015719866,0.014881815,0.013059600,0.013169044
100.00,92.96,55.00,100.00,98.89,100.00,100.00,62.78,99.26,100.00,100.00,99.63,100.00,100.00,100.00,100.00,97.04,82.04,100.00,100.00,100.00,93.19,71.71,100.00,98.69,100.00,100.00,72.62,98.98,100.00,100.00,99.34,100.00,100.00,100.00,100.00,95.57,86.53,100.00,100.00,0.013313130,0.014099357,0.017026983,0.012890088,0.013353989,0.014328445,0.013429629,0.018359387,0.014287167,0.013699714,0.013569107,0.012947571,0.014170528,0.013151164,0.013704604,0.013280654,0.014731302,0.014511994,0.012780506,0.012818012
100.00,92.96,55.00,100.00,98.89,100.00,100.00,62.78,99.44,100.00,100.00,99.63,100.00,100.00,100.00,100.00,97.04,82.04,100.00,100.00,100.00,93.19,71.71,100.00,98.69,100.00,100.00,72.62,99.17,100.00,100.00,99.34,100.00,100.00,100.00,100.00,95.57,86.53,100.00,100.00,0.013234347,0.013826969,0.016495125,0.013174980,0.013252576,0.013947798,0.013600746,0.019655332,0.014192669,0.013468882,0.013257466,0.012556727,0.014354566,0.013756427,0.012621891,0.013171908,0.014755887,0.014416448,0.013130840,0.012780715
100.00,92.96,55.00,100.00,98.89,100.00,100.00,62.78,99.44,100.00,100.00,99.63,100.00,100.00,100.00,100.00,95.37,82.04,100.00,100.00,100.00,93.19,71.71,100.00,98.69,100.00,100.00,72.62,99.17,100.00,100.00,99.34,100.00,100.00,100.00,100.00,96.22,86.53,100.00,100.00,0.013420060,0.014004022,0.016401256,0.012517964,0.013578675,0.013675897,0.013176936,0.018016456,0.013842683,0.013332897,0.013392194,0.012988569,0.014046137,0.014136236,0.012684401,0.013248945,0.015125428,0.014394028,0.012865365,0.013077759
