direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.46,0.23,0.00,0.46,0.46,0.00,0.00,0.46,0.00,0.00,0.46,0.00,0.46,0.23,0.00,0.00,0.23,0.23,0.23,0.23,0.27,0.23,0.62,0.52,0.00,0.23,0.52,0.23,0.00,0.23,0.46,0.12,0.46,0.46,0.14,0.12,0.23,0.00,0.12,0.12,0.244946659,0.224603400,0.247387275,0.228980973,0.228787303,0.213901937,0.235992759,0.225728944,0.222023487,0.231711924,0.214629874,0.230509236,0.215700909,0.235425711,0.212954059,0.226978868,0.210387722,0.240269512,0.230374590,0.219120264
0.46,0.23,0.00,0.23,68.52,0.00,42.13,80.79,0.46,0.23,0.23,2.31,0.00,2.31,0.69,0.46,0.46,3.24,0.00,0.46,35.46,27.70,35.28,25.71,73.84,37.02,46.22,80.02,50.08,41.98,45.62,51.81,24.67,70.18,36.88,57.70,50.29,72.61,79.46,60.88,0.040076360,0.051544566,0.038999099,0.030740060,0.030639766,0.031340297,0.031495836,0.029906064,0.033848230,0.033183951,0.031938504,0.042296965,0.032020640,0.041534696,0.045095377,0.034902375,0.030799851,0.032439843,0.033163909,0.032541323
67.82,75.46,89.12,54.40,92.59,81.94,75.00,100.00,82.18,98.84,96.99,85.42,72.69,100.00,0.00,97.45,98.38,97.22,100.00,100.00,67.21,71.64,88.95,52.08,94.70,77.80,79.30,100.00,82.83,97.67,95.27,86.90,70.79,100.00,70.12,96.43,97.09,96.49,100.00,100.00,0.023420623,0.019914977,0.019768937,0.019319637,0.017259188,0.018705713,0.019632882,0.016376508,0.019914141,0.018470760,0.016608039,0.017372057,0.019243436,0.016182555,0.020491118,0.018343087,0.016608041,0.017138988,0.018025581,0.017781269
86.11,84.26,100.00,63.89,100.00,97.92,98.38,100.00,100.00,100.00,100.00,91.44,90.51,100.00,0.23,100.00,100.00,100.00,100.00,100.00,84.78,81.79,100.00,62.73,100.00,97.26,97.49,100.00,100.00,100.00,100.00,92.73,88.48,100.00,80.09,100.00,100.00,100.00,100.00,100.00,0.015524698,0.015993696,0.015940055,0.016052503,0.012995603,0.014761311,0.015286953,0.012669016,0.015784238,0.015148383,0.014086556,0.013993595,0.015848214,0.013739924,0.016324965,0.014055826,0.013199407,0.013960071,0.014552971,0.013742230
89.58,84.26,100.00,63.89,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.83,90.51,100.00,95.14,100.00,100.00,100.00,100.00,100.00,87.11,81.79,100.00,62.73,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.93,88.48,100.00,93.09,100.00,100.00,100.00,100.00,100.00,0.013535631,0.013695083,0.013856072,0.014315292,0.012182977,0.013398389,0.013829602,0.011619201,0.014097940,0.012583738,0.012700586,0.012253588,0.013602542,0.011727738,0.014180147,0.012182488,0.012508656,0.012169567,0.012660915,0.011978686
89.58,84.26,100.00,63.89,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.83,90.51,100.00,93.98,100.00,100.00,100.00,100.00,100.00,87.11,81.79,100.00,62.73,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.93,88.48,100.00,92.17,100.00,100.00,100.00,100.00,100.00,0.012903689,0.012790333,0.012837129,0.014076847,0.011295757,0.012397046,0.012982892,0.011662644,0.013099181,0.011973027,0.011913591,0.012769172,0.012878337,0.011884537,0.013132567,0.012085685,0.011813576,0.011453185,0.012267209,0.012653233
90.74,84.26,100.00,63.89,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.83,90.51,100.00,93.98,100.00,100.00,100.00,100.00,100.00,87.87,81.79,100.00,62.73,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.93,88.48,100.00,92.17,100.00,100.00,100.00,100.00,100.00,0.011974214,0.012854310,0.012487423,0.013668403,0.011099427,0.011809105,0.012722027,0.011372165,0.012682915,0.012076954,0.011276690,0.012266649,0.012748847,0.011334451,0.012317914,0.012169218,0.011518000,0.011662576,0.012500486,0.012149174
90.97,84.26,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.83,90.51,100.00,94.91,100.00,100.00,100.00,100.00,100.00,88.70,81.79,100.00,63.21,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.93,88.48,100.00,92.63,100.00,100.00,100.00,100.00,100.00,0.012040496,0.013442600,0.012104822,0.014136284,0.011360641,0.011246448,0.012615376,0.011559695,0.012773991,0.011451368,0.011311611,0.012263157,0.012631441,0.011444943,0.012436160,0.011803029,0.011289472,0.011691979,0.012515781,0.011906468
90.28,84.26,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.45,90.51,100.00,94.91,100.00,100.00,100.00,100.00,100.00,87.73,81.79,100.00,63.21,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.93,88.48,100.00,92.63,100.00,100.00,100.00,100.00,100.00,0.012273493,0.013090729,0.011438796,0.013839310,0.011305395,0.011776628,0.012167052,0.011245610,0.012136810,0.011248404,0.011478118,0.012578919,0.012473944,0.012009417,0.011876784,0.012302689,0.011434048,0.011194555,0.012792081,0.011527987
90.28,84.26,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.45,90.51,100.00,94.91,100.00,100.00,100.00,100.00,100.00,87.73,81.79,100.00,63.21,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.93,88.48,100.00,92.63,100.00,100.00,100.00,100.00,100.00,0.012323710,0.013233559,0.011742474,0.013599538,0.011512271,0.011717960,0.012208679,0.011804356,0.012015073,0.011218580,0.011099917,0.012300453,0.012432387,0.011981339,0.012073812,0.012289628,0.011496418,0.011567239,0.012605391,0.011299600
