direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.23,0.00,0.23,0.23,0.46,0.00,0.46,0.00,0.00,0.00,0.23,0.69,0.00,0.69,0.00,0.00,0.23,0.23,0.46,0.46,0.15,0.00,0.37,0.12,0.81,0.37,0.35,0.41,0.12,0.54,0.37,0.37,0.27,0.23,0.35,0.00,0.39,0.15,0.15,0.23,0.096101955,0.041307047,0.040822748,0.040943578,0.038605280,0.041104913,0.038328838,0.039785989,0.039895158,0.040338524,0.039441869,0.040336076,0.040311076,0.042095579,0.040053211,0.039110392,0.040153507,0.039261390,0.040391184,0.039454717
0.69,0.23,0.23,2.31,0.46,0.00,0.93,0.00,1.39,1.62,0.00,0.00,0.46,0.93,0.00,0.46,0.00,0.46,0.00,0.00,22.24,37.87,39.97,24.34,54.69,30.13,30.84,46.01,39.53,27.72,33.51,40.95,29.13,44.25,30.50,36.63,37.21,37.69,45.52,43.96,0.005164874,0.003388887,0.004992988,0.004713055,0.003720506,0.004951431,0.003421225,0.004236301,0.004214580,0.003672942,0.003521032,0.003267289,0.003514047,0.004878514,0.004408117,0.003831975,0.003296903,0.004950104,0.003467252,0.003688098
4.17,44.21,55.56,1.16,81.94,0.00,65.28,97.92,1.39,0.69,0.93,73.84,38.89,90.28,0.00,86.81,0.00,0.00,96.30,27.08,46.74,54.07,81.31,46.32,80.38,51.12,63.29,96.82,57.91,58.06,68.67,74.83,55.81,87.06,59.63,82.45,73.82,66.71,94.29,74.38,0.003026329,0.002083439,0.002305123,0.002634435,0.001631340,0.002654969,0.001761040,0.001894301,0.001832629,0.001980069,0.001684840,0.001602494,0.001887177,0.002524431,0.002437057,0.001826344,0.001472655,0.002582262,0.001527133,0.001655855
0.69,0.69,100.00,2.55,94.44,55.56,81.48,100.00,84.72,93.98,95.37,83.80,0.00,100.00,0.23,98.15,99.31,2.78,100.00,95.83,59.59,68.94,100.00,54.28,93.79,71.91,82.62,100.00,88.39,91.72,94.93,88.27,71.05,100.00,79.48,98.50,98.82,81.71,100.00,95.78,0.002365607,0.001463994,0.001345609,0.002023931,0.001221427,0.001864827,0.001316764,0.001509114,0.002114379,0.001582589,0.001358670,0.001283937,0.001414684,0.001586430,0.001437035,0.001244545,0.001225129,0.001598234,0.001094731,0.001223313
17.82,80.32,100.00,2.55,100.00,43.29,97.69,100.00,93.75,98.38,100.00,87.96,80.56,100.00,79.40,98.84,100.00,84.95,100.00,100.00,67.75,77.93,100.00,54.28,100.00,74.69,96.18,100.00,94.68,97.26,100.00,90.93,80.61,100.00,83.24,98.19,100.00,88.99,100.00,100.00,0.002401646,0.001243568,0.001249295,0.001866992,0.000984587,0.001644610,0.000979070,0.001089982,0.001774449,0.001083346,0.001006029,0.001065466,0.001198308,0.001369426,0.001639022,0.000989755,0.000966498,0.001485995,0.000806137,0.000896654
63.89,84.03,100.00,2.55,100.00,91.90,98.38,100.00,100.00,99.54,100.00,92.82,81.94,100.00,85.19,99.31,100.00,87.50,100.00,100.00,75.95,81.79,100.00,54.28,100.00,90.01,97.20,100.00,100.00,99.07,100.00,94.17,81.27,100.00,87.06,99.00,100.00,90.95,100.00,100.00,0.001706142,0.001456940,0.000881847,0.001656903,0.000938211,0.001488719,0.000948059,0.001081740,0.001399878,0.000883733,0.000824505,0.000946033,0.001139710,0.001322980,0.001142713,0.000907270,0.000812841,0.001174143,0.000792726,0.000892463
77.31,84.03,100.00,2.55,100.00,91.67,99.54,100.00,100.00,100.00,100.00,92.82,83.33,100.00,85.19,99.31,100.00,86.34,100.00,100.00,81.46,81.79,100.00,54.28,100.00,90.51,99.05,100.00,100.00,100.00,100.00,95.24,82.72,100.00,87.06,99.00,100.00,90.55,100.00,100.00,0.001819569,0.001056037,0.000947220,0.001547178,0.000811165,0.001150257,0.000885619,0.001172257,0.001581471,0.000847833,0.000834912,0.001003515,0.001025515,0.001162339,0.001072729,0.000827439,0.000831350,0.001179521,0.000878076,0.000873745
77.78,84.03,100.00,2.55,100.00,95.83,99.54,100.00,100.00,100.00,100.00,94.68,83.33,100.00,94.68,99.31,100.00,86.34,100.00,100.00,81.37,82.12,100.00,54.28,100.00,93.90,99.05,100.00,100.00,100.00,100.00,96.28,82.72,100.00,93.54,99.00,100.00,90.55,100.00,100.00,0.001593624,0.001327590,0.000876049,0.001638185,0.000828486,0.001393872,0.000809629,0.000903918,0.001484459,0.000945126,0.000796078,0.000971736,0.001040672,0.001214023,0.000977532,0.000778897,0.000791819,0.001074756,0.000862989,0.000835750
79.17,84.49,100.00,64.81,100.00,96.99,99.54,100.00,100.00,100.00,100.00,95.37,83.33,100.00,95.37,99.31,100.00,86.34,100.00,100.00,83.68,82.48,100.00,63.52,100.00,95.60,99.05,100.00,100.00,100.00,100.00,96.64,82.72,100.00,93.92,99.00,100.00,90.55,100.00,100.00,0.001632318,0.001061205,0.000887365,0.001241821,0.000856563,0.001225618,0.000799640,0.001108210,0.001140059,0.000991012,0.001015179,0.000934928,0.000964891,0.001216888,0.000960142,0.000982702,0.000784694,0.001151444,0.000890717,0.000928991
88.89,84.72,100.00,64.81,100.00,96.99,99.54,100.00,100.00,100.00,100.00,95.14,83.33,100.00,95.60,99.31,100.00,87.73,100.00,100.00,86.84,82.48,100.00,63.52,100.00,95.60,99.05,100.00,100.00,100.00,100.00,96.51,82.72,100.00,94.02,99.00,100.00,92.07,100.00,100.00,0.001599910,0.001171000,0.000885689,0.001230996,0.000793145,0.001180010,0.000799851,0.000997857,0.001120503,0.000946592,0.000848741,0.001235815,0.000981165,0.000963983,0.000971107,0.000889041,0.000813330,0.001231205,0.000797196,0.000788605
