direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.23,0.00,0.23,0.00,0.23,0.46,0.46,0.23,1.16,0.00,0.23,0.69,0.00,0.23,0.46,0.46,0.23,0.46,0.46,0.23,0.35,0.23,0.12,0.00,0.46,0.35,0.23,0.71,0.00,0.12,0.23,0.39,0.23,0.23,0.12,0.23,0.12,0.35,0.35,0.23,0.103050716,0.043625157,0.047702007,0.042520721,0.042874057,0.044361595,0.041990958,0.058630943,0.043349832,0.077017166,0.052206229,0.042641062,0.043510757,0.043938689,0.044233292,0.046481624,0.044056583,0.043750670,0.044047996,0.042803660
0.46,0.00,0.00,0.46,23.38,0.00,0.00,0.46,0.00,0.23,0.46,2.55,0.46,58.10,0.93,0.23,0.69,0.69,0.46,0.00,24.32,37.54,39.20,25.58,47.07,37.58,26.89,47.82,41.82,29.96,34.45,52.47,33.37,57.56,37.75,36.50,53.32,45.45,70.18,49.21,0.047682453,0.040764362,0.048996493,0.034505736,0.038236298,0.042525541,0.038091373,0.044656333,0.037236203,0.046368480,0.045678776,0.036210619,0.035711095,0.040629771,0.046336774,0.038524263,0.041712139,0.045891728,0.039702944,0.036037266
3.01,2.78,89.35,1.16,94.21,52.08,68.75,93.98,1.39,1.62,72.69,90.51,1.16,91.67,0.00,75.46,94.21,66.90,100.00,96.06,41.26,65.08,83.10,49.52,91.03,62.46,75.73,91.71,74.44,60.55,81.39,89.39,64.87,91.82,65.84,80.56,91.72,70.39,100.00,95.64,0.028863618,0.021745913,0.021788938,0.021539943,0.021230817,0.025365075,0.023144117,0.020361122,0.020268509,0.026946198,0.020867348,0.018704848,0.022708571,0.022342030,0.024302753,0.020706501,0.024215100,0.022135362,0.021375952,0.017903673
60.42,74.31,100.00,62.96,100.00,64.35,95.60,100.00,96.30,98.61,100.00,96.06,83.56,100.00,0.00,100.00,100.00,86.34,100.00,100.00,69.31,75.19,100.00,60.53,100.00,69.35,92.96,100.00,95.10,97.47,100.00,96.37,80.30,100.00,80.73,100.00,100.00,88.52,100.00,100.00,0.018339567,0.017092716,0.016492199,0.016876061,0.015038122,0.018221181,0.017186169,0.014477696,0.015361778,0.019321360,0.016233079,0.015124729,0.016700612,0.024768611,0.017422516,0.014559274,0.016596826,0.017670741,0.016134810,0.013923137
82.41,83.80,100.00,65.74,100.00,86.81,98.84,100.00,99.31,100.00,100.00,96.30,85.42,100.00,92.82,100.00,100.00,88.43,100.00,100.00,82.14,82.12,100.00,63.91,100.00,89.06,98.17,100.00,99.13,100.00,100.00,97.63,84.63,100.00,90.35,100.00,100.00,92.53,100.00,100.00,0.016261645,0.015663503,0.013808245,0.015533244,0.012616011,0.016212754,0.014362175,0.012459772,0.014079308,0.015420377,0.013694818,0.013398261,0.014866098,0.013534318,0.015382802,0.012692770,0.015512152,0.014687926,0.013502748,0.012447759
89.35,84.95,100.00,66.44,100.00,87.96,100.00,100.00,99.31,100.00,100.00,97.92,89.81,100.00,95.37,100.00,100.00,91.20,100.00,100.00,86.63,82.83,100.00,64.99,100.00,90.07,100.00,100.00,99.13,100.00,100.00,97.86,87.54,100.00,93.89,100.00,100.00,93.33,100.00,100.00,0.014706783,0.014150967,0.012868847,0.014926163,0.012139189,0.015099795,0.013138583,0.011380826,0.012517882,0.014147335,0.012619574,0.012811295,0.013643972,0.013614777,0.014512897,0.011353168,0.014795485,0.013631889,0.013142005,0.012011305
89.35,84.95,100.00,66.44,100.00,87.96,100.00,100.00,100.00,100.00,100.00,97.45,89.81,100.00,94.91,100.00,100.00,91.20,100.00,100.00,86.63,82.83,100.00,64.99,100.00,90.07,100.00,100.00,100.00,100.00,100.00,97.90,87.54,100.00,93.09,100.00,100.00,93.33,100.00,100.00,0.014544258,0.013511338,0.012734956,0.015043640,0.011789760,0.014751623,0.012787967,0.011752045,0.011822517,0.012879462,0.011607958,0.012498465,0.013224001,0.012847684,0.013805031,0.011569753,0.013651794,0.013914197,0.012596176,0.011281159
88.89,84.95,100.00,66.44,100.00,89.35,100.00,100.00,100.00,100.00,100.00,100.00,90.05,100.00,96.30,100.00,100.00,91.20,100.00,100.00,86.00,82.83,100.00,64.99,100.00,90.57,100.00,100.00,100.00,100.00,100.00,100.00,87.83,100.00,95.00,100.00,100.00,93.33,100.00,100.00,0.014237154,0.014012257,0.012693818,0.015006135,0.011819374,0.015021709,0.012027160,0.011810155,0.012082266,0.012749483,0.011724107,0.012300807,0.012822540,0.012658966,0.013227144,0.011231640,0.013089902,0.013225189,0.011989933,0.011839699
89.58,84.49,100.00,66.44,100.00,89.35,100.00,100.00,100.00,100.00,100.00,100.00,90.05,100.00,96.76,100.00,100.00,91.20,100.00,100.00,87.15,82.60,100.00,64.99,100.00,90.57,100.00,100.00,100.00,100.00,100.00,100.00,87.83,100.00,95.45,100.00,100.00,93.33,100.00,100.00,0.013271286,0.013555619,0.012702968,0.014996985,0.011476930,0.014246584,0.011718590,0.011391232,0.011554457,0.012989676,0.012284254,0.012357171,0.012622578,0.012396772,0.013530965,0.011509268,0.013387436,0.013200603,0.011841375,0.011321179
89.58,84.49,100.00,66.44,100.00,89.35,100.00,100.00,100.00,100.00,100.00,100.00,90.05,100.00,96.76,100.00,100.00,91.20,100.00,100.00,87.15,82.60,100.00,64.99,100.00,90.57,100.00,100.00,100.00,100.00,100.00,100.00,87.83,100.00,95.45,100.00,100.00,93.33,100.00,100.00,0.013155974,0.013544933,0.012592405,0.014360010,0.011826080,0.014168149,0.012250869,0.011851293,0.011582673,0.012819257,0.012688650,0.011798002,0.012821352,0.012609447,0.013439051,0.010996266,0.012325462,0.013208635,0.012136953,0.011542164
