direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.06,0.00,0.03,0.06,0.00,0.02,1.276210070,1.171602368,1.216264009
0.00,0.03,0.00,37.85,18.75,28.57,0.463371098,0.451383412,0.448262542
0.03,0.09,0.06,70.92,34.08,51.28,0.105890334,0.248279139,0.157061622
98.91,0.33,59.45,98.02,43.86,73.62,0.019345079,0.145388797,0.069181293
99.33,0.03,85.55,99.10,60.11,90.93,0.009386844,0.102948382,0.024150388
99.64,0.00,87.70,99.48,64.25,91.70,0.008340586,0.063683137,0.015855759
99.70,0.00,87.70,99.47,69.03,91.70,0.008137761,0.048773061,0.010949734
99.94,0.00,88.70,99.88,71.02,93.10,0.008098159,0.041578259,0.009661469
99.94,0.00,89.21,99.88,71.02,93.92,0.008168213,0.036772668,0.011095708
99.94,58.85,89.21,99.88,72.84,93.92,0.008307410,0.037118256,0.010256327
99.94,58.85,89.21,99.88,72.84,93.92,0.007692926,0.033584796,0.009955162
100.00,67.64,89.21,100.00,76.04,93.92,0.008827047,0.033059504,0.009829512
100.00,67.64,89.21,100.00,76.04,93.92,0.008327246,0.032249246,0.009517102
100.00,69.27,89.21,100.00,76.02,93.92,0.008940543,0.030896796,0.009343331
100.00,69.27,91.79,100.00,76.02,95.12,0.008407566,0.029990785,0.009578774
100.00,69.27,91.79,100.00,76.02,95.12,0.008345615,0.028908763,0.009961727
100.00,69.27,91.79,100.00,76.02,95.12,0.007803209,0.029439926,0.010506996
100.00,69.27,91.85,100.00,76.02,95.35,0.008250348,0.027634678,0.009543852
100.00,69.27,91.85,100.00,76.02,95.35,0.008582455,0.028339680,0.009513680
100.00,70.55,91.73,100.00,77.36,96.05,0.007891771,0.028941171,0.009711966
100.00,70.21,91.73,100.00,78.05,96.05,0.009050057,0.025120936,0.011202428
100.00,70.45,91.73,100.00,78.05,96.05,0.008941870,0.026354443,0.010012363
100.00,70.45,92.03,100.00,78.05,95.64,0.008167234,0.026941201,0.009899147
100.00,70.73,92.03,100.00,78.88,95.64,0.009057182,0.021275068,0.010815564
100.00,70.73,92.03,100.00,78.88,95.64,0.008208861,0.021222126,0.009745421
100.00,70.73,92.03,100.00,78.88,95.64,0.008403515,0.021950036,0.009477571
100.00,70.73,92.03,100.00,78.88,95.64,0.008245319,0.022951804,0.009162506
100.00,70.73,92.03,100.00,78.88,95.64,0.007797831,0.023007816,0.008966245
100.00,70.73,92.03,100.00,78.88,95.64,0.008214588,0.021614509,0.009692200
100.00,70.73,92.03,100.00,78.88,95.64,0.008078672,0.021963028,0.009985473
100.00,70.73,92.03,100.00,78.88,95.64,0.007688107,0.022519888,0.009356601
100.00,70.73,92.03,100.00,78.88,95.64,0.008074203,0.021296579,0.010027239
100.00,70.73,92.03,100.00,78.88,95.64,0.008170727,0.021656552,0.008635466
100.00,70.73,92.03,100.00,78.88,95.64,0.008076298,0.022590362,0.009042654
100.00,70.09,92.03,100.00,79.04,95.64,0.007646759,0.020397482,0.008925666
100.00,70.09,92.03,100.00,79.04,95.64,0.008899126,0.020478012,0.009380838
100.00,70.09,92.03,100.00,79.04,95.64,0.008688617,0.022227244,0.008587204
100.00,69.97,92.03,100.00,78.18,95.64,0.007835896,0.021237632,0.008971763
100.00,69.97,92.03,100.00,78.18,95.64,0.008081886,0.020177474,0.009180944
100.00,71.09,92.03,100.00,78.36,95.64,0.007982148,0.021790372,0.008692179
100.00,71.09,92.03,100.00,78.36,95.64,0.008204461,0.022048304,0.009636325
100.00,71.73,92.73,100.00,79.26,95.76,0.007787006,0.021463227,0.008627573
100.00,71.73,92.73,100.00,79.26,95.76,0.008078114,0.024367394,0.009768050
100.00,71.15,92.73,100.00,78.92,95.76,0.007965666,0.020839803,0.008974347
100.00,71.15,92.33,100.00,78.92,95.78,0.008072456,0.020609736,0.009550208
100.00,72.88,92.33,100.00,79.49,95.78,0.007705637,0.024438564,0.009181713
100.00,72.88,92.33,100.00,79.49,95.78,0.007880806,0.020403769,0.009282707
100.00,72.88,92.33,100.00,79.49,95.78,0.007552261,0.021650616,0.009455570
100.00,72.88,92.33,100.00,79.49,95.78,0.008177641,0.022158170,0.009094129
100.00,72.88,92.33,100.00,79.49,95.78,0.007952954,0.022922328,0.008615212
100.00,72.36,92.33,100.00,79.66,95.78,0.008000238,0.020536890,0.008928181
100.00,72.36,92.33,100.00,79.66,95.78,0.007927880,0.021813700,0.009003612
100.00,72.36,92.33,100.00,79.66,95.78,0.008300845,0.023803685,0.009473310
100.00,72.36,92.33,100.00,79.66,95.78,0.007551144,0.021159615,0.010383442
100.00,72.36,92.33,100.00,79.66,95.78,0.007956655,0.021498846,0.008991948
100.00,72.36,92.39,100.00,79.66,96.36,0.008138738,0.021544663,0.009462763
100.00,72.36,92.39,100.00,79.66,96.36,0.008316560,0.020780575,0.008861899
100.00,72.36,92.39,100.00,79.66,96.36,0.008069523,0.020384980,0.008616748
