direct_1.jpg,direct_2.jpg,direct_3.jpg,direct_4.jpg,direct_5.jpg,direct_6.jpg,direct_7.jpg,direct_8.jpg,direct_9.jpg,direct_10.jpg,direct_11.jpg,direct_12.jpg,direct_13.jpg,direct_14.jpg,direct_15.jpg,direct_16.jpg,direct_17.jpg,direct_18.jpg,direct_19.jpg,direct_20.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,neighbour_4.jpg,neighbour_5.jpg,neighbour_6.jpg,neighbour_7.jpg,neighbour_8.jpg,neighbour_9.jpg,neighbour_10.jpg,neighbour_11.jpg,neighbour_12.jpg,neighbour_13.jpg,neighbour_14.jpg,neighbour_15.jpg,neighbour_16.jpg,neighbour_17.jpg,neighbour_18.jpg,neighbour_19.jpg,neighbour_20.jpg,time_1.jpg,time_2.jpg,time_3.jpg,time_4.jpg,time_5.jpg,time_6.jpg,time_7.jpg,time_8.jpg,time_9.jpg,time_10.jpg,time_11.jpg,time_12.jpg,time_13.jpg,time_14.jpg,time_15.jpg,time_16.jpg,time_17.jpg,time_18.jpg,time_19.jpg,time_20.jpg
0.19,0.19,0.19,0.19,0.19,0.00,0.37,0.56,0.19,0.19,0.37,0.00,0.19,0.19,0.19,0.19,0.19,0.37,0.19,0.00,0.19,0.19,0.19,0.31,0.46,0.09,0.09,0.09,0.00,0.20,0.00,0.28,0.40,0.19,0.40,0.28,0.19,0.09,0.28,0.19,0.113888547,0.058397587,0.054186281,0.053699680,0.050528206,0.054356135,0.054873191,0.054038420,0.053177383,0.054565601,0.053427421,0.055158786,0.053083163,0.052831449,0.053526111,0.054166857,0.054604921,0.054952744,0.055402189,0.054191098
0.00,0.19,1.30,0.00,0.37,0.37,1.11,0.19,0.56,0.37,0.37,0.00,0.37,1.11,0.19,0.00,1.11,1.30,0.00,1.11,36.91,46.30,29.41,35.11,28.84,30.15,63.07,39.14,28.21,44.91,35.68,33.19,42.56,40.91,60.59,47.02,25.86,30.57,39.52,31.03,0.023242017,0.023167146,0.018562896,0.017860197,0.018416574,0.021732273,0.019258125,0.019396273,0.017617907,0.020134732,0.018306641,0.019078972,0.017603660,0.020486468,0.018679045,0.017097851,0.020468237,0.018482717,0.018178547,0.019359604
76.48,75.74,23.70,1.11,0.19,0.56,100.00,2.22,7.59,84.63,90.37,0.00,0.56,89.44,100.00,97.41,8.89,1.11,53.89,3.15,75.52,73.52,42.08,67.21,57.79,54.40,100.00,52.05,41.90,83.06,87.28,56.37,84.37,86.16,100.00,95.45,46.67,62.44,66.19,61.50,0.009612962,0.010880001,0.011420522,0.008514318,0.009354261,0.010445502,0.009868381,0.012073912,0.009490037,0.008701709,0.007361754,0.010184285,0.008392162,0.007618919,0.007455764,0.008022547,0.012528176,0.009770390,0.008114531,0.010504868
94.63,90.37,34.44,94.63,77.78,83.70,100.00,47.96,0.00,99.63,100.00,88.15,100.00,100.00,100.00,99.63,11.67,78.89,95.19,94.26,93.70,88.90,52.52,92.39,80.02,82.96,100.00,58.89,55.22,99.24,100.00,85.26,100.00,100.00,100.00,99.37,60.96,84.04,92.58,91.17,0.006198225,0.007349881,0.007965974,0.006522720,0.006848193,0.006731483,0.007187354,0.008789643,0.007913870,0.005815621,0.004684289,0.007007716,0.006049458,0.005990929,0.004626808,0.005303665,0.009676031,0.006329113,0.005806890,0.007547609
99.44,91.48,41.11,94.63,88.52,93.15,100.00,52.04,0.00,100.00,100.00,95.93,100.00,100.00,100.00,100.00,61.67,81.48,98.70,97.78,98.89,89.81,56.91,94.14,88.86,91.59,100.00,65.96,55.66,100.00,100.00,93.95,100.00,100.00,100.00,100.00,73.50,86.90,98.35,96.16,0.004363077,0.005359261,0.006983131,0.005041331,0.005813735,0.005090012,0.004195033,0.006334281,0.006522021,0.004005756,0.004253771,0.005908932,0.004593003,0.004412108,0.004156059,0.004037046,0.006676236,0.005017514,0.004422235,0.006086195
100.00,91.85,41.11,96.67,91.67,97.96,100.00,47.22,0.19,100.00,100.00,96.11,100.00,100.00,100.00,100.00,72.59,81.85,99.26,98.70,100.00,91.51,56.91,95.59,93.24,97.87,100.00,64.81,58.89,100.00,100.00,94.94,100.00,100.00,100.00,100.00,82.16,88.86,99.20,97.42,0.003787075,0.004680378,0.006365292,0.004484885,0.004933842,0.005050062,0.003338747,0.005587790,0.006635936,0.004040119,0.003622662,0.005041959,0.003739372,0.003994441,0.003750127,0.003468587,0.005852917,0.004536220,0.004097810,0.005077650
100.00,92.96,45.93,96.67,91.67,100.00,100.00,46.67,55.93,100.00,100.00,97.59,100.00,100.00,100.00,100.00,87.22,85.93,99.26,99.26,100.00,91.70,67.67,95.59,93.24,100.00,100.00,66.40,59.43,100.00,100.00,96.51,100.00,100.00,100.00,100.00,88.06,89.04,99.20,98.53,0.003566019,0.005043007,0.005591840,0.004144186,0.004237079,0.004312860,0.003963291,0.004852753,0.006234334,0.004252305,0.003720373,0.004088381,0.003806142,0.003633697,0.004224646,0.004119602,0.005392367,0.003941639,0.004037255,0.004896195
100.00,93.52,45.93,96.67,91.11,100.00,100.00,46.67,63.52,100.00,100.00,97.41,100.00,100.00,100.00,100.00,87.22,85.93,99.26,99.63,100.00,92.27,67.67,95.59,92.13,100.00,100.00,66.40,63.09,100.00,100.00,97.22,100.00,100.00,100.00,100.00,88.06,89.04,99.20,99.27,0.004052342,0.004828377,0.005926253,0.003844696,0.003585575,0.003999749,0.003862507,0.005007317,0.005607765,0.003948345,0.003679794,0.003607018,0.004045148,0.003379536,0.003966504,0.004084749,0.005371134,0.004034741,0.003330575,0.004482720
100.00,93.52,45.93,97.41,91.11,100.00,100.00,46.67,63.52,100.00,100.00,99.63,100.00,100.00,100.00,100.00,87.22,85.93,99.26,99.63,100.00,92.27,67.67,96.30,92.13,100.00,100.00,66.40,63.09,100.00,100.00,99.34,100.00,100.00,100.00,100.00,88.06,89.04,99.20,99.26,0.003498760,0.004980567,0.004993698,0.003887930,0.003864811,0.003565461,0.003771151,0.005016537,0.005871915,0.004069593,0.003220571,0.003673369,0.003445468,0.003467539,0.003825070,0.003719885,0.005550562,0.003618611,0.003247321,0.003527884
100.00,93.33,45.93,97.41,91.11,100.00,100.00,46.67,64.07,100.00,100.00,99.63,100.00,100.00,100.00,100.00,87.22,85.93,99.26,99.63,100.00,92.28,67.67,96.30,92.13,100.00,100.00,66.40,64.29,100.00,100.00,99.34,100.00,100.00,100.00,100.00,88.06,89.04,99.20,99.26,0.003586273,0.004946343,0.004968973,0.003590185,0.003720793,0.004380747,0.003623989,0.004987551,0.005693673,0.003348804,0.003519712,0.004069383,0.004293792,0.003649273,0.003502042,0.003959379,0.005041331,0.003642568,0.003831705,0.004006594
