direct_1.jpg,direct_2.jpg,direct_3.jpg,direct_4.jpg,direct_5.jpg,direct_6.jpg,direct_7.jpg,direct_8.jpg,direct_9.jpg,direct_10.jpg,direct_11.jpg,direct_12.jpg,direct_13.jpg,direct_14.jpg,direct_15.jpg,direct_16.jpg,direct_17.jpg,direct_18.jpg,direct_19.jpg,direct_20.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,neighbour_4.jpg,neighbour_5.jpg,neighbour_6.jpg,neighbour_7.jpg,neighbour_8.jpg,neighbour_9.jpg,neighbour_10.jpg,neighbour_11.jpg,neighbour_12.jpg,neighbour_13.jpg,neighbour_14.jpg,neighbour_15.jpg,neighbour_16.jpg,neighbour_17.jpg,neighbour_18.jpg,neighbour_19.jpg,neighbour_20.jpg,time_1.jpg,time_2.jpg,time_3.jpg,time_4.jpg,time_5.jpg,time_6.jpg,time_7.jpg,time_8.jpg,time_9.jpg,time_10.jpg,time_11.jpg,time_12.jpg,time_13.jpg,time_14.jpg,time_15.jpg,time_16.jpg,time_17.jpg,time_18.jpg,time_19.jpg,time_20.jpg
0.00,0.19,0.00,0.19,0.19,0.00,0.00,0.37,0.00,0.19,0.74,0.19,0.19,0.00,0.00,0.19,0.37,0.19,0.19,0.93,0.11,0.60,0.00,0.29,0.19,0.09,0.28,0.28,0.19,0.31,0.09,0.31,0.19,0.28,0.11,0.00,0.00,0.31,0.19,0.31,0.128262982,0.057876371,0.056308657,0.053870127,0.052506000,0.056122243,0.056703694,0.054685835,0.054691557,0.052883092,0.053086195,0.054262646,0.054522533,0.053718492,0.054969676,0.053352229,0.055230752,0.053783722,0.053985573,0.054964159
1.48,0.74,1.48,0.00,0.00,1.30,0.37,1.85,0.19,0.00,0.00,0.19,0.19,0.19,0.19,0.19,1.48,0.74,0.00,0.19,49.27,31.54,27.41,36.51,28.30,35.05,46.79,36.84,34.55,37.48,44.94,33.87,37.55,39.29,56.10,49.97,30.74,30.73,46.68,35.22,0.024245478,0.020427180,0.016712043,0.017269189,0.017062450,0.020438984,0.017621132,0.019248843,0.017232381,0.018096210,0.019667558,0.018349884,0.018587912,0.019596944,0.016810521,0.018584838,0.018785847,0.016729852,0.019793207,0.020047160
1.30,64.81,2.96,0.00,48.89,0.00,94.81,9.44,0.19,89.44,0.00,0.37,90.93,86.67,95.93,97.04,0.56,0.74,74.81,0.00,69.97,71.96,37.89,57.11,58.10,49.86,93.67,44.86,34.55,86.91,80.99,68.67,86.99,83.06,95.12,95.73,43.56,60.65,74.81,57.78,0.010008074,0.009043810,0.010614320,0.009404623,0.009378083,0.011097989,0.007622346,0.011919284,0.009390514,0.008510132,0.008712261,0.008858862,0.008620625,0.009167154,0.006521186,0.007512971,0.010015338,0.008357662,0.009249639,0.010763436
96.48,90.93,37.78,90.00,80.74,85.19,100.00,44.44,0.19,100.00,100.00,84.07,99.63,100.00,100.00,100.00,0.56,65.19,91.30,78.15,95.63,90.46,54.03,90.06,79.77,81.37,100.00,63.19,54.17,100.00,100.00,83.04,99.29,100.00,100.00,100.00,53.46,78.06,88.67,75.12,0.006331002,0.006196483,0.007403386,0.006186774,0.006697473,0.006984951,0.005278315,0.008198838,0.007051023,0.005271190,0.005827427,0.006368159,0.005777209,0.006083614,0.004802677,0.005607419,0.007694774,0.006056305,0.006232591,0.007926167
100.00,92.22,43.70,95.37,91.85,97.78,100.00,47.96,0.19,100.00,100.00,92.59,100.00,100.00,100.00,100.00,2.04,84.44,98.70,92.04,100.00,91.08,61.79,94.58,92.33,96.20,100.00,65.83,54.17,100.00,100.00,90.17,100.00,100.00,100.00,100.00,70.40,87.36,98.41,90.63,0.004373207,0.004910237,0.006138652,0.004646507,0.005507682,0.005138906,0.003654653,0.006938993,0.006414466,0.004262225,0.004714604,0.005194362,0.004368248,0.004498437,0.004227932,0.004483700,0.006229589,0.005167751,0.004646786,0.006344621
100.00,91.48,43.70,95.56,94.07,97.59,100.00,51.30,53.89,100.00,100.00,94.63,100.00,100.00,100.00,100.00,67.59,85.56,98.70,98.15,100.00,91.31,61.79,94.83,93.94,96.60,100.00,66.50,62.58,100.00,100.00,92.08,100.00,100.00,100.00,100.00,75.26,89.27,98.41,96.81,0.004250561,0.004241901,0.005609514,0.003824863,0.004024826,0.004468125,0.003356559,0.005908726,0.005947139,0.003317377,0.003948346,0.003942758,0.003421025,0.003907837,0.003388198,0.003649763,0.005451528,0.004393043,0.004005339,0.005342640
100.00,91.48,43.70,96.11,92.41,100.00,100.00,51.30,0.00,100.00,100.00,97.22,100.00,100.00,100.00,100.00,74.81,81.85,98.70,99.63,100.00,91.31,61.79,95.93,93.44,100.00,100.00,66.50,56.82,100.00,100.00,95.66,100.00,100.00,100.00,100.00,83.18,89.65,98.41,99.27,0.003472150,0.003563576,0.004887118,0.004093832,0.003794690,0.003602689,0.003244738,0.005337612,0.006038636,0.004000380,0.003866979,0.003539340,0.003495758,0.004008901,0.003622804,0.004406103,0.005117883,0.004309160,0.003521879,0.004865188
100.00,92.59,43.70,96.11,92.41,100.00,100.00,51.30,35.93,100.00,100.00,98.70,100.00,100.00,100.00,100.00,74.81,81.85,98.70,99.63,100.00,91.82,61.79,95.93,93.44,100.00,100.00,66.50,62.81,100.00,100.00,98.06,100.00,100.00,100.00,100.00,83.18,89.65,98.41,99.27,0.003888630,0.003773806,0.005082123,0.003454829,0.003405590,0.003425286,0.003838902,0.005177180,0.006470969,0.003881855,0.004193150,0.003878782,0.003340914,0.003836945,0.003315979,0.003604016,0.004546141,0.003794480,0.004296029,0.004283178
100.00,92.59,43.70,96.11,92.41,100.00,100.00,51.30,65.37,100.00,100.00,99.07,100.00,100.00,100.00,100.00,76.11,82.78,98.70,99.63,100.00,91.82,61.79,95.93,93.44,100.00,100.00,66.50,62.81,100.00,100.00,98.64,100.00,100.00,100.00,100.00,84.23,90.66,98.41,99.27,0.003464398,0.003948067,0.004717957,0.004089501,0.003936054,0.003620010,0.003650532,0.005010602,0.006264091,0.003840577,0.004321313,0.003872985,0.004039772,0.003544369,0.003520342,0.004150335,0.004608512,0.004141674,0.004023010,0.003955610
100.00,92.59,43.70,96.11,92.41,100.00,100.00,51.30,65.37,100.00,100.00,99.07,100.00,100.00,100.00,100.00,76.11,82.78,98.70,99.63,100.00,91.82,61.79,95.93,93.44,100.00,100.00,66.50,62.81,100.00,100.00,98.64,100.00,100.00,100.00,100.00,84.23,90.66,98.41,99.27,0.003377233,0.004244345,0.005201137,0.004067780,0.003893589,0.003227348,0.003664082,0.005389995,0.005770016,0.003697397,0.003954981,0.003773178,0.003606460,0.003359492,0.003434365,0.003523904,0.004834806,0.003874800,0.003871797,0.004055906
