direct_1.jpg,direct_2.jpg,direct_3.jpg,direct_4.jpg,direct_5.jpg,direct_6.jpg,direct_7.jpg,direct_8.jpg,direct_9.jpg,direct_10.jpg,direct_11.jpg,direct_12.jpg,direct_13.jpg,direct_14.jpg,direct_15.jpg,direct_16.jpg,direct_17.jpg,direct_18.jpg,direct_19.jpg,direct_20.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,neighbour_4.jpg,neighbour_5.jpg,neighbour_6.jpg,neighbour_7.jpg,neighbour_8.jpg,neighbour_9.jpg,neighbour_10.jpg,neighbour_11.jpg,neighbour_12.jpg,neighbour_13.jpg,neighbour_14.jpg,neighbour_15.jpg,neighbour_16.jpg,neighbour_17.jpg,neighbour_18.jpg,neighbour_19.jpg,neighbour_20.jpg,time_1.jpg,time_2.jpg,time_3.jpg,time_4.jpg,time_5.jpg,time_6.jpg,time_7.jpg,time_8.jpg,time_9.jpg,time_10.jpg,time_11.jpg,time_12.jpg,time_13.jpg,time_14.jpg,time_15.jpg,time_16.jpg,time_17.jpg,time_18.jpg,time_19.jpg,time_20.jpg
0.12,0.12,0.25,0.37,0.00,0.12,0.12,0.25,0.12,0.37,0.37,0.00,0.00,0.12,0.00,0.00,0.12,0.12,0.12,0.12,0.06,0.00,0.06,0.14,0.25,0.31,0.19,0.31,0.12,0.06,0.12,0.12,0.19,0.12,0.21,0.21,0.28,0.06,0.19,0.12,0.667724073,0.640189350,0.642761111,0.622411847,0.632750094,0.625667930,0.640415907,0.630649924,0.625666976,0.625511527,0.635482311,0.633097351,0.673520923,0.627255261,0.643732369,0.627760410,0.643348753,0.628678143,0.636472464,0.629009306
0.12,2.11,0.25,0.25,0.37,0.87,0.00,0.12,1.61,0.75,0.00,0.37,0.37,1.24,0.37,0.00,0.00,1.99,0.00,0.12,40.34,36.61,28.76,37.16,58.47,38.52,70.01,41.06,32.88,65.66,62.55,31.77,54.87,66.68,59.47,30.69,48.16,35.13,52.17,53.84,0.137317941,0.148553938,0.138252154,0.143283620,0.152540743,0.145971894,0.147366598,0.146735206,0.135818109,0.143500060,0.143217623,0.143432245,0.148737609,0.141687274,0.141182095,0.137995988,0.151751652,0.142047599,0.145424947,0.138357282
60.37,75.78,0.00,1.86,90.43,0.25,95.16,91.68,83.23,98.01,96.02,0.25,96.40,99.50,98.63,3.85,82.24,82.61,98.88,92.67,70.86,75.58,57.12,51.55,87.56,77.58,94.25,88.18,84.21,96.68,94.58,62.27,96.48,99.04,97.86,62.28,80.14,80.08,98.02,91.44,0.055858649,0.055085126,0.068829075,0.077619433,0.045540459,0.055114049,0.045564976,0.050728083,0.050621435,0.038910989,0.039427619,0.063706122,0.043973736,0.038433261,0.041109383,0.065515347,0.050433628,0.050485451,0.039064158,0.045451831
77.39,86.71,61.24,59.13,100.00,99.13,100.00,100.00,94.41,100.00,98.76,68.20,100.00,100.00,100.00,57.64,99.75,89.57,100.00,100.00,79.98,86.85,77.51,70.35,100.00,98.76,100.00,100.00,93.39,100.00,98.64,75.24,100.00,100.00,100.00,82.03,99.48,88.17,100.00,100.00,0.031206694,0.030037304,0.040331323,0.040259454,0.024996351,0.028550057,0.025672575,0.025645476,0.026756827,0.022925561,0.023016080,0.034941994,0.024173876,0.021656785,0.022767298,0.034147244,0.028953124,0.027728699,0.022500215,0.023965044
80.12,89.81,81.12,66.71,100.00,100.00,100.00,100.00,94.78,100.00,99.75,82.11,100.00,100.00,100.00,84.47,100.00,89.69,100.00,100.00,84.16,89.44,82.78,76.70,100.00,100.00,100.00,100.00,95.77,100.00,99.50,83.56,100.00,100.00,100.00,88.95,100.00,88.36,100.00,100.00,0.023831921,0.021859892,0.029640036,0.031523433,0.018985692,0.020845903,0.019525792,0.019323943,0.021086724,0.018790480,0.018642064,0.025605736,0.018526752,0.017590778,0.017677665,0.026167069,0.021496566,0.020631276,0.018516693,0.018953286
82.24,93.66,84.72,68.82,100.00,100.00,100.00,100.00,94.78,100.00,99.75,84.97,100.00,100.00,100.00,91.43,100.00,89.81,100.00,100.00,86.10,91.93,86.13,77.38,100.00,100.00,100.00,100.00,95.77,100.00,99.50,86.06,100.00,100.00,100.00,91.93,100.00,88.45,100.00,100.00,0.022157075,0.020159133,0.025567953,0.026618956,0.018256456,0.018421566,0.018298432,0.017465409,0.019360961,0.017673893,0.018435536,0.021990359,0.017549083,0.018101335,0.017631007,0.023397217,0.019039124,0.019589139,0.017733190,0.017947329
82.24,93.66,84.72,71.43,100.00,100.00,100.00,100.00,97.52,100.00,99.75,84.97,100.00,100.00,100.00,89.69,100.00,89.81,100.00,100.00,86.10,91.93,86.13,80.20,100.00,100.00,100.00,100.00,97.40,100.00,99.50,86.06,100.00,100.00,100.00,91.65,100.00,88.45,100.00,100.00,0.021397386,0.019013839,0.023848124,0.024788987,0.017958712,0.018099869,0.018188778,0.017156562,0.018346624,0.017855275,0.017712934,0.022992544,0.017592454,0.017145596,0.017219840,0.022118520,0.017459404,0.019345036,0.018474160,0.017792696
82.24,93.66,86.83,72.05,100.00,100.00,100.00,100.00,97.52,100.00,99.75,84.97,100.00,100.00,100.00,91.06,100.00,89.81,100.00,100.00,86.12,91.88,87.68,80.98,100.00,100.00,100.00,100.00,97.40,100.00,99.50,86.06,100.00,100.00,100.00,92.42,100.00,88.45,100.00,100.00,0.020631485,0.018961456,0.022857185,0.023812573,0.018512364,0.017892919,0.017425461,0.017031891,0.018061385,0.017905284,0.018065924,0.021040628,0.018068507,0.017244775,0.017036639,0.021499012,0.017594550,0.019212615,0.018186824,0.017750790
82.24,93.79,87.58,72.30,100.00,100.00,100.00,100.00,97.52,100.00,99.75,86.21,100.00,100.00,100.00,91.06,100.00,89.81,100.00,100.00,86.12,92.08,90.02,80.95,100.00,100.00,100.00,100.00,97.40,100.00,99.50,87.69,100.00,100.00,100.00,92.42,100.00,88.45,100.00,100.00,0.020594116,0.018572569,0.022238232,0.023024321,0.020103116,0.017916318,0.017944884,0.017309308,0.019331977,0.017746879,0.017752117,0.020577984,0.018773368,0.018063689,0.017461987,0.021224037,0.018143868,0.019165052,0.017966188,0.018379660
82.24,93.79,87.58,71.55,100.00,100.00,100.00,100.00,97.39,100.00,99.75,86.21,100.00,100.00,100.00,90.81,100.00,89.81,100.00,100.00,86.12,92.24,90.02,81.07,100.00,100.00,100.00,100.00,97.57,100.00,99.50,87.69,100.00,100.00,100.00,92.73,100.00,88.45,100.00,100.00,0.020451916,0.018818695,0.022411654,0.022649610,0.019421443,0.017869525,0.017784104,0.017520307,0.018210500,0.017765388,0.017805755,0.020470217,0.017589660,0.018237390,0.017872876,0.020939425,0.017815674,0.018924648,0.018005857,0.017725436
