direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.00,0.03,0.03,0.05,0.03,0.02,109.452758789,108.990158081,107.860275269
0.06,0.00,0.09,57.62,26.81,33.13,7.811606884,7.468378544,7.682128429
97.00,0.30,78.39,95.85,56.92,81.70,0.904566646,2.183281660,1.511993527
99.88,69.61,91.36,99.81,80.34,92.88,0.174114764,0.688989699,0.332656741
100.00,75.55,96.24,100.00,85.23,96.64,0.125961140,0.338177532,0.170809701
100.00,77.76,97.73,100.00,87.64,98.12,0.127988845,0.258675694,0.143099427
100.00,77.76,99.03,100.00,87.64,98.86,0.124966428,0.231263116,0.133488819
100.00,77.58,98.67,100.00,88.33,98.79,0.123345628,0.220572025,0.128777742
100.00,79.64,99.48,100.00,88.67,99.34,0.125639647,0.208764926,0.130344257
100.00,79.64,99.48,100.00,88.67,99.34,0.120608114,0.206349671,0.127197459
100.00,79.64,99.76,100.00,88.67,99.62,0.122350216,0.203379095,0.128070146
100.00,79.64,99.76,100.00,88.67,99.62,0.125892550,0.194403574,0.122893631
100.00,81.85,99.76,100.00,89.88,99.62,0.121649332,0.200557470,0.127408534
100.00,81.85,99.76,100.00,89.88,99.62,0.118097089,0.203060254,0.125610828
100.00,81.85,99.76,100.00,89.88,99.62,0.116284646,0.202698812,0.125048578
100.00,81.85,99.76,100.00,89.88,99.62,0.121201709,0.202015385,0.122315891
100.00,81.85,99.76,100.00,89.88,99.62,0.125495002,0.198005050,0.126903832
100.00,81.85,99.76,100.00,89.88,99.62,0.124200098,0.194944307,0.127018943
100.00,81.85,99.76,100.00,89.88,99.62,0.123722784,0.203940913,0.126894265
100.00,81.85,99.76,100.00,89.88,99.62,0.121494703,0.198795885,0.128101796
100.00,81.85,99.76,100.00,89.88,99.62,0.128644451,0.202035993,0.126319587
100.00,81.85,99.76,100.00,89.88,99.62,0.124128722,0.193307579,0.130930662
100.00,81.85,99.76,100.00,89.88,99.62,0.122349933,0.196729437,0.127938643
100.00,81.85,99.76,100.00,89.88,99.62,0.126206294,0.198317945,0.126576558
100.00,81.85,99.94,100.00,89.88,99.88,0.127089739,0.197043583,0.131166950
100.00,81.85,99.94,100.00,89.88,99.88,0.125111908,0.195396677,0.124421105
100.00,81.85,99.94,100.00,89.88,99.88,0.125810474,0.195232272,0.123410262
