direct_1.jpg,direct_2.jpg,direct_3.jpg,direct_4.jpg,direct_5.jpg,direct_6.jpg,direct_7.jpg,direct_8.jpg,direct_9.jpg,direct_10.jpg,direct_11.jpg,direct_12.jpg,direct_13.jpg,direct_14.jpg,direct_15.jpg,direct_16.jpg,direct_17.jpg,direct_18.jpg,direct_19.jpg,direct_20.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,neighbour_4.jpg,neighbour_5.jpg,neighbour_6.jpg,neighbour_7.jpg,neighbour_8.jpg,neighbour_9.jpg,neighbour_10.jpg,neighbour_11.jpg,neighbour_12.jpg,neighbour_13.jpg,neighbour_14.jpg,neighbour_15.jpg,neighbour_16.jpg,neighbour_17.jpg,neighbour_18.jpg,neighbour_19.jpg,neighbour_20.jpg,time_1.jpg,time_2.jpg,time_3.jpg,time_4.jpg,time_5.jpg,time_6.jpg,time_7.jpg,time_8.jpg,time_9.jpg,time_10.jpg,time_11.jpg,time_12.jpg,time_13.jpg,time_14.jpg,time_15.jpg,time_16.jpg,time_17.jpg,time_18.jpg,time_19.jpg,time_20.jpg
0.37,0.00,0.56,0.37,0.19,0.00,0.37,0.74,0.19,0.37,0.19,0.00,0.00,0.00,0.00,0.19,0.19,0.37,0.19,0.37,0.00,0.29,0.19,0.22,0.46,0.09,0.09,0.09,0.29,0.29,0.28,0.12,0.19,0.46,0.48,0.28,0.19,0.09,0.28,0.32,0.369078726,0.301801860,0.329773813,0.280460179,0.324961841,0.276754588,0.325167507,0.301648885,0.330637604,0.264290988,0.328278244,0.304133207,0.303752244,0.269407660,0.315309644,0.271280169,0.267540544,0.263886869,0.318732977,0.308402866
0.19,1.30,0.56,0.00,0.00,0.56,0.19,0.74,0.19,0.37,1.11,0.56,0.56,0.37,0.19,0.56,0.19,1.85,0.19,0.19,46.20,42.64,24.85,67.98,34.61,45.51,75.35,33.67,46.74,67.75,62.38,48.94,81.67,68.58,78.23,67.24,28.70,50.52,49.38,48.40,0.016930977,0.016111918,0.018242992,0.015872283,0.015271207,0.016033761,0.016334021,0.015607715,0.016312787,0.015760534,0.015971810,0.018752713,0.016113244,0.017572211,0.015081232,0.015896657,0.016313765,0.015417740,0.016828235,0.018569861
87.59,82.04,22.96,97.59,89.44,86.30,100.00,1.11,0.00,100.00,100.00,94.07,100.00,100.00,100.00,100.00,2.96,78.33,94.81,85.74,88.67,82.64,45.65,95.97,87.85,82.42,100.00,51.27,72.76,100.00,100.00,90.99,100.00,100.00,100.00,100.00,53.35,79.81,92.11,83.69,0.008026799,0.007314252,0.011002984,0.006727355,0.007883899,0.007393246,0.007008825,0.009519990,0.007700977,0.007092428,0.006283498,0.008291856,0.006714504,0.007267178,0.006522014,0.006913978,0.009264501,0.007446047,0.007427539,0.008617608
100.00,91.48,42.22,100.00,94.81,99.63,100.00,43.89,90.56,100.00,100.00,99.63,100.00,100.00,100.00,100.00,69.63,85.00,100.00,100.00,100.00,91.27,58.33,100.00,93.18,99.26,100.00,60.19,93.73,100.00,100.00,99.34,100.00,100.00,100.00,100.00,77.31,88.33,100.00,100.00,0.005437479,0.004899822,0.007480062,0.004279539,0.005244362,0.005472891,0.004412661,0.007672482,0.005794591,0.004669198,0.004796383,0.004841852,0.004663331,0.004935722,0.004268294,0.004542432,0.006690967,0.005250298,0.005183388,0.005753104
100.00,92.04,50.00,100.00,95.56,100.00,100.00,53.33,98.15,100.00,100.00,99.63,100.00,100.00,100.00,100.00,82.22,83.70,100.00,100.00,100.00,92.13,69.01,100.00,94.52,100.00,100.00,67.08,98.33,100.00,100.00,99.34,100.00,100.00,100.00,100.00,84.46,87.72,100.00,100.00,0.004222687,0.003889880,0.006809631,0.003694807,0.003684540,0.003687473,0.003450842,0.006344820,0.004033480,0.003217844,0.003370522,0.003512934,0.003985567,0.004446256,0.004112333,0.003369893,0.005828326,0.004379137,0.004208299,0.004948573
100.00,92.04,49.26,100.00,97.59,100.00,100.00,54.81,99.26,100.00,100.00,99.63,100.00,100.00,100.00,100.00,82.59,83.70,100.00,100.00,100.00,92.13,73.46,100.00,96.44,100.00,100.00,67.19,98.86,100.00,100.00,99.34,100.00,100.00,100.00,100.00,87.90,87.72,100.00,100.00,0.003457199,0.003672457,0.006349640,0.003299770,0.004000234,0.003931159,0.003659676,0.005704074,0.003777781,0.003537519,0.004075456,0.003719112,0.003783578,0.004251741,0.003934581,0.004303915,0.004987825,0.003750682,0.004039067,0.004241963
100.00,93.89,55.19,100.00,97.59,100.00,100.00,60.00,99.26,100.00,100.00,99.63,100.00,100.00,100.00,100.00,82.59,83.52,100.00,100.00,100.00,92.89,75.03,100.00,96.44,100.00,100.00,70.60,98.86,100.00,100.00,99.34,100.00,100.00,100.00,100.00,89.40,87.58,100.00,100.00,0.004008615,0.003522782,0.005803251,0.003996811,0.003515449,0.003571253,0.003610296,0.005468770,0.003983751,0.003503156,0.003353410,0.003929692,0.003488907,0.003282869,0.003772962,0.003946454,0.004868392,0.003590530,0.003892046,0.003761927
100.00,94.07,56.67,100.00,97.78,100.00,100.00,60.00,99.26,100.00,100.00,99.63,100.00,100.00,100.00,100.00,82.78,85.00,100.00,100.00,100.00,93.75,77.35,100.00,96.73,100.00,100.00,70.60,98.86,100.00,100.00,99.34,100.00,100.00,100.00,100.00,91.59,89.20,100.00,100.00,0.004180920,0.003940029,0.005834821,0.003674552,0.003632576,0.003958049,0.003111402,0.005116268,0.003499314,0.003786792,0.003231463,0.003731056,0.003307942,0.003819967,0.003957420,0.003597235,0.005147278,0.004121203,0.003956092,0.004007079
100.00,94.07,56.67,100.00,97.78,100.00,100.00,60.00,99.26,100.00,100.00,99.63,100.00,100.00,100.00,100.00,94.63,84.26,100.00,100.00,100.00,94.10,77.35,100.00,96.73,100.00,100.00,70.60,98.86,100.00,100.00,99.34,100.00,100.00,100.00,100.00,95.71,89.94,100.00,100.00,0.003411521,0.004025936,0.005718322,0.003733082,0.003346216,0.003880242,0.003339791,0.005600774,0.003730218,0.003278189,0.003726167,0.003395666,0.003341956,0.003975998,0.003845111,0.004212140,0.004297628,0.003494914,0.003981026,0.003734059
100.00,93.89,56.67,100.00,97.78,100.00,100.00,60.00,99.26,100.00,100.00,99.63,100.00,100.00,100.00,100.00,94.63,84.26,100.00,100.00,100.00,93.46,77.35,100.00,96.73,100.00,100.00,70.60,98.86,100.00,100.00,99.34,100.00,100.00,100.00,100.00,95.71,89.94,100.00,100.00,0.004266618,0.003670641,0.005594209,0.003322121,0.003881570,0.003794125,0.003400346,0.005593441,0.004082510,0.003684330,0.003732592,0.003181455,0.003690477,0.003635789,0.003899240,0.003382256,0.004579658,0.004142296,0.003897983,0.003802366
