direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.00,0.00,0.00,0.00,0.03,0.03,1.376811862,1.353563309,1.370516658
0.03,0.36,0.03,46.20,20.86,27.76,14.861783981,15.044124603,15.182949066
0.00,0.03,0.00,79.07,34.85,52.88,3.232630730,8.155248642,5.726951599
99.48,0.03,80.82,99.07,50.73,84.65,0.601171851,4.311890125,1.584630013
99.88,0.33,92.64,99.76,63.30,94.99,0.328171641,2.603585958,0.627949238
100.00,0.58,97.18,100.00,69.23,96.96,0.285320163,1.859368205,0.409114748
100.00,62.58,94.45,100.00,71.42,97.19,0.282906443,1.451211214,0.345717967
100.00,69.09,94.45,100.00,76.14,97.19,0.282175988,1.233361959,0.332006931
100.00,68.85,94.45,100.00,76.59,97.19,0.278477788,1.118418574,0.323108017
100.00,68.67,98.12,100.00,76.92,98.24,0.288037270,1.048126459,0.330374360
100.00,70.73,97.21,100.00,77.82,97.68,0.281922102,1.027675271,0.319077849
100.00,70.64,97.21,100.00,77.20,97.68,0.278229624,1.019544840,0.327557564
100.00,70.12,98.21,100.00,78.27,98.48,0.283666104,1.001343966,0.323314220
100.00,70.12,98.21,100.00,78.27,98.48,0.274964571,0.959857583,0.316683501
100.00,69.94,98.18,100.00,78.54,98.57,0.272290051,0.946162879,0.322587192
100.00,69.94,98.18,100.00,78.54,98.57,0.272854686,0.923360765,0.316589534
100.00,69.94,97.91,100.00,78.54,98.43,0.277364969,0.919122100,0.326221943
100.00,69.94,97.91,100.00,78.54,98.43,0.284689367,0.911925077,0.323633134
100.00,69.94,97.91,100.00,78.54,98.43,0.285663068,0.902498662,0.322846055
100.00,69.94,97.73,100.00,78.54,98.47,0.284284234,0.879631162,0.318382770
100.00,72.15,97.73,100.00,79.42,98.47,0.289516062,0.861217797,0.318921119
100.00,72.15,98.76,100.00,79.42,98.94,0.284411967,0.853109896,0.308951020
100.00,72.15,98.76,100.00,79.42,98.94,0.294604033,0.837818861,0.312626958
100.00,72.15,98.76,100.00,79.42,98.94,0.292387962,0.820036650,0.325955957
100.00,72.15,98.76,100.00,79.42,98.94,0.281565100,0.810770035,0.320373178
100.00,72.15,98.76,100.00,79.42,98.94,0.281432331,0.798375010,0.314864546
100.00,72.15,98.76,100.00,79.42,98.94,0.279127210,0.793435931,0.309040695
100.00,73.48,98.76,100.00,80.45,98.94,0.277330101,0.778084815,0.311830342
100.00,73.09,98.76,100.00,80.34,98.94,0.281201124,0.784900188,0.317868710
100.00,73.09,98.76,100.00,80.34,98.94,0.277908772,0.769619942,0.307042450
100.00,73.09,98.76,100.00,80.34,98.94,0.275601536,0.774588943,0.308694690
100.00,73.09,98.76,100.00,80.34,98.94,0.293977112,0.767058074,0.307872236
100.00,73.09,98.76,100.00,80.34,98.94,0.277272582,0.758938611,0.310022980
100.00,73.09,98.76,100.00,80.34,98.94,0.287264168,0.760545254,0.315678090
100.00,73.09,98.76,100.00,80.34,98.94,0.291354626,0.781546891,0.306361288
100.00,73.09,98.76,100.00,80.34,98.94,0.282564908,0.751773000,0.306663245
100.00,73.09,98.76,100.00,80.34,98.94,0.280983150,0.751694381,0.304295570
100.00,73.09,98.76,100.00,80.34,98.94,0.277011007,0.755096078,0.309348345
100.00,73.09,98.76,100.00,80.34,98.94,0.289514542,0.755276322,0.319286346
100.00,73.09,98.76,100.00,80.34,98.94,0.281924218,0.747362733,0.319993228
100.00,73.09,98.76,100.00,80.34,98.94,0.281556964,0.761359572,0.312340260
100.00,73.09,98.76,100.00,80.34,98.94,0.276623636,0.737606466,0.305766553
100.00,73.09,98.76,100.00,80.34,98.94,0.292520046,0.758804798,0.312968820
100.00,73.09,99.06,100.00,80.34,99.19,0.277526379,0.748533249,0.309191555
100.00,73.09,99.06,100.00,80.34,99.19,0.289886802,0.774153352,0.316344917
100.00,73.09,99.06,100.00,80.34,99.19,0.277288467,0.768087149,0.306666851
100.00,73.09,99.06,100.00,80.34,99.19,0.279939562,0.743455768,0.315036237
100.00,73.09,99.06,100.00,80.34,99.19,0.286194772,0.730404377,0.314100027
100.00,73.58,99.06,100.00,81.24,99.19,0.291552573,0.740889251,0.307508260
100.00,73.58,99.06,100.00,81.24,99.19,0.291030616,0.721949875,0.305100888
100.00,73.58,99.06,100.00,81.24,99.19,0.286693335,0.764217317,0.307156533
100.00,73.58,99.06,100.00,81.24,99.19,0.285095602,0.734079242,0.305522680
100.00,73.58,99.06,100.00,81.24,99.19,0.286404729,0.751698554,0.309962630
100.00,73.58,99.06,100.00,81.24,99.19,0.290074259,0.737945676,0.313375890
100.00,73.58,99.06,100.00,81.24,99.19,0.291355610,0.749448955,0.300794810
100.00,73.58,99.06,100.00,81.24,99.19,0.281583816,0.714924872,0.306325883
100.00,73.58,99.06,100.00,81.24,99.19,0.276497722,0.733927965,0.299499512
100.00,73.58,99.06,100.00,81.24,99.19,0.274671286,0.736722410,0.302202523
100.00,73.58,99.06,100.00,81.24,99.19,0.276568532,0.762115479,0.301628470
100.00,73.58,99.06,100.00,81.24,99.19,0.278108686,0.732091248,0.303894699
100.00,73.58,99.06,100.00,81.24,99.19,0.288734376,0.742517292,0.294842213
100.00,73.58,99.06,100.00,81.24,99.19,0.281006038,0.726806045,0.303970098
100.00,73.58,99.06,100.00,81.24,99.19,0.278448045,0.730232179,0.307442814
100.00,73.58,99.06,100.00,81.24,99.19,0.285254776,0.728336036,0.295989722
100.00,73.58,99.06,100.00,81.24,99.19,0.287601024,0.733065426,0.298884243
100.00,73.58,99.06,100.00,81.24,99.19,0.295813501,0.715561509,0.300068319
100.00,73.58,99.06,100.00,81.24,99.19,0.290026754,0.710473299,0.299475342
100.00,73.58,99.06,100.00,81.24,99.19,0.276650697,0.719854712,0.298280686
100.00,73.58,99.06,100.00,81.24,99.19,0.283695579,0.715946138,0.290387928
100.00,73.61,99.06,100.00,81.10,99.19,0.279891074,0.717831016,0.289952099
100.00,73.61,99.06,100.00,81.10,99.19,0.290285945,0.704803109,0.287224710
100.00,73.61,99.06,100.00,81.10,99.19,0.287544042,0.709685862,0.291240931
100.00,73.61,99.06,100.00,81.10,99.19,0.276317805,0.695096254,0.295658290
100.00,73.61,99.06,100.00,81.10,99.19,0.277275711,0.701339543,0.295691907
100.00,73.61,99.06,100.00,81.10,99.19,0.277039140,0.707354546,0.287367523
100.00,74.21,99.12,100.00,81.32,99.28,0.285949618,0.716151178,0.287726998
100.00,74.21,99.12,100.00,81.32,99.28,0.282476664,0.712637126,0.286441773
100.00,74.21,99.12,100.00,81.32,99.26,0.276230782,0.717671633,0.282698780
100.00,74.21,99.12,100.00,81.32,99.26,0.277527630,0.716754675,0.287942976
100.00,74.21,99.12,100.00,81.32,99.26,0.279189825,0.721473455,0.281837374
100.00,74.21,99.12,100.00,81.32,99.26,0.277772695,0.705046296,0.283601075
100.00,74.21,99.12,100.00,81.32,99.26,0.290508121,0.714126706,0.286592007
100.00,74.21,99.12,100.00,81.32,99.26,0.280587405,0.705431640,0.291902393
100.00,74.21,99.12,100.00,81.32,99.26,0.283760667,0.699513555,0.290590048
100.00,74.21,99.12,100.00,81.32,99.26,0.276314110,0.717409253,0.291013867
100.00,74.21,99.52,100.00,81.32,99.56,0.279541850,0.716701031,0.281635672
100.00,74.42,99.52,100.00,81.49,99.56,0.296827942,0.707018793,0.283036947
100.00,74.42,99.52,100.00,81.49,99.56,0.286881208,0.705760360,0.286630869
100.00,74.42,99.52,100.00,81.49,99.56,0.280581653,0.709700584,0.283849865
100.00,74.42,99.52,100.00,81.49,99.56,0.278644294,0.693942904,0.284669876
100.00,74.42,99.52,100.00,81.49,99.56,0.280305922,0.699468613,0.291863173
100.00,74.42,99.52,100.00,81.49,99.56,0.286310941,0.699106097,0.282712966
100.00,74.42,99.52,100.00,81.49,99.55,0.294449955,0.712838054,0.278366536
100.00,73.45,99.52,100.00,80.65,99.55,0.278476447,0.712373674,0.281079650
100.00,74.48,99.52,100.00,81.34,99.55,0.277800441,0.721858561,0.284727156
100.00,74.48,99.64,100.00,81.34,99.59,0.276854098,0.704385400,0.286332250
100.00,74.48,99.64,100.00,81.34,99.59,0.287066787,0.700980663,0.281184137
