direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.00,0.00,0.00,0.02,0.03,0.05,11.789282799,11.782595634,11.771392822
0.09,0.06,0.00,57.38,35.05,36.10,1.362329245,1.339701533,1.324717522
94.09,0.12,68.55,92.63,54.88,74.99,0.179956064,0.399806947,0.265665859
99.82,70.06,83.45,99.74,78.68,90.37,0.035784774,0.132976159,0.060324810
100.00,72.18,96.36,100.00,83.88,96.44,0.025849791,0.070004091,0.035656478
100.00,79.76,97.91,100.00,87.66,97.97,0.024113281,0.052632276,0.030220516
100.00,80.42,97.91,100.00,88.52,97.97,0.024813108,0.045589287,0.028181933
100.00,79.39,98.88,100.00,88.18,98.61,0.024697447,0.042289060,0.026145937
100.00,79.48,99.48,100.00,89.28,99.26,0.024700101,0.041267466,0.025873268
100.00,79.48,99.24,100.00,89.28,99.22,0.024364855,0.041270681,0.025458887
100.00,79.48,99.42,100.00,89.28,99.35,0.025429964,0.039515167,0.026048573
100.00,79.48,99.61,100.00,89.28,99.52,0.024653867,0.038290821,0.025753764
100.00,78.88,99.88,100.00,89.24,99.76,0.025152616,0.038353536,0.026150404
100.00,78.79,99.88,100.00,90.02,99.76,0.025765769,0.037405837,0.025858669
100.00,78.79,99.88,100.00,90.02,99.76,0.023817774,0.038633540,0.026210541
100.00,78.79,99.88,100.00,90.02,99.76,0.024105040,0.039154567,0.026343033
100.00,78.79,99.88,100.00,90.02,99.76,0.024260510,0.038431972,0.025459724
100.00,78.79,99.88,100.00,90.02,99.76,0.024136327,0.038730551,0.025747757
100.00,78.79,99.88,100.00,90.02,99.76,0.024908794,0.038193669,0.025195995
100.00,78.79,99.88,100.00,90.02,99.76,0.024545820,0.039406773,0.024814025
100.00,78.79,99.88,100.00,90.02,99.76,0.025586411,0.040914129,0.025944576
100.00,78.79,99.88,100.00,90.02,99.76,0.026028728,0.039317723,0.026114924
100.00,78.79,99.94,100.00,90.02,99.88,0.024902297,0.039171472,0.025222609
100.00,78.79,99.94,100.00,90.02,99.88,0.024445243,0.039012928,0.025616664
100.00,78.79,99.94,100.00,90.02,99.88,0.024713024,0.038430717,0.026419440
100.00,78.79,99.94,100.00,90.02,99.88,0.025569860,0.038625441,0.026476920
100.00,82.45,99.94,100.00,90.12,99.88,0.025154084,0.038922898,0.027083859
100.00,82.45,99.94,100.00,90.12,99.88,0.026330031,0.039239429,0.025604373
100.00,82.45,99.94,100.00,90.12,99.88,0.027171014,0.038312193,0.025911331
100.00,82.45,99.94,100.00,90.12,99.88,0.026100108,0.037205875,0.026424190
100.00,82.45,99.94,100.00,90.12,99.88,0.024992537,0.038842648,0.025854899
100.00,82.45,99.94,100.00,90.12,99.88,0.024755141,0.038364366,0.025902741
100.00,82.45,99.94,100.00,90.12,99.88,0.025646549,0.038748290,0.027350033
100.00,82.45,99.94,100.00,90.12,99.88,0.025037725,0.035987183,0.027768321
100.00,82.45,99.94,100.00,90.12,99.88,0.023693103,0.038266513,0.026275912
100.00,82.45,99.94,100.00,90.12,99.88,0.025488771,0.038839228,0.026631204
100.00,82.45,99.94,100.00,90.12,99.88,0.025415367,0.037701759,0.025833877
100.00,82.45,99.94,100.00,90.12,99.88,0.024819603,0.039459646,0.025625745
100.00,82.45,99.94,100.00,90.12,99.88,0.025968945,0.038368624,0.026611928
100.00,82.45,99.94,100.00,90.12,99.88,0.025005946,0.039428983,0.026260128
100.00,82.45,99.94,100.00,90.12,99.88,0.025361797,0.037876438,0.023955025
100.00,82.45,99.94,100.00,90.12,99.88,0.025970550,0.038640037,0.024462435
100.00,82.45,99.94,100.00,90.12,99.88,0.025338050,0.038675863,0.025607444
100.00,82.45,99.94,100.00,90.12,99.88,0.024701361,0.038610913,0.025134327
100.00,82.45,99.94,100.00,90.12,99.88,0.026500661,0.037467021,0.025767244
100.00,82.45,99.94,100.00,90.12,99.88,0.026837233,0.037112288,0.025612123
100.00,82.45,99.94,100.00,90.12,99.88,0.026491787,0.037779987,0.025144314
100.00,82.45,99.94,100.00,90.12,99.88,0.025550652,0.038168736,0.026675208
100.00,82.45,99.94,100.00,90.12,99.88,0.025790704,0.037837256,0.026370132
100.00,82.45,99.94,100.00,90.12,99.88,0.025391759,0.037579607,0.026730591
100.00,82.45,99.94,100.00,90.12,99.88,0.025236009,0.038774271,0.026306083
100.00,82.45,99.94,100.00,90.12,99.88,0.025162464,0.039395042,0.025803773
100.00,82.45,99.94,100.00,90.12,99.88,0.024958383,0.038555384,0.024681881
100.00,82.45,99.94,100.00,90.12,99.88,0.024608050,0.036965195,0.025174623
100.00,82.45,99.94,100.00,90.12,99.88,0.025142839,0.035967976,0.025114700
100.00,82.45,99.94,100.00,90.12,99.88,0.025012860,0.037096851,0.024889035
100.00,82.45,99.94,100.00,90.12,99.88,0.025423678,0.039347615,0.024937928
100.00,82.45,99.94,100.00,90.12,99.88,0.024919340,0.038203657,0.025033263
100.00,82.45,99.94,100.00,90.12,99.88,0.025194524,0.036771171,0.026208725
100.00,82.45,99.94,100.00,90.12,99.88,0.024191994,0.038735859,0.026296936
100.00,82.45,99.94,100.00,90.12,99.88,0.024590520,0.039888691,0.025975728
100.00,82.45,99.94,100.00,90.12,99.88,0.024367230,0.036581129,0.025074473
100.00,82.45,99.94,100.00,90.12,99.88,0.025458949,0.037811626,0.025462100
100.00,82.45,99.94,100.00,90.12,99.88,0.025767867,0.036810704,0.025301391
100.00,82.45,99.94,100.00,90.12,99.88,0.025376674,0.036997184,0.026203416
100.00,82.45,99.94,100.00,90.12,99.88,0.024245353,0.037881471,0.025210315
100.00,82.45,99.94,100.00,90.12,99.88,0.024175232,0.037002493,0.026070924
100.00,82.45,99.94,100.00,90.12,99.88,0.024814297,0.036877405,0.025516788
100.00,82.45,99.94,100.00,90.12,99.88,0.024551336,0.036484677,0.024034156
100.00,82.45,99.94,100.00,90.12,99.88,0.025161976,0.036918331,0.025433255
100.00,82.45,99.94,100.00,90.12,99.88,0.024342855,0.036769703,0.025554083
100.00,82.45,99.94,100.00,90.12,99.88,0.024216160,0.036806025,0.025751671
100.00,82.45,99.94,100.00,90.12,99.88,0.023387613,0.038562302,0.025984949
100.00,82.45,99.94,100.00,90.12,99.88,0.023943702,0.038359758,0.025826819
100.00,82.45,99.94,100.00,90.12,99.88,0.025045756,0.037772231,0.024847412
100.00,82.45,99.94,100.00,90.12,99.88,0.024452789,0.039100792,0.025081595
100.00,82.45,99.94,100.00,90.12,99.88,0.024592893,0.038116559,0.024902027
100.00,82.45,99.94,100.00,90.12,99.88,0.025156597,0.038440913,0.025255434
100.00,82.45,99.94,100.00,90.12,99.88,0.025226790,0.036967639,0.025246425
100.00,82.45,99.94,100.00,90.12,99.88,0.025079003,0.036198735,0.024358088
100.00,82.45,99.94,100.00,90.12,99.88,0.025483184,0.037229415,0.025028652
100.00,82.45,99.94,100.00,90.12,99.88,0.025866903,0.036495920,0.024818216
100.00,82.45,99.94,100.00,90.12,99.88,0.025891140,0.037616905,0.024314439
100.00,82.45,99.94,100.00,90.12,99.88,0.025655909,0.036216617,0.024441343
100.00,82.45,99.94,100.00,90.12,99.88,0.024361154,0.038462497,0.025843024
100.00,82.45,99.94,100.00,90.12,99.88,0.025081726,0.037675712,0.024572160
100.00,82.45,99.94,100.00,90.12,99.88,0.024635080,0.036659215,0.025082432
100.00,82.45,99.94,100.00,90.12,99.88,0.025403284,0.037827060,0.024946729
100.00,82.45,99.94,100.00,90.12,99.88,0.025056023,0.036775921,0.025480680
