direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.00,0.23,0.69,0.23,0.00,0.00,0.00,0.23,0.23,0.23,0.23,0.00,0.23,0.23,0.23,0.23,0.23,0.23,0.00,0.23,0.46,0.60,0.77,0.00,0.12,0.00,0.58,0.12,0.23,0.00,0.23,0.12,0.12,0.23,0.48,0.35,0.12,0.23,0.12,0.12,0.050510563,0.040348716,0.040770017,0.039985321,0.042133227,0.040715400,0.039724600,0.040480305,0.040929403,0.039822657,0.040745992,0.041188732,0.041176926,0.040272798,0.040471643,0.040430367,0.041055117,0.041711021,0.041263744,0.040756747
1.39,1.39,0.69,0.69,0.00,0.46,0.00,0.23,0.46,0.23,0.23,0.00,0.00,31.71,0.00,0.00,21.99,0.00,0.00,0.00,22.86,49.77,37.02,29.46,41.72,31.11,36.46,35.80,36.32,28.72,38.12,55.03,30.11,54.03,32.43,35.51,53.90,41.51,58.56,57.18,0.015884837,0.010741615,0.012566912,0.012643809,0.012658546,0.011502074,0.011792275,0.010256271,0.010855670,0.011718590,0.012939878,0.011143776,0.013283089,0.011057310,0.010692097,0.013410485,0.013522793,0.011543980,0.011134137,0.011450949
0.00,65.28,80.56,0.46,78.94,21.99,65.28,98.84,81.02,0.00,3.70,77.31,3.70,91.67,0.23,0.00,86.11,0.69,97.45,92.59,41.84,62.25,82.56,46.88,77.89,52.04,66.49,98.13,78.53,72.15,62.69,78.90,56.83,90.99,66.26,66.13,88.23,67.96,95.97,90.68,0.008653498,0.005588475,0.007021948,0.008222911,0.006513277,0.006395381,0.006221539,0.004782060,0.005513464,0.006911875,0.006831834,0.005868061,0.007128461,0.005572132,0.006076474,0.007998364,0.005276345,0.005717547,0.006162172,0.005127298
0.46,76.39,96.06,60.19,100.00,35.88,92.36,100.00,96.76,97.92,96.30,86.11,81.71,100.00,84.72,100.00,100.00,83.80,100.00,100.00,57.45,74.59,95.49,56.85,100.00,73.46,92.26,100.00,95.24,96.99,97.09,90.70,79.67,100.00,84.82,100.00,100.00,86.65,100.00,100.00,0.006137727,0.004630360,0.004813071,0.005478402,0.004043463,0.005207199,0.004548712,0.003831348,0.003893997,0.005275925,0.005237581,0.004430397,0.005777683,0.003713661,0.005249664,0.005113189,0.003606172,0.004828018,0.004416428,0.003554836
75.46,81.48,100.00,62.50,100.00,80.32,96.06,100.00,97.92,99.31,100.00,96.53,89.12,100.00,93.98,100.00,100.00,87.27,100.00,100.00,75.87,79.17,100.00,59.49,100.00,80.88,95.87,100.00,97.45,99.13,100.00,96.28,86.67,100.00,92.34,100.00,100.00,88.93,100.00,100.00,0.005449696,0.004110373,0.003931014,0.004514209,0.003097639,0.004347213,0.004588942,0.003121665,0.003588431,0.003943167,0.004200192,0.004333524,0.003946241,0.002913810,0.003637671,0.003642700,0.003214488,0.003781549,0.002997553,0.003164409
80.56,84.03,100.00,62.50,100.00,88.66,99.31,100.00,97.92,100.00,100.00,96.99,89.12,100.00,95.14,100.00,100.00,87.73,100.00,100.00,78.92,81.96,100.00,59.49,100.00,88.16,98.96,100.00,97.45,100.00,100.00,97.78,86.67,100.00,93.09,100.00,100.00,91.61,100.00,100.00,0.004491650,0.003847133,0.003919141,0.004617509,0.002904103,0.003532556,0.003796705,0.002595463,0.003472420,0.002920446,0.003303957,0.003216862,0.003362207,0.002983305,0.003320440,0.003124739,0.002896769,0.003353267,0.002869110,0.003101830
86.34,84.95,100.00,65.51,100.00,94.44,100.00,100.00,97.92,100.00,100.00,96.99,89.58,100.00,95.60,100.00,100.00,87.73,100.00,100.00,83.01,82.74,100.00,63.99,100.00,92.61,100.00,100.00,97.45,100.00,100.00,97.78,87.02,100.00,93.69,100.00,100.00,91.61,100.00,100.00,0.004197049,0.003719388,0.003446299,0.004619464,0.002921004,0.003903636,0.002965076,0.002613342,0.002807159,0.002955507,0.002897816,0.003169089,0.003788813,0.002664189,0.002996366,0.003491977,0.003006772,0.003684535,0.003312618,0.003076686
87.27,84.95,100.00,65.51,100.00,94.44,100.00,100.00,97.92,100.00,100.00,96.99,89.58,100.00,95.37,100.00,100.00,88.89,100.00,100.00,83.45,82.74,100.00,63.99,100.00,92.61,100.00,100.00,97.45,100.00,100.00,97.78,87.02,100.00,93.56,100.00,100.00,93.15,100.00,100.00,0.003700531,0.003525990,0.003239282,0.004224637,0.003262191,0.003635715,0.003153444,0.002936370,0.002958580,0.003147997,0.002921004,0.003433657,0.003390215,0.003166226,0.003109303,0.002933855,0.002674665,0.003368005,0.002831744,0.002711752
89.35,84.72,100.00,65.51,100.00,94.44,100.00,100.00,97.92,100.00,100.00,96.99,89.58,100.00,96.30,100.00,100.00,88.89,100.00,100.00,86.63,82.60,100.00,63.99,100.00,92.61,100.00,100.00,97.45,100.00,100.00,97.78,87.02,100.00,94.64,100.00,100.00,95.08,100.00,100.00,0.003615461,0.003415847,0.003294599,0.004868248,0.003003420,0.003605892,0.002912134,0.002941469,0.002764345,0.002851789,0.002792212,0.003052729,0.003262191,0.002667262,0.003088280,0.003369401,0.002964307,0.002996296,0.002808486,0.003043650
89.35,84.72,100.00,65.51,100.00,94.44,100.00,100.00,97.92,100.00,100.00,96.99,89.58,100.00,96.30,100.00,100.00,88.89,100.00,100.00,86.63,82.60,100.00,63.99,100.00,92.61,100.00,100.00,97.45,100.00,100.00,97.78,87.02,100.00,94.64,100.00,100.00,95.08,100.00,100.00,0.003571110,0.003453144,0.003142758,0.005026374,0.003118941,0.003174258,0.003364651,0.002841103,0.003116148,0.002656227,0.002675504,0.003120967,0.003298580,0.002785926,0.003225802,0.002786276,0.002754008,0.003129837,0.002879028,0.002680603
