direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
77.08,83.10,100.00,65.97,100.00,98.15,99.54,100.00,98.61,100.00,100.00,96.99,90.05,100.00,84.95,100.00,100.00,100.00,100.00,100.00,79.98,81.04,100.00,64.53,100.00,96.87,99.05,100.00,98.15,100.00,100.00,96.30,87.83,100.00,87.58,100.00,100.00,100.00,100.00,100.00,1.776896477,1.449589014,1.407099962,2.026126623,1.354590774,1.777062416,1.542862892,1.919272900,1.560897470,1.393683910,1.436041474,1.567749500,1.876915216,1.722247362,1.604838133,1.459964991,1.402099848,1.400216103,1.538025618,1.590571404
