direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.23,0.23,0.23,0.00,0.00,0.93,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.46,0.46,0.23,0.23,0.69,0.46,0.00,0.15,0.66,0.46,0.12,0.35,0.00,0.37,0.46,0.89,0.35,0.00,0.19,0.23,0.00,0.35,0.41,0.14,0.35,0.71,0.23,0.052126877,0.071570955,0.041209821,0.102148883,0.067315377,0.067484118,0.043408357,0.081179008,0.040932119,0.040828191,0.076183923,0.080737107,0.078176357,0.046156149,0.089234009,0.040671881,0.040176548,0.042413510,0.063353211,0.068531215
0.46,0.46,0.23,0.00,0.46,0.00,0.00,0.00,0.69,0.46,0.00,0.23,0.46,0.00,0.23,0.23,0.00,0.00,0.00,0.00,21.99,24.58,37.44,23.63,39.04,25.46,32.85,35.34,29.71,37.96,32.45,35.30,28.01,44.41,25.12,35.20,39.20,31.64,39.37,44.81,0.002696108,0.003199122,0.002019531,0.002671382,0.002361206,0.002477497,0.003783644,0.002590852,0.002480919,0.002431679,0.002650919,0.002381251,0.002776078,0.001590481,0.003373382,0.002515631,0.001742740,0.002474074,0.002689751,0.003513139
0.00,1.16,0.00,0.23,76.16,0.93,0.69,0.23,0.00,0.00,0.69,12.04,0.00,0.23,0.23,1.39,0.00,0.00,0.00,0.46,38.35,63.75,57.35,46.59,80.13,43.92,66.86,61.03,54.90,67.50,66.72,75.69,49.15,72.67,49.19,71.99,71.95,58.68,61.57,83.95,0.001499685,0.001501850,0.001180289,0.001190905,0.001161990,0.001267524,0.002208598,0.001130281,0.001712848,0.001269898,0.001696993,0.001139570,0.001325704,0.001259422,0.001931668,0.001182524,0.001106325,0.001478243,0.001151932,0.001478173
0.00,75.93,43.98,0.23,99.07,0.93,68.98,100.00,0.00,90.05,97.22,76.39,0.46,98.61,1.39,94.91,0.69,78.94,98.38,100.00,48.77,74.32,76.93,46.59,98.46,62.40,76.16,100.00,58.51,89.64,95.78,84.49,60.55,97.55,73.44,92.90,88.56,82.21,96.99,100.00,0.001888784,0.001282191,0.000940725,0.001016296,0.000878914,0.001249016,0.001525596,0.000941982,0.000886386,0.001024048,0.000960351,0.001009242,0.000990733,0.000752706,0.001359019,0.001238049,0.000694247,0.000897701,0.001023350,0.001218214
0.00,76.62,43.98,0.23,100.00,0.93,94.68,100.00,46.30,93.06,99.54,82.64,71.30,99.54,0.23,99.07,0.23,86.11,100.00,100.00,52.43,78.30,76.93,46.59,100.00,62.46,92.90,100.00,74.83,95.29,99.27,88.25,70.31,99.15,78.61,98.75,96.49,88.27,100.00,100.00,0.001743299,0.000912229,0.000804320,0.000791818,0.000674620,0.000946522,0.001336739,0.000766046,0.000968313,0.001058971,0.000803552,0.000825623,0.001215839,0.000659674,0.001306077,0.000846785,0.000782180,0.000793634,0.000854189,0.001196073
0.00,76.62,0.00,0.23,100.00,0.93,94.91,100.00,53.01,94.21,100.00,76.85,74.07,100.00,0.23,99.31,0.23,87.04,100.00,100.00,52.43,78.30,88.91,46.59,100.00,62.46,93.33,100.00,84.49,97.42,100.00,85.32,73.26,100.00,78.61,99.00,96.49,89.26,100.00,100.00,0.001351407,0.000943519,0.000724349,0.000781341,0.000650384,0.000825902,0.001033618,0.000784066,0.000886945,0.000698577,0.000588782,0.001057015,0.001051777,0.000498125,0.001006797,0.000592065,0.000475217,0.000604707,0.000616021,0.000922776
59.26,76.62,0.00,0.00,100.00,1.16,87.73,100.00,53.01,94.21,100.00,83.33,80.32,100.00,0.23,99.31,0.00,87.04,100.00,100.00,66.63,78.30,90.84,61.63,100.00,67.77,90.22,100.00,84.49,97.42,100.00,90.59,78.80,100.00,78.61,99.00,97.11,89.26,100.00,100.00,0.001323049,0.000798873,0.000929760,0.000877656,0.000545550,0.000621400,0.001241263,0.000627336,0.000745442,0.000649267,0.000551695,0.000947640,0.000858170,0.000501897,0.000974180,0.000534165,0.000500779,0.000554210,0.000601285,0.000905315
55.56,76.85,98.61,0.00,100.00,1.16,89.35,100.00,48.61,93.75,100.00,83.33,80.79,100.00,0.23,99.31,0.00,87.04,100.00,100.00,65.72,78.63,97.38,62.04,100.00,67.77,92.03,100.00,90.61,97.80,100.00,90.59,79.30,100.00,78.61,99.00,97.11,89.26,100.00,100.00,0.001098013,0.000924800,0.000734966,0.001067631,0.000626638,0.000566154,0.000896863,0.000594370,0.000773100,0.000594929,0.000529974,0.001171349,0.000722743,0.000426117,0.000823458,0.000597863,0.000491770,0.000584661,0.000688938,0.000820664
55.56,76.85,99.07,0.00,100.00,0.23,89.12,100.00,49.07,93.75,100.00,85.88,81.25,100.00,0.23,99.31,0.00,87.04,100.00,100.00,65.72,78.63,98.46,62.04,100.00,71.06,91.88,100.00,90.22,97.80,100.00,91.67,80.21,100.00,81.06,99.00,97.11,89.26,100.00,100.00,0.000944916,0.000833026,0.000621679,0.000819477,0.000520895,0.000683909,0.000743975,0.000605196,0.000641096,0.000550369,0.000609735,0.000654296,0.000717364,0.000476334,0.000986124,0.000507904,0.000514539,0.000621958,0.000598910,0.000915232
55.56,76.85,100.00,0.00,100.00,0.93,97.45,100.00,53.01,93.75,100.00,85.88,81.25,100.00,0.23,99.31,0.00,87.04,100.00,100.00,65.72,78.63,100.00,62.04,100.00,72.30,96.05,100.00,91.45,97.80,100.00,91.67,80.21,100.00,81.06,99.00,97.11,89.26,100.00,100.00,0.000986333,0.000782110,0.000611691,0.000843363,0.000499662,0.000721276,0.000544781,0.000622028,0.000639699,0.000546737,0.000524945,0.000667845,0.000918584,0.000431913,0.000843224,0.000508183,0.000569506,0.000576769,0.000594301,0.000827788
