direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.23,0.23,0.00,0.00,0.23,0.23,0.69,0.69,0.23,0.46,0.00,0.00,0.23,0.23,0.00,0.46,0.69,0.23,0.00,0.46,0.35,0.00,0.15,0.35,0.25,0.50,0.35,0.35,0.35,0.35,0.23,0.23,0.12,0.23,0.35,0.12,0.00,0.25,0.12,0.46,0.094314381,0.040837977,0.041543957,0.039328512,0.040925417,0.041084107,0.039153274,0.040899925,0.042188961,0.040236477,0.042292472,0.040542673,0.050951418,0.039933782,0.043336775,0.040015358,0.041120980,0.040953215,0.040644366,0.041000500
0.93,0.23,36.57,0.00,0.00,15.05,3.47,0.23,0.00,0.00,0.00,0.93,0.93,0.00,0.00,0.00,0.23,0.00,0.69,5.32,23.26,28.01,56.79,27.45,43.11,32.87,42.84,51.39,36.52,29.22,31.23,59.95,35.67,45.66,31.17,36.57,43.31,32.66,45.37,47.15,0.012914663,0.010508407,0.012571871,0.010689163,0.012859417,0.012517951,0.011087132,0.011991469,0.010733794,0.011698196,0.013450295,0.010588937,0.013145846,0.010225121,0.012542885,0.011539022,0.013854411,0.011515204,0.011628142,0.013192921
6.02,58.56,81.71,41.44,85.19,3.01,0.23,95.83,45.37,1.62,88.66,82.41,0.46,93.98,0.00,83.80,0.69,0.23,99.54,96.30,39.60,63.14,78.63,44.31,88.41,48.55,69.97,93.21,68.75,63.23,87.65,86.96,57.58,93.19,57.64,79.98,79.76,63.46,99.11,94.31,0.009079196,0.006018992,0.006824710,0.006178446,0.006776377,0.007421873,0.006434703,0.005996922,0.006435400,0.006633547,0.006583399,0.005667609,0.007417962,0.004815446,0.006930174,0.007137051,0.007149832,0.005842707,0.005420362,0.005047257
56.71,76.85,100.00,62.04,99.54,47.45,86.11,100.00,94.91,88.43,99.07,91.67,80.56,100.00,1.85,98.61,93.52,84.03,100.00,100.00,61.96,74.88,100.00,59.97,99.32,69.64,89.16,100.00,93.94,87.77,98.30,93.06,77.95,100.00,74.52,98.73,94.85,84.99,100.00,100.00,0.006864591,0.004989565,0.004786810,0.005333616,0.004735125,0.005338365,0.004741131,0.004172325,0.005085950,0.004642023,0.004765647,0.004620023,0.004609058,0.003569294,0.005166899,0.004946612,0.004556954,0.004691822,0.003565103,0.003303119
82.64,82.64,100.00,62.04,100.00,59.03,98.38,100.00,98.61,100.00,100.00,93.98,88.66,100.00,93.52,100.00,100.00,89.81,100.00,100.00,82.52,79.75,100.00,59.97,100.00,80.19,97.72,100.00,97.92,100.00,100.00,95.95,85.65,100.00,90.90,100.00,100.00,91.92,100.00,100.00,0.006220701,0.003827645,0.003777847,0.004415241,0.003550646,0.004756428,0.003752564,0.003339089,0.004128742,0.003524315,0.003804947,0.003564404,0.003689704,0.003194862,0.004613318,0.003383858,0.003897210,0.003922982,0.003133818,0.002798638
81.94,84.26,100.00,63.43,100.00,59.03,99.31,100.00,98.61,100.00,100.00,93.98,88.66,100.00,92.82,100.00,100.00,90.51,100.00,100.00,82.54,82.21,100.00,61.32,100.00,80.19,98.96,100.00,97.92,100.00,100.00,95.95,85.65,100.00,90.03,100.00,100.00,93.44,100.00,100.00,0.004966029,0.004076848,0.003393917,0.004035571,0.003393846,0.004292316,0.003038900,0.003317926,0.003130046,0.002726839,0.003537375,0.003031846,0.004073006,0.002779641,0.003655830,0.002865060,0.003519844,0.003419130,0.003258209,0.002867992
84.95,84.49,100.00,63.43,100.00,88.43,99.31,100.00,100.00,100.00,100.00,97.22,88.66,100.00,94.21,100.00,100.00,90.51,100.00,100.00,84.20,82.37,100.00,61.32,100.00,89.20,99.00,100.00,100.00,100.00,100.00,96.88,86.05,100.00,91.96,100.00,100.00,93.44,100.00,100.00,0.004315225,0.003953504,0.004024256,0.004047094,0.003203382,0.003754240,0.003295436,0.002832722,0.003712264,0.002613762,0.003121526,0.003160848,0.003785809,0.003226780,0.003538074,0.002931970,0.002951387,0.003890854,0.002858005,0.002632270
89.81,84.49,100.00,65.51,100.00,89.12,99.31,100.00,100.00,100.00,100.00,100.00,88.66,100.00,94.44,100.00,100.00,90.51,100.00,100.00,87.67,82.37,100.00,63.18,100.00,89.27,99.00,100.00,100.00,100.00,100.00,100.00,86.05,100.00,92.69,100.00,100.00,93.44,100.00,100.00,0.004151860,0.003417384,0.002989800,0.004748465,0.003502523,0.003984515,0.003072844,0.003137590,0.002848017,0.003119570,0.003480034,0.003448395,0.004124272,0.002881892,0.003707235,0.003125367,0.003024653,0.003466204,0.002718458,0.002826297
89.35,84.49,100.00,65.51,100.00,89.12,99.31,100.00,100.00,100.00,100.00,100.00,88.66,100.00,94.44,100.00,100.00,95.83,100.00,100.00,87.29,82.37,100.00,63.18,100.00,89.27,99.00,100.00,100.00,100.00,100.00,100.00,86.05,100.00,92.69,100.00,100.00,95.78,100.00,100.00,0.003447766,0.003175654,0.002761551,0.004155562,0.002779501,0.003954342,0.002756173,0.002750166,0.002772936,0.002816727,0.003038691,0.003034989,0.003264775,0.002675225,0.003492396,0.003132352,0.002766580,0.002975901,0.002716921,0.002973876
90.28,84.49,100.00,65.51,100.00,89.12,99.31,100.00,100.00,100.00,100.00,100.00,88.66,100.00,94.44,100.00,100.00,95.83,100.00,100.00,87.09,82.37,100.00,63.18,100.00,89.27,99.00,100.00,100.00,100.00,100.00,100.00,86.05,100.00,92.69,100.00,100.00,95.78,100.00,100.00,0.003175235,0.003532696,0.002762808,0.003962235,0.003082204,0.003639976,0.002902356,0.003431003,0.003000556,0.002858494,0.002736407,0.003448254,0.003722112,0.002651687,0.003574951,0.003356061,0.003015433,0.003208132,0.003089048,0.003217421
90.28,84.49,100.00,65.51,100.00,89.12,99.31,100.00,100.00,100.00,100.00,100.00,88.66,100.00,94.91,100.00,100.00,95.83,100.00,100.00,87.09,82.37,100.00,63.18,100.00,89.27,99.00,100.00,100.00,100.00,100.00,100.00,86.05,100.00,93.17,100.00,100.00,95.78,100.00,100.00,0.003580329,0.003227269,0.002755893,0.004202846,0.002859192,0.003736569,0.003059713,0.002913810,0.002758478,0.002896070,0.002678856,0.003580120,0.003414869,0.002597628,0.003539540,0.002979184,0.002922471,0.002807089,0.003096172,0.002778663
90.28,84.49,100.00,65.51,100.00,89.81,99.31,100.00,100.00,100.00,100.00,100.00,88.66,100.00,94.91,100.00,100.00,95.83,100.00,100.00,87.09,82.37,100.00,63.43,100.00,90.99,99.00,100.00,100.00,100.00,100.00,100.00,86.05,100.00,93.27,100.00,100.00,95.78,100.00,100.00,0.003268756,0.003691241,0.002754776,0.003940234,0.003062578,0.003304586,0.002897047,0.002720902,0.002789279,0.003265404,0.002690240,0.003201077,0.003687399,0.002738643,0.003433797,0.002863942,0.002831185,0.002841732,0.002814772,0.002784530
90.28,84.95,100.00,66.44,100.00,89.81,100.00,100.00,100.00,100.00,100.00,100.00,88.66,100.00,94.91,100.00,100.00,95.83,100.00,100.00,87.09,83.06,100.00,64.72,100.00,90.99,100.00,100.00,100.00,100.00,100.00,100.00,86.05,100.00,93.27,100.00,100.00,95.78,100.00,100.00,0.003605333,0.003487227,0.002714826,0.003966565,0.003027725,0.003482897,0.002755544,0.002562706,0.003062158,0.002795565,0.002826575,0.003558398,0.003187318,0.002586941,0.003354384,0.002966123,0.002954320,0.002904800,0.003069701,0.002938814
90.74,84.95,100.00,66.44,100.00,89.81,100.00,100.00,100.00,100.00,100.00,100.00,88.66,100.00,95.60,100.00,100.00,95.83,100.00,100.00,87.60,83.06,100.00,64.72,100.00,90.99,100.00,100.00,100.00,100.00,100.00,100.00,86.05,100.00,93.81,100.00,100.00,95.78,100.00,100.00,0.003671405,0.003277766,0.002956764,0.004116589,0.003034290,0.003063067,0.003039738,0.002652175,0.002751144,0.003096102,0.002759875,0.003385535,0.003652477,0.002687447,0.003374499,0.003195909,0.003000137,0.002705048,0.002829230,0.002864920
90.74,84.95,100.00,66.44,100.00,89.81,100.00,100.00,100.00,100.00,100.00,100.00,88.66,100.00,95.60,100.00,100.00,95.83,100.00,100.00,87.60,83.06,100.00,64.72,100.00,90.99,100.00,100.00,100.00,100.00,100.00,100.00,86.05,100.00,93.81,100.00,100.00,95.78,100.00,100.00,0.003164340,0.003165248,0.002652665,0.003856631,0.003074660,0.002983445,0.003251156,0.002949920,0.002965355,0.002645470,0.002726420,0.003444902,0.003633759,0.002580377,0.003508250,0.002832583,0.002784320,0.002667611,0.003008448,0.002545175
