direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.04,0.00,0.04,0.06,0.02,0.02,55.393276215,55.777561188,56.136161804
0.04,0.08,0.00,51.66,36.27,30.39,3.612400055,3.775959015,4.186400414
93.69,56.36,0.30,92.11,64.52,62.21,0.549946189,1.224464178,1.369042873
99.15,69.36,92.33,98.96,74.74,90.96,0.132583454,0.446677953,0.351890594
99.62,69.36,99.45,99.44,74.74,99.05,0.092522323,0.291360915,0.129052088
99.75,77.75,100.00,99.65,81.56,100.00,0.086198673,0.239513054,0.097156718
99.75,78.60,100.00,99.65,82.35,100.00,0.086530089,0.222033769,0.088069223
99.75,78.60,100.00,99.65,82.35,100.00,0.085596621,0.206543356,0.085740499
99.75,78.60,100.00,99.65,82.35,100.00,0.084149182,0.195111483,0.085250333
99.75,78.60,100.00,99.65,82.35,100.00,0.087656662,0.193294644,0.085727930
99.75,78.60,100.00,99.65,82.35,100.00,0.088534251,0.191830099,0.083757773
99.75,78.60,100.00,99.65,82.35,100.00,0.086707771,0.194341183,0.084170759
99.75,78.60,100.00,99.65,82.35,100.00,0.085407279,0.182936832,0.084406205
99.75,78.86,100.00,99.65,82.94,100.00,0.084375687,0.177583590,0.082988240
99.75,78.86,100.00,99.65,82.94,100.00,0.085434094,0.175722823,0.082727097
99.75,78.86,100.00,99.65,82.94,100.00,0.086304694,0.176461697,0.084260508
99.75,78.86,100.00,99.65,82.94,100.00,0.084421359,0.170292959,0.084525704
99.75,78.86,100.00,99.65,82.94,100.00,0.085068814,0.174026534,0.084507264
99.75,78.86,100.00,99.65,82.94,100.00,0.085846245,0.165061042,0.085816346
99.75,80.72,100.00,99.65,85.11,100.00,0.086105645,0.168416962,0.085072868
99.75,80.72,100.00,99.65,85.11,100.00,0.084777705,0.163124889,0.084939808
99.75,80.89,100.00,99.65,85.81,100.00,0.087128505,0.159508601,0.083018549
99.75,80.89,100.00,99.65,85.81,100.00,0.086162493,0.156111553,0.084303036
99.75,80.89,100.00,99.65,85.81,100.00,0.083398432,0.152089328,0.084140167
99.75,80.89,100.00,99.65,85.81,100.00,0.084456779,0.151309878,0.085246705
99.75,80.13,100.00,99.65,85.47,100.00,0.085534669,0.152105317,0.082267798
99.75,80.13,100.00,99.65,85.47,100.00,0.083935805,0.147904709,0.082569249
99.75,80.13,100.00,99.65,85.47,100.00,0.085181117,0.151034608,0.080654763
99.75,80.13,100.00,99.65,85.47,100.00,0.085967422,0.154048786,0.083337039
99.75,80.13,100.00,99.65,85.47,100.00,0.083985120,0.153096542,0.082756571
99.75,80.13,100.00,99.65,85.47,100.00,0.084822968,0.145738155,0.083807506
99.75,80.13,100.00,99.65,85.47,100.00,0.083491050,0.144566327,0.081055798
99.75,81.10,100.00,99.65,86.59,100.00,0.085705854,0.150479361,0.080483221
99.75,81.10,100.00,99.65,86.59,100.00,0.085662559,0.148056418,0.081043161
99.75,81.10,100.00,99.65,86.59,100.00,0.087352000,0.143767729,0.082398482
99.75,81.10,100.00,99.65,86.59,100.00,0.086116888,0.141077846,0.080111094
99.75,81.10,100.00,99.65,86.59,100.00,0.085377179,0.145140097,0.081569090
99.75,81.10,100.00,99.65,86.59,100.00,0.087398104,0.144010097,0.079637766
99.75,81.10,100.00,99.65,86.59,100.00,0.085519232,0.138571501,0.079772495
99.75,81.10,100.00,99.65,86.59,100.00,0.085266605,0.138183728,0.080522262
99.75,81.10,100.00,99.65,86.59,100.00,0.086562283,0.149316937,0.081137732
99.75,81.10,100.00,99.65,86.59,100.00,0.087799005,0.139138848,0.081635505
99.75,81.10,100.00,99.65,86.59,100.00,0.086389489,0.136461452,0.080466807
99.75,81.10,100.00,99.65,86.59,100.00,0.084732033,0.141469181,0.082054846
99.75,81.10,100.00,99.65,86.59,100.00,0.086253092,0.139562860,0.082244962
99.75,82.20,100.00,99.65,87.38,100.00,0.085511759,0.135792971,0.082442969
99.75,82.20,100.00,99.65,87.38,100.00,0.086096570,0.135840759,0.080101453
99.75,82.20,100.00,99.65,87.38,100.00,0.086098313,0.140429899,0.079908691
99.75,82.20,100.00,99.65,87.38,100.00,0.086482726,0.139429182,0.079754971
99.75,82.20,100.00,99.65,87.38,100.00,0.085722342,0.131075814,0.081650242
99.75,82.20,100.00,99.65,87.38,100.00,0.086991541,0.128254056,0.079623103
99.75,82.20,100.00,99.65,87.38,100.00,0.086511992,0.132933229,0.080709375
99.75,82.20,100.00,99.65,87.38,100.00,0.084639281,0.132263154,0.080351777
99.75,82.20,100.00,99.65,87.38,100.00,0.083394036,0.130840644,0.079926156
99.75,82.20,100.00,99.65,87.38,100.00,0.084034570,0.132542938,0.080746673
99.75,82.20,100.00,99.65,87.38,100.00,0.085814118,0.133966640,0.080310017
99.75,82.20,100.00,99.65,87.38,100.00,0.084844686,0.131475806,0.081840359
99.75,82.20,100.00,99.65,87.38,100.00,0.085084185,0.132620826,0.081362695
99.75,82.20,100.00,99.65,87.38,100.00,0.083099641,0.132772177,0.080215305
99.75,82.20,100.00,99.65,87.38,100.00,0.083687864,0.133687049,0.080555864
99.75,82.20,100.00,99.65,87.38,100.00,0.084041491,0.132676005,0.080943629
99.75,82.20,100.00,99.65,86.54,100.00,0.084830925,0.132673129,0.080893345
99.75,82.20,100.00,99.65,86.54,100.00,0.083603069,0.131146356,0.080852136
99.75,82.20,100.00,99.65,86.54,100.00,0.083662093,0.129906282,0.081569090
