direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.46,0.46,0.00,0.69,0.23,0.00,0.46,0.46,0.46,0.46,0.23,0.23,0.93,0.69,0.46,0.00,0.46,0.00,0.00,0.00,0.12,0.37,0.52,0.37,0.35,0.12,0.00,0.23,0.39,0.12,0.85,0.46,0.48,0.23,0.35,0.23,0.73,0.54,0.29,0.58,0.101150990,0.098743290,0.053732250,0.099441171,0.072551653,0.085870527,0.085646607,0.090815797,0.091000617,0.114947580,0.086672567,0.085803434,0.091229782,0.085428022,0.085581414,0.081949972,0.085189939,0.089841880,0.088380396,0.091563314
0.69,0.69,0.46,0.46,0.23,1.16,0.00,0.00,0.23,1.16,0.23,46.99,0.00,13.19,0.69,0.00,51.16,0.23,0.46,0.46,31.58,53.12,43.27,35.88,46.80,39.31,48.67,58.37,38.83,32.04,38.60,60.96,40.01,61.07,37.65,44.23,61.73,36.75,63.41,51.89,0.157660499,0.182672352,0.156214759,0.185269654,0.163429663,0.171584606,0.156047583,0.164428234,0.171877757,0.184042186,0.164120898,0.156069681,0.164650649,0.164528161,0.160385892,0.161066741,0.161709234,0.163798884,0.153243735,0.167371675
50.00,67.82,90.28,0.46,85.65,36.34,71.76,93.52,72.22,0.69,91.20,89.12,0.23,97.92,0.00,87.27,77.78,1.16,100.00,96.30,55.96,64.91,88.97,54.88,89.95,59.93,68.52,93.11,80.54,68.69,87.15,87.83,61.59,97.24,64.08,82.93,83.45,70.31,100.00,96.16,0.102390297,0.097279646,0.092740037,0.097418293,0.091858275,0.098545156,0.097668208,0.090322569,0.092514887,0.097982801,0.094947614,0.091505520,0.101092033,0.089674719,0.096149154,0.096223950,0.090005025,0.095533907,0.087725200,0.087561771
78.70,81.48,100.00,63.19,100.00,83.33,92.13,100.00,97.45,95.60,100.00,94.68,82.18,100.00,0.23,100.00,100.00,91.20,100.00,100.00,73.19,79.09,100.00,60.71,100.00,80.79,90.76,100.00,96.99,95.08,100.00,95.25,80.48,100.00,85.55,100.00,100.00,91.99,100.00,100.00,0.085878402,0.080448560,0.077419661,0.087133363,0.078550160,0.085760310,0.080077641,0.075651042,0.079925671,0.081915304,0.082344361,0.077080123,0.082053885,0.076217771,0.080795385,0.079440147,0.080862090,0.080035985,0.074642599,0.077195942
84.03,83.56,100.00,64.81,100.00,89.35,99.31,100.00,100.00,100.00,100.00,99.54,89.58,100.00,94.44,100.00,100.00,86.34,100.00,100.00,80.00,81.21,100.00,62.50,100.00,88.60,98.96,100.00,100.00,100.00,100.00,99.19,86.38,100.00,92.94,100.00,100.00,91.65,100.00,100.00,0.080858402,0.079302154,0.079979919,0.083362721,0.081036657,0.084374480,0.077411018,0.072374254,0.079897799,0.077137522,0.079932243,0.077759832,0.081569873,0.071413442,0.075451732,0.074822858,0.080664150,0.078408353,0.072194099,0.078107469
88.89,84.72,100.00,66.67,100.00,87.96,100.00,100.00,100.00,100.00,100.00,100.00,89.35,100.00,94.91,100.00,100.00,97.69,100.00,100.00,85.84,82.75,100.00,65.07,100.00,87.75,100.00,100.00,100.00,100.00,100.00,100.00,86.73,100.00,93.06,100.00,100.00,97.15,100.00,100.00,0.086524516,0.077523656,0.081981562,0.093914114,0.076463863,0.082403012,0.075991385,0.078122519,0.076527089,0.075583294,0.076273426,0.077976003,0.077515528,0.079672858,0.073994927,0.076812208,0.077332132,0.075971231,0.074690722,0.076279387
88.89,84.95,100.00,66.67,100.00,89.35,100.00,100.00,100.00,100.00,100.00,100.00,89.58,100.00,95.37,100.00,100.00,97.69,100.00,100.00,85.84,82.64,100.00,65.07,100.00,87.31,100.00,100.00,100.00,100.00,100.00,100.00,86.84,100.00,93.79,100.00,100.00,97.15,100.00,100.00,0.080913365,0.083250262,0.086722463,0.083743580,0.073882654,0.090163313,0.074496239,0.078698523,0.079213411,0.079265438,0.072915904,0.077447705,0.076955803,0.075872675,0.084862784,0.078589097,0.075667553,0.075895518,0.074829504,0.076011047
87.96,84.95,100.00,66.67,100.00,89.35,100.00,100.00,100.00,100.00,100.00,100.00,89.58,100.00,95.83,100.00,100.00,97.69,100.00,100.00,84.84,82.64,100.00,65.07,100.00,87.31,100.00,100.00,100.00,100.00,100.00,100.00,86.84,100.00,94.41,100.00,100.00,97.15,100.00,100.00,0.083160512,0.079979777,0.080565624,0.091004223,0.073096566,0.079634413,0.077972487,0.077712402,0.077232651,0.075505421,0.077118531,0.074915946,0.076982334,0.079122975,0.082274809,0.075085536,0.075117745,0.080600530,0.074903257,0.078978278
87.96,84.95,100.00,66.67,100.00,87.96,100.00,100.00,100.00,100.00,100.00,100.00,89.58,100.00,96.06,100.00,100.00,97.69,100.00,100.00,84.84,82.64,100.00,65.07,100.00,91.30,100.00,100.00,100.00,100.00,100.00,100.00,86.84,100.00,94.17,100.00,100.00,97.15,100.00,100.00,0.084741279,0.081207342,0.080515198,0.095802471,0.084681720,0.094304129,0.079016864,0.078387089,0.074380301,0.075492702,0.077745795,0.080648705,0.077990524,0.078096420,0.078693442,0.078039289,0.077820130,0.081316009,0.075169004,0.077959120
87.96,84.49,100.00,66.20,100.00,87.96,100.00,100.00,100.00,100.00,100.00,100.00,89.58,100.00,96.76,100.00,100.00,100.00,100.00,100.00,84.84,82.60,100.00,65.10,100.00,91.30,100.00,100.00,100.00,100.00,100.00,100.00,86.84,100.00,95.52,100.00,100.00,100.00,100.00,100.00,0.082780771,0.081058368,0.079834573,0.095933288,0.081968442,0.093530193,0.075693153,0.078110650,0.075563811,0.078279465,0.080085345,0.079629265,0.081626929,0.078079864,0.081659347,0.075386778,0.077780455,0.077382073,0.074816160,0.075025208
