direct_1.jpg,direct_2.jpg,direct_3.jpg,direct_4.jpg,direct_5.jpg,direct_6.jpg,direct_7.jpg,direct_8.jpg,direct_9.jpg,direct_10.jpg,direct_11.jpg,direct_12.jpg,direct_13.jpg,direct_14.jpg,direct_15.jpg,direct_16.jpg,direct_17.jpg,direct_18.jpg,direct_19.jpg,direct_20.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,neighbour_4.jpg,neighbour_5.jpg,neighbour_6.jpg,neighbour_7.jpg,neighbour_8.jpg,neighbour_9.jpg,neighbour_10.jpg,neighbour_11.jpg,neighbour_12.jpg,neighbour_13.jpg,neighbour_14.jpg,neighbour_15.jpg,neighbour_16.jpg,neighbour_17.jpg,neighbour_18.jpg,neighbour_19.jpg,neighbour_20.jpg,time_1.jpg,time_2.jpg,time_3.jpg,time_4.jpg,time_5.jpg,time_6.jpg,time_7.jpg,time_8.jpg,time_9.jpg,time_10.jpg,time_11.jpg,time_12.jpg,time_13.jpg,time_14.jpg,time_15.jpg,time_16.jpg,time_17.jpg,time_18.jpg,time_19.jpg,time_20.jpg
0.00,0.12,0.00,0.37,0.00,0.00,0.00,0.12,0.25,0.00,0.25,0.12,0.25,0.12,0.12,0.12,0.00,0.12,0.00,0.25,0.19,0.19,0.12,0.06,0.27,0.40,0.12,0.37,0.12,0.25,0.12,0.13,0.19,0.13,0.00,0.12,0.31,0.12,0.06,0.06,0.684206665,0.636536062,0.638544023,0.631755114,0.646262407,0.634982347,0.635976732,0.613491535,0.635320067,0.658677578,0.669284344,0.616679728,0.659573078,0.622085869,0.646610498,0.636192441,0.643669426,0.609890103,0.641746879,0.613326490
0.25,0.12,0.62,0.37,0.25,0.12,0.25,0.12,0.37,0.25,0.50,0.12,0.12,0.12,0.00,0.00,0.25,0.37,0.25,0.87,31.33,29.70,29.81,33.90,35.99,43.11,58.16,42.13,41.52,56.37,59.99,31.55,48.14,69.32,52.94,31.17,42.83,33.91,58.35,53.31,0.049547039,0.047734316,0.045201220,0.048172448,0.046620376,0.049477201,0.048764929,0.047642399,0.047022469,0.048033662,0.050874561,0.049378995,0.053604476,0.046583921,0.046520706,0.050126463,0.052449748,0.048508044,0.048945196,0.045289923
1.12,0.50,0.62,0.87,90.31,61.24,93.66,87.83,60.50,98.39,93.54,0.37,95.65,99.75,98.51,0.50,0.99,9.94,96.77,92.42,60.04,67.73,29.81,56.98,89.95,75.11,94.02,84.09,75.88,97.31,92.58,56.97,93.42,99.50,97.67,52.69,79.80,65.77,95.21,93.36,0.018987732,0.017456826,0.023025749,0.024215817,0.014342282,0.019210394,0.015207576,0.017475752,0.017187648,0.012628524,0.012876260,0.021887226,0.013428515,0.013039276,0.012942193,0.023028752,0.017822528,0.017452495,0.012686355,0.013927060
74.41,84.10,65.96,64.35,99.75,96.65,100.00,100.00,84.47,100.00,98.01,65.71,100.00,100.00,100.00,41.99,97.52,88.07,100.00,100.00,80.54,83.73,73.27,71.30,99.57,95.28,100.00,100.00,93.51,100.00,97.76,73.78,100.00,100.00,100.00,71.96,96.72,86.73,100.00,100.00,0.009964473,0.009813540,0.013292111,0.013596071,0.008114171,0.009950225,0.007995717,0.008854726,0.008865271,0.006466277,0.007453310,0.011759667,0.007623798,0.006770167,0.007453170,0.012331410,0.009399507,0.009719670,0.007761181,0.007810211
79.75,89.94,76.02,64.35,100.00,100.00,100.00,100.00,83.85,100.00,100.00,80.87,100.00,100.00,100.00,75.28,100.00,89.69,100.00,100.00,81.94,88.89,82.41,71.30,100.00,100.00,100.00,100.00,94.30,100.00,100.00,82.67,100.00,100.00,100.00,83.46,100.00,88.59,100.00,100.00,0.007215841,0.007075524,0.009657509,0.012162108,0.005734245,0.007444230,0.005743883,0.006229856,0.006714991,0.005297441,0.005839150,0.008248830,0.005606570,0.005371197,0.005347380,0.008707634,0.006982004,0.007208647,0.006105185,0.005772868
80.75,93.29,79.88,70.56,100.00,100.00,100.00,100.00,93.17,100.00,100.00,83.48,100.00,100.00,100.00,89.94,100.00,89.69,100.00,100.00,83.72,92.11,83.33,77.83,100.00,100.00,100.00,100.00,94.11,100.00,100.00,85.97,100.00,100.00,100.00,89.42,100.00,88.59,100.00,100.00,0.006572789,0.006032897,0.007417549,0.009490024,0.005343747,0.006241311,0.005609364,0.005798990,0.005929039,0.005104603,0.005732499,0.006747119,0.005358345,0.006292366,0.005481760,0.007398552,0.005713990,0.006315135,0.005165856,0.005493842
82.48,92.67,85.47,70.56,100.00,100.00,100.00,100.00,96.27,100.00,100.00,86.34,100.00,100.00,100.00,89.81,100.00,89.69,100.00,100.00,84.31,90.62,88.04,77.83,100.00,100.00,100.00,100.00,96.74,100.00,100.00,86.02,100.00,100.00,100.00,89.84,100.00,88.59,100.00,100.00,0.006769818,0.005861988,0.006951202,0.008188695,0.005642261,0.005441459,0.005770912,0.005724885,0.005882313,0.005259586,0.004907225,0.006579284,0.005310293,0.005847461,0.005405630,0.006746212,0.005585617,0.006510209,0.005505366,0.005387470
82.48,92.67,85.47,70.56,100.00,100.00,100.00,100.00,96.27,100.00,100.00,86.34,100.00,100.00,100.00,89.69,100.00,89.69,100.00,100.00,84.31,90.62,88.04,77.83,100.00,100.00,100.00,100.00,96.74,100.00,100.00,86.02,100.00,100.00,100.00,90.90,100.00,88.59,100.00,100.00,0.006132983,0.005873234,0.006809280,0.008522130,0.005292203,0.005578493,0.005713571,0.005219147,0.005560333,0.005359533,0.005504388,0.005690592,0.004935930,0.005650851,0.005206085,0.006410542,0.005572905,0.005927712,0.005614533,0.005531837
83.48,92.67,85.47,70.56,100.00,100.00,100.00,100.00,96.27,100.00,100.00,86.34,100.00,100.00,100.00,89.69,100.00,89.69,100.00,100.00,85.32,90.62,88.04,77.83,100.00,100.00,100.00,100.00,96.74,100.00,100.00,86.02,100.00,100.00,100.00,90.90,100.00,88.59,100.00,100.00,0.006499872,0.005960329,0.006413545,0.007461481,0.005251485,0.005538751,0.005294578,0.005328802,0.005868903,0.004987265,0.005160199,0.006462925,0.004775918,0.005966545,0.005403185,0.005925966,0.005266361,0.005841106,0.005459759,0.005436640
83.48,94.41,85.47,70.56,100.00,100.00,100.00,100.00,96.27,100.00,100.00,86.46,100.00,100.00,100.00,91.55,100.00,89.69,100.00,100.00,85.32,92.71,88.04,77.83,100.00,100.00,100.00,100.00,96.74,100.00,100.00,86.79,100.00,100.00,100.00,92.45,100.00,88.59,100.00,100.00,0.006116081,0.005952157,0.006065234,0.007228133,0.005461364,0.005512630,0.005347450,0.005426863,0.005846414,0.005353317,0.005261262,0.006272880,0.005158801,0.005646730,0.005225363,0.005833003,0.005383769,0.005983936,0.005417154,0.004919936
