direct_1.jpg,direct_2.jpg,direct_3.jpg,direct_4.jpg,direct_5.jpg,direct_6.jpg,direct_7.jpg,direct_8.jpg,direct_9.jpg,direct_10.jpg,direct_11.jpg,direct_12.jpg,direct_13.jpg,direct_14.jpg,direct_15.jpg,direct_16.jpg,direct_17.jpg,direct_18.jpg,direct_19.jpg,direct_20.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,neighbour_4.jpg,neighbour_5.jpg,neighbour_6.jpg,neighbour_7.jpg,neighbour_8.jpg,neighbour_9.jpg,neighbour_10.jpg,neighbour_11.jpg,neighbour_12.jpg,neighbour_13.jpg,neighbour_14.jpg,neighbour_15.jpg,neighbour_16.jpg,neighbour_17.jpg,neighbour_18.jpg,neighbour_19.jpg,neighbour_20.jpg,time_1.jpg,time_2.jpg,time_3.jpg,time_4.jpg,time_5.jpg,time_6.jpg,time_7.jpg,time_8.jpg,time_9.jpg,time_10.jpg,time_11.jpg,time_12.jpg,time_13.jpg,time_14.jpg,time_15.jpg,time_16.jpg,time_17.jpg,time_18.jpg,time_19.jpg,time_20.jpg
0.37,0.19,0.19,0.00,0.56,0.00,0.19,0.00,0.19,0.19,0.56,0.56,0.19,0.19,0.19,0.00,0.19,0.37,0.19,0.37,0.46,0.19,0.65,0.28,0.09,0.09,0.28,0.28,0.09,0.12,0.28,0.31,0.34,0.28,0.28,0.09,0.28,0.09,0.19,0.00,0.321809500,0.272554785,0.291550875,0.269353420,0.276013494,0.299795926,0.275463909,0.306107104,0.267626792,0.322460055,0.302610993,0.312435657,0.332969785,0.265853018,0.329531729,0.264466852,0.306799144,0.266957968,0.326916367,0.306585371
0.19,0.37,1.11,0.19,0.74,0.37,1.48,0.93,0.19,0.00,0.00,0.74,0.00,0.56,0.00,2.04,0.00,0.74,0.56,0.56,52.28,41.65,32.67,48.86,43.95,43.23,66.17,35.11,45.90,61.96,63.18,45.59,46.54,53.92,66.16,71.68,28.72,42.25,59.69,38.75,0.017219082,0.017363099,0.015554355,0.016873285,0.018909024,0.015954979,0.016495500,0.016011622,0.015995139,0.015759766,0.016400792,0.019190075,0.017948460,0.016449751,0.016126305,0.016150052,0.017675512,0.015669666,0.019302731,0.017941196
96.85,43.52,0.93,99.63,87.78,28.89,100.00,1.11,0.00,100.00,100.00,98.33,96.48,99.07,100.00,100.00,0.00,70.00,94.63,82.22,95.76,71.73,50.54,99.26,85.06,80.60,100.00,51.88,69.86,100.00,100.00,97.39,97.08,98.43,100.00,100.00,63.92,77.81,92.38,81.28,0.008095596,0.008251277,0.009594304,0.006886809,0.008356741,0.007353155,0.006566156,0.009870955,0.007735201,0.006172936,0.006463346,0.007016788,0.006622939,0.006315207,0.006340979,0.005887973,0.008950832,0.007453801,0.007813916,0.008090287
100.00,91.30,43.89,100.00,95.19,99.44,100.00,2.59,95.74,100.00,100.00,99.26,100.00,100.00,100.00,100.00,67.04,80.74,100.00,100.00,100.00,89.65,58.83,100.00,94.68,99.17,100.00,56.08,93.98,100.00,100.00,99.00,100.00,100.00,100.00,100.00,76.34,86.25,100.00,100.00,0.005326010,0.005642611,0.006884225,0.004670944,0.005985614,0.005281589,0.004131052,0.007000165,0.005507533,0.004220801,0.004770192,0.004459946,0.004655160,0.004234909,0.003939330,0.004324169,0.006544574,0.005576190,0.004780179,0.005768120
100.00,91.85,47.78,100.00,97.96,100.00,100.00,50.37,98.70,100.00,100.00,99.26,100.00,100.00,100.00,100.00,84.26,80.74,100.00,100.00,100.00,91.28,64.37,100.00,96.81,100.00,100.00,65.09,97.65,100.00,100.00,99.00,100.00,100.00,100.00,100.00,87.52,85.35,100.00,100.00,0.003764651,0.004371035,0.006017533,0.003709614,0.004405188,0.004064839,0.003369474,0.006316814,0.004052198,0.003949248,0.003685099,0.004105069,0.003799224,0.003343982,0.003375062,0.003214421,0.005517172,0.003990665,0.003799572,0.004244059
100.00,93.15,44.63,100.00,98.33,100.00,100.00,50.37,98.70,100.00,100.00,99.26,100.00,100.00,100.00,100.00,82.78,80.37,100.00,100.00,100.00,92.53,68.66,100.00,97.21,100.00,100.00,65.09,97.65,100.00,100.00,99.00,100.00,100.00,100.00,100.00,92.70,87.98,100.00,100.00,0.004343936,0.003907132,0.005737669,0.003281053,0.004069659,0.003914186,0.003562663,0.005371757,0.003765838,0.003624754,0.003638443,0.003392174,0.003764162,0.003806488,0.003648291,0.003438410,0.004940471,0.003845600,0.003327917,0.003883036
100.00,92.41,44.63,100.00,98.15,100.00,100.00,50.37,98.70,100.00,100.00,99.26,100.00,100.00,100.00,100.00,82.78,80.37,100.00,100.00,100.00,92.58,68.66,100.00,97.19,100.00,100.00,65.09,97.65,100.00,100.00,99.00,100.00,100.00,100.00,100.00,92.70,87.98,100.00,100.00,0.003606525,0.004268365,0.004967711,0.003972716,0.003839314,0.003994647,0.003489466,0.005380487,0.003602892,0.003629852,0.003232511,0.003338534,0.003484926,0.003720231,0.003614766,0.003700255,0.004610599,0.003806347,0.003782182,0.003711499
100.00,92.41,45.00,100.00,98.15,100.00,100.00,50.37,97.78,100.00,100.00,99.26,100.00,100.00,100.00,100.00,94.26,81.11,100.00,100.00,100.00,92.58,71.94,100.00,97.19,100.00,100.00,65.09,97.85,100.00,100.00,99.00,100.00,100.00,100.00,100.00,94.40,88.63,100.00,100.00,0.004121483,0.003544085,0.005086445,0.003743488,0.003822621,0.004058274,0.003166229,0.004790377,0.004105139,0.003224059,0.003823249,0.003596327,0.003821015,0.003330642,0.003156241,0.003771985,0.004225131,0.004014692,0.003537379,0.003872070
100.00,92.41,46.48,100.00,98.15,100.00,100.00,54.63,97.78,100.00,100.00,99.26,100.00,100.00,100.00,100.00,94.26,81.11,100.00,100.00,100.00,92.58,72.39,100.00,97.19,100.00,100.00,71.13,97.85,100.00,100.00,99.00,100.00,100.00,100.00,100.00,94.40,88.63,100.00,100.00,0.003991574,0.003890300,0.005050685,0.004232674,0.003846787,0.003519289,0.003428632,0.004805045,0.003402022,0.003491072,0.003214840,0.003086607,0.003866483,0.003791262,0.003160572,0.003365005,0.004538171,0.003743908,0.003319885,0.003911183
100.00,92.41,55.00,100.00,99.07,100.00,100.00,54.63,97.78,100.00,100.00,99.26,100.00,100.00,100.00,100.00,94.26,81.11,100.00,100.00,100.00,92.58,78.60,100.00,98.95,100.00,100.00,71.13,97.85,100.00,100.00,99.00,100.00,100.00,100.00,100.00,94.40,88.63,100.00,100.00,0.003952181,0.003768492,0.004878729,0.003895678,0.004080206,0.003787211,0.003807186,0.005281169,0.003661282,0.003216796,0.003710802,0.003545900,0.003857403,0.003814729,0.003759063,0.003569089,0.004066307,0.004454847,0.003672178,0.003667568
