direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.23,0.00,0.00,0.46,0.00,0.23,0.00,0.00,0.23,0.00,0.69,1.16,0.00,0.23,0.69,0.46,0.00,0.00,0.46,0.00,0.23,0.35,0.12,0.23,0.15,0.00,0.25,0.23,0.12,0.35,0.12,0.25,0.12,0.25,0.12,0.00,0.12,0.42,0.42,0.15,0.097784705,0.041018177,0.040886167,0.040663298,0.040146451,0.041526146,0.038726948,0.040633544,0.040141560,0.041448619,0.040452857,0.041627560,0.040031277,0.041479837,0.040166989,0.041333936,0.040557552,0.041625533,0.040522493,0.040671188
0.23,0.23,0.00,1.16,6.71,0.00,0.69,0.46,0.46,0.23,0.23,1.85,0.00,0.46,0.00,0.00,0.23,0.46,0.46,0.69,24.88,42.69,42.86,28.72,48.40,31.52,44.52,48.77,31.91,32.85,32.56,54.38,32.75,67.46,33.24,34.86,52.57,36.73,54.30,53.07,0.015295706,0.011514437,0.012670071,0.012280412,0.013216319,0.010611986,0.010789808,0.010082081,0.010099124,0.010433605,0.011443406,0.012638990,0.010680014,0.011102568,0.012155672,0.013046528,0.011116817,0.010957503,0.009983601,0.012943998
0.00,70.14,3.70,0.46,82.87,29.63,6.71,93.52,0.00,76.62,0.23,75.00,0.23,96.99,0.00,0.46,87.73,0.23,92.13,90.05,41.42,68.96,70.25,50.91,85.11,59.03,60.22,90.41,68.42,72.09,61.11,81.48,57.12,95.04,60.55,78.20,89.89,63.89,89.04,86.77,0.008741641,0.006144921,0.006643116,0.006446296,0.007406438,0.006462011,0.006188364,0.004583564,0.005402622,0.006206453,0.006080525,0.005663279,0.006116075,0.005739269,0.006748999,0.006891760,0.005012125,0.005840192,0.004598651,0.005280186
53.47,81.02,92.36,64.35,100.00,3.24,93.98,100.00,95.83,95.37,98.61,93.75,84.26,100.00,0.00,95.14,100.00,82.18,100.00,100.00,62.11,77.89,92.92,62.15,100.00,71.47,91.34,100.00,94.44,92.82,97.43,93.79,80.71,100.00,80.42,95.79,100.00,86.00,100.00,100.00,0.007036266,0.004677644,0.004694895,0.004731703,0.003745579,0.004392681,0.004535651,0.004224568,0.004222262,0.004151581,0.004072518,0.004139358,0.004199842,0.004609407,0.005205732,0.004333245,0.003718061,0.004495771,0.004055895,0.004245032
72.45,84.26,100.00,64.35,100.00,85.88,98.38,100.00,98.15,100.00,100.00,93.98,84.72,100.00,89.35,100.00,100.00,88.89,100.00,100.00,71.37,82.31,100.00,62.15,100.00,87.08,97.72,100.00,97.80,100.00,100.00,96.72,84.47,100.00,87.75,100.00,100.00,92.86,100.00,100.00,0.005797658,0.004097801,0.004197399,0.004737919,0.002910947,0.004415032,0.003515025,0.002792143,0.003369261,0.003227269,0.003141501,0.003609384,0.003602958,0.003262051,0.004302234,0.004160451,0.003163432,0.003491069,0.003096941,0.002877282
75.23,84.26,100.00,65.28,100.00,85.88,99.07,100.00,100.00,100.00,100.00,95.14,86.11,100.00,95.37,100.00,100.00,93.75,100.00,100.00,78.74,82.31,100.00,62.27,100.00,87.08,98.28,100.00,100.00,100.00,100.00,97.61,85.13,100.00,92.57,100.00,100.00,94.95,100.00,100.00,0.004858889,0.004049888,0.003306960,0.003972641,0.002743741,0.003607778,0.003273855,0.002799127,0.003093169,0.003317856,0.002855631,0.003731051,0.003284611,0.003512651,0.003329241,0.003231529,0.003142688,0.003150790,0.002621794,0.002769862
75.23,84.26,100.00,66.44,100.00,93.29,100.00,100.00,100.00,100.00,100.00,98.38,89.58,100.00,94.91,100.00,100.00,93.75,100.00,100.00,78.74,81.96,100.00,63.91,100.00,90.70,100.00,100.00,100.00,100.00,100.00,98.03,87.46,100.00,92.75,100.00,100.00,94.95,100.00,100.00,0.004791140,0.003226711,0.003160009,0.003730284,0.002941259,0.003751726,0.002872254,0.002853186,0.003145132,0.002670055,0.002762389,0.003490580,0.003000976,0.002727397,0.003349705,0.003315203,0.002726210,0.003280211,0.002803528,0.003169997
84.72,84.49,100.00,65.74,100.00,96.76,100.00,100.00,100.00,100.00,100.00,100.00,89.58,100.00,94.91,100.00,100.00,93.75,100.00,100.00,81.85,82.75,100.00,63.54,100.00,95.72,100.00,100.00,100.00,100.00,100.00,100.00,87.91,100.00,92.75,100.00,100.00,94.95,100.00,100.00,0.004292246,0.003018855,0.003227199,0.004449814,0.002774891,0.004001766,0.002838100,0.002677250,0.003229713,0.003270711,0.002848577,0.002941678,0.003140523,0.002887619,0.003465785,0.003573834,0.002882800,0.003013686,0.003246476,0.002719365
87.73,84.49,100.00,65.74,100.00,96.76,100.00,100.00,100.00,100.00,100.00,100.00,89.58,100.00,96.06,100.00,100.00,93.75,100.00,100.00,85.15,82.75,100.00,63.54,100.00,95.72,100.00,100.00,100.00,100.00,100.00,100.00,87.54,100.00,94.48,100.00,100.00,94.95,100.00,100.00,0.004502266,0.003224755,0.003235301,0.004450302,0.002896280,0.003500428,0.002938535,0.002748840,0.002985330,0.002694640,0.002726140,0.002945729,0.002922401,0.002999997,0.003188156,0.003006563,0.002736966,0.003440152,0.002818963,0.002758827
87.96,84.49,100.00,65.74,100.00,96.76,100.00,100.00,100.00,100.00,100.00,100.00,89.58,100.00,96.99,100.00,100.00,93.75,100.00,100.00,85.57,82.75,100.00,63.54,100.00,95.72,100.00,100.00,100.00,100.00,100.00,100.00,87.54,100.00,95.87,100.00,100.00,94.95,100.00,100.00,0.003951339,0.003365211,0.003023674,0.004105414,0.003209598,0.003011941,0.002713079,0.002774682,0.002662792,0.002813934,0.003021091,0.003402996,0.003247174,0.002710356,0.003286077,0.003012290,0.002966123,0.003129837,0.002612574,0.002902426
