direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.00,0.08,0.08,0.06,0.00,0.04,6.058313370,6.062536716,6.042331219
0.08,0.25,0.00,56.19,46.72,29.35,0.631882131,0.659420848,0.719066203
90.72,62.71,0.00,89.92,67.37,57.10,0.110082753,0.215855941,0.251082629
99.41,71.91,95.68,99.09,76.87,93.47,0.026759492,0.076186284,0.072496608
99.75,77.42,99.15,99.56,81.66,98.61,0.018629275,0.052686825,0.027370419
99.83,77.03,100.00,99.68,81.73,100.00,0.017576402,0.043695729,0.019749001
99.83,76.69,100.00,99.72,81.80,100.00,0.016319029,0.039601009,0.018767435
99.83,79.19,100.00,99.72,82.96,100.00,0.017054608,0.037018023,0.017796837
99.79,78.94,100.00,99.70,83.54,100.00,0.017091488,0.036624674,0.017228946
99.79,78.94,100.00,99.70,83.54,100.00,0.017054887,0.034409273,0.017289080
99.92,78.69,100.00,99.83,83.19,100.00,0.017580245,0.033981904,0.016252410
99.92,78.69,100.00,99.83,83.19,100.00,0.017294308,0.035321206,0.016408158
99.92,77.88,100.00,99.83,83.15,100.00,0.017312538,0.033287391,0.016532617
99.92,77.88,100.00,99.83,83.15,100.00,0.017769309,0.034067601,0.016561251
99.92,79.75,100.00,99.83,84.16,100.00,0.017725725,0.033157837,0.016707152
99.92,79.75,100.00,99.83,84.16,100.00,0.017962420,0.033018012,0.016704500
99.92,79.75,100.00,99.83,84.16,100.00,0.017305063,0.032836214,0.016183056
99.92,79.75,100.00,99.83,84.16,100.00,0.017481556,0.032122213,0.016548960
99.92,81.10,100.00,99.83,85.32,100.00,0.018777901,0.032115575,0.016929112
99.92,81.10,100.00,99.83,85.32,100.00,0.017731313,0.033157416,0.015950829
99.92,81.10,100.00,99.83,85.32,100.00,0.018778739,0.030924832,0.016280973
99.92,81.91,100.00,99.83,87.14,100.00,0.017680747,0.030339204,0.016430087
99.92,80.55,100.00,99.83,85.17,100.00,0.016651969,0.031288292,0.016662175
99.92,80.55,100.00,99.83,85.17,100.00,0.016360795,0.030774672,0.016885670
99.92,80.55,100.00,99.83,85.17,100.00,0.016842429,0.031869452,0.017719170
99.92,80.55,100.00,99.83,85.17,100.00,0.017288720,0.031035114,0.017464036
99.92,80.55,100.00,99.83,85.17,100.00,0.017281668,0.029972952,0.017843841
99.92,80.55,100.00,99.83,85.17,100.00,0.017245000,0.030733744,0.017834062
99.92,80.55,100.00,99.83,85.17,100.00,0.017138559,0.029737443,0.017704714
99.92,80.55,100.00,99.83,85.17,100.00,0.017271539,0.029425036,0.017139759
99.92,80.34,100.00,99.83,85.21,100.00,0.017316587,0.030286962,0.017456284
99.92,80.34,100.00,99.83,85.21,100.00,0.016908219,0.030094616,0.017858647
99.92,80.34,100.00,99.83,85.21,100.00,0.017375536,0.029941592,0.016878616
99.92,80.34,100.00,99.83,85.21,100.00,0.016473172,0.029714044,0.017437076
99.92,80.34,100.00,99.83,85.21,100.00,0.016300799,0.029721517,0.017611824
99.92,80.34,100.00,99.83,85.21,100.00,0.017682912,0.029289404,0.016933862
99.92,80.34,100.00,99.83,85.21,100.00,0.017508237,0.028932996,0.016730482
99.92,81.74,100.00,99.83,86.41,100.00,0.017531704,0.029088326,0.016929880
99.92,81.74,100.00,99.83,86.41,100.00,0.017839359,0.029832007,0.016735999
99.92,81.74,100.00,99.83,86.41,100.00,0.017378399,0.028957233,0.016588002
99.92,81.74,100.00,99.83,86.41,100.00,0.017306045,0.030255811,0.017619366
99.92,81.74,100.00,99.83,86.41,100.00,0.016863313,0.031057185,0.018884772
99.92,81.74,100.00,99.83,86.41,100.00,0.016742624,0.030851150,0.018573904
99.92,81.74,100.00,99.83,86.41,100.00,0.016431127,0.032133527,0.018829806
99.92,81.74,100.00,99.83,86.41,100.00,0.016720833,0.029620595,0.017865071
99.92,81.74,100.00,99.83,86.41,100.00,0.016628223,0.030104324,0.017652191
99.92,81.74,100.00,99.83,86.41,100.00,0.016446771,0.029285703,0.017043654
99.92,81.74,100.00,99.83,86.41,100.00,0.017112227,0.028768659,0.017144509
99.92,81.74,100.00,99.83,86.41,100.00,0.016813235,0.030837880,0.017306540
99.92,81.74,100.00,99.83,86.41,100.00,0.016681861,0.029002560,0.018367589
99.92,81.74,100.00,99.83,86.41,100.00,0.017028978,0.027458832,0.017805357
99.92,81.74,100.00,99.83,86.41,100.00,0.016963676,0.028472597,0.017358573
99.92,81.74,100.00,99.83,86.41,100.00,0.016553281,0.027864687,0.017229296
99.92,81.74,100.00,99.83,86.41,100.00,0.017272169,0.029229339,0.017540375
99.92,80.47,100.00,99.83,85.74,100.00,0.016800592,0.031966258,0.016936235
99.92,80.47,100.00,99.83,85.74,100.00,0.016794655,0.027571628,0.017558465
99.92,80.47,100.00,99.83,85.74,100.00,0.016849902,0.027751055,0.016898172
99.92,80.47,100.00,99.83,85.74,100.00,0.016598679,0.027593909,0.016410463
99.92,80.47,100.00,99.83,85.74,100.00,0.016287809,0.027934389,0.016294245
99.92,80.47,100.00,99.83,85.74,100.00,0.016093789,0.028528333,0.016445873
99.92,80.47,100.00,99.83,85.74,100.00,0.016633110,0.029022466,0.018051412
99.92,80.47,100.00,99.83,85.74,100.00,0.017265951,0.027622825,0.017090168
99.92,80.47,100.00,99.83,85.74,100.00,0.017330628,0.028544884,0.017711349
99.92,80.47,100.00,99.83,85.74,100.00,0.016890479,0.028543696,0.018129913
99.92,80.47,100.00,99.83,85.74,100.00,0.016662935,0.029699799,0.017646676
99.92,80.47,100.00,99.83,85.74,100.00,0.017322736,0.028129390,0.017091844
99.92,80.47,100.00,99.83,85.74,100.00,0.017410388,0.028456325,0.016754646
99.92,80.47,100.00,99.83,85.74,100.00,0.017757086,0.026779128,0.016585069
99.92,80.47,100.00,99.83,85.74,100.00,0.017299408,0.028013660,0.017132424
99.92,80.47,100.00,99.83,85.74,100.00,0.016799547,0.028762933,0.017735653
99.92,80.47,100.00,99.83,85.74,100.00,0.016146379,0.027925869,0.017459497
99.92,80.47,100.00,99.83,85.74,100.00,0.016299754,0.027627295,0.017433375
99.92,80.47,100.00,99.83,85.74,100.00,0.016522620,0.027922308,0.016767915
99.92,80.47,100.00,99.83,85.74,100.00,0.015955569,0.028634213,0.016883297
99.92,80.47,100.00,99.83,85.74,100.00,0.015808271,0.028957164,0.017101204
99.92,80.47,100.00,99.83,85.74,100.00,0.016369456,0.027145868,0.017355220
99.92,80.47,100.00,99.83,85.74,100.00,0.016552374,0.028561717,0.017438544
99.92,80.47,100.00,99.83,85.74,100.00,0.016091762,0.028022463,0.017338110
99.92,80.47,100.00,99.83,85.74,100.00,0.017000344,0.028301692,0.017322326
99.92,80.47,100.00,99.83,85.74,100.00,0.016598260,0.028590349,0.017146813
99.92,80.47,100.00,99.83,85.74,100.00,0.016575282,0.028188128,0.017143948
99.92,80.47,100.00,99.83,85.74,100.00,0.016486581,0.028479580,0.017870309
99.92,80.47,100.00,99.83,85.74,100.00,0.016882937,0.028555781,0.017449019
99.92,80.47,100.00,99.83,85.74,100.00,0.016915204,0.028291145,0.017418221
99.92,80.47,100.00,99.83,85.74,100.00,0.016976526,0.028527632,0.017648492
99.92,80.47,100.00,99.83,85.74,100.00,0.017739067,0.028777741,0.017151281
99.92,80.47,100.00,99.83,85.74,100.00,0.017734038,0.026620377,0.016588422
99.92,80.47,100.00,99.83,85.74,100.00,0.017305344,0.026772004,0.016716024
99.92,80.47,100.00,99.83,85.74,100.00,0.016873160,0.026504926,0.016599108
99.92,80.47,100.00,99.83,85.74,100.00,0.017314283,0.026431732,0.018075855
99.92,80.47,100.00,99.83,85.74,100.00,0.017409828,0.026463440,0.016837131
99.92,80.47,100.00,99.83,85.74,100.00,0.017410737,0.028351771,0.016830496
99.92,80.47,100.00,99.83,85.74,100.00,0.016542036,0.027838359,0.017117061
99.92,80.47,100.00,99.83,85.74,100.00,0.016832860,0.027871532,0.016681032
99.92,80.47,100.00,99.83,85.74,100.00,0.016465209,0.028962402,0.016148973
99.92,80.47,100.00,99.83,85.74,100.00,0.016007463,0.028235553,0.016495671
99.92,80.47,100.00,99.83,85.74,100.00,0.016788160,0.027833050,0.017000839
99.92,80.47,100.00,99.83,85.74,100.00,0.017014520,0.028817829,0.016432952
99.92,80.47,100.00,99.83,85.74,100.00,0.018168876,0.029427271,0.017318556
99.92,80.47,100.00,99.83,85.74,100.00,0.017643102,0.029315175,0.017188439
