direct_1.jpg,direct_2.jpg,direct_3.jpg,direct_4.jpg,direct_5.jpg,direct_6.jpg,direct_7.jpg,direct_8.jpg,direct_9.jpg,direct_10.jpg,direct_11.jpg,direct_12.jpg,direct_13.jpg,direct_14.jpg,direct_15.jpg,direct_16.jpg,direct_17.jpg,direct_18.jpg,direct_19.jpg,direct_20.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,neighbour_4.jpg,neighbour_5.jpg,neighbour_6.jpg,neighbour_7.jpg,neighbour_8.jpg,neighbour_9.jpg,neighbour_10.jpg,neighbour_11.jpg,neighbour_12.jpg,neighbour_13.jpg,neighbour_14.jpg,neighbour_15.jpg,neighbour_16.jpg,neighbour_17.jpg,neighbour_18.jpg,neighbour_19.jpg,neighbour_20.jpg,time_1.jpg,time_2.jpg,time_3.jpg,time_4.jpg,time_5.jpg,time_6.jpg,time_7.jpg,time_8.jpg,time_9.jpg,time_10.jpg,time_11.jpg,time_12.jpg,time_13.jpg,time_14.jpg,time_15.jpg,time_16.jpg,time_17.jpg,time_18.jpg,time_19.jpg,time_20.jpg
0.37,0.56,0.00,0.00,0.19,0.19,0.56,0.00,0.56,0.00,0.00,0.19,0.37,0.00,0.00,0.37,0.00,0.56,0.00,0.37,0.28,0.11,0.09,0.19,0.19,0.28,0.23,0.48,0.28,0.00,0.19,0.40,0.19,0.19,0.22,0.31,0.22,0.37,0.09,0.19,0.381189495,0.321870863,0.322024524,0.323605269,0.320025593,0.324359953,0.325095981,0.325721800,0.324897587,0.323172331,0.323560387,0.298004240,0.317041755,0.265715331,0.327757359,0.328293502,0.322503507,0.325372428,0.259994626,0.324206650
0.56,1.30,0.74,0.19,0.19,0.37,0.37,2.41,6.85,0.37,0.00,0.19,0.00,0.37,80.37,1.48,0.00,1.30,0.00,0.00,67.47,44.41,24.07,75.56,51.03,49.61,62.79,36.42,41.54,69.40,57.58,44.89,53.43,65.45,74.37,70.26,32.04,54.72,58.38,45.25,0.047184464,0.049394935,0.048623241,0.050184801,0.046000272,0.051133759,0.054584447,0.049061295,0.048943680,0.047281407,0.047759630,0.048791002,0.048828024,0.046582770,0.055846658,0.047272887,0.053987496,0.046549451,0.049304634,0.050880373
98.15,87.78,40.19,97.22,88.33,87.59,100.00,0.93,75.93,100.00,100.00,97.41,99.26,99.63,100.00,100.00,0.37,80.19,98.15,92.41,98.04,86.33,53.67,96.77,90.11,86.28,100.00,50.96,79.29,100.00,100.00,95.37,98.61,99.37,100.00,100.00,54.98,82.70,97.53,90.63,0.022834046,0.023817860,0.030905712,0.021635396,0.023216648,0.023111604,0.021825578,0.030658256,0.024350349,0.020702008,0.020953096,0.022149444,0.023745853,0.021520223,0.019666370,0.020492548,0.029021688,0.023880862,0.023505945,0.025665710
100.00,94.26,40.56,100.00,94.63,99.63,100.00,45.00,92.59,100.00,100.00,99.63,100.00,100.00,100.00,100.00,69.81,83.15,100.00,100.00,100.00,92.98,63.49,100.00,94.60,99.24,100.00,59.86,92.24,100.00,100.00,99.34,100.00,100.00,100.00,100.00,76.14,86.74,100.00,100.00,0.016151290,0.017212072,0.023978012,0.016139695,0.017941516,0.016859852,0.016128311,0.022303447,0.018327612,0.015516623,0.016445192,0.016592840,0.017504996,0.016168891,0.014865333,0.015266933,0.021589020,0.017303079,0.017170724,0.018919395
100.00,92.78,49.26,100.00,98.15,100.00,100.00,51.85,99.07,100.00,100.00,99.63,100.00,100.00,100.00,100.00,80.56,83.33,100.00,100.00,100.00,93.04,70.85,100.00,97.10,100.00,100.00,69.80,98.80,100.00,100.00,99.34,100.00,100.00,100.00,100.00,85.52,89.40,100.00,100.00,0.013922586,0.014317761,0.020201091,0.013986563,0.014808201,0.014468831,0.013514003,0.019362619,0.015839091,0.013143902,0.013802596,0.013419854,0.013886897,0.013874465,0.013267455,0.012858592,0.018095663,0.014954803,0.014468693,0.015334542
100.00,94.44,57.59,100.00,99.07,100.00,100.00,55.74,99.07,100.00,100.00,99.63,100.00,100.00,100.00,100.00,84.44,83.33,100.00,100.00,100.00,93.84,75.97,100.00,98.95,100.00,100.00,70.62,98.80,100.00,100.00,99.34,100.00,100.00,100.00,100.00,87.89,89.40,100.00,100.00,0.013206901,0.013497030,0.019144919,0.013557515,0.013942282,0.014067162,0.012699977,0.018707279,0.014621370,0.013319140,0.013447861,0.013361674,0.012925711,0.014085602,0.013004844,0.013198451,0.016902667,0.014346747,0.013284498,0.013581752
100.00,94.44,49.07,100.00,99.07,100.00,100.00,55.74,99.07,100.00,100.00,99.63,100.00,100.00,100.00,100.00,90.19,85.19,100.00,100.00,100.00,93.84,76.73,100.00,98.95,100.00,100.00,70.62,98.80,100.00,100.00,99.34,100.00,100.00,100.00,100.00,92.19,89.78,100.00,100.00,0.013212418,0.013571274,0.018350167,0.013581610,0.013718644,0.013761528,0.012926689,0.017743509,0.013910434,0.012978653,0.013749514,0.012835544,0.013417899,0.014061017,0.013134544,0.013171910,0.015951259,0.013898351,0.013652084,0.013470282
100.00,94.44,49.07,100.00,99.07,100.00,100.00,55.19,99.07,100.00,100.00,99.63,100.00,100.00,100.00,100.00,90.19,85.56,100.00,100.00,100.00,93.80,76.73,100.00,98.95,100.00,100.00,73.63,98.80,100.00,100.00,99.34,100.00,100.00,100.00,100.00,92.19,87.81,100.00,100.00,0.013422647,0.013602144,0.017002752,0.013185948,0.013623866,0.013425581,0.012967199,0.017793728,0.013744835,0.012950017,0.013468395,0.013495704,0.013483971,0.014162988,0.013196425,0.012762977,0.015360593,0.013819219,0.012943662,0.012803137
100.00,94.44,49.07,100.00,99.07,100.00,100.00,55.19,99.26,100.00,100.00,99.63,100.00,100.00,100.00,100.00,90.19,85.56,100.00,100.00,100.00,93.80,76.73,100.00,98.95,100.00,100.00,73.63,98.98,100.00,100.00,99.34,100.00,100.00,100.00,100.00,92.19,87.81,100.00,100.00,0.012951972,0.013483411,0.016659958,0.013459733,0.013930688,0.013184970,0.013425511,0.017736737,0.013727025,0.013047029,0.013262776,0.013172538,0.013242731,0.013947381,0.013052059,0.012985777,0.014877137,0.014127369,0.013751331,0.013217448
100.00,94.44,53.33,100.00,99.07,100.00,100.00,55.19,99.26,100.00,100.00,99.63,100.00,100.00,100.00,100.00,90.19,85.56,100.00,100.00,100.00,93.80,75.99,100.00,98.95,100.00,100.00,73.63,98.98,100.00,100.00,99.34,100.00,100.00,100.00,100.00,92.19,87.81,100.00,100.00,0.012809352,0.013608221,0.016843716,0.013783178,0.014800378,0.012818292,0.013364887,0.017588178,0.013773471,0.012915025,0.013130982,0.013602635,0.013333248,0.013889900,0.013129864,0.013302517,0.015166778,0.013603892,0.014261956,0.013113033
