direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.03,0.00,0.00,0.02,0.02,0.03,1.259700775,1.217689753,1.231150866
0.12,0.06,0.00,37.26,21.55,26.42,1.415496945,1.447669625,1.461290836
0.09,0.06,0.09,72.44,21.55,50.84,0.305571288,0.786105335,0.529496372
99.27,0.15,70.55,98.65,51.17,76.76,0.056954809,0.460483462,0.182685658
99.88,0.06,88.94,99.78,62.81,93.61,0.029734800,0.266450584,0.068173371
99.88,1.52,93.79,99.78,66.71,95.07,0.027098833,0.179612964,0.037638512
100.00,61.30,93.79,100.00,75.90,95.07,0.025750360,0.139627770,0.032976098
100.00,61.30,93.79,100.00,75.90,95.07,0.025746100,0.119656280,0.031127829
100.00,0.30,93.79,100.00,75.23,95.07,0.024326948,0.107175991,0.029569896
100.00,0.30,96.67,100.00,75.23,97.07,0.024732947,0.098959945,0.029367212
100.00,67.67,95.91,100.00,75.57,97.07,0.024342733,0.100699887,0.027877657
100.00,67.67,97.24,100.00,75.57,97.89,0.025538385,0.093200497,0.028501151
100.00,71.70,97.24,100.00,78.70,97.89,0.024934659,0.091255911,0.028610807
100.00,71.70,97.24,100.00,78.70,97.89,0.025656771,0.089116111,0.028618488
100.00,71.70,97.73,100.00,78.70,98.28,0.025409244,0.087885961,0.027775476
100.00,71.70,99.36,100.00,78.70,99.08,0.025585670,0.084955528,0.026650086
100.00,73.36,99.36,100.00,79.35,99.08,0.025127497,0.084400482,0.027901825
100.00,73.36,99.36,100.00,79.35,99.08,0.025624432,0.083072409,0.029245684
100.00,73.36,99.36,100.00,79.35,99.08,0.024447428,0.079795346,0.027981097
100.00,73.36,99.36,100.00,79.35,99.08,0.024600595,0.079077631,0.028005192
100.00,73.36,98.94,100.00,79.35,98.71,0.025983637,0.076563194,0.027939469
100.00,73.36,98.94,100.00,79.35,98.71,0.025179667,0.077563837,0.028240424
100.00,73.36,98.94,100.00,79.35,98.71,0.025706569,0.073973604,0.028132517
100.00,73.36,98.94,100.00,79.35,98.71,0.023968160,0.075572111,0.027550928
100.00,73.36,98.94,100.00,79.35,98.71,0.025008272,0.070436366,0.026917586
100.00,73.36,98.94,100.00,79.35,98.71,0.025741072,0.071903370,0.026330693
100.00,73.36,98.94,100.00,79.35,98.71,0.025615772,0.072883688,0.026364705
100.00,73.36,98.94,100.00,79.35,98.71,0.025145793,0.070279710,0.026370851
100.00,73.36,98.94,100.00,79.35,98.71,0.024884788,0.072731636,0.026549231
100.00,73.36,98.94,100.00,79.35,98.71,0.024856992,0.070588768,0.027478293
100.00,72.88,98.94,100.00,80.20,98.71,0.024493525,0.071625665,0.026932323
100.00,73.30,98.94,100.00,80.03,98.71,0.024204999,0.068626441,0.025952628
100.00,73.30,98.94,100.00,80.03,98.71,0.024539832,0.071318217,0.026015906
100.00,72.15,98.94,100.00,79.85,98.71,0.024111900,0.072338142,0.025105003
100.00,72.88,98.94,100.00,80.22,98.71,0.023328671,0.074623011,0.026565924
100.00,72.88,98.70,100.00,80.22,98.77,0.024922924,0.071295656,0.026674392
100.00,72.88,98.70,100.00,80.22,98.77,0.025498364,0.068450928,0.025654813
100.00,72.88,98.70,100.00,80.22,98.77,0.025423912,0.069820911,0.025895216
100.00,72.88,98.70,100.00,80.22,98.77,0.024572589,0.068477184,0.025213333
100.00,73.24,98.70,100.00,80.58,98.77,0.025140977,0.067628659,0.026354857
100.00,73.24,98.70,100.00,80.58,98.77,0.025529584,0.070908375,0.025956327
100.00,73.36,98.70,100.00,80.42,98.77,0.025779346,0.068885215,0.025091523
100.00,73.36,98.70,100.00,80.42,98.77,0.025460860,0.067909710,0.025380956
100.00,73.58,98.70,100.00,80.61,98.77,0.025615351,0.068141520,0.026675718
100.00,74.39,98.70,100.00,81.13,98.77,0.025341636,0.068595715,0.029206151
100.00,74.39,98.70,100.00,81.13,98.77,0.025517503,0.068512529,0.026744373
100.00,75.06,98.70,100.00,82.10,98.77,0.025520576,0.067781679,0.028925590
100.00,75.06,98.70,100.00,82.10,98.77,0.024559388,0.066517793,0.027694456
100.00,75.06,99.06,100.00,82.10,98.88,0.025069106,0.067022204,0.027878497
100.00,75.06,99.24,100.00,82.10,99.12,0.025683589,0.065712146,0.026288226
100.00,75.06,99.24,100.00,82.10,99.12,0.025004152,0.066257559,0.025079092
100.00,75.06,99.24,100.00,82.10,99.12,0.025319563,0.068621345,0.026216775
100.00,75.06,99.24,100.00,82.10,99.12,0.026188839,0.066971429,0.025314327
100.00,75.06,99.24,100.00,82.10,99.12,0.025917009,0.068797909,0.026165931
100.00,75.06,99.24,100.00,82.10,99.12,0.025975049,0.068428434,0.025854148
100.00,75.06,99.45,100.00,82.10,99.36,0.025140068,0.065097101,0.025471754
100.00,75.06,99.45,100.00,82.10,99.36,0.025510868,0.068672329,0.026021214
100.00,75.06,99.45,100.00,82.10,99.36,0.024885977,0.065288410,0.027145209
100.00,75.06,99.45,100.00,82.10,99.36,0.026087496,0.065436125,0.026650224
100.00,75.06,99.67,100.00,82.10,99.47,0.025216546,0.064601421,0.026231932
100.00,75.06,99.67,100.00,82.10,99.47,0.025346316,0.063710712,0.025902968
100.00,74.55,99.67,100.00,81.64,99.47,0.024618544,0.064103022,0.025136717
100.00,74.55,99.67,100.00,81.64,99.47,0.024817741,0.065347910,0.024657028
100.00,74.55,99.67,100.00,81.64,99.47,0.025675068,0.064180061,0.025107171
100.00,74.55,99.67,100.00,81.64,99.47,0.024688041,0.064341120,0.024826469
100.00,74.55,99.67,100.00,81.64,99.52,0.024417464,0.067125149,0.025143281
100.00,74.55,99.67,100.00,81.64,99.52,0.024169941,0.065218911,0.024815643
100.00,74.55,99.67,100.00,81.64,99.53,0.024940593,0.063364007,0.025582176
100.00,74.55,99.67,100.00,81.64,99.53,0.025239104,0.062400237,0.024414741
100.00,74.55,99.67,100.00,81.64,99.53,0.024006784,0.066176049,0.025032856
100.00,73.79,99.67,100.00,81.18,99.53,0.024113156,0.066915274,0.025425378
100.00,73.79,99.76,100.00,81.18,99.68,0.023978569,0.068819694,0.025813781
100.00,73.79,99.76,100.00,81.18,99.68,0.024047785,0.062559411,0.024848679
100.00,73.79,99.76,100.00,81.18,99.68,0.025100537,0.067508526,0.024208564
100.00,73.79,99.76,100.00,81.18,99.68,0.025373416,0.067398734,0.024873335
100.00,73.79,99.76,100.00,81.18,99.68,0.023611611,0.065563031,0.024510428
100.00,73.79,99.79,100.00,81.18,99.73,0.023671605,0.065648034,0.025615633
100.00,73.79,99.79,100.00,81.18,99.73,0.024214989,0.064237118,0.026118016
100.00,73.79,99.79,100.00,81.18,99.73,0.023331536,0.064510770,0.025087263
100.00,73.79,99.79,100.00,81.18,99.73,0.023995399,0.066305049,0.025097812
100.00,73.79,99.79,100.00,81.18,99.73,0.024768429,0.065359995,0.024598289
100.00,73.79,99.79,100.00,81.18,99.73,0.024135016,0.062945783,0.024118254
100.00,73.79,99.79,100.00,81.18,99.73,0.024142003,0.065954648,0.025207115
100.00,73.79,99.79,100.00,81.18,99.73,0.024672812,0.065245941,0.025894588
100.00,74.00,99.79,100.00,81.58,99.73,0.025067080,0.066120945,0.025312440
100.00,74.00,99.88,100.00,81.58,99.86,0.024351183,0.064531438,0.025711875
100.00,74.88,99.88,100.00,81.68,99.86,0.025103049,0.063925900,0.025169820
100.00,74.88,99.88,100.00,81.68,99.86,0.024452597,0.065230928,0.024687968
100.00,74.88,99.88,100.00,81.68,99.86,0.024285041,0.064978369,0.023722799
100.00,74.88,99.88,100.00,81.68,99.86,0.023924507,0.063372247,0.023885816
