direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.23,0.69,0.00,0.23,0.23,0.23,0.23,0.23,0.00,0.00,0.23,0.23,0.23,0.00,0.46,0.23,0.00,0.23,0.00,0.23,0.12,0.12,0.12,0.12,0.23,0.23,0.39,0.39,0.00,0.23,0.00,0.23,0.12,0.27,0.12,0.35,0.12,0.25,0.25,0.39,0.273113191,0.232175276,0.208087534,0.224297658,0.220837668,0.211210057,0.238485366,0.224223688,0.239670217,0.228388548,0.218799353,0.181275874,0.210911736,0.185597539,0.227215037,0.241618365,0.224983379,0.225423947,0.220446885,0.228079140
0.23,0.69,2.08,0.23,0.23,0.46,28.70,1.16,6.25,0.69,0.46,1.16,0.00,0.46,0.00,0.00,0.00,0.46,0.69,0.46,27.70,29.01,43.98,26.25,54.09,31.94,43.81,74.92,50.15,41.05,37.09,59.41,32.25,65.97,28.30,50.77,59.99,58.97,70.49,54.69,0.012309416,0.009581036,0.010250979,0.010501229,0.009843580,0.010697350,0.011718956,0.010417417,0.012339100,0.012190752,0.010628554,0.009752993,0.011050620,0.011454178,0.012386034,0.014052299,0.009836944,0.010494105,0.011486586,0.010626599
55.79,58.80,89.35,0.23,96.99,2.31,74.07,100.00,57.41,91.67,100.00,85.42,84.49,100.00,0.23,96.30,80.56,99.07,100.00,98.15,58.47,65.18,90.20,26.25,95.22,70.41,76.85,100.00,80.09,92.17,100.00,86.81,79.73,100.00,56.04,94.77,86.54,98.42,100.00,97.99,0.006995767,0.005313998,0.005157617,0.005708056,0.005103139,0.005730127,0.006968389,0.005201200,0.008040421,0.005429449,0.005659166,0.005087424,0.005553981,0.006874589,0.006305710,0.007022518,0.004655231,0.004582803,0.005240732,0.004121833
89.35,83.33,100.00,64.81,100.00,94.44,93.06,100.00,91.44,100.00,100.00,91.90,88.43,100.00,0.69,100.00,100.00,100.00,100.00,100.00,86.86,81.54,100.00,63.54,100.00,92.98,91.82,100.00,93.60,100.00,100.00,94.46,85.30,100.00,83.06,100.00,100.00,100.00,100.00,100.00,0.005241290,0.003914537,0.003628178,0.005045728,0.003890371,0.004018116,0.004759508,0.004216891,0.004827606,0.004102137,0.004618773,0.003895330,0.004193354,0.004411686,0.004464557,0.004339676,0.003649760,0.003360885,0.004058764,0.003525577
89.35,84.49,100.00,64.81,100.00,100.00,99.31,100.00,100.00,100.00,100.00,89.81,90.05,100.00,0.00,100.00,100.00,100.00,100.00,100.00,86.65,81.79,100.00,63.54,100.00,100.00,98.71,100.00,100.00,100.00,100.00,93.58,88.48,100.00,89.64,100.00,100.00,100.00,100.00,100.00,0.004031107,0.003207299,0.003098552,0.004047590,0.003149747,0.003433523,0.003891768,0.003147512,0.004001074,0.003245992,0.003138013,0.003415223,0.003509024,0.002909974,0.003272044,0.003769261,0.003354808,0.002760717,0.002864575,0.003133124
89.81,84.49,100.00,64.81,100.00,100.00,99.07,100.00,100.00,100.00,100.00,89.81,90.05,100.00,95.60,100.00,100.00,100.00,100.00,100.00,86.92,81.79,100.00,63.54,100.00,100.00,98.94,100.00,100.00,100.00,100.00,93.58,88.48,100.00,93.61,100.00,100.00,100.00,100.00,100.00,0.003858662,0.003207648,0.002869604,0.003606386,0.002911929,0.003319259,0.003621891,0.003271765,0.003733223,0.003269669,0.003324776,0.002861711,0.003147442,0.002851095,0.003178173,0.003941567,0.002902779,0.002717484,0.003302007,0.003148560
89.81,84.49,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,89.81,90.05,100.00,95.14,100.00,100.00,100.00,100.00,100.00,87.44,81.79,100.00,63.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.58,88.48,100.00,93.48,100.00,100.00,100.00,100.00,100.00,0.003193399,0.003040721,0.002670409,0.003570905,0.003140458,0.002794452,0.003619796,0.002871909,0.003337487,0.003060487,0.003620425,0.002808490,0.003281892,0.003124883,0.003078646,0.003592068,0.002899287,0.002769867,0.002806883,0.002882735
89.81,84.49,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,89.81,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,87.44,81.79,100.00,63.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.50,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.003711292,0.002815754,0.003112799,0.003893095,0.002642542,0.002847044,0.003444000,0.003070824,0.003516567,0.003209953,0.003379044,0.002989804,0.002986662,0.002893909,0.003117130,0.002652180,0.002555446,0.003105257,0.002806814,0.003151563
91.44,84.49,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.22,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,88.16,81.79,100.00,63.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.20,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.003393083,0.003136198,0.002947200,0.003802787,0.002965988,0.002736761,0.003314229,0.003255421,0.003081859,0.002826370,0.002704703,0.002754012,0.003197660,0.003175729,0.002985824,0.002853888,0.003254932,0.002813309,0.003093942,0.002818478
90.28,84.49,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.61,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,87.42,81.79,100.00,63.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.78,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.003810400,0.003020746,0.002565713,0.003427167,0.002821761,0.003089472,0.003305290,0.002803811,0.003050080,0.002873515,0.003261637,0.003034156,0.003089961,0.002878753,0.002781181,0.003318280,0.002806744,0.002833843,0.002800598,0.003061814
90.05,84.49,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.52,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,87.67,81.79,100.00,63.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.32,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.003083466,0.003024378,0.003034505,0.003839455,0.002849349,0.002694994,0.003306477,0.002959632,0.003661842,0.002871908,0.003093593,0.002840968,0.003032130,0.003029196,0.002976535,0.002959911,0.003195286,0.003066912,0.003265478,0.003603383
90.05,84.49,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.83,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,87.67,81.79,100.00,63.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.41,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.003445675,0.002975347,0.003103790,0.003614487,0.002687451,0.003176568,0.003263383,0.003272183,0.003008802,0.002907529,0.002795429,0.003015856,0.003064538,0.002819805,0.002777619,0.002747028,0.002961658,0.002620191,0.002900823,0.002838942
90.05,84.49,100.00,65.05,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.83,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,87.67,81.79,100.00,63.66,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.41,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.003224341,0.002971855,0.003029476,0.003662191,0.002531909,0.002606502,0.003285104,0.002738088,0.003377927,0.002831469,0.003311715,0.002766234,0.002884760,0.003073199,0.002963753,0.002764419,0.002745631,0.002817290,0.003816266,0.003294603
90.05,84.49,100.00,65.05,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.83,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,87.67,81.79,100.00,63.66,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.41,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.003031641,0.002883153,0.002701838,0.003398181,0.002795360,0.002881896,0.003482972,0.003142693,0.003298654,0.003036600,0.002746260,0.003067192,0.003016555,0.003224410,0.002982960,0.003120063,0.003097015,0.003008034,0.003189977,0.002824205
90.05,84.49,100.00,65.05,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.38,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,87.67,81.79,100.00,63.66,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.76,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.003541571,0.003072709,0.003084862,0.003791333,0.003245294,0.002898518,0.003095688,0.002809538,0.003281472,0.002803462,0.003289784,0.002869184,0.003020885,0.003354320,0.003288946,0.002694016,0.002796407,0.002617397,0.002716017,0.002926177
90.05,84.49,100.00,65.05,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.38,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,87.67,81.79,100.00,63.66,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.76,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.003104139,0.002960960,0.002497545,0.003929274,0.002777061,0.003079275,0.002954674,0.003150027,0.003526275,0.003175380,0.003065167,0.002803392,0.003045260,0.003141436,0.002842783,0.002868626,0.003133752,0.002848511,0.003195914,0.002880499
90.74,84.49,100.00,65.05,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.38,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,87.85,81.79,100.00,63.66,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.76,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.003131449,0.003549184,0.002662377,0.003767796,0.002767352,0.002790541,0.002900964,0.002883083,0.004432360,0.002878055,0.003053223,0.002903059,0.002954953,0.002768889,0.002979398,0.002993157,0.002724957,0.002675787,0.002935675,0.002877356
90.74,84.49,100.00,65.05,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.38,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,87.85,81.79,100.00,63.66,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.76,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.003374924,0.003357672,0.002651132,0.003671341,0.003127048,0.002937702,0.002847044,0.002912907,0.003449726,0.003154637,0.003203946,0.003221547,0.002990922,0.003114685,0.002970109,0.002682911,0.002906691,0.002953905,0.003498548,0.002714131
90.74,84.49,100.00,65.05,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.84,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,88.19,81.79,100.00,63.66,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.86,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.003100088,0.003408588,0.002829792,0.003494357,0.002871070,0.002804789,0.002872677,0.002818687,0.002741860,0.002741510,0.002747028,0.002763580,0.002772939,0.002814148,0.002814497,0.003022072,0.002644148,0.002961658,0.002830631,0.002878543
90.74,84.49,100.00,65.05,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.92,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,88.19,81.79,100.00,63.66,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.16,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.003106793,0.002866949,0.002762184,0.003713178,0.002887623,0.003036531,0.002759250,0.003197730,0.002872328,0.003208485,0.003172377,0.002811284,0.002960819,0.002923453,0.002946013,0.003293905,0.002820992,0.002969759,0.003222944,0.002655951
90.74,84.49,100.00,65.05,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.07,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,88.19,81.79,100.00,63.66,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.00,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.003129772,0.002834193,0.003015298,0.003783789,0.002917446,0.002710499,0.002729706,0.002841457,0.002844878,0.003250951,0.002804789,0.003052455,0.002955512,0.002724608,0.002866251,0.002749891,0.002892093,0.003304801,0.002744164,0.002839082
90.28,84.49,100.00,65.05,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,87.85,81.79,100.00,63.66,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.003365006,0.003187253,0.003054062,0.003853004,0.003066494,0.002670688,0.003431986,0.002943708,0.003206739,0.003299213,0.003098481,0.002799410,0.002852073,0.002817151,0.002822180,0.002988408,0.002766933,0.002978490,0.002933790,0.002879103
90.28,84.49,100.00,65.05,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.05,100.00,95.37,100.00,100.00,100.00,100.00,100.00,87.85,81.79,100.00,63.66,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.48,100.00,93.34,100.00,100.00,100.00,100.00,100.00,0.003165253,0.002947410,0.002860943,0.003446584,0.002704493,0.002644148,0.002868835,0.002834402,0.002770705,0.003173494,0.002807792,0.003219731,0.002913815,0.003115593,0.002760508,0.002955651,0.002702188,0.003011456,0.002806953,0.003138572
