direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.00,0.23,0.00,0.00,0.46,0.00,0.23,0.23,0.23,0.93,0.00,0.46,0.46,0.23,0.00,0.00,0.23,0.23,0.46,0.23,0.12,0.15,0.23,0.29,0.25,0.15,0.35,0.35,0.23,0.23,0.12,0.39,0.31,0.12,0.23,0.00,0.00,0.50,0.48,0.35,0.096466266,0.039377753,0.040290471,0.039756306,0.039686743,0.039601184,0.038841281,0.039701197,0.040049437,0.040582974,0.041376539,0.040202048,0.041141029,0.041096468,0.039481610,0.039555922,0.040203515,0.040524028,0.040691022,0.040242068
1.62,1.16,1.16,0.69,0.23,0.00,0.00,0.00,0.46,0.00,0.00,0.69,0.00,0.00,0.00,0.23,0.23,0.00,0.23,0.00,27.06,30.77,43.46,26.04,44.31,30.63,41.28,47.13,38.70,32.91,37.06,53.59,30.92,35.98,28.90,36.82,48.19,32.12,58.28,40.57,0.004956809,0.003573764,0.004809927,0.003687330,0.005319158,0.004180357,0.004041577,0.003687539,0.004059178,0.003564195,0.003623493,0.004279395,0.005118986,0.004590060,0.004113447,0.003949384,0.005005630,0.003638718,0.003969358,0.004010287
8.10,1.16,0.69,0.69,82.87,14.35,0.93,93.52,1.85,0.23,0.23,80.79,0.23,84.95,0.23,0.23,92.59,0.23,97.69,81.94,44.98,63.14,61.88,40.72,87.13,51.91,67.13,89.56,69.29,65.80,57.23,83.24,51.72,82.72,52.68,58.20,92.15,66.80,95.66,82.10,0.003389446,0.001759154,0.002283052,0.001895907,0.002109210,0.002427349,0.002142666,0.001544105,0.002049564,0.002330406,0.002355061,0.002214395,0.002286195,0.002041811,0.002353175,0.001812375,0.002554046,0.001793448,0.001989498,0.001934602
0.00,75.93,95.60,62.73,99.54,66.44,87.73,100.00,90.51,87.04,91.67,85.42,77.55,95.14,83.10,99.07,100.00,0.00,100.00,100.00,58.83,74.56,94.89,60.49,99.32,74.65,85.03,100.00,86.46,91.57,90.82,87.92,74.85,95.54,81.50,98.73,100.00,80.34,100.00,100.00,0.002307078,0.001300840,0.001456940,0.001545433,0.001229110,0.001385560,0.001813912,0.001215141,0.001369426,0.001904289,0.001636229,0.001516168,0.001959047,0.001248526,0.001996343,0.001746792,0.001421948,0.001411542,0.001137475,0.001209623
69.68,76.85,99.54,65.05,100.00,44.68,97.69,100.00,92.36,100.00,99.31,93.06,84.72,99.54,1.62,100.00,100.00,83.80,100.00,100.00,67.25,78.24,99.19,63.29,100.00,79.01,96.08,100.00,95.02,100.00,99.13,93.44,82.12,99.05,87.83,100.00,100.00,88.73,100.00,100.00,0.001963237,0.001150745,0.001359578,0.001401693,0.001265149,0.001230367,0.001147393,0.001379134,0.001420901,0.001260539,0.001366492,0.001335273,0.001417688,0.001278210,0.001351965,0.001274368,0.001204455,0.001114916,0.000907898,0.001123925
72.92,83.33,100.00,65.05,100.00,79.40,99.07,100.00,100.00,100.00,100.00,96.53,85.88,100.00,1.62,100.00,100.00,85.19,100.00,100.00,71.26,80.75,100.00,63.29,100.00,84.49,98.75,100.00,100.00,100.00,100.00,95.76,84.47,100.00,87.83,100.00,100.00,91.53,100.00,100.00,0.001774589,0.001043675,0.001259911,0.001192512,0.000926965,0.001060297,0.000933950,0.000866062,0.001071891,0.001323678,0.000916559,0.001417338,0.001309850,0.001114147,0.001493678,0.001169953,0.001293506,0.001041650,0.000896794,0.001161850
74.31,83.33,100.00,65.05,100.00,82.64,98.61,100.00,100.00,100.00,100.00,97.45,85.65,100.00,0.00,100.00,100.00,85.19,100.00,100.00,74.65,81.10,100.00,63.29,100.00,87.17,97.94,100.00,100.00,100.00,100.00,97.13,84.80,100.00,89.31,100.00,100.00,91.53,100.00,100.00,0.001541311,0.001029706,0.001307055,0.001135170,0.000922635,0.001102693,0.000858030,0.000886457,0.001110306,0.001028798,0.000881149,0.001094661,0.001570087,0.001002607,0.001344631,0.001150047,0.001219262,0.001185318,0.000828417,0.000912508
73.84,83.33,100.00,65.05,100.00,82.41,100.00,100.00,100.00,100.00,100.00,98.61,85.65,100.00,0.00,100.00,100.00,85.19,100.00,100.00,78.41,81.27,100.00,63.29,100.00,87.13,100.00,100.00,100.00,100.00,100.00,98.26,84.80,100.00,89.31,100.00,100.00,91.53,100.00,100.00,0.001507158,0.000937722,0.000938630,0.001182873,0.000839103,0.001045002,0.001122039,0.000952947,0.001047935,0.001021185,0.000784066,0.001202220,0.001331710,0.001092286,0.001057923,0.001163387,0.001111423,0.001148510,0.001016017,0.000899099
73.84,83.33,100.00,64.81,100.00,82.41,100.00,100.00,100.00,100.00,100.00,98.61,86.57,100.00,2.31,100.00,100.00,86.34,100.00,100.00,78.41,81.27,100.00,63.52,100.00,86.82,100.00,100.00,100.00,100.00,100.00,98.26,86.01,100.00,89.04,100.00,100.00,91.57,100.00,100.00,0.001434031,0.000939258,0.001309361,0.001145228,0.000832747,0.000994016,0.000887643,0.000825203,0.001217446,0.000995063,0.000814447,0.001187483,0.001262006,0.000937372,0.001129932,0.000871300,0.001151234,0.000901892,0.000956300,0.000850767
79.63,83.56,100.00,64.81,100.00,82.41,100.00,100.00,100.00,100.00,100.00,98.61,86.57,100.00,0.00,100.00,100.00,86.34,100.00,100.00,82.81,81.75,100.00,63.52,100.00,86.82,100.00,100.00,100.00,100.00,100.00,98.26,86.01,100.00,90.88,100.00,100.00,91.57,100.00,100.00,0.001398062,0.001118478,0.001105486,0.001124204,0.000828975,0.001019369,0.000983609,0.000849998,0.001179800,0.000936814,0.000772402,0.001160663,0.001153400,0.000945195,0.001250203,0.001030195,0.001036900,0.000895606,0.001351756,0.000812772
