direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.23,0.23,0.00,0.23,0.00,0.00,0.23,0.23,0.00,0.69,0.23,0.23,0.23,0.00,0.69,0.23,0.23,0.23,0.00,0.23,0.12,0.23,0.12,0.00,0.00,0.39,0.23,0.12,0.00,0.00,0.12,0.23,0.12,0.35,0.39,0.46,0.00,0.48,0.23,0.25,0.093610145,0.041667998,0.040071368,0.040803470,0.039730392,0.042008135,0.039814837,0.041215900,0.040371414,0.042501722,0.040697098,0.040901463,0.040658195,0.041109946,0.040249471,0.041331559,0.041677639,0.041118115,0.040758699,0.041445546
0.00,0.23,0.69,0.00,0.23,0.23,21.99,0.00,0.23,0.00,0.00,0.46,0.23,1.16,0.23,0.00,0.93,1.16,0.23,0.23,27.68,34.38,45.02,31.29,36.69,30.67,36.40,42.05,36.30,37.48,35.67,44.58,32.75,59.59,28.34,31.81,46.47,35.53,45.49,48.46,0.015858017,0.010549266,0.010522726,0.010988862,0.010476000,0.011900463,0.012916409,0.011314962,0.010063643,0.010901697,0.010730301,0.013134531,0.011552012,0.011196927,0.010816558,0.013397144,0.012941624,0.012092742,0.012450692,0.013360616
2.55,8.10,45.37,46.99,78.24,0.00,50.93,90.51,70.37,0.69,0.23,83.80,0.69,97.45,1.85,0.00,90.05,0.00,98.38,85.19,41.03,61.82,69.48,46.08,77.55,46.47,62.33,86.84,71.72,63.75,73.07,90.14,58.43,96.39,64.16,71.95,89.12,67.11,97.45,84.84,0.009359408,0.005675361,0.005079734,0.006428626,0.005866664,0.007516022,0.007185522,0.005020577,0.005433772,0.006122571,0.005452001,0.006796213,0.006686349,0.006748301,0.005806178,0.006892598,0.005416800,0.005660904,0.005984629,0.005873578
59.26,79.63,100.00,64.12,100.00,75.46,93.29,100.00,93.52,89.81,97.22,88.89,82.87,100.00,92.36,100.00,95.60,0.46,100.00,100.00,70.51,75.81,100.00,62.15,100.00,75.83,92.26,100.00,95.02,88.81,96.76,94.70,78.74,100.00,88.83,100.00,95.12,83.33,100.00,100.00,0.006431629,0.004285471,0.003740202,0.005415542,0.003830230,0.005299602,0.005107183,0.003783854,0.004366560,0.004588942,0.004339042,0.005190576,0.005033428,0.004176027,0.004306564,0.004868526,0.004514210,0.004105484,0.004066582,0.004535233
65.05,76.62,100.00,66.20,100.00,79.86,96.06,100.00,98.84,100.00,100.00,98.38,85.88,100.00,93.52,100.00,100.00,86.81,100.00,100.00,74.96,77.01,100.00,64.99,100.00,81.56,95.51,100.00,98.50,100.00,100.00,98.55,85.13,100.00,91.32,100.00,100.00,91.61,100.00,100.00,0.005466110,0.004058479,0.003096103,0.004548014,0.003263099,0.004818798,0.004428860,0.002995388,0.003970127,0.003369261,0.003653386,0.003835398,0.004384300,0.003076546,0.003913205,0.003676504,0.003462643,0.003380507,0.003021928,0.003414311
79.17,82.41,100.00,66.20,100.00,89.35,98.61,100.00,98.38,100.00,100.00,98.38,85.88,100.00,93.98,100.00,100.00,88.89,100.00,100.00,79.69,79.57,100.00,64.99,100.00,89.35,97.94,100.00,97.80,100.00,100.00,98.55,85.13,100.00,91.65,100.00,100.00,93.19,100.00,100.00,0.004827110,0.003643188,0.003000277,0.004405114,0.003362556,0.004745672,0.003715407,0.002854234,0.003310383,0.003154772,0.003457195,0.003732029,0.003631455,0.003130885,0.003681393,0.003292573,0.003165737,0.003442528,0.002851719,0.003471024
79.17,83.56,100.00,66.20,100.00,89.35,98.61,100.00,98.38,100.00,100.00,100.00,89.58,100.00,95.83,100.00,100.00,89.35,100.00,100.00,79.69,81.10,100.00,64.99,100.00,89.35,97.94,100.00,97.80,100.00,100.00,100.00,87.64,100.00,93.67,100.00,100.00,95.95,100.00,100.00,0.004378642,0.003670218,0.002987356,0.003873603,0.002880914,0.003522288,0.003174257,0.002818683,0.003415637,0.003254369,0.002753100,0.003945611,0.003641233,0.003033103,0.003420248,0.003332803,0.002849205,0.003038831,0.002732635,0.003195281
83.10,84.03,100.00,66.20,100.00,87.50,98.61,100.00,98.15,100.00,100.00,100.00,89.58,100.00,95.83,100.00,100.00,99.54,100.00,100.00,82.64,82.50,100.00,64.99,100.00,88.56,97.94,100.00,97.80,100.00,100.00,100.00,87.64,100.00,93.67,100.00,100.00,99.11,100.00,100.00,0.004174629,0.003165248,0.002679415,0.004225615,0.002665935,0.003564474,0.003119919,0.002987147,0.003167134,0.002768815,0.003141012,0.003702346,0.003185223,0.003031148,0.003049447,0.003344257,0.002662024,0.002949780,0.003158193,0.003470465
83.56,84.49,100.00,66.20,100.00,87.50,98.84,100.00,98.15,100.00,100.00,100.00,89.81,100.00,95.83,100.00,100.00,99.54,100.00,100.00,84.32,82.83,100.00,64.99,100.00,88.56,98.17,100.00,97.80,100.00,100.00,100.00,87.98,100.00,93.67,100.00,100.00,99.11,100.00,100.00,0.004166457,0.003458172,0.002583799,0.004323326,0.003198633,0.003925846,0.003303469,0.003011242,0.003369540,0.002732566,0.002763088,0.003736430,0.003366956,0.003145203,0.003013618,0.003180892,0.003326447,0.002936440,0.002787463,0.003221472
88.89,84.49,100.00,66.20,100.00,87.50,98.84,100.00,98.15,100.00,100.00,100.00,89.81,100.00,95.60,100.00,100.00,100.00,100.00,100.00,86.11,82.83,100.00,64.99,100.00,88.56,98.17,100.00,97.80,100.00,100.00,100.00,87.98,100.00,94.14,100.00,100.00,100.00,100.00,100.00,0.003805226,0.003102808,0.002942936,0.004636296,0.002777476,0.003945612,0.002731728,0.002968079,0.002908084,0.003271969,0.003038691,0.003792025,0.002992315,0.003016970,0.002910737,0.002865060,0.002703022,0.002879028,0.003198144,0.002902286
89.12,84.49,100.00,66.20,100.00,87.50,98.84,100.00,98.15,100.00,100.00,100.00,89.81,100.00,95.60,100.00,100.00,100.00,100.00,100.00,86.13,82.83,100.00,64.99,100.00,88.56,98.17,100.00,97.80,100.00,100.00,100.00,87.98,100.00,94.14,100.00,100.00,100.00,100.00,100.00,0.003901680,0.003107767,0.003020881,0.004526432,0.002830417,0.003668053,0.002920585,0.002929804,0.003126205,0.002843827,0.002789488,0.003925636,0.003153654,0.003083740,0.002920585,0.002822525,0.002911925,0.002764205,0.002785997,0.002795495
