direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.23,0.00,0.23,0.23,0.46,0.00,0.46,0.00,0.00,0.23,0.00,0.46,0.46,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.23,0.23,0.23,0.23,0.23,0.12,0.12,0.12,0.23,0.58,0.35,0.23,0.00,0.46,0.48,0.35,0.00,0.23,0.14,0.12,0.102751508,0.051429152,0.082618289,0.085050032,0.052258611,0.090711355,0.082812943,0.093188435,0.086668245,0.090172723,0.094458759,0.091907300,0.088683657,0.057781085,0.053804465,0.087773986,0.053691376,0.094221666,0.087917186,0.097821757
1.16,0.23,0.46,0.93,1.39,2.55,2.08,0.23,0.23,0.69,0.00,0.46,0.46,0.46,0.23,0.00,9.95,0.00,65.74,1.16,27.93,42.59,48.51,37.69,43.31,34.38,40.68,54.90,39.81,35.71,40.28,54.75,38.72,62.46,34.59,37.79,51.52,41.07,67.94,58.93,0.174060002,0.155710176,0.150364965,0.159347072,0.169359997,0.173036993,0.162564501,0.156520978,0.157735154,0.160752401,0.168712631,0.155114964,0.163315877,0.163559765,0.160846189,0.164129198,0.160191655,0.165046334,0.158975974,0.164327934
0.46,68.52,76.16,60.42,91.20,43.29,69.91,94.21,71.76,0.00,86.81,86.11,0.00,96.30,64.35,89.58,87.27,0.46,100.00,95.14,44.87,68.94,76.16,56.60,91.17,61.27,75.75,94.87,78.99,59.86,85.69,86.25,57.93,96.99,70.99,85.01,89.20,68.85,100.00,95.18,0.102639548,0.093643188,0.095695056,0.097094096,0.092157118,0.098690242,0.097370677,0.091538936,0.096448041,0.100424595,0.094925106,0.090128303,0.096354179,0.089463323,0.098952152,0.096776038,0.089736104,0.095251575,0.087617829,0.087828062
65.28,80.79,100.00,63.89,100.00,81.25,90.05,100.00,95.14,99.31,100.00,92.59,87.27,100.00,0.23,100.00,100.00,89.58,100.00,100.00,67.42,78.26,100.00,60.86,100.00,80.03,92.55,100.00,94.25,98.63,100.00,94.37,83.56,100.00,87.94,100.00,100.00,90.41,100.00,100.00,0.084951766,0.080569699,0.080777906,0.084003009,0.077820368,0.083475478,0.082249023,0.074929960,0.079296447,0.081348665,0.078489825,0.080370367,0.081021592,0.076267950,0.079978615,0.083834045,0.077006511,0.082292125,0.075711481,0.075773574
66.44,84.26,100.00,66.20,100.00,78.24,100.00,100.00,100.00,100.00,100.00,98.15,89.12,100.00,95.37,100.00,100.00,89.35,100.00,100.00,74.77,82.35,100.00,65.22,100.00,83.31,100.00,100.00,100.00,100.00,100.00,97.80,87.08,100.00,93.27,100.00,100.00,92.28,100.00,100.00,0.085519530,0.079489984,0.080051877,0.083851658,0.072735608,0.081657447,0.080510117,0.071979970,0.079656631,0.079027899,0.072758302,0.078405797,0.078402519,0.072120987,0.080116622,0.078217387,0.075729705,0.076296270,0.072476678,0.070871823
87.27,84.72,100.00,66.20,100.00,86.57,100.00,100.00,100.00,100.00,100.00,100.00,89.81,100.00,95.37,100.00,100.00,94.68,100.00,100.00,84.05,82.64,100.00,65.22,100.00,87.77,100.00,100.00,100.00,100.00,100.00,100.00,87.69,100.00,93.27,100.00,100.00,95.97,100.00,100.00,0.080749691,0.078855529,0.074388392,0.083793543,0.078510143,0.084751107,0.078753270,0.073080912,0.076539084,0.077670135,0.077471152,0.078268208,0.083444193,0.080677256,0.075941086,0.076658897,0.074495986,0.074360631,0.080119088,0.071398228
88.19,84.72,100.00,66.20,100.00,86.57,100.00,100.00,100.00,100.00,100.00,100.00,89.81,100.00,96.06,100.00,100.00,94.68,100.00,100.00,84.66,82.64,100.00,65.22,100.00,87.77,100.00,100.00,100.00,100.00,100.00,100.00,87.69,100.00,94.58,100.00,100.00,95.97,100.00,100.00,0.084591091,0.078374512,0.075717583,0.086505443,0.075929843,0.085759439,0.076716706,0.072185166,0.075410761,0.075723663,0.075221002,0.081862085,0.083224811,0.081212401,0.077439934,0.079395570,0.078764252,0.075563893,0.080875009,0.076967835
89.35,84.72,100.00,66.20,100.00,92.59,100.00,100.00,100.00,100.00,100.00,100.00,89.81,100.00,96.53,100.00,100.00,94.68,100.00,100.00,87.08,82.74,100.00,65.22,100.00,90.86,100.00,100.00,100.00,100.00,100.00,100.00,87.69,100.00,94.70,100.00,100.00,95.97,100.00,100.00,0.083877079,0.078698725,0.079467848,0.090586059,0.075138025,0.084383450,0.076654471,0.078282528,0.079606064,0.075856648,0.074927166,0.079979241,0.082667805,0.080493636,0.079399891,0.078273326,0.075964168,0.074750222,0.084480181,0.078045867
89.35,84.72,100.00,66.20,100.00,92.59,100.00,100.00,100.00,100.00,100.00,100.00,89.81,100.00,97.45,100.00,100.00,94.68,100.00,100.00,86.21,82.74,100.00,65.22,100.00,90.86,100.00,100.00,100.00,100.00,100.00,100.00,87.69,100.00,95.89,100.00,100.00,95.97,100.00,100.00,0.081774369,0.081177063,0.077671185,0.092336901,0.076950192,0.080513828,0.075981945,0.077891059,0.079082169,0.075160302,0.075591803,0.080495387,0.083315402,0.079985246,0.080121167,0.076062784,0.078019522,0.076926678,0.080187537,0.077623583
89.35,84.72,100.00,66.20,100.00,92.59,100.00,100.00,100.00,100.00,100.00,100.00,89.81,100.00,97.45,100.00,100.00,94.68,100.00,100.00,86.21,82.74,100.00,65.22,100.00,90.86,100.00,100.00,100.00,100.00,100.00,100.00,87.69,100.00,95.89,100.00,100.00,95.97,100.00,100.00,0.076335073,0.080488823,0.074608468,0.090527251,0.077737682,0.077835247,0.080677815,0.077771477,0.076927699,0.078295313,0.075651094,0.074735306,0.079048365,0.080148190,0.075277507,0.073722959,0.078293025,0.073751390,0.084988646,0.078695126
