direct_1.jpg,direct_2.jpg,direct_3.jpg,direct_4.jpg,direct_5.jpg,direct_6.jpg,direct_7.jpg,direct_8.jpg,direct_9.jpg,direct_10.jpg,direct_11.jpg,direct_12.jpg,direct_13.jpg,direct_14.jpg,direct_15.jpg,direct_16.jpg,direct_17.jpg,direct_18.jpg,direct_19.jpg,direct_20.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,neighbour_4.jpg,neighbour_5.jpg,neighbour_6.jpg,neighbour_7.jpg,neighbour_8.jpg,neighbour_9.jpg,neighbour_10.jpg,neighbour_11.jpg,neighbour_12.jpg,neighbour_13.jpg,neighbour_14.jpg,neighbour_15.jpg,neighbour_16.jpg,neighbour_17.jpg,neighbour_18.jpg,neighbour_19.jpg,neighbour_20.jpg,time_1.jpg,time_2.jpg,time_3.jpg,time_4.jpg,time_5.jpg,time_6.jpg,time_7.jpg,time_8.jpg,time_9.jpg,time_10.jpg,time_11.jpg,time_12.jpg,time_13.jpg,time_14.jpg,time_15.jpg,time_16.jpg,time_17.jpg,time_18.jpg,time_19.jpg,time_20.jpg
0.25,0.12,0.25,0.12,0.00,0.12,0.12,0.12,0.25,0.37,0.25,0.25,0.00,0.50,0.12,0.12,0.12,0.00,0.12,0.00,0.00,0.13,0.00,0.00,0.00,0.06,0.06,0.13,0.13,0.06,0.12,0.00,0.19,0.13,0.19,0.31,0.23,0.19,0.20,0.00,6.180705547,6.195099831,6.168941975,6.103969097,6.099793911,6.385503292,6.125031471,6.390697956,5.985574245,5.946480751,5.946955204,5.859410763,5.942951202,5.914580822,5.930403233,5.991096497,6.036046505,6.445131302,6.068295002,6.076071262
0.12,0.50,0.50,0.00,0.00,0.12,0.12,0.00,0.00,0.87,0.12,0.12,0.12,0.00,1.24,0.12,0.00,0.25,0.37,0.37,31.24,31.19,33.53,28.95,53.78,44.55,46.53,46.47,48.54,53.53,52.69,33.22,55.80,62.99,67.09,28.12,40.26,48.19,63.28,53.53,0.277132094,0.298806190,0.283488512,0.288594842,0.287287235,0.306052893,0.287654459,0.286887735,0.270229429,0.291608840,0.287305087,0.290631950,0.299079627,0.281869590,0.279271871,0.274788797,0.311951220,0.298784107,0.299743801,0.276800513
51.30,0.37,0.25,3.35,81.99,21.99,87.33,66.96,57.39,99.01,95.65,0.50,84.22,100.00,99.13,0.62,79.01,0.37,98.26,95.03,67.13,55.58,54.23,44.90,82.59,65.01,88.89,82.34,73.69,98.04,95.55,57.28,90.50,100.00,98.65,55.27,76.46,73.76,97.02,93.52,0.099940315,0.108702190,0.134154066,0.137646258,0.085938558,0.102104701,0.088151686,0.099141739,0.100625277,0.071114898,0.072357766,0.120318867,0.079269662,0.068478033,0.073357895,0.122850090,0.098834515,0.101562746,0.076810732,0.077119157
73.29,86.09,61.49,60.00,99.25,96.02,100.00,100.00,85.34,100.00,98.63,76.15,100.00,100.00,100.00,67.83,99.75,89.44,100.00,99.75,79.38,85.12,72.49,69.43,99.38,93.92,100.00,100.00,88.29,100.00,98.35,78.57,100.00,100.00,100.00,76.72,99.50,88.19,100.00,99.57,0.052887168,0.054263864,0.074844316,0.079154804,0.041880511,0.047696855,0.040162679,0.041677456,0.048626602,0.035573337,0.036515739,0.061382577,0.039723463,0.034457978,0.033265591,0.062230874,0.045843888,0.047897369,0.036099151,0.038010851
78.26,90.31,80.00,64.47,100.00,100.00,100.00,100.00,92.17,100.00,99.50,84.72,100.00,100.00,100.00,90.31,100.00,89.57,100.00,100.00,83.05,90.41,82.44,74.88,100.00,100.00,100.00,100.00,93.18,100.00,99.13,84.82,100.00,100.00,100.00,90.16,100.00,88.36,100.00,100.00,0.039167646,0.037055131,0.051848009,0.057275113,0.029668730,0.033884037,0.029057097,0.027754914,0.034069110,0.026276512,0.028198412,0.043801323,0.026502728,0.026244650,0.024153722,0.045492928,0.030279608,0.033510033,0.026878819,0.027044972
80.12,89.69,82.11,70.43,100.00,100.00,100.00,100.00,94.53,100.00,99.75,86.58,100.00,100.00,100.00,90.31,100.00,90.06,100.00,100.00,83.59,89.38,82.53,78.51,100.00,100.00,100.00,100.00,94.30,100.00,99.58,86.92,100.00,100.00,100.00,90.16,100.00,88.77,100.00,100.00,0.034498975,0.031742495,0.042472038,0.046610236,0.026967155,0.028298659,0.025891544,0.023988632,0.029270252,0.026159244,0.026675740,0.036869917,0.023752611,0.025543831,0.023280809,0.038172841,0.027642781,0.031256653,0.024437904,0.025793785
80.12,89.69,82.11,69.32,100.00,100.00,100.00,100.00,94.41,100.00,99.75,85.34,100.00,100.00,100.00,89.81,100.00,90.06,100.00,100.00,83.59,89.38,82.53,80.97,100.00,100.00,100.00,100.00,95.01,100.00,99.58,86.55,100.00,100.00,100.00,90.41,100.00,88.46,100.00,100.00,0.032469507,0.029378893,0.038757786,0.042341005,0.026686519,0.027352341,0.026344273,0.023692356,0.027724180,0.025706165,0.026566153,0.034333035,0.023606429,0.025840532,0.023249308,0.035607185,0.026967736,0.030185243,0.025960436,0.025148287
80.12,91.80,82.98,69.32,100.00,100.00,100.00,100.00,93.91,100.00,99.75,85.34,100.00,100.00,100.00,92.80,100.00,90.06,100.00,100.00,83.59,91.60,85.98,80.97,100.00,100.00,100.00,100.00,95.80,100.00,99.58,86.55,100.00,100.00,100.00,92.58,100.00,88.46,100.00,100.00,0.031198202,0.028592443,0.036385249,0.038648475,0.026295323,0.025974313,0.025804868,0.023429461,0.026967209,0.025542939,0.026425907,0.034120921,0.027532861,0.026166912,0.023827480,0.034887232,0.026398228,0.030266400,0.025649980,0.026676824
82.24,92.17,83.23,69.32,100.00,100.00,100.00,100.00,95.90,100.00,99.75,85.34,100.00,100.00,100.00,92.80,100.00,89.81,100.00,100.00,85.39,92.23,87.06,80.97,100.00,100.00,100.00,100.00,97.04,100.00,99.58,86.55,100.00,100.00,100.00,92.58,100.00,88.47,100.00,100.00,0.032148436,0.029117463,0.034406841,0.037811879,0.027292280,0.026666958,0.026322065,0.023761848,0.027212013,0.026123973,0.025942653,0.033856347,0.025550123,0.025889631,0.023533644,0.032661576,0.027016629,0.029632706,0.026280671,0.026344785
82.24,92.17,86.46,71.68,100.00,100.00,100.00,100.00,95.90,100.00,99.75,86.09,100.00,100.00,100.00,92.17,100.00,89.81,100.00,100.00,85.39,92.23,88.90,82.19,100.00,100.00,100.00,100.00,97.04,100.00,99.58,87.58,100.00,100.00,100.00,91.85,100.00,88.47,100.00,100.00,0.030764051,0.029514320,0.034503505,0.036276422,0.026924899,0.026624424,0.026151296,0.023670632,0.026697328,0.026081648,0.026264148,0.033719458,0.025964648,0.025615983,0.023190361,0.032142632,0.026713572,0.030201515,0.026408209,0.027620837
