direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.04,0.00,0.04,0.06,0.02,0.02,6.137219906,6.064263821,6.075325966
0.04,0.08,0.00,51.66,36.27,30.39,0.629834414,0.662779272,0.713975191
93.69,56.36,0.30,92.11,64.52,62.21,0.106545351,0.220289364,0.258610308
99.15,69.36,92.33,98.96,74.74,90.96,0.027486185,0.080418468,0.065019406
99.62,69.36,99.45,99.44,74.74,99.05,0.019387852,0.054898415,0.026276100
99.75,77.75,100.00,99.65,81.56,100.00,0.017715257,0.044651158,0.020696012
99.75,78.60,100.00,99.65,82.35,100.00,0.017419824,0.040245902,0.017824847
99.75,78.60,100.00,99.65,82.35,100.00,0.017346278,0.038795196,0.016989319
99.75,78.60,100.00,99.65,82.35,100.00,0.017406622,0.038344782,0.017079275
99.75,78.60,100.00,99.65,82.35,100.00,0.018059092,0.038818032,0.017490720
99.75,78.60,100.00,99.65,82.35,100.00,0.018701576,0.037725486,0.017485691
99.75,78.60,100.00,99.65,82.35,100.00,0.017774204,0.038718995,0.016697446
99.75,78.60,100.00,99.65,82.35,100.00,0.017440636,0.036102615,0.016512921
99.75,78.86,100.00,99.65,82.94,100.00,0.017116496,0.034566149,0.016647089
99.75,78.86,100.00,99.65,82.94,100.00,0.016977789,0.033875961,0.016221957
99.75,78.86,100.00,99.65,82.94,100.00,0.017970111,0.034857184,0.016862832
99.75,78.86,100.00,99.65,82.94,100.00,0.017355220,0.032963328,0.017008036
99.75,78.86,100.00,99.65,82.94,100.00,0.016785720,0.033135351,0.016695002
99.75,78.86,100.00,99.65,82.94,100.00,0.018926959,0.031458564,0.016598199
99.75,80.72,100.00,99.65,85.11,100.00,0.018617904,0.031796537,0.016897336
99.75,80.72,100.00,99.65,85.11,100.00,0.017621318,0.031194909,0.016391046
99.75,80.89,100.00,99.65,85.81,100.00,0.018860539,0.031188693,0.016841879
99.75,80.89,100.00,99.65,85.81,100.00,0.020005681,0.030748684,0.016765824
99.75,80.89,100.00,99.65,85.81,100.00,0.019267932,0.030983914,0.016860040
99.75,80.89,100.00,99.65,85.81,100.00,0.019148780,0.030392347,0.016714139
99.75,80.13,100.00,99.65,85.47,100.00,0.017450692,0.030779835,0.017103372
99.75,80.13,100.00,99.65,85.47,100.00,0.016453618,0.029510371,0.016994976
99.75,80.13,100.00,99.65,85.47,100.00,0.016715528,0.030568700,0.017458662
99.75,80.13,100.00,99.65,85.47,100.00,0.017117195,0.030902827,0.018001899
99.75,80.13,100.00,99.65,85.47,100.00,0.016943427,0.031306166,0.017455099
99.75,80.13,100.00,99.65,85.47,100.00,0.016945451,0.029030971,0.017943300
99.75,80.13,100.00,99.65,85.47,100.00,0.016142398,0.027472500,0.017239008
99.75,81.10,100.00,99.65,86.59,100.00,0.016553773,0.029160110,0.017180758
99.75,81.10,100.00,99.65,86.59,100.00,0.016478414,0.031002980,0.017601212
99.75,81.10,100.00,99.65,86.59,100.00,0.017177816,0.029987399,0.018070204
99.75,81.10,100.00,99.65,86.59,100.00,0.017078713,0.029911060,0.017525362
99.75,81.10,100.00,99.65,86.59,100.00,0.018087728,0.028369281,0.017927727
99.75,81.10,100.00,99.65,86.59,100.00,0.017759817,0.028866073,0.017926469
99.75,81.10,100.00,99.65,86.59,100.00,0.017214345,0.027315496,0.017487299
99.75,81.10,100.00,99.65,86.59,100.00,0.016535265,0.027590536,0.017058045
99.75,81.10,100.00,99.65,86.59,100.00,0.016864922,0.029329132,0.017223921
99.75,81.10,100.00,99.65,86.59,100.00,0.017565794,0.028313547,0.017729722
99.75,81.10,100.00,99.65,86.59,100.00,0.017306536,0.026672872,0.017645773
99.75,81.10,100.00,99.65,86.59,100.00,0.017220141,0.026733425,0.017820237
99.75,81.10,100.00,99.65,86.59,100.00,0.017269032,0.027242929,0.017538214
99.75,82.20,100.00,99.65,87.38,100.00,0.017788662,0.027017476,0.017345656
99.75,82.20,100.00,99.65,87.38,100.00,0.016934974,0.026776869,0.017539471
99.75,82.20,100.00,99.65,87.38,100.00,0.017325604,0.026453355,0.017470954
99.75,82.20,100.00,99.65,87.38,100.00,0.017707296,0.026866963,0.017189069
99.75,82.20,100.00,99.65,87.38,100.00,0.017277412,0.025911028,0.017662812
99.75,82.20,100.00,99.65,87.38,100.00,0.017741589,0.025351308,0.017080463
99.75,82.20,100.00,99.65,87.38,100.00,0.017507266,0.027397560,0.017362349
99.75,82.20,100.00,99.65,87.38,100.00,0.017410953,0.027118677,0.017697105
99.75,82.20,100.00,99.65,87.38,100.00,0.017105391,0.026501548,0.017940369
99.75,82.20,100.00,99.65,87.38,100.00,0.017340761,0.025640666,0.016898245
99.75,82.20,100.00,99.65,87.38,100.00,0.017662248,0.026760384,0.017294252
99.75,82.20,100.00,99.65,87.38,100.00,0.017725805,0.026429120,0.017504130
99.75,82.20,100.00,99.65,87.38,100.00,0.017064812,0.026883656,0.016943572
99.75,82.20,100.00,99.65,87.38,100.00,0.016883083,0.026400974,0.016321482
99.75,82.20,100.00,99.65,87.38,100.00,0.017264005,0.026555816,0.016297178
99.75,82.20,100.00,99.65,87.38,100.00,0.017516136,0.026066288,0.016642759
99.75,82.20,100.00,99.65,86.54,100.00,0.016859476,0.026717013,0.017736357
99.75,82.20,100.00,99.65,86.54,100.00,0.016450966,0.026813744,0.017458033
99.75,82.20,100.00,99.65,86.54,100.00,0.016156368,0.026310597,0.017314296
99.75,82.20,100.00,99.65,86.54,100.00,0.017137658,0.026022496,0.017502451
99.75,82.20,100.00,99.65,86.54,100.00,0.017179845,0.026958877,0.017672241
99.75,82.20,100.00,99.65,86.54,100.00,0.017166784,0.026779313,0.017143045
99.75,82.20,100.00,99.65,86.54,100.00,0.016883500,0.025973536,0.017136268
99.75,82.20,100.00,99.65,86.54,100.00,0.017300392,0.025978705,0.017720852
99.75,82.20,100.00,99.65,86.54,100.00,0.017417658,0.026866617,0.017539751
99.75,82.20,100.00,99.65,86.54,100.00,0.017688856,0.025285864,0.017469140
99.75,82.20,100.00,99.65,86.54,100.00,0.017071657,0.025932049,0.016850265
99.75,82.20,100.00,99.65,86.54,100.00,0.017449925,0.026143394,0.016461799
99.75,83.09,100.00,99.65,88.39,100.00,0.016117744,0.025084509,0.016625648
99.75,83.09,100.00,99.65,88.39,100.00,0.016504396,0.025487082,0.017182086
99.75,83.09,100.00,99.65,88.39,100.00,0.017579764,0.026259962,0.017116504
99.75,83.09,100.00,99.65,88.39,100.00,0.017178936,0.025447203,0.017154008
99.75,83.09,100.00,99.65,88.39,100.00,0.016902568,0.026559727,0.017154915
99.75,83.09,100.00,99.65,88.39,100.00,0.017094148,0.026129007,0.016746126
99.75,83.09,100.00,99.65,88.39,100.00,0.016612930,0.025323512,0.017208487
99.75,83.09,100.00,99.65,88.39,100.00,0.016491752,0.024554612,0.016753530
99.75,83.09,100.00,99.65,88.39,100.00,0.016063409,0.025853127,0.017321561
99.75,83.09,100.00,99.65,88.39,100.00,0.016134998,0.025840137,0.017703950
99.75,83.09,100.00,99.65,88.39,100.00,0.016732920,0.025416402,0.017029898
