direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.23,0.00,0.00,1.39,0.00,0.23,0.00,0.00,0.00,0.69,0.69,0.23,0.23,0.46,0.00,0.46,0.00,0.23,0.46,0.23,0.15,0.35,0.12,0.27,0.15,0.00,0.25,0.12,0.00,0.77,0.12,0.15,0.00,0.35,0.23,0.12,0.12,0.15,0.42,0.23,1.287194014,1.236444831,1.169856787,1.228407383,1.173408389,1.215314507,1.220814109,1.192510128,1.230201721,1.177573919,1.215873003,1.223770618,1.227107406,1.215005636,1.221947789,1.234910369,1.178454399,1.276958704,1.308324337,1.259758949
0.23,1.39,0.69,0.23,5.79,1.85,0.23,3.70,13.89,0.46,0.00,0.93,0.46,0.93,0.23,0.23,0.23,0.23,1.62,0.00,29.42,32.74,43.63,23.24,59.09,32.48,38.89,62.04,37.02,43.33,52.20,66.34,29.51,44.48,28.55,54.69,50.27,65.35,60.42,64.80,0.064639069,0.060407352,0.058544919,0.060130637,0.060346313,0.063095890,0.062009346,0.059289098,0.061442982,0.062652387,0.065974817,0.056458566,0.065587677,0.056352481,0.065513641,0.064239569,0.060589574,0.062767766,0.058524314,0.063293755
65.28,83.10,91.44,55.79,98.15,53.47,64.81,100.00,1.16,90.97,98.15,86.11,73.15,100.00,0.23,98.61,85.19,91.20,100.00,100.00,66.55,81.10,91.18,51.76,96.62,70.43,68.92,100.00,64.14,90.88,96.78,91.61,65.08,100.00,56.77,98.32,84.32,91.63,100.00,100.00,0.035385888,0.032494318,0.030436393,0.034237459,0.028524579,0.032621920,0.034213152,0.027556906,0.032224096,0.030792942,0.028830495,0.027875949,0.033223968,0.025254952,0.035539892,0.028717348,0.027880209,0.028894749,0.027851991,0.026535591
80.09,82.87,99.07,55.79,100.00,92.82,91.90,100.00,96.99,100.00,100.00,94.44,89.12,100.00,0.23,100.00,100.00,100.00,100.00,100.00,80.69,80.63,98.75,51.76,100.00,90.41,90.24,100.00,96.64,100.00,100.00,93.29,87.15,100.00,84.36,100.00,100.00,100.00,100.00,100.00,0.025562748,0.023442106,0.020797500,0.025632801,0.019641250,0.023315271,0.023515021,0.018932344,0.023445319,0.022887900,0.020064499,0.020175759,0.025071962,0.017466828,0.024474945,0.020575261,0.020990197,0.020193219,0.019479703,0.019012244
89.58,84.26,100.00,64.12,100.00,99.54,98.84,100.00,100.00,100.00,100.00,94.68,90.97,100.00,92.13,100.00,100.00,100.00,100.00,100.00,87.46,82.29,100.00,63.45,100.00,99.15,97.74,100.00,100.00,100.00,100.00,94.04,88.87,100.00,89.72,100.00,100.00,100.00,100.00,100.00,0.021882161,0.019077549,0.015660968,0.023430303,0.015600483,0.018925428,0.019105624,0.015134420,0.018433454,0.017399918,0.015405760,0.015577435,0.019922296,0.013373818,0.020338772,0.015633447,0.016188560,0.015311612,0.015485032,0.015266633
89.81,84.26,100.00,65.51,100.00,100.00,99.54,100.00,100.00,100.00,100.00,92.36,90.97,100.00,95.14,100.00,100.00,100.00,100.00,100.00,87.48,82.29,100.00,63.29,100.00,100.00,99.09,100.00,100.00,100.00,100.00,94.73,88.87,100.00,93.40,100.00,100.00,100.00,100.00,100.00,0.019036127,0.016865481,0.013832616,0.021665368,0.014757757,0.016245274,0.016726492,0.015274176,0.017071864,0.015390744,0.013792108,0.014980486,0.017310938,0.012962164,0.017463125,0.013147317,0.014783460,0.014539428,0.014595372,0.015433697
90.28,84.26,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.14,90.97,100.00,95.14,100.00,100.00,100.00,100.00,100.00,87.69,82.29,100.00,63.41,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.02,88.87,100.00,93.40,100.00,100.00,100.00,100.00,100.00,0.017165596,0.017226707,0.013381221,0.021078687,0.014608711,0.014829695,0.015769921,0.014621423,0.017071515,0.014721578,0.014181482,0.015156421,0.016100420,0.012805925,0.016320005,0.014206347,0.014487255,0.014932714,0.014870623,0.014803294
90.28,84.26,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,91.20,90.97,100.00,94.44,100.00,100.00,100.00,100.00,100.00,87.69,82.29,100.00,63.41,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.51,88.87,100.00,92.59,100.00,100.00,100.00,100.00,100.00,0.015223680,0.017181380,0.013036616,0.020174433,0.014674224,0.013725477,0.015344578,0.014808602,0.016149100,0.014957647,0.014571206,0.015293662,0.016234027,0.012826319,0.016258193,0.014793447,0.014744766,0.014304964,0.014785833,0.014923215
91.44,83.80,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,91.20,90.97,100.00,93.98,100.00,100.00,100.00,100.00,100.00,88.75,82.14,100.00,63.41,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.51,88.87,100.00,92.32,100.00,100.00,100.00,100.00,100.00,0.014875932,0.016383981,0.012829322,0.020492077,0.014636091,0.013094585,0.015216276,0.013849937,0.015536786,0.014481249,0.014515821,0.015867980,0.015828449,0.012802502,0.015513947,0.014805530,0.014256215,0.014906243,0.015029307,0.014852674
91.44,83.80,100.00,64.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.83,90.97,100.00,93.98,100.00,100.00,100.00,100.00,100.00,88.75,82.14,100.00,63.41,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.80,88.87,100.00,92.32,100.00,100.00,100.00,100.00,100.00,0.014389405,0.016858146,0.012759549,0.019917620,0.014746233,0.012956575,0.015567446,0.015037059,0.015629748,0.014562057,0.013928720,0.015807496,0.015664877,0.013065950,0.017757375,0.013967973,0.014451495,0.015027281,0.014768303,0.014924961
