direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.06,0.03,0.00,0.02,0.05,0.00,1.276390314,1.287309527,1.253196478
0.00,0.09,0.03,40.73,22.61,27.34,4.429070950,4.481959820,4.480915546
38.24,0.09,0.06,72.63,22.61,53.82,0.978068411,2.428730726,1.628589630
99.00,0.06,83.45,98.37,47.21,84.79,0.167812929,1.292630672,0.481544763
99.88,54.61,87.70,99.78,66.77,92.90,0.090060875,0.775161028,0.182680115
100.00,58.67,96.09,100.00,70.72,96.73,0.080829158,0.561896920,0.107940979
100.00,67.33,96.15,100.00,74.18,96.77,0.077009894,0.426764905,0.095219590
100.00,68.00,96.12,100.00,75.93,97.84,0.076792546,0.367057145,0.089846313
100.00,71.91,96.12,100.00,78.63,97.84,0.074391745,0.328367352,0.089769207
100.00,69.97,96.12,100.00,78.00,97.84,0.076767117,0.318758637,0.093994394
100.00,70.52,96.12,100.00,78.11,97.84,0.078267507,0.304680258,0.088737406
100.00,70.52,96.12,100.00,78.11,97.84,0.085147657,0.288185149,0.087076947
100.00,70.52,98.45,100.00,78.11,98.19,0.085238241,0.284196436,0.090990558
100.00,70.52,98.45,100.00,78.11,98.19,0.080832161,0.285342932,0.088537440
100.00,70.52,98.45,100.00,78.11,98.19,0.084681034,0.284502774,0.087291360
100.00,70.52,98.30,100.00,78.11,98.93,0.084106639,0.277962714,0.086510025
100.00,70.52,98.30,100.00,78.11,98.93,0.087967947,0.267040849,0.085804611
100.00,70.52,98.30,100.00,78.11,98.93,0.077374831,0.265082836,0.091972075
100.00,71.55,98.30,100.00,78.91,98.93,0.083730459,0.256532162,0.087850042
100.00,71.55,98.30,100.00,78.91,98.93,0.084812261,0.259110242,0.090708464
100.00,71.55,98.30,100.00,78.91,98.93,0.081348099,0.251065373,0.089669049
100.00,72.27,98.30,100.00,79.47,98.93,0.080369867,0.244391888,0.086073779
100.00,72.27,98.30,100.00,79.47,98.93,0.076095574,0.236112908,0.088078357
100.00,71.85,98.30,100.00,79.53,98.93,0.081005231,0.228585526,0.086749166
100.00,71.85,98.30,100.00,79.53,98.93,0.082752235,0.229765251,0.087974854
