direct_1.png,direct_2.png,direct_3.png,direct_4.png,direct_5.png,direct_6.png,direct_7.png,direct_8.png,direct_9.png,direct_10.png,direct_11.png,direct_12.png,direct_13.png,direct_14.png,direct_15.png,direct_16.png,direct_17.png,direct_18.png,direct_19.png,direct_20.png,neighbour_1.png,neighbour_2.png,neighbour_3.png,neighbour_4.png,neighbour_5.png,neighbour_6.png,neighbour_7.png,neighbour_8.png,neighbour_9.png,neighbour_10.png,neighbour_11.png,neighbour_12.png,neighbour_13.png,neighbour_14.png,neighbour_15.png,neighbour_16.png,neighbour_17.png,neighbour_18.png,neighbour_19.png,neighbour_20.png,time_1.png,time_2.png,time_3.png,time_4.png,time_5.png,time_6.png,time_7.png,time_8.png,time_9.png,time_10.png,time_11.png,time_12.png,time_13.png,time_14.png,time_15.png,time_16.png,time_17.png,time_18.png,time_19.png,time_20.png
0.46,0.23,0.23,0.46,0.23,0.46,0.46,0.23,0.00,0.23,0.46,0.23,0.23,0.00,0.00,0.23,0.46,0.00,0.93,0.23,0.27,0.00,0.23,0.12,0.23,0.39,0.12,0.14,0.12,0.37,0.14,0.12,0.23,0.00,0.12,0.12,0.12,0.12,0.12,0.23,0.238877088,0.224200666,0.187853262,0.233326390,0.242331415,0.218408182,0.227555186,0.225752339,0.219342053,0.205306739,0.235130340,0.231076673,0.217047766,0.219023988,0.227643400,0.229224399,0.220183060,0.207772419,0.225988820,0.208994076
0.93,0.69,3.01,0.23,0.00,0.23,1.39,0.00,0.93,0.00,0.00,2.31,0.00,0.46,0.00,1.16,0.23,0.00,0.00,0.00,26.77,47.69,39.35,33.01,49.98,31.37,44.75,63.18,43.34,51.77,65.95,62.89,30.05,59.66,30.29,40.07,53.40,55.63,64.16,74.56,0.010613187,0.011274887,0.012406217,0.012429126,0.015465795,0.011734669,0.010961289,0.012502741,0.012110150,0.011920454,0.012068313,0.010481741,0.013714881,0.012069710,0.012828424,0.012288880,0.010282756,0.010702936,0.009823044,0.010882365
0.46,71.06,98.61,63.43,99.31,0.93,66.20,99.54,77.08,88.66,98.38,86.11,80.32,100.00,0.46,99.54,94.91,99.07,100.00,100.00,53.38,69.83,97.47,60.38,98.69,67.55,63.56,99.09,73.96,88.85,96.78,89.39,76.91,100.00,54.24,99.09,95.22,98.13,100.00,100.00,0.005224038,0.006016695,0.006432406,0.006660306,0.008426307,0.006369058,0.006115943,0.006485976,0.006048545,0.006136338,0.005665661,0.005118923,0.007239172,0.005553910,0.008626899,0.006201153,0.004926783,0.004986779,0.004744839,0.006513215
81.94,83.33,96.06,63.43,100.00,96.06,93.29,100.00,96.99,100.00,100.00,94.68,90.51,100.00,0.00,100.00,100.00,100.00,100.00,100.00,80.86,81.39,97.45,60.38,100.00,95.95,91.53,100.00,96.26,100.00,100.00,94.71,88.60,100.00,78.36,100.00,100.00,100.00,100.00,100.00,0.004040535,0.004279051,0.004605083,0.004502272,0.004172050,0.004469795,0.004259076,0.004362863,0.004308875,0.004104931,0.004450588,0.003865575,0.004802322,0.004194680,0.006441696,0.004250974,0.003671410,0.003693202,0.003224828,0.003655485
89.35,83.56,100.00,63.43,100.00,100.00,99.07,100.00,100.00,100.00,100.00,94.44,90.51,100.00,93.98,100.00,100.00,100.00,100.00,100.00,87.25,81.54,100.00,60.38,100.00,100.00,98.19,100.00,100.00,100.00,100.00,95.62,88.60,100.00,91.42,100.00,100.00,100.00,100.00,100.00,0.003396225,0.004084537,0.003702560,0.004987686,0.003326102,0.003708148,0.003650456,0.003538218,0.004534889,0.003573349,0.003139060,0.003414454,0.003932905,0.003344681,0.004038859,0.003043305,0.003680001,0.002849907,0.002778038,0.002700441
90.05,83.56,100.00,66.67,100.00,100.00,98.84,100.00,100.00,100.00,100.00,96.53,90.51,100.00,94.68,100.00,100.00,100.00,100.00,100.00,88.31,81.54,100.00,65.07,100.00,100.00,98.96,100.00,100.00,100.00,100.00,96.55,88.60,100.00,92.63,100.00,100.00,100.00,100.00,100.00,0.003449098,0.003964196,0.003269179,0.004918192,0.003231324,0.003579705,0.003021723,0.003170420,0.003509721,0.003081719,0.003177265,0.002894677,0.003100437,0.003181386,0.003059438,0.002853330,0.003103998,0.002826789,0.002750868,0.002689964
90.74,83.56,100.00,66.67,100.00,100.00,98.84,100.00,100.00,100.00,100.00,98.38,90.51,100.00,94.21,100.00,100.00,100.00,100.00,100.00,88.64,81.54,100.00,65.07,100.00,100.00,98.96,100.00,100.00,100.00,100.00,97.76,88.60,100.00,92.40,100.00,100.00,100.00,100.00,100.00,0.003099948,0.003816476,0.003183901,0.003836381,0.003441903,0.002998464,0.003005379,0.003300051,0.003480736,0.003406982,0.003222524,0.003441973,0.003071801,0.003243058,0.003161062,0.002686472,0.003496452,0.002819385,0.002714061,0.002981143
90.74,83.56,100.00,66.67,100.00,100.00,98.84,100.00,100.00,100.00,100.00,98.38,90.51,100.00,94.21,100.00,100.00,100.00,100.00,100.00,88.64,81.54,100.00,65.07,100.00,100.00,98.96,100.00,100.00,100.00,100.00,97.76,88.60,100.00,92.40,100.00,100.00,100.00,100.00,100.00,0.003179570,0.003853562,0.003410054,0.004066935,0.003362071,0.002907947,0.002761415,0.003459085,0.002902220,0.002815823,0.002920310,0.003126488,0.002982191,0.002995950,0.002780412,0.002881895,0.003308013,0.002858568,0.002785511,0.003033945
90.74,83.56,100.00,66.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.51,100.00,94.21,100.00,100.00,100.00,100.00,100.00,88.64,81.54,100.00,65.07,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.60,100.00,92.40,100.00,100.00,100.00,100.00,100.00,0.003174401,0.003807186,0.003331759,0.004112614,0.003651435,0.002721954,0.003045051,0.003368498,0.003031431,0.002758412,0.003056156,0.002688847,0.003088634,0.003133752,0.003319467,0.003024936,0.003305707,0.002670688,0.003125301,0.002586875
90.74,83.56,100.00,66.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.54,90.51,100.00,94.21,100.00,100.00,100.00,100.00,100.00,88.64,81.54,100.00,65.07,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.27,88.60,100.00,92.40,100.00,100.00,100.00,100.00,100.00,0.003322680,0.003362840,0.003450983,0.003617980,0.003592557,0.002904246,0.002887553,0.003283567,0.002808700,0.003358999,0.002898100,0.002934208,0.003124324,0.002895655,0.003161829,0.003032339,0.003103300,0.002826929,0.003203946,0.002891464
