direct_1.jpg,direct_2.jpg,direct_3.jpg,direct_4.jpg,direct_5.jpg,direct_6.jpg,direct_7.jpg,direct_8.jpg,direct_9.jpg,direct_10.jpg,direct_11.jpg,direct_12.jpg,direct_13.jpg,direct_14.jpg,direct_15.jpg,direct_16.jpg,direct_17.jpg,direct_18.jpg,direct_19.jpg,direct_20.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,neighbour_4.jpg,neighbour_5.jpg,neighbour_6.jpg,neighbour_7.jpg,neighbour_8.jpg,neighbour_9.jpg,neighbour_10.jpg,neighbour_11.jpg,neighbour_12.jpg,neighbour_13.jpg,neighbour_14.jpg,neighbour_15.jpg,neighbour_16.jpg,neighbour_17.jpg,neighbour_18.jpg,neighbour_19.jpg,neighbour_20.jpg,time_1.jpg,time_2.jpg,time_3.jpg,time_4.jpg,time_5.jpg,time_6.jpg,time_7.jpg,time_8.jpg,time_9.jpg,time_10.jpg,time_11.jpg,time_12.jpg,time_13.jpg,time_14.jpg,time_15.jpg,time_16.jpg,time_17.jpg,time_18.jpg,time_19.jpg,time_20.jpg
0.00,0.12,0.12,0.12,0.12,0.12,0.25,0.00,0.00,0.12,0.00,0.12,0.00,0.25,0.12,0.25,0.00,0.00,0.37,0.12,0.06,0.06,0.33,0.06,0.06,0.56,0.00,0.19,0.19,0.38,0.12,0.19,0.00,0.07,0.12,0.12,0.06,0.06,0.25,0.06,0.125769377,0.098033391,0.094982132,0.095678054,0.105725840,0.100830495,0.094789565,0.105842613,0.102212206,0.105365165,0.119147569,0.090198815,0.094433784,0.094003968,0.112645254,0.105827868,0.103084341,0.101448327,0.098564275,0.117530532
0.00,0.00,0.00,2.24,0.12,0.25,0.50,0.00,0.12,0.00,0.87,0.12,0.00,0.25,0.50,0.00,0.00,0.25,0.00,0.00,27.97,32.10,35.46,37.29,38.79,32.37,48.93,33.14,35.38,36.94,43.00,29.43,42.42,41.37,42.59,30.46,33.43,24.83,41.80,45.53,0.176891118,0.165175825,0.158576429,0.162282690,0.168829069,0.164732650,0.157440409,0.182208404,0.149846315,0.170915231,0.162574500,0.158045471,0.161272258,0.159389257,0.173412770,0.157871902,0.165515333,0.164456218,0.166944668,0.158506721
0.75,0.25,1.12,2.36,0.12,1.12,95.16,0.25,48.45,0.00,0.25,0.12,0.50,89.44,60.62,30.81,0.25,0.00,0.12,63.11,53.28,55.09,56.81,48.37,65.12,57.36,91.66,53.00,58.82,66.97,75.43,42.55,73.80,85.32,72.48,58.30,55.26,55.42,70.95,75.96,0.073631607,0.063356549,0.070059456,0.076716743,0.065106139,0.067016922,0.053485122,0.073740914,0.066737123,0.061053593,0.057025988,0.093848497,0.058018256,0.050103359,0.058954999,0.070335962,0.070706204,0.067746162,0.057704374,0.051911678
71.55,76.77,46.21,52.80,91.68,93.54,99.13,53.17,69.81,97.27,93.04,0.50,99.50,100.00,93.17,56.52,80.75,88.45,97.14,96.40,75.18,76.73,67.65,66.63,90.53,91.70,99.15,71.67,80.54,95.35,92.26,59.52,99.07,100.00,91.43,70.94,82.78,86.80,95.72,95.29,0.040391665,0.036528748,0.039341979,0.042550460,0.032730993,0.035202831,0.026135303,0.039110027,0.033448499,0.033162840,0.028993936,0.056714904,0.038438693,0.026330937,0.029822351,0.038020957,0.038893443,0.035685033,0.030531196,0.027577436
78.14,84.35,65.09,72.80,98.88,95.16,100.00,92.05,83.48,100.00,98.01,60.25,100.00,100.00,99.50,76.02,95.78,89.81,100.00,97.76,82.81,85.46,80.20,80.48,98.19,94.79,100.00,89.83,91.18,100.00,96.65,67.59,100.00,100.00,99.23,87.07,94.33,88.76,100.00,97.52,0.028658267,0.026491228,0.029875224,0.030542094,0.022902660,0.025475072,0.020128189,0.028984996,0.024433492,0.023924122,0.021775171,0.040672015,0.021116894,0.020106465,0.021926245,0.027968353,0.026343158,0.025204077,0.022730423,0.020757060
79.01,83.85,76.89,76.77,99.38,98.63,100.00,96.77,84.84,100.00,98.51,62.61,100.00,100.00,100.00,80.99,97.64,90.31,100.00,98.01,83.41,83.56,85.10,84.55,98.91,98.14,100.00,96.05,92.62,100.00,97.45,68.10,100.00,100.00,100.00,86.74,97.64,89.09,100.00,97.63,0.023773540,0.023059038,0.026576996,0.026768856,0.019710802,0.022111399,0.018754361,0.024860589,0.021552021,0.020321583,0.019692643,0.032883532,0.018766932,0.018111801,0.020261381,0.024788160,0.021826645,0.021748981,0.019770866,0.019499104
80.12,87.58,84.60,81.37,99.75,98.88,100.00,100.00,87.83,100.00,98.51,72.55,100.00,100.00,100.00,88.57,100.00,90.31,100.00,98.01,84.37,87.44,89.53,85.00,99.61,98.57,100.00,100.00,94.90,100.00,97.45,73.72,100.00,100.00,100.00,88.74,100.00,89.14,100.00,97.63,0.022147227,0.021371616,0.024407931,0.024000183,0.018861920,0.020329056,0.017792055,0.022154981,0.020937396,0.018409751,0.018532539,0.028930938,0.018079322,0.017727170,0.019209111,0.023443596,0.019572232,0.020845065,0.018597912,0.018837685
79.88,87.58,84.60,76.52,99.75,98.88,100.00,100.00,88.82,100.00,98.51,72.55,100.00,100.00,100.00,88.57,100.00,90.31,100.00,98.01,84.78,86.38,89.53,87.12,99.54,98.57,100.00,100.00,95.66,100.00,97.45,73.72,100.00,100.00,100.00,88.74,100.00,89.14,100.00,97.63,0.021170257,0.020320397,0.024035452,0.023067420,0.018412476,0.019650804,0.017820062,0.021190789,0.019143529,0.017904852,0.019105116,0.027652798,0.017834032,0.017664799,0.018695273,0.022322329,0.018904945,0.020041021,0.017652716,0.018099017
80.75,87.58,89.57,86.83,99.75,98.88,100.00,100.00,88.82,100.00,98.51,72.17,100.00,100.00,100.00,85.59,100.00,90.31,100.00,98.01,85.11,86.38,90.32,88.45,99.54,98.57,100.00,100.00,95.66,100.00,97.45,75.70,100.00,100.00,100.00,89.64,100.00,89.14,100.00,97.63,0.021170676,0.021240028,0.023514699,0.023027677,0.018262172,0.018878264,0.017818663,0.019941915,0.018301845,0.018387124,0.018066401,0.027010864,0.017445911,0.017924059,0.017842622,0.021277256,0.018540921,0.020009661,0.017800087,0.018271253
80.75,87.58,89.57,86.83,100.00,98.88,100.00,100.00,88.82,100.00,98.51,72.17,100.00,100.00,100.00,81.61,100.00,90.31,100.00,98.01,85.11,86.38,90.32,88.45,100.00,98.57,100.00,100.00,95.66,100.00,97.45,75.70,100.00,100.00,100.00,89.98,100.00,89.14,100.00,97.63,0.021063045,0.020104092,0.022730844,0.022040648,0.018214120,0.018406609,0.017752524,0.019329734,0.019069215,0.018040139,0.017999280,0.025976969,0.016813196,0.017151380,0.017816847,0.021022324,0.018750381,0.019591158,0.017528117,0.017980702
