direct_1.jpg,direct_2.jpg,direct_3.jpg,neighbour_1.jpg,neighbour_2.jpg,neighbour_3.jpg,time_1.jpg,time_2.jpg,time_3.jpg
0.03,0.00,0.03,0.00,0.02,0.08,1.233618975,1.216905236,1.198314190
0.00,0.06,0.00,33.87,21.23,25.51,0.442939579,0.461120725,0.454305857
0.00,0.06,0.03,72.74,21.23,48.81,0.092443757,0.255702108,0.168884262
97.33,0.00,0.09,96.25,47.05,73.30,0.019973600,0.147974342,0.060054060
99.88,0.03,0.39,99.77,60.19,84.96,0.009639957,0.102728099,0.027498832
99.88,53.85,85.33,99.77,69.84,91.34,0.009155451,0.066832595,0.016278174
99.94,65.45,91.33,99.88,73.09,94.26,0.009185205,0.045881253,0.011878235
99.94,65.45,95.30,99.88,73.09,95.69,0.007914190,0.036268465,0.010547295
99.94,69.18,95.30,99.89,76.38,95.69,0.008131474,0.033028841,0.010813748
99.94,70.24,96.21,99.89,77.42,96.39,0.007560642,0.027418371,0.009553001
100.00,68.97,96.21,100.00,77.78,96.39,0.007572236,0.027536688,0.010106372
100.00,68.97,96.42,100.00,77.78,96.99,0.007930604,0.026154339,0.009891184
100.00,70.79,97.09,100.00,78.81,97.03,0.007680423,0.023562096,0.008999351
100.00,70.79,97.09,100.00,78.81,97.03,0.008383889,0.025036143,0.009373782
100.00,70.79,97.09,100.00,78.81,97.03,0.007935423,0.024761450,0.009005427
100.00,71.64,97.09,100.00,79.09,97.03,0.007910069,0.025050323,0.009650783
100.00,71.64,97.09,100.00,79.09,97.03,0.007811380,0.020887014,0.009196659
100.00,71.64,97.09,100.00,79.09,97.03,0.008355672,0.021709004,0.009569554
100.00,71.64,97.09,100.00,79.09,97.03,0.007936820,0.021740224,0.008900312
100.00,71.64,97.09,100.00,79.09,97.03,0.007850214,0.023323020,0.008504508
100.00,71.64,97.09,100.00,79.09,97.03,0.008534332,0.021724368,0.009228508
100.00,71.64,97.09,100.00,79.09,97.03,0.008278914,0.021921538,0.008856311
100.00,73.39,97.09,100.00,81.36,97.03,0.008385984,0.020971457,0.008889416
100.00,73.39,97.09,100.00,81.36,97.03,0.007831286,0.027330577,0.008992576
100.00,73.39,97.09,100.00,81.36,97.03,0.008139506,0.021902053,0.008757203
100.00,73.39,98.00,100.00,81.36,97.92,0.008423979,0.022325585,0.008179876
100.00,71.97,98.00,100.00,80.37,97.92,0.008264735,0.022967655,0.008271091
100.00,71.97,98.15,100.00,80.37,98.37,0.008112057,0.021878516,0.009673202
100.00,71.97,98.15,100.00,80.37,98.37,0.007980961,0.019822877,0.008519735
100.00,72.52,98.15,100.00,80.57,98.37,0.008057020,0.020947428,0.010353339
100.00,72.52,98.15,100.00,80.57,98.37,0.008413013,0.023016196,0.011862869
100.00,72.52,98.15,100.00,80.57,98.37,0.007480252,0.021481244,0.007887161
100.00,72.52,98.15,100.00,80.57,98.37,0.007660309,0.021658368,0.007779043
100.00,72.73,98.15,100.00,80.08,98.37,0.007742026,0.020021584,0.008558008
100.00,72.73,98.15,100.00,80.08,98.37,0.007782885,0.018933561,0.010072777
100.00,72.73,98.15,100.00,80.08,98.37,0.008630018,0.019749612,0.008703982
100.00,72.73,98.15,100.00,80.08,98.37,0.008060862,0.020285591,0.008752174
100.00,72.73,98.27,100.00,80.08,98.41,0.008175336,0.020596884,0.010383931
